target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,1,0.000836190316916,0.000836190316916,0.000836190316916,0,0,-8.36190316916e-05,0.00175599966552,0,0,0.00986704573961,0.00986704573961,0.0107032360565,0.0107032360565
0.01,baseline,plus_both,tpir_at_rank_k,1,-0.000322164948454,-0.000322164948454,-0.000322164948454,0,0,-0.00228312364522,0.00191025010246,0,0,0.00986704573961,0.00986704573961,0.0107032360565,0.0107032360565
0.01,baseline,plus_entropy,fpir,1,-0.00050171419015,-0.00050171419015,-0.00050171419015,0,0,-0.00117066644368,0.000167238063383,1,0,0.00986704573961,0.00986704573961,0.00936533154946,0.00936533154946
0.01,baseline,plus_entropy,tpir_at_rank_k,1,-0.000966494845361,-0.000966494845361,-0.000966494845361,0,0,-0.00259995613244,0.00064937175958,1,0,0.00986704573961,0.00986704573961,0.00936533154946,0.00936533154946
0.01,baseline,plus_outside,fpir,1,8.36190316916e-05,8.36190316916e-05,8.36190316916e-05,0,0,-0.000585333221841,0.000752571285224,1,0,0.00986704573961,0.00986704573961,0.0099506647713,0.0099506647713
0.01,baseline,plus_outside,tpir_at_rank_k,1,-0.00128865979381,-0.00128865979381,-0.00128865979381,0,1,-0.0026101141925,-0.000317962497107,1,0,0.00986704573961,0.00986704573961,0.0099506647713,0.0099506647713
0.01,fiqa_2bin,continuous_fiqa,fpir,1,0.0010034283803,0.0010034283803,0.0010034283803,1,0,0.000418095158458,0.00175599966552,1,1,0.00886361735931,0.00886361735931,0.00986704573961,0.00986704573961
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1,0.00161082474227,0.00161082474227,0.00161082474227,0,0,-0.00032638676621,0.00362945533481,1,0,0.00886361735931,0.00886361735931,0.00986704573961,0.00986704573961
0.01,fiqa_2bin,fiqa_5bin,fpir,1,-0.00367923739443,-0.00367923739443,-0.00367923739443,0,1,-0.00484990383811,-0.00259218998244,1,0,0.00886361735931,0.00886361735931,0.00518437996488,0.00518437996488
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1,-0.0306056701031,-0.0306056701031,-0.0306056701031,0,1,-0.0374686087865,-0.0241187536563,1,0,0.00886361735931,0.00886361735931,0.00518437996488,0.00518437996488
0.01,fiqa_5bin,continuous_fiqa,fpir,1,0.00468266577473,0.00468266577473,0.00468266577473,1,0,0.00351199933105,0.0059369512501,1,1,0.00518437996488,0.00518437996488,0.00986704573961,0.00986704573961
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1,0.0322164948454,0.0322164948454,0.0322164948454,1,0,0.0256639792443,0.0391590593062,1,1,0.00518437996488,0.00518437996488,0.00986704573961,0.00986704573961
0.01,global_safe,continuous_fiqa,fpir,1,0.00125428547537,0.00125428547537,0.00125428547537,1,0,0.000585333221841,0.0020068567606,1,1,0.00861276026424,0.00861276026424,0.00986704573961,0.00986704573961
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,1,0.00161082474227,0.00161082474227,0.00161082474227,0,0,-0.00032638676621,0.00362945533481,1,0,0.00861276026424,0.00861276026424,0.00986704573961,0.00986704573961
0.01,global_safe,fiqa_2bin,fpir,1,0.000250857095075,0.000250857095075,0.000250857095075,0,0,-8.36190316916e-05,0.000668952253533,1,0,0.00861276026424,0.00861276026424,0.00886361735931,0.00886361735931
0.01,global_safe,fiqa_2bin,tpir_at_rank_k,1,0,0,0,0,0,0,0,1,0,0.00861276026424,0.00861276026424,0.00886361735931,0.00886361735931
0.01,global_safe,fiqa_5bin,fpir,1,-0.00342838029936,-0.00342838029936,-0.00342838029936,0,1,-0.00451542771135,-0.00242495191906,1,0,0.00861276026424,0.00861276026424,0.00518437996488,0.00518437996488
0.01,global_safe,fiqa_5bin,tpir_at_rank_k,1,-0.0306056701031,-0.0306056701031,-0.0306056701031,0,1,-0.0374686087865,-0.0241187536563,1,0,0.00861276026424,0.00861276026424,0.00518437996488,0.00518437996488
0.05,baseline,plus_both,fpir,1,0.000836190316916,0.000836190316916,0.000836190316916,0,0,-0.000668952253533,0.00234133288737,1,0,0.0428129442261,0.0428129442261,0.043649134543,0.043649134543
