target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,1,-0.00592417061611,-0.00592417061611,-0.00592417061611,0,1,-0.0112559241706,-0.000592417061611,0,0,0.039691943128,0.039691943128,0.0337677725118,0.0337677725118
0.01,baseline,plus_both,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.039691943128,0.039691943128,0.0337677725118,0.0337677725118
0.01,baseline,plus_entropy,fpir,1,-0.00888625592417,-0.00888625592417,-0.00888625592417,0,1,-0.0148104265403,-0.00355450236967,0,0,0.039691943128,0.039691943128,0.0308056872038,0.0308056872038
0.01,baseline,plus_entropy,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.039691943128,0.039691943128,0.0308056872038,0.0308056872038
0.01,baseline,plus_outside,fpir,1,-0.00118483412322,-0.00118483412322,-0.00118483412322,0,0,-0.00651658767773,0.00414691943128,0,0,0.039691943128,0.039691943128,0.0385071090047,0.0385071090047
0.01,baseline,plus_outside,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.039691943128,0.039691943128,0.0385071090047,0.0385071090047
0.01,fiqa_2bin,continuous_fiqa,fpir,1,0.0112559241706,0.0112559241706,0.0112559241706,1,0,0.00651658767773,0.0165876777251,0,0,0.0284360189573,0.0284360189573,0.039691943128,0.039691943128
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.0284360189573,0.0284360189573,0.039691943128,0.039691943128
0.01,fiqa_2bin,fiqa_5bin,fpir,1,-0.0100710900474,-0.0100710900474,-0.0100710900474,0,1,-0.0159952606635,-0.00414691943128,0,0,0.0284360189573,0.0284360189573,0.01836492891,0.01836492891
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.0284360189573,0.0284360189573,0.01836492891,0.01836492891
0.01,fiqa_5bin,continuous_fiqa,fpir,1,0.021327014218,0.021327014218,0.021327014218,1,0,0.0148104265403,0.0284360189573,0,0,0.01836492891,0.01836492891,0.039691943128,0.039691943128
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.01836492891,0.01836492891,0.039691943128,0.039691943128
0.01,global_safe,continuous_fiqa,fpir,1,0.00414691943128,0.00414691943128,0.00414691943128,0,0,-0.000592417061611,0.00888625592417,0,0,0.0355450236967,0.0355450236967,0.039691943128,0.039691943128
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,1,0,0,0,0,0,0,0,0,0,0.0355450236967,0.0355450236967,0.039691943128,0.039691943128
0.01,global_safe,fiqa_2bin,fpir,1,-0.00710900473934,-0.00710900473934,-0.00710900473934,0,1,-0.0112559241706,-0.00355450236967,0,0,0.0355450236967,0.0355450236967,0.0284360189573,0.0284360189573
