target_fpir,reference_method,candidate_method,metric,seeds,delta_min,delta_median,delta_max,positive_ci_seeds,negative_ci_seeds,ci_low_min,ci_high_max,both_target_met_seeds,both_met_positive_ci_seeds,reference_fpir_min,reference_fpir_max,candidate_fpir_min,candidate_fpir_max
0.01,baseline,plus_both,fpir,1,0.00234133288737,0.00234133288737,0.00234133288737,1,0,0.00150514257045,0.00326114223597,1,1,0.00418095158458,0.00418095158458,0.00652228447195,0.00652228447195
0.01,baseline,plus_both,tpir_at_rank_k,1,0.00773195876289,0.00773195876289,0.00773195876289,1,0,0.00478621569879,0.0110641401726,1,1,0.00418095158458,0.00418095158458,0.00652228447195,0.00652228447195
0.01,baseline,plus_entropy,fpir,1,0.000919809348608,0.000919809348608,0.000919809348608,1,0,0.000334476126766,0.00158876160214,1,1,0.00418095158458,0.00418095158458,0.00510076093319,0.00510076093319
0.01,baseline,plus_entropy,tpir_at_rank_k,1,0.00225515463918,0.00225515463918,0.00225515463918,1,0,0.00063371356147,0.00422077922078,1,1,0.00418095158458,0.00418095158458,0.00510076093319,0.00510076093319
0.01,baseline,plus_outside,fpir,1,0.00209047579229,0.00209047579229,0.00209047579229,1,0,0.00133790450707,0.0030102851409,1,1,0.00418095158458,0.00418095158458,0.00627142737687,0.00627142737687
0.01,baseline,plus_outside,tpir_at_rank_k,1,0.00869845360825,0.00869845360825,0.00869845360825,1,0,0.00551934624733,0.0119587262645,1,1,0.00418095158458,0.00418095158458,0.00627142737687,0.00627142737687
0.01,fiqa_2bin,continuous_fiqa,fpir,1,-0.00234133288737,-0.00234133288737,-0.00234133288737,0,1,-0.00334476126766,-0.00133790450707,1,0,0.00652228447195,0.00652228447195,0.00418095158458,0.00418095158458
0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1,-0.00451030927835,-0.00451030927835,-0.00451030927835,0,1,-0.00748740664509,-0.00157588961511,1,0,0.00652228447195,0.00652228447195,0.00418095158458,0.00418095158458
0.01,fiqa_2bin,fiqa_5bin,fpir,1,-0.00225771385567,-0.00225771385567,-0.00225771385567,0,1,-0.00326114223597,-0.00125428547537,1,0,0.00652228447195,0.00652228447195,0.00426457061627,0.00426457061627
0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1,-0.0103092783505,-0.0103092783505,-0.0103092783505,0,1,-0.0145263226983,-0.00615464376812,1,0,0.00652228447195,0.00652228447195,0.00426457061627,0.00426457061627
0.01,fiqa_5bin,continuous_fiqa,fpir,1,-8.36190316916e-05,-8.36190316916e-05,-8.36190316916e-05,0,0,-0.00108704741199,0.000919809348608,1,0,0.00426457061627,0.00426457061627,0.00418095158458,0.00418095158458
0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1,0.00579896907216,0.00579896907216,0.00579896907216,1,0,0.00193112327004,0.0100897143779,1,1,0.00426457061627,0.00426457061627,0.00418095158458,0.00418095158458
0.01,global_safe,continuous_fiqa,fpir,1,-0.000167238063383,-0.000167238063383,-0.000167238063383,0,0,-0.000418095158458,0,1,0,0.00434818964796,0.00434818964796,0.00418095158458,0.00418095158458
0.01,global_safe,continuous_fiqa,tpir_at_rank_k,1,-0.00805412371134,-0.00805412371134,-0.00805412371134,0,1,-0.0114583098566,-0.00516453903663,1,0,0.00434818964796,0.00434818964796,0.00418095158458,0.00418095158458
0.01,global_safe,fiqa_2bin,fpir,1,0.00217409482398,0.00217409482398,0.00217409482398,1,0,0.00125428547537,0.00317752320428,1,1,0.00434818964796,0.00434818964796,0.00652228447195,0.00652228447195
0.01,global_safe,fiqa_2bin,tpir_at_rank_k,1,-0.00354381443299,-0.00354381443299,-0.00354381443299,0,1,-0.00725021583293,-0.000307862330281,1,0,0.00434818964796,0.00434818964796,0.00652228447195,0.00652228447195
0.01,global_safe,fiqa_5bin,fpir,1,-8.36190316916e-05,-8.36190316916e-05,-8.36190316916e-05,0,0,-0.00108704741199,0.000919809348608,1,0,0.00434818964796,0.00434818964796,0.00426457061627,0.00426457061627
0.01,global_safe,fiqa_5bin,tpir_at_rank_k,1,-0.0138530927835,-0.0138530927835,-0.0138530927835,0,1,-0.0191372040221,-0.00910532150776,1,0,0.00434818964796,0.00434818964796,0.00426457061627,0.00426457061627
0.05,baseline,plus_both,fpir,1,-0.000334476126766,-0.000334476126766,-0.000334476126766,0,0,-0.00192323772891,0.00133790450707,1,0,0.0446525629233,0.0446525629233,0.0443180867966,0.0443180867966
0.05,baseline,plus_both,tpir_at_rank_k,1,0.000966494845361,0.000966494845361,0.000966494845361,0,0,-0.000643091987891,0.00287452692939,1,0,0.0446525629233,0.0446525629233,0.0443180867966,0.0443180867966
0.05,baseline,plus_entropy,fpir,1,0.00167238063383,0.00167238063383,0.00167238063383,1,0,0.000668952253533,0.00267580901413,1,1,0.0446525629233,0.0446525629233,0.0463249435572,0.0463249435572
0.05,baseline,plus_entropy,tpir_at_rank_k,1,0.000966494845361,0.000966494845361,0.000966494845361,0,0,-0.000324464633355,0.00254216423251,1,0,0.0446525629233,0.0446525629233,0.0463249435572,0.0463249435572
0.05,baseline,plus_outside,fpir,1,-0.00334476126766,-0.00334476126766,-0.00334476126766,0,1,-0.00484990383811,-0.00183961869722,1,0,0.0446525629233,0.0446525629233,0.0413078016557,0.0413078016557
0.05,baseline,plus_outside,tpir_at_rank_k,1,0.000644329896907,0.000644329896907,0.000644329896907,0,0,-0.00129492793248,0.00261275689383,1,0,0.0446525629233,0.0446525629233,0.0413078016557,0.0413078016557
0.05,fiqa_2bin,continuous_fiqa,fpir,1,0.00192323772891,0.00192323772891,0.00192323772891,1,0,0.000585333221841,0.00326114223597,1,1,0.0427293251944,0.0427293251944,0.0446525629233,0.0446525629233
0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1,-0.00225515463918,-0.00225515463918,-0.00225515463918,0,1,-0.00455018275895,-0.000316008460719,1,0,0.0427293251944,0.0427293251944,0.0446525629233,0.0446525629233
0.05,fiqa_2bin,fiqa_5bin,fpir,1,-0.00342838029936,-0.00342838029936,-0.00342838029936,0,1,-0.00510076093319,-0.00175599966552,1,0,0.0427293251944,0.0427293251944,0.0393009448951,0.0393009448951
0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1,-0.00386597938144,-0.00386597938144,-0.00386597938144,0,1,-0.00649777858867,-0.00130758483976,1,0,0.0427293251944,0.0427293251944,0.0393009448951,0.0393009448951
0.05,fiqa_5bin,continuous_fiqa,fpir,1,0.00535161802826,0.00535161802826,0.00535161802826,1,0,0.00376285642612,0.0069403796304,1,1,0.0393009448951,0.0393009448951,0.0446525629233,0.0446525629233
0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1,0.00161082474227,0.00161082474227,0.00161082474227,0,0,-0.000325945241199,0.00382299546834,1,0,0.0393009448951,0.0393009448951,0.0446525629233,0.0446525629233
0.05,global_safe,continuous_fiqa,fpir,1,-0.000752571285224,-0.000752571285224,-0.000752571285224,0,0,-0.00209047579229,0.00050171419015,1,0,0.0454051342085,0.0454051342085,0.0446525629233,0.0446525629233
0.05,global_safe,continuous_fiqa,tpir_at_rank_k,1,-0.00289948453608,-0.00289948453608,-0.00289948453608,0,1,-0.00550166264886,-0.000642673521851,1,0,0.0454051342085,0.0454051342085,0.0446525629233,0.0446525629233
0.05,global_safe,fiqa_2bin,fpir,1,-0.00267580901413,-0.00267580901413,-0.00267580901413,0,1,-0.00367923739443,-0.00175599966552,1,0,0.0454051342085,0.0454051342085,0.0427293251944,0.0427293251944
0.05,global_safe,fiqa_2bin,tpir_at_rank_k,1,-0.000644329896907,-0.000644329896907,-0.000644329896907,0,0,-0.00162079814748,0,1,0,0.0454051342085,0.0454051342085,0.0427293251944,0.0427293251944
0.05,global_safe,fiqa_5bin,fpir,1,-0.00610418931349,-0.00610418931349,-0.00610418931349,0,1,-0.0078622794548,-0.00434818964796,1,0,0.0454051342085,0.0454051342085,0.0393009448951,0.0393009448951
0.05,global_safe,fiqa_5bin,tpir_at_rank_k,1,-0.00451030927835,-0.00451030927835,-0.00451030927835,0,1,-0.00719912972906,-0.00194677201366,1,0,0.0454051342085,0.0454051342085,0.0393009448951,0.0393009448951
0.1,baseline,plus_both,fpir,1,0.00167238063383,0.00167238063383,0.00167238063383,0,0,-0.00050171419015,0.00376285642612,1,0,0.0886361735931,0.0886361735931,0.0903085542269,0.0903085542269
0.1,baseline,plus_both,tpir_at_rank_k,1,-0.000322164948454,-0.000322164948454,-0.000322164948454,0,0,-0.00098365502682,0,1,0,0.0886361735931,0.0886361735931,0.0903085542269,0.0903085542269
0.1,baseline,plus_entropy,fpir,1,-0.00108704741199,-0.00108704741199,-0.00108704741199,0,0,-0.00267580901413,0.000334476126766,1,0,0.0886361735931,0.0886361735931,0.0875491261811,0.0875491261811
0.1,baseline,plus_entropy,tpir_at_rank_k,1,0.000322164948454,0.000322164948454,0.000322164948454,0,0,-0.000651678071033,0.00130937188365,1,0,0.0886361735931,0.0886361735931,0.0875491261811,0.0875491261811
0.1,baseline,plus_outside,fpir,1,0.00167238063383,0.00167238063383,0.00167238063383,0,0,-0.000167238063383,0.00351199933105,1,0,0.0886361735931,0.0886361735931,0.0903085542269,0.0903085542269
0.1,baseline,plus_outside,tpir_at_rank_k,1,-0.000322164948454,-0.000322164948454,-0.000322164948454,0,0,-0.00098365502682,0,1,0,0.0886361735931,0.0886361735931,0.0903085542269,0.0903085542269
0.1,fiqa_2bin,continuous_fiqa,fpir,1,0.00175599966552,0.00175599966552,0.00175599966552,1,0,0.000499623714357,0.0030102851409,1,1,0.0868801739276,0.0868801739276,0.0886361735931,0.0886361735931
0.1,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1,0,0,0,0,0,-0.000964327906061,0.000955429236034,1,0,0.0868801739276,0.0868801739276,0.0886361735931,0.0886361735931
0.1,fiqa_2bin,fiqa_5bin,fpir,1,-0.00351199933105,-0.00351199933105,-0.00351199933105,0,1,-0.00510285140898,-0.00183961869722,1,0,0.0868801739276,0.0868801739276,0.0833681745965,0.0833681745965
0.1,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1,-0.00128865979381,-0.00128865979381,-0.00128865979381,0,1,-0.00286375762962,-0.000318572793883,1,0,0.0868801739276,0.0868801739276,0.0833681745965,0.0833681745965
0.1,fiqa_5bin,continuous_fiqa,fpir,1,0.00526799899657,0.00526799899657,0.00526799899657,1,0,0.00393009448951,0.00668952253533,1,1,0.0833681745965,0.0833681745965,0.0886361735931,0.0886361735931
0.1,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1,0.00128865979381,0.00128865979381,0.00128865979381,1,0,0.000318048493027,0.00261891610323,1,1,0.0833681745965,0.0833681745965,0.0886361735931,0.0886361735931
0.1,global_safe,continuous_fiqa,fpir,1,-0.00050171419015,-0.00050171419015,-0.00050171419015,0,0,-0.00175599966552,0.000585333221841,1,0,0.0891378877833,0.0891378877833,0.0886361735931,0.0886361735931
0.1,global_safe,continuous_fiqa,tpir_at_rank_k,1,-0.000644329896907,-0.000644329896907,-0.000644329896907,0,0,-0.00162077182815,0,1,0,0.0891378877833,0.0891378877833,0.0886361735931,0.0886361735931
0.1,global_safe,fiqa_2bin,fpir,1,-0.00225771385567,-0.00225771385567,-0.00225771385567,0,1,-0.00317752320428,-0.00142152353876,1,0,0.0891378877833,0.0891378877833,0.0868801739276,0.0868801739276
0.1,global_safe,fiqa_2bin,tpir_at_rank_k,1,-0.000644329896907,-0.000644329896907,-0.000644329896907,0,0,-0.00161708940491,0,1,0,0.0891378877833,0.0891378877833,0.0868801739276,0.0868801739276
0.1,global_safe,fiqa_5bin,fpir,1,-0.00576971318672,-0.00576971318672,-0.00576971318672,0,1,-0.00752780332804,-0.00409733255289,1,0,0.0891378877833,0.0891378877833,0.0833681745965,0.0833681745965
0.1,global_safe,fiqa_5bin,tpir_at_rank_k,1,-0.00193298969072,-0.00193298969072,-0.00193298969072,0,1,-0.00381321600858,-0.000639176741949,1,0,0.0891378877833,0.0891378877833,0.0833681745965,0.0833681745965
