dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.769007731959,1,946,11959,0.0791036039803,11959,11959,1,0.0744003362504,0.0840771847756,0.999678884082,1,0.909358851,0.928521727692,0.753853727534,0.783496720398,0.92089639602,0.915877163642,0.925662680826,-0.150451030928,-0.164304123711,-0.137242268041,128,0,1200,221184,184.32,0.0690872269799,14474.455608,0,0,11235,0.7458673571
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.915270618557,0.504055523037,946,11959,0.0791036039803,6028,11959,0.504055523037,0.0744003362504,0.0840771847756,0.495094661615,0.513013779874,0.909358851,0.928521727692,0.904953250056,0.924561393519,0.424951919057,0.415670206539,0.434066393511,-0.0041881443299,-0.0119201030928,0.00322164948454,256,0,1200,440320,366.933333333,0.0696793268272,14351.4589697,83,0.00551019053309,5271,0.34993029277
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.914948453608,0.0644702734342,946,11959,0.0791036039803,771,11959,0.0644702734342,0.0744003362504,0.0840771847756,0.0602070278693,0.0690132300554,0.909358851,0.928521727692,0.904614658045,0.924256452059,-0.014633330546,-0.0172255205285,-0.012208378627,-0.00451030927835,-0.00773195876289,-0.00128865979381,512,0,1200,878592,732.16,0.0701618203545,14252.765891,232,0.0154019783576,36,0.00238996215893
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.914948453608,0.0644702734342,946,11959,0.0791036039803,771,11959,0.0644702734342,0.0744003362504,0.0840771847756,0.0602070278693,0.0690132300554,0.909358851,0.928521727692,0.904614658045,0.924256452059,-0.014633330546,-0.0172255205285,-0.012208378627,-0.00451030927835,-0.00773195876289,-0.00128865979381,1024,0,1200,1755136,1462.61333333,0.0703136227843,14221.9951185,232,0.0154019783576,36,0.00238996215893
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.914948453608,0.0644702734342,946,11959,0.0791036039803,771,11959,0.0644702734342,0.0744003362504,0.0840771847756,0.0602070278693,0.0690132300554,0.909358851,0.928521727692,0.904614658045,0.924256452059,-0.014633330546,-0.0172255205285,-0.012208378627,-0.00451030927835,-0.00773195876289,-0.00128865979381,1536,0,1200,2631680,2193.06666667,0.0727320387704,13749.098979,232,0.0154019783576,36,0.00238996215893
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.645940721649,0.102600551886,946,11959,0.0791036039803,1227,11959,0.102600551886,0.0744003362504,0.0840771847756,0.0972891735154,0.108167152833,0.909358851,0.928521727692,0.628946062515,0.662574599657,0.0234969479053,0.0169746634334,0.0303537085041,-0.273518041237,-0.28962628866,-0.257079574742,128,0,1200,221184,184.32,0.0690872269799,14474.455608,1502,0.0997145322977,1039,0.0689769634203
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.855025773196,0.0852077932938,946,11959,0.0791036039803,1019,11959,0.0852077932938,0.0744003362504,0.0840771847756,0.0803362019347,0.0903457774136,0.909358851,0.928521727692,0.842201075094,0.866972809483,0.00610418931349,0.000750480809432,0.0117087549126,-0.0644329896907,-0.0740979381443,-0.0550902061856,256,0,1200,440320,366.933333333,0.0696793268272,14351.4589697,704,0.0467370377747,597,0.0396335391356
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.922680412371,0.0782674136633,946,11959,0.0791036039803,936,11959,0.0782674136633,0.0744003362504,0.0840771847756,0.073587845013,0.0832178324072,0.909358851,0.928521727692,0.912752926299,0.931562987099,-0.000836190316916,-0.00317752320428,0.00142152353876,0.00322164948454,0.000322164948454,0.00612113402062,512,0,1200,878592,732.16,0.0701618203545,14252.765891,114,0.00756821350329,112,0.00743543782779
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.922680412371,0.0782674136633,946,11959,0.0791036039803,936,11959,0.0782674136633,0.0744003362504,0.0840771847756,0.073587845013,0.0832178324072,0.909358851,0.928521727692,0.912752926299,0.931562987099,-0.000836190316916,-0.00317752320428,0.00142152353876,0.00322164948454,0.000322164948454,0.00612113402062,1024,0,1200,1755136,1462.61333333,0.0703136227843,14221.9951185,114,0.00756821350329,112,0.00743543782779
rfw_custom,edgeface-a348c305af33c223b337,20260810-R001-49ce74ce,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.922680412371,0.0782674136633,946,11959,0.0791036039803,936,11959,0.0782674136633,0.0744003362504,0.0840771847756,0.073587845013,0.0832178324072,0.909358851,0.928521727692,0.912752926299,0.931562987099,-0.000836190316916,-0.00317752320428,0.00142152353876,0.00322164948454,0.000322164948454,0.00612113402062,1536,0,1200,2631680,2193.06666667,0.0727320387704,13749.098979,114,0.00756821350329,112,0.00743543782779
