split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
test,q2,24395,0.2003926529539331,268,0.010985857757737241,-0.1597222536802292,-0.15605033904314017,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q3,23810,0.19558717224157193,270,0.01133977320453591,-0.15451115369796753,-0.1500139330327511,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q4,24481,0.2010990996911349,257,0.010497937175768964,-0.15555496513843536,-0.15426457226276397,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q5,25425,0.20885358480646646,252,0.00991150442477876,-0.18792277343451658,-0.18828210771083845,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q1,14722,0.20044385747545848,108,0.007335959788072273,-0.15157753229141235,-0.16541157379746438,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q2,14739,0.20067531689517612,135,0.009159373091797273,-0.14852547645568848,-0.1534822577238087,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q3,14831,0.20192792081364794,148,0.00997909783561459,-0.1517779678106308,-0.1518321186304092,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q4,14640,0.19932740615682057,146,0.009972677595628416,-0.16423292458057404,-0.16479244053363787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q5,14515,0.1976254986588969,138,0.009507406131588013,-0.3350679281816732,-0.3385101628303517,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q1,4610,0.18165340058318227,46,0.009978308026030369,-0.15157753229141235,-0.15305394068360328,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q2,4774,0.18811569075577272,47,0.009844993715961458,-0.14852547645568848,-0.14905757769942304,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q3,5423,0.21368902198754827,49,0.009035589157293012,-0.1517779678106308,-0.15325371325016046,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q4,5580,0.21987548270155252,47,0.008422939068100358,-0.16423292458057404,-0.1701741899549961,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q5,4991,0.1966664039719442,48,0.009617311160088158,-0.3350679281816732,-0.3369833052158353,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q1,23370,0.1919727935861208,223,0.009542148053059477,-0.15157753229141235,-0.15348758146166794,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q2,23051,0.1893523690609187,248,0.01075875233178604,-0.14852547645568848,-0.1449146419763565,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q3,24066,0.19769008345928896,299,0.012424166874428655,-0.1517779678106308,-0.14403579235076935,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q4,24682,0.20275021357692055,272,0.011020176646949193,-0.16423292458057404,-0.15969490900635744,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q5,26567,0.218234540316751,229,0.008619716189257349,-0.3350679281816732,-0.3535222637653351,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,all,73447,1.0,3672,0.049995234659005815,-0.2566547989845276,-0.16643597126007081,[],False,global_safe,0.05
safety,all,25378,1.0,1211,0.047718496335408624,-0.2566547989845276,-0.16582930743694313,[],False,global_safe,0.05
test,all,121736,1.0,6269,0.05149668134323454,-0.2566547989845276,-0.15974194929003735,[],False,global_safe,0.05
fit,low,36600,0.4983185153920514,1830,0.05,-0.24614039063453674,-0.16453480452299063,[0.54886115],False,fiqa_s_2bin,0.05
fit,high,36847,0.5016814846079486,1826,0.049556273237984096,-0.2705238461494446,-0.16832206338644015,[0.54886115],False,fiqa_s_2bin,0.05
safety,low,12634,0.49783276853968006,575,0.04551211017888238,-0.24614039063453674,-0.16668434396386136,[0.54886115],False,fiqa_s_2bin,0.05
safety,high,12744,0.5021672314603199,637,0.049984306340238545,-0.2705238461494446,-0.16258383080363326,[0.54886115],False,fiqa_s_2bin,0.05
test,low,59869,0.4917937175527371,3084,0.05151246889041073,-0.24614039063453674,-0.15726188838481905,[0.54886115],False,fiqa_s_2bin,0.05
test,high,61867,0.508206282447263,3191,0.05157838589231739,-0.2705238461494446,-0.1620912891626359,[0.54886115],False,fiqa_s_2bin,0.05
fit,low,36880,0.5021307881874004,1844,0.05,-0.2415311634540558,-0.15681724935770036,[0.5589450499999999],False,fiqa_l_2bin,0.05
fit,high,36567,0.4978692118125996,1825,0.04990838734377991,-0.27911439973603724,-0.17912099480628974,[0.5589450499999999],False,fiqa_l_2bin,0.05
safety,low,12160,0.4791551737725589,603,0.04958881578947368,-0.2415311634540558,-0.15266718506813062,[0.5589450499999999],False,fiqa_l_2bin,0.05
safety,high,13218,0.5208448262274411,603,0.045619609623241034,-0.27911439973603724,-0.18155656158924102,[0.5589450499999999],False,fiqa_l_2bin,0.05
test,low,58258,0.4785601629756194,3275,0.05621545538810121,-0.2415311634540558,-0.14741319373250006,[0.5589450499999999],False,fiqa_l_2bin,0.05
test,high,63478,0.5214398370243807,2943,0.04636251929802451,-0.27911439973603724,-0.17725167855620433,[0.5589450499999999],False,fiqa_l_2bin,0.05
fit,q1,14509,0.19754380709899655,725,0.04996898476807499,-0.24995972216129303,-0.16803119838237762,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q2,14732,0.2005800100752924,736,0.04995927233233777,-0.24463623762130737,-0.16009393021464324,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q3,14684,0.1999264775960897,694,0.04726232634159629,-0.2433905005455017,-0.16407732471823688,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q4,14762,0.20098846787479407,712,0.04823194689066522,-0.25257301330566406,-0.15926456466317185,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q5,14760,0.2009612373548273,731,0.049525745257452576,-0.31991763325298533,-0.19009055376052858,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q1,4947,0.19493261880368823,204,0.041237113402061855,-0.24995972216129303,-0.17694384127855306,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q2,5142,0.20261643943573174,254,0.049397121742512644,-0.24463623762130737,-0.16526570335030555,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q3,5025,0.19800614705650563,251,0.0499502487562189,-0.2433905005455017,-0.1554736572504041,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q4,5130,0.2021435889352983,256,0.04990253411306043,-0.25257301330566406,-0.15612456217408177,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q5,5134,0.2023012057687761,228,0.04440981690689521,-0.31991763325298533,-0.19223497912287707,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q1,23625,0.1940674903068936,1212,0.0513015873015873,-0.24995972216129303,-0.1630759894847875,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q2,24395,0.2003926529539331,1277,0.05234679237548678,-0.24463623762130737,-0.15605033904314017,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q3,23810,0.19558717224157193,1219,0.051196976060478794,-0.2433905005455017,-0.1500139330327511,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q4,24481,0.2010990996911349,1253,0.05118254973244557,-0.25257301330566406,-0.15426457226276397,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q5,25425,0.20885358480646646,1278,0.050265486725663715,-0.31991763325298533,-0.18828210771083845,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q1,14722,0.20044385747545848,699,0.047479961961689986,-0.24248458445072174,-0.16541157379746438,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q2,14739,0.20067531689517612,708,0.04803582332587014,-0.24054598808288574,-0.1534822577238087,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q3,14831,0.20192792081364794,741,0.04996291551480008,-0.22944046556949615,-0.1518321186304092,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q4,14640,0.19932740615682057,732,0.05,-0.25433629751205444,-0.16479244053363787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q5,14515,0.1976254986588969,708,0.048777127109886326,-0.5040799114236691,-0.3385101628303517,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q1,4610,0.18165340058318227,230,0.049891540130151846,-0.24248458445072174,-0.15305394068360328,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q2,4774,0.18811569075577272,238,0.04985337243401759,-0.24054598808288574,-0.14905757769942304,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q3,5423,0.21368902198754827,238,0.0438871473354232,-0.22944046556949615,-0.15325371325016046,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q4,5580,0.21987548270155252,259,0.04641577060931899,-0.25433629751205444,-0.1701741899549961,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q5,4991,0.1966664039719442,222,0.04448006411540773,-0.5040799114236691,-0.3369833052158353,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q1,23370,0.1919727935861208,1212,0.05186136071887035,-0.24248458445072174,-0.15348758146166794,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q2,23051,0.1893523690609187,1347,0.05843564270530563,-0.24054598808288574,-0.1449146419763565,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q3,24066,0.19769008345928896,1220,0.05069392503947478,-0.22944046556949615,-0.14403579235076935,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q4,24682,0.20275021357692055,1268,0.05137347054533668,-0.25433629751205444,-0.15969490900635744,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q5,26567,0.218234540316751,1243,0.0467873677871043,-0.5040799114236691,-0.3535222637653351,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,all,73447,1.0,7344,0.09999046931801163,-0.31725454330444336,-0.16643597126007081,[],False,global_safe,0.1
safety,all,25378,1.0,2346,0.09244227283473876,-0.31725454330444336,-0.16582930743694313,[],False,global_safe,0.1
test,all,121736,1.0,11749,0.09651212459748965,-0.31725454330444336,-0.15974194929003735,[],False,global_safe,0.1
fit,low,36600,0.4983185153920514,3660,0.1,-0.2994726896286011,-0.16453480452299063,[0.54886115],False,fiqa_s_2bin,0.1
fit,high,36847,0.5016814846079486,3679,0.09984530626645317,-0.34105750334762575,-0.16832206338644015,[0.54886115],False,fiqa_s_2bin,0.1
safety,low,12634,0.49783276853968006,1137,0.0899952509102422,-0.2994726896286011,-0.16668434396386136,[0.54886115],False,fiqa_s_2bin,0.1
safety,high,12744,0.5021672314603199,1198,0.09400502197112366,-0.34105750334762575,-0.16258383080363326,[0.54886115],False,fiqa_s_2bin,0.1
test,low,59869,0.4917937175527371,5725,0.09562544889675792,-0.2994726896286011,-0.15726188838481905,[0.54886115],False,fiqa_s_2bin,0.1
test,high,61867,0.508206282447263,6043,0.0976772754457142,-0.34105750334762575,-0.1620912891626359,[0.54886115],False,fiqa_s_2bin,0.1
fit,low,36880,0.5021307881874004,3688,0.1,-0.2930171489715576,-0.15681724935770036,[0.5589450499999999],False,fiqa_l_2bin,0.1
fit,high,36567,0.4978692118125996,3646,0.09970738644132687,-0.35539150208289094,-0.17912099480628974,[0.5589450499999999],False,fiqa_l_2bin,0.1
safety,low,12160,0.4791551737725589,1161,0.09547697368421053,-0.2930171489715576,-0.15266718506813062,[0.5589450499999999],False,fiqa_l_2bin,0.1
safety,high,13218,0.5208448262274411,1201,0.09086094719322137,-0.35539150208289094,-0.18155656158924102,[0.5589450499999999],False,fiqa_l_2bin,0.1
test,low,58258,0.4785601629756194,5989,0.10280133200590477,-0.2930171489715576,-0.14741319373250006,[0.5589450499999999],False,fiqa_l_2bin,0.1
test,high,63478,0.5214398370243807,5523,0.08700652194461073,-0.35539150208289094,-0.17725167855620433,[0.5589450499999999],False,fiqa_l_2bin,0.1
fit,q1,14509,0.19754380709899655,1450,0.09993796953614997,-0.30417943000793457,-0.16803119838237762,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q2,14732,0.2005800100752924,1473,0.09998642411077925,-0.2958635091781616,-0.16009393021464324,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q3,14684,0.1999264775960897,1468,0.09997275946608554,-0.3034195303916931,-0.16407732471823688,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q4,14762,0.20098846787479407,1476,0.0999864517003116,-0.3160594701766968,-0.15926456466317185,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q5,14760,0.2009612373548273,1468,0.0994579945799458,-0.414732485611171,-0.19009055376052858,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q1,4947,0.19493261880368823,418,0.08449565393167577,-0.30417943000793457,-0.17694384127855306,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q2,5142,0.20261643943573174,481,0.09354336833916764,-0.2958635091781616,-0.16526570335030555,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q3,5025,0.19800614705650563,496,0.09870646766169154,-0.3034195303916931,-0.1554736572504041,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q4,5130,0.2021435889352983,475,0.09259259259259259,-0.3160594701766968,-0.15612456217408177,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q5,5134,0.2023012057687761,495,0.09641604986365407,-0.414732485611171,-0.19223497912287707,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q1,23625,0.1940674903068936,2302,0.09743915343915344,-0.30417943000793457,-0.1630759894847875,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q2,24395,0.2003926529539331,2325,0.09530641524902644,-0.2958635091781616,-0.15605033904314017,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q3,23810,0.19558717224157193,2338,0.09819403611927761,-0.3034195303916931,-0.1500139330327511,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q4,24481,0.2010990996911349,2349,0.09595196274661982,-0.3160594701766968,-0.15426457226276397,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q5,25425,0.20885358480646646,2587,0.10175024582104228,-0.414732485611171,-0.18828210771083845,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q1,14722,0.20044385747545848,1472,0.09998641488928135,-0.2978910505771637,-0.16541157379746438,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q2,14739,0.20067531689517612,1473,0.09993893751272136,-0.29335474967956543,-0.1534822577238087,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q3,14831,0.20192792081364794,1483,0.09999325736632729,-0.28217992186546326,-0.1518321186304092,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q4,14640,0.19932740615682057,1464,0.1,-0.3153276741504669,-0.16479244053363787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q5,14515,0.1976254986588969,1400,0.09645194626248708,-0.5835593416907129,-0.3385101628303517,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q1,4610,0.18165340058318227,447,0.09696312364425162,-0.2978910505771637,-0.15305394068360328,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q2,4774,0.18811569075577272,461,0.09656472559698366,-0.29335474967956543,-0.14905757769942304,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q3,5423,0.21368902198754827,493,0.09090909090909091,-0.28217992186546326,-0.15325371325016046,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q4,5580,0.21987548270155252,507,0.09086021505376345,-0.3153276741504669,-0.1701741899549961,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q5,4991,0.1966664039719442,454,0.0909637347225005,-0.5835593416907129,-0.3369833052158353,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q1,23370,0.1919727935861208,2327,0.09957210098416773,-0.2978910505771637,-0.15348758146166794,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q2,23051,0.1893523690609187,2509,0.1088456032276257,-0.29335474967956543,-0.1449146419763565,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q3,24066,0.19769008345928896,2309,0.09594448599684202,-0.28217992186546326,-0.14403579235076935,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q4,24682,0.20275021357692055,2325,0.0941982011182238,-0.3153276741504669,-0.15969490900635744,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q5,26567,0.218234540316751,2544,0.09575789513305981,-0.5835593416907129,-0.3535222637653351,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,all,73447,1.0,14689,0.19999455389600665,-0.40511876344680786,-0.16643597126007081,[],False,global_safe,0.2
safety,all,25378,1.0,4687,0.18468752462763022,-0.40511876344680786,-0.16582930743694313,[],False,global_safe,0.2
test,all,121736,1.0,23048,0.1893277255700861,-0.40511876344680786,-0.15974194929003735,[],False,global_safe,0.2
fit,low,36600,0.4983185153920514,7320,0.2,-0.3785528838634491,-0.16453480452299063,[0.54886115],False,fiqa_s_2bin,0.2
fit,high,36847,0.5016814846079486,7359,0.1997177517844058,-0.44229676807657486,-0.16832206338644015,[0.54886115],False,fiqa_s_2bin,0.2
safety,low,12634,0.49783276853968006,2304,0.1823650466993826,-0.3785528838634491,-0.16668434396386136,[0.54886115],False,fiqa_s_2bin,0.2
safety,high,12744,0.5021672314603199,2418,0.18973634651600754,-0.44229676807657486,-0.16258383080363326,[0.54886115],False,fiqa_s_2bin,0.2
test,low,59869,0.4917937175527371,11284,0.18847817735388933,-0.3785528838634491,-0.15726188838481905,[0.54886115],False,fiqa_s_2bin,0.2
test,high,61867,0.508206282447263,11864,0.19176620815620604,-0.44229676807657486,-0.1620912891626359,[0.54886115],False,fiqa_s_2bin,0.2
fit,low,36880,0.5021307881874004,7376,0.2,-0.36823204159736633,-0.15681724935770036,[0.5589450499999999],False,fiqa_l_2bin,0.2
fit,high,36567,0.4978692118125996,7294,0.19946946700577023,-0.4692424780730697,-0.17912099480628974,[0.5589450499999999],False,fiqa_l_2bin,0.2
safety,low,12160,0.4791551737725589,2314,0.19029605263157895,-0.36823204159736633,-0.15266718506813062,[0.5589450499999999],False,fiqa_l_2bin,0.2
safety,high,13218,0.5208448262274411,2500,0.18913602663035256,-0.4692424780730697,-0.18155656158924102,[0.5589450499999999],False,fiqa_l_2bin,0.2
test,low,58258,0.4785601629756194,11778,0.2021696591026125,-0.36823204159736633,-0.14741319373250006,[0.5589450499999999],False,fiqa_l_2bin,0.2
test,high,63478,0.5214398370243807,11466,0.18062950943634015,-0.4692424780730697,-0.17725167855620433,[0.5589450499999999],False,fiqa_l_2bin,0.2
fit,q1,14509,0.19754380709899655,2901,0.19994486180991108,-0.37910595536231995,-0.16803119838237762,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q2,14732,0.2005800100752924,2946,0.1999728482215585,-0.3782176077365875,-0.16009393021464324,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q3,14684,0.1999264775960897,2936,0.19994551893217108,-0.3853297531604767,-0.16407732471823688,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q4,14762,0.20098846787479407,2950,0.19983742040373934,-0.40696680163368315,-0.15926456466317185,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q5,14760,0.2009612373548273,2919,0.1977642276422764,-0.5375706107221185,-0.19009055376052858,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q1,4947,0.19493261880368823,863,0.17444916110774206,-0.37910595536231995,-0.17694384127855306,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q2,5142,0.20261643943573174,968,0.1882535978218592,-0.3782176077365875,-0.16526570335030555,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
