method,target_fpir,model_uid,name,fit_non_mated_count,safety_non_mated_count,raw_threshold,shrinkage_weight,threshold_before_safety,safety_threshold,final_threshold,used_global_fallback,fit_fpir_at_final_threshold,safety_fpir_at_final_threshold,fit_target_met,safety_target_met
fiqa_s_2bin,0.05,conditional-threshold-9aa1a8c6ccc6d716450ecd9c,low,36600,12634,-0.24614039063453674,0.9945652173913043,-0.24614039063453674,-0.2525688707828522,-0.24614039063453674,False,0.05,0.04551211017888238,True,True
fiqa_s_2bin,0.05,conditional-threshold-9aa1a8c6ccc6d716450ecd9c,high,36847,12744,-0.27117404341697693,0.9946014522093557,-0.27109566058202433,-0.2705238461494446,-0.2705238461494446,False,0.049556273237984096,0.049984306340238545,True,True
fiqa_l_2bin,0.05,conditional-threshold-e205a8457b6207aca970843c,low,36880,12160,-0.2415311634540558,0.9946062567421791,-0.2415311634540558,-0.2423853576183319,-0.2415311634540558,False,0.05,0.04958881578947368,True,True
fiqa_l_2bin,0.05,conditional-threshold-e205a8457b6207aca970843c,high,36567,13218,-0.2792372405529022,0.9945603394348193,-0.27911439973603724,-0.2859058976173401,-0.27911439973603724,False,0.04990838734377991,0.045619609623241034,True,True
fiqa_s_5bin,0.05,conditional-threshold-d20e96bc367c034636a3e807,q1,14509,4947,-0.24995972216129303,0.9864028825888912,-0.24995972216129303,-0.2629600763320923,-0.24995972216129303,False,0.04996898476807499,0.041237113402061855,True,True
fiqa_s_5bin,0.05,conditional-threshold-d20e96bc367c034636a3e807,q2,14732,5142,-0.24463623762130737,0.98660594695955,-0.24463623762130737,-0.24601544439792633,-0.24463623762130737,False,0.04995927233233777,0.049397121742512644,True,True
fiqa_s_5bin,0.05,conditional-threshold-d20e96bc367c034636a3e807,q3,14684,5025,-0.2468104064464569,0.9865627519484009,-0.2468104064464569,-0.2433905005455017,-0.2433905005455017,False,0.04726232634159629,0.0499502487562189,True,True
fiqa_s_5bin,0.05,conditional-threshold-d20e96bc367c034636a3e807,q4,14762,5130,-0.25561243295669556,0.9866328031011897,-0.25561243295669556,-0.25257301330566406,-0.25257301330566406,False,0.04823194689066522,0.04990253411306043,True,True
fiqa_s_5bin,0.05,conditional-threshold-d20e96bc367c034636a3e807,q5,14760,5134,-0.3207748532295227,0.9866310160427807,-0.31991763325298533,-0.332182377576828,-0.31991763325298533,False,0.049525745257452576,0.04440981690689521,True,True
fiqa_l_5bin,0.05,conditional-threshold-b6142a3f72695e75a46ac074,q1,14722,4610,-0.24566775560379028,0.9865969709154269,-0.24566775560379028,-0.24248458445072174,-0.24248458445072174,False,0.047479961961689986,0.049891540130151846,True,True
fiqa_l_5bin,0.05,conditional-threshold-b6142a3f72695e75a46ac074,q2,14739,4774,-0.2428206354379654,0.9866122230403641,-0.2428206354379654,-0.24054598808288574,-0.24054598808288574,False,0.04803582332587014,0.04985337243401759,True,True
fiqa_l_5bin,0.05,conditional-threshold-b6142a3f72695e75a46ac074,q3,14831,5423,-0.22944046556949615,0.9866941653915242,-0.22944046556949615,-0.23712503910064697,-0.22944046556949615,False,0.04996291551480008,0.0438871473354232,True,True
fiqa_l_5bin,0.05,conditional-threshold-b6142a3f72695e75a46ac074,q4,14640,5580,-0.25433629751205444,0.9865229110512129,-0.25433629751205444,-0.2622368633747101,-0.25433629751205444,False,0.05,0.04641577060931899,True,True
fiqa_l_5bin,0.05,conditional-threshold-b6142a3f72695e75a46ac074,q5,14515,4991,-0.5074891448020935,0.9864084267753993,-0.5040799114236691,-0.5193960070610046,-0.5040799114236691,False,0.048777127109886326,0.04448006411540773,True,True
global_empirical,0.1,conditional-threshold-4ff1a0092836d98c5b8d7dac,all,98825,0,-0.31927984952926636,1.0,-0.31927984952926636,,-0.31927984952926636,False,0.0999949405514799,,True,
global_safe,0.1,conditional-threshold-f24bed78ff20e6527a98f9a5,all,73447,25378,-0.31725454330444336,1.0,-0.31725454330444336,-0.3252860903739929,-0.31725454330444336,False,0.09999046931801163,0.09244227283473876,True,True
fiqa_s_2bin,0.1,conditional-threshold-29f9b13674ec5c0a39c00ee9,low,36600,12634,-0.2994726896286011,0.9945652173913043,-0.2994726896286011,-0.31008827686309814,-0.2994726896286011,False,0.1,0.0899952509102422,True,True
fiqa_s_2bin,0.1,conditional-threshold-29f9b13674ec5c0a39c00ee9,high,36847,12744,-0.3411867022514343,0.9946014522093557,-0.34105750334762575,-0.34963616728782654,-0.34105750334762575,False,0.09984530626645317,0.09400502197112366,True,True
fiqa_l_2bin,0.1,conditional-threshold-4806b5aa30b2e3a7a9a8ec0a,low,36880,12160,-0.2930171489715576,0.9946062567421791,-0.2930171489715576,-0.29750239849090576,-0.2930171489715576,False,0.1,0.09547697368421053,True,True
fiqa_l_2bin,0.1,conditional-threshold-4806b5aa30b2e3a7a9a8ec0a,high,36567,13218,-0.3556000888347626,0.9945603394348193,-0.35539150208289094,-0.3685743808746338,-0.35539150208289094,False,0.09970738644132687,0.09086094719322137,True,True
fiqa_s_5bin,0.1,conditional-threshold-53aa1c502ba597364df3c9f3,q1,14509,4947,-0.30417943000793457,0.9864028825888912,-0.30417943000793457,-0.32033059000968933,-0.30417943000793457,False,0.09993796953614997,0.08449565393167577,True,True
fiqa_s_5bin,0.1,conditional-threshold-53aa1c502ba597364df3c9f3,q2,14732,5142,-0.2958635091781616,0.98660594695955,-0.2958635091781616,-0.3026406466960907,-0.2958635091781616,False,0.09998642411077925,0.09354336833916764,True,True
fiqa_s_5bin,0.1,conditional-threshold-53aa1c502ba597364df3c9f3,q3,14684,5025,-0.3034195303916931,0.9865627519484009,-0.3034195303916931,-0.30422163009643555,-0.3034195303916931,False,0.09997275946608554,0.09870646766169154,True,True
fiqa_s_5bin,0.1,conditional-threshold-53aa1c502ba597364df3c9f3,q4,14762,5130,-0.3160594701766968,0.9866328031011897,-0.3160594701766968,-0.3265385031700134,-0.3160594701766968,False,0.0999864517003116,0.09259259259259259,True,True
fiqa_s_5bin,0.1,conditional-threshold-53aa1c502ba597364df3c9f3,q5,14760,5134,-0.41605332493782043,0.9866310160427807,-0.414732485611171,-0.4194093346595764,-0.414732485611171,False,0.0994579945799458,0.09641604986365407,True,True
fiqa_l_5bin,0.1,conditional-threshold-a4b0e9cf1394b6d22371071d,q1,14722,4610,-0.2978910505771637,0.9865969709154269,-0.2978910505771637,-0.30198347568511963,-0.2978910505771637,False,0.09998641488928135,0.09696312364425162,True,True
fiqa_l_5bin,0.1,conditional-threshold-a4b0e9cf1394b6d22371071d,q2,14739,4774,-0.29335474967956543,0.9866122230403641,-0.29335474967956543,-0.2959934175014496,-0.29335474967956543,False,0.09993893751272136,0.09656472559698366,True,True
fiqa_l_5bin,0.1,conditional-threshold-a4b0e9cf1394b6d22371071d,q3,14831,5423,-0.28217992186546326,0.9866941653915242,-0.28217992186546326,-0.29311880469322205,-0.28217992186546326,False,0.09999325736632729,0.09090909090909091,True,True
fiqa_l_5bin,0.1,conditional-threshold-a4b0e9cf1394b6d22371071d,q4,14640,5580,-0.3153276741504669,0.9865229110512129,-0.3153276741504669,-0.3267905116081238,-0.3153276741504669,False,0.1,0.09086021505376345,True,True
fiqa_l_5bin,0.1,conditional-threshold-a4b0e9cf1394b6d22371071d,q5,14515,4991,-0.5872287154197693,0.9864084267753993,-0.5835593416907129,-0.5937629342079163,-0.5835593416907129,False,0.09645194626248708,0.0909637347225005,True,True
global_empirical,0.2,conditional-threshold-0e9d00062c243c3e4d67aba3,all,98825,0,-0.40838387608528137,1.0,-0.40838387608528137,,-0.40838387608528137,False,0.2,,True,
global_safe,0.2,conditional-threshold-1f5a2b5876c9c7b7196bd4cb,all,73447,25378,-0.40511876344680786,1.0,-0.40511876344680786,-0.41808441281318665,-0.40511876344680786,False,0.19999455389600665,0.18468752462763022,True,True
fiqa_s_2bin,0.2,conditional-threshold-f76a81abc7f73ca737be7582,low,36600,12634,-0.3785528838634491,0.9945652173913043,-0.3785528838634491,-0.391539990901947,-0.3785528838634491,False,0.2,0.1823650466993826,True,True
fiqa_s_2bin,0.2,conditional-threshold-f76a81abc7f73ca737be7582,high,36847,12744,-0.4424985647201538,0.9946014522093557,-0.44229676807657486,-0.4512048363685608,-0.44229676807657486,False,0.1997177517844058,0.18973634651600754,True,True
fiqa_l_2bin,0.2,conditional-threshold-07ac8f430c681f6d6741a307,low,36880,12160,-0.36823204159736633,0.9946062567421791,-0.36823204159736633,-0.37495288252830505,-0.36823204159736633,False,0.2,0.19029605263157895,True,True
fiqa_l_2bin,0.2,conditional-threshold-07ac8f430c681f6d6741a307,high,36567,13218,-0.46959319710731506,0.9945603394348193,-0.4692424780730697,-0.4802497923374176,-0.4692424780730697,False,0.19946946700577023,0.18913602663035256,True,True
fiqa_s_5bin,0.2,conditional-threshold-9b621ddb24b7a2253eb71937,q1,14509,4947,-0.37910595536231995,0.9864028825888912,-0.37910595536231995,-0.3950361907482147,-0.37910595536231995,False,0.19994486180991108,0.17444916110774206,True,True
fiqa_s_5bin,0.2,conditional-threshold-9b621ddb24b7a2253eb71937,q2,14732,5142,-0.3782176077365875,0.98660594695955,-0.3782176077365875,-0.3872256278991699,-0.3782176077365875,False,0.1999728482215585,0.1882535978218592,True,True
fiqa_s_5bin,0.2,conditional-threshold-9b621ddb24b7a2253eb71937,q3,14684,5025,-0.3853297531604767,0.9865627519484009,-0.3853297531604767,-0.3973080813884735,-0.3853297531604767,False,0.19994551893217108,0.18706467661691542,True,True
fiqa_s_5bin,0.2,conditional-threshold-9b621ddb24b7a2253eb71937,q4,14762,5130,-0.4069918394088745,0.9866328031011897,-0.40696680163368315,-0.4197368025779724,-0.40696680163368315,False,0.19983742040373934,0.18635477582846005,True,True
fiqa_s_5bin,0.2,conditional-threshold-9b621ddb24b7a2253eb71937,q5,14760,5134,-0.5393653512001038,0.9866310160427807,-0.5375706107221185,-0.5440609455108643,-0.5375706107221185,False,0.1977642276422764,0.19400077911959485,True,True
fiqa_l_5bin,0.2,conditional-threshold-b1a9945736cd51438dce24b9,q1,14722,4610,-0.3712603747844696,0.9865969709154269,-0.3712603747844696,-0.37683382630348206,-0.3712603747844696,False,0.1999728297785627,0.19305856832971802,True,True
fiqa_l_5bin,0.2,conditional-threshold-b1a9945736cd51438dce24b9,q2,14739,4774,-0.36832889914512634,0.9866122230403641,-0.36832889914512634,-0.3733624815940857,-0.36832889914512634,False,0.19994572223353008,0.19082530372852954,True,True
fiqa_l_5bin,0.2,conditional-threshold-b1a9945736cd51438dce24b9,q3,14831,5423,-0.36179280281066895,0.9866941653915242,-0.36179280281066895,-0.3774406611919403,-0.36179280281066895,False,0.19998651473265458,0.1792365849160981,True,True
fiqa_l_5bin,0.2,conditional-threshold-b1a9945736cd51438dce24b9,q4,14640,5580,-0.4107981324195862,0.9865229110512129,-0.41072159105876704,-0.427573561668396,-0.41072159105876704,False,0.19993169398907104,0.182078853046595,True,True
fiqa_l_5bin,0.2,conditional-threshold-b1a9945736cd51438dce24b9,q5,14515,4991,-0.6843674182891846,0.9864084267753993,-0.6805719897490232,-0.6829590797424316,-0.6805719897490232,False,0.19414398897692042,0.19655379683430174,True,True
global_empirical,0.3,conditional-threshold-5b47cf4b43738ac1160a6ec4,all,98825,0,-0.4788987934589386,1.0,-0.4788987934589386,,-0.4788987934589386,False,0.2999949405514799,,True,
global_safe,0.3,conditional-threshold-d22191b44397f151ec24bed1,all,73447,25378,-0.47558802366256714,1.0,-0.47558802366256714,-0.48918893933296204,-0.47558802366256714,False,0.29999863847400166,0.2793364331310584,True,True
fiqa_s_2bin,0.3,conditional-threshold-65a6bdff611cf9aceebb9d2e,low,36600,12634,-0.4406627118587494,0.9945652173913043,-0.4406627118587494,-0.4564169943332672,-0.4406627118587494,False,0.3,0.273864176032927,True,True
fiqa_s_2bin,0.3,conditional-threshold-65a6bdff611cf9aceebb9d2e,high,36847,12744,-0.5213403701782227,0.9946014522093557,-0.5210933739490238,-0.532999575138092,-0.5210933739490238,False,0.29953591879935954,0.28397677338355304,True,True
fiqa_l_2bin,0.3,conditional-threshold-427d9602c70124f780e9c60e,low,36880,12160,-0.42616620659828186,0.9946062567421791,-0.42616620659828186,-0.4354734718799591,-0.42616620659828186,False,0.3,0.2825657894736842,True,True
fiqa_l_2bin,0.3,conditional-threshold-427d9602c70124f780e9c60e,high,36567,13218,-0.5524311065673828,0.9945603394348193,-0.5520131062795985,-0.5614029169082642,-0.5520131062795985,False,0.2996964476167036,0.28725979724617945,True,True
fiqa_s_5bin,0.3,conditional-threshold-68e23e7b9e032c07017e2a2d,q1,14509,4947,-0.4369007647037506,0.9864028825888912,-0.4369007647037506,-0.45800814032554626,-0.4369007647037506,False,0.2999517540836722,0.26824337982615726,True,True
fiqa_s_5bin,0.3,conditional-threshold-68e23e7b9e032c07017e2a2d,q2,14732,5142,-0.44430336356163025,0.98660594695955,-0.44430336356163025,-0.4528319835662842,-0.44430336356163025,False,0.29995927233233777,0.28315830416180476,True,True
fiqa_s_5bin,0.3,conditional-threshold-68e23e7b9e032c07017e2a2d,q3,14684,5025,-0.4497281610965729,0.9865627519484009,-0.4497281610965729,-0.463833749294281,-0.4497281610965729,False,0.29998637973304276,0.278407960199005,True,True
fiqa_s_5bin,0.3,conditional-threshold-68e23e7b9e032c07017e2a2d,q4,14762,5130,-0.48131945729255676,0.9866328031011897,-0.4812428440907122,-0.4914827346801758,-0.4812428440907122,False,0.2998238721040509,0.2844054580896686,True,True
fiqa_s_5bin,0.3,conditional-threshold-68e23e7b9e032c07017e2a2d,q5,14760,5134,-0.6260876655578613,0.9866310160427807,-0.624075638259796,-0.6277885437011719,-0.624075638259796,False,0.2983739837398374,0.2937280872613946,True,True
fiqa_l_5bin,0.3,conditional-threshold-3590b134f65ab582ebd831e4,q1,14722,4610,-0.4275684356689453,0.9865969709154269,-0.4275684356689453,-0.43537795543670654,-0.4275684356689453,False,0.299959244667844,0.2841648590021692,True,True
fiqa_l_5bin,0.3,conditional-threshold-3590b134f65ab582ebd831e4,q2,14739,4774,-0.4255637228488922,0.9866122230403641,-0.4255637228488922,-0.4329681992530823,-0.4255637228488922,False,0.29995250695433884,0.2861332216170926,True,True
fiqa_l_5bin,0.3,conditional-threshold-3590b134f65ab582ebd831e4,q3,14831,5423,-0.42695149779319763,0.9866941653915242,-0.42695149779319763,-0.44256213307380676,-0.42695149779319763,False,0.29997977209898186,0.2738336713995943,True,True
fiqa_l_5bin,0.3,conditional-threshold-3590b134f65ab582ebd831e4,q4,14640,5580,-0.4849356710910797,0.9865229110512129,-0.4848096920152237,-0.4976045489311218,-0.4848096920152237,False,0.29972677595628416,0.27724014336917563,True,True
fiqa_l_5bin,0.3,conditional-threshold-3590b134f65ab582ebd831e4,q5,14515,4991,-0.7507021427154541,0.9864084267753993,-0.7469629090212253,-0.7491856217384338,-0.7469629090212253,False,0.29355838787461247,0.2975355640152274,True,True
