schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,tpir_cluster95_low,tpir_cluster95_high,mated_identity_count
2,genuine-score-topk-v2,20,conditional-threshold-ab7c0b64853ab0eac639b44c,global_empirical,0.01,negative_squared_l2_adc,182159,121736,60423,1802,79,0.014802523493461261,0.01413929939231479,0.015496368073549874,0.0013074491501580525,0.0010493009986542953,0.0016290031276830843,False,False,False,0.0005529724943986404,0.0022107252369347285,3000
2,genuine-score-topk-v2,20,conditional-threshold-2af8706baa90845afe6bc522,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1713,74,0.014071433265426826,0.013424946085206342,0.014748587063190776,0.0012246992039455175,0.0009757533036818375,0.001537061451399645,False,False,False,0.0005237263788493855,0.002046737612240024,3000
2,genuine-score-topk-v2,20,conditional-threshold-82ede21f31bdb3cb4eaf0545,fiqa_s_2bin,0.01,negative_squared_l2_adc,182159,121736,60423,1690,68,0.013882499835710061,0.013240411188556903,0.014555267023865455,0.0011253992684904755,0.0008879126338603735,0.001426314875714033,False,False,False,0.00045069480858326617,0.0019424120912370382,3000
2,genuine-score-topk-v2,20,conditional-threshold-4178ebd88d622ec5c913dd52,fiqa_l_2bin,0.01,negative_squared_l2_adc,182159,121736,60423,1709,75,0.014038575277649996,0.013392850840657907,0.014714968405830553,0.0012412491931880244,0.0009904387667076747,0.0015554738626249872,False,False,False,0.0005534195819220167,0.0020938983397173357,3000
2,genuine-score-topk-v2,20,conditional-threshold-55f2ebb356dacb73f0e485e3,fiqa_s_5bin,0.01,negative_squared_l2_adc,182159,121736,60423,1610,64,0.01322534008017349,0.012598798401630992,0.013882601772618292,0.0010591993115204475,0.0008296322688094997,0.001352203743760189,False,False,False,0.0004513981221892059,0.0017801749270136176,3000
2,genuine-score-topk-v2,20,conditional-threshold-28f4251d23fcb92954c160ff,fiqa_l_5bin,0.01,negative_squared_l2_adc,182159,121736,60423,1521,76,0.012494249852139054,0.011885483494880203,0.013133782361901531,0.0012577991824305314,0.001005136502080018,0.0015738740015038234,False,False,False,0.0007050637939035455,0.001977483140955691,3000
2,genuine-score-topk-v2,20,conditional-threshold-d699b606d3edfff546577c07,global_empirical,0.05,negative_squared_l2_adc,182159,121736,60423,6470,421,0.053147795229020176,0.05190168632689956,0.05442210466636401,0.006967545471095443,0.006334932689367146,0.007662844430873578,False,False,False,0.004255482863429485,0.010425788522141769,3000
2,genuine-score-topk-v2,20,conditional-threshold-4ee8d472b70270e6fd84c3d7,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,6414,421,0.05268778340014457,0.051446849059156426,0.053956947307385976,0.006967545471095443,0.006334932689367146,0.007662844430873578,False,False,False,0.004255482863429485,0.010425788522141769,3000
2,genuine-score-topk-v2,20,conditional-threshold-8e764bdec5de8a4da4849b4f,fiqa_s_2bin,0.05,negative_squared_l2_adc,182159,121736,60423,6368,405,0.05230991654071105,0.051073252650252206,0.05357483384434069,0.006702745643215332,0.0060827725429361944,0.007385438589285661,False,False,False,0.004004979718881048,0.01015347609599685,3000
2,genuine-score-topk-v2,20,conditional-threshold-d11a68efc19c072303f7d99b,fiqa_l_2bin,0.05,negative_squared_l2_adc,182159,121736,60423,6313,420,0.051858119208779654,0.05062658514864644,0.053117935194702474,0.006950995481852937,0.0063191654443078655,0.00764551380168168,False,False,False,0.004215238086139673,0.010485738627228038,3000
2,genuine-score-topk-v2,20,conditional-threshold-b6bb7450d4818e405d9b322a,fiqa_s_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,6291,398,0.0516774002760071,0.0504479254900558,0.052935168392795516,0.006586895718517783,0.005972532236927098,0.007263993775536502,False,False,False,0.0039635998398682695,0.009857442133028447,3000
2,genuine-score-topk-v2,20,conditional-threshold-ab95ed11d9b780a1c73340f3,fiqa_l_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,6494,447,0.05334494315568115,0.05209662466016413,0.05462144974455136,0.0073978451914006255,0.00674520350106097,0.00811311834971042,False,False,False,0.005060556548535431,0.010258124839750327,3000
2,genuine-score-topk-v2,20,conditional-threshold-f29232ad12f90065a6415692,global_empirical,0.1,negative_squared_l2_adc,182159,121736,60423,11654,772,0.09573174738778997,0.09409170015971659,0.09739730770716225,0.012776591695215398,0.011911565462913852,0.013703565519490833,True,True,False,0.008233713385668171,0.018680294909249103,3000
2,genuine-score-topk-v2,20,conditional-threshold-59d62ff4be74b400fbabb235,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11611,770,0.09537852401918906,0.09374121751783399,0.0970413659035268,0.012743491716730384,0.011879612518380453,0.013669322715521874,True,True,False,0.008196192611844134,0.01864522772192594,3000
2,genuine-score-topk-v2,20,conditional-threshold-50588f200d6b651eb2c2869b,fiqa_s_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,11464,756,0.09417099296839061,0.09254310834817533,0.09582448917804243,0.012511791867335286,0.011655985494212082,0.013429579500173736,True,True,False,0.008105414596901202,0.018178138274200256,3000
2,genuine-score-topk-v2,20,conditional-threshold-6fbe8ef0336896d73cbaf6f1,fiqa_l_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,11406,788,0.09369455214562661,0.0920704075337673,0.09534433841477499,0.01304139152309551,0.012167243926475705,0.013977453043947851,True,True,False,0.008444476449061574,0.018911589084727783,3000
2,genuine-score-topk-v2,20,conditional-threshold-4be5a91af26d2f0fcbe22877,fiqa_s_5bin,0.1,negative_squared_l2_adc,182159,121736,60423,11469,768,0.09421206545311166,0.09258385901861217,0.09586588088499141,0.01271039173824537,0.0118476611185435,0.01363507836685647,True,True,False,0.008333111067129608,0.018266279970149964,3000
2,genuine-score-topk-v2,20,conditional-threshold-4958f56c11e481f50a315fcd,fiqa_l_5bin,0.1,negative_squared_l2_adc,182159,121736,60423,11959,824,0.09823716895577315,0.09657787716169962,0.09992181572571406,0.013637191135825762,0.01274286558161647,0.014593354861849546,True,True,False,0.009561161024895279,0.0185639180231271,3000
2,genuine-score-topk-v2,20,conditional-threshold-a4259eeadefd109b6e56b7da,global_empirical,0.2,negative_squared_l2_adc,182159,121736,60423,22069,1471,0.1812857330617073,0.17913165468934616,0.18345992527218985,0.024345034175727785,0.023146085651589553,0.025604459432389513,True,True,False,0.017242453371966854,0.03308348614867055,3000
2,genuine-score-topk-v2,20,conditional-threshold-15b7e5d7417a555785cdae24,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,21900,1463,0.1798974830781363,0.17774992335843284,0.18206524424746254,0.02421263426178773,0.023016955805809217,0.02546880628416042,True,True,False,0.01716325710251118,0.032930695115033326,3000
2,genuine-score-topk-v2,20,conditional-threshold-4bbdb2e5506e244b87873b3c,fiqa_s_2bin,0.2,negative_squared_l2_adc,182159,121736,60423,22075,1442,0.18133502004337254,0.17918071111207354,0.18350943970232544,0.023865084487695084,0.022678035894491525,0.025112670836203343,True,True,False,0.017094402219367442,0.03204668149192607,3000
2,genuine-score-topk-v2,20,conditional-threshold-7118c0cb70b280811c134ec1,fiqa_l_2bin,0.2,negative_squared_l2_adc,182159,121736,60423,21926,1524,0.18011105999868568,0.17796249431163244,0.18227981365666915,0.025222183605580657,0.024001808229383168,0.02650292418990841,True,True,False,0.018149604536669892,0.03363739373356545,3000
2,genuine-score-topk-v2,20,conditional-threshold-8f678d8a0a9788d1cd57fe7c,fiqa_s_5bin,0.2,negative_squared_l2_adc,182159,121736,60423,22053,1490,0.1811543011106,0.17900083785378315,0.18332788650011825,0.024659483971335418,0.023452807116061663,0.02592659757868981,True,True,False,0.017785398040387822,0.032664282634972584,3000
2,genuine-score-topk-v2,20,conditional-threshold-43fa2487619f97b797551392,fiqa_l_5bin,0.2,negative_squared_l2_adc,182159,121736,60423,22471,1565,0.18458796083327858,0.1824185659761224,0.18677726112723328,0.025900733164523442,0.024664056080435696,0.027197689183154232,True,True,False,0.01956486512706422,0.03333204292250672,3000
2,genuine-score-topk-v2,20,conditional-threshold-553cb1ff64339416ae34ca10,global_empirical,0.3,negative_squared_l2_adc,182159,121736,60423,33045,2161,0.27144805152132484,0.2689571786891865,0.27395334810969524,0.03576452675305761,0.03431310008817193,0.03727497822912092,True,True,False,0.027289443154510915,0.045888295721945666,3000
2,genuine-score-topk-v2,20,conditional-threshold-fa7b256f116b8201aa769539,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,32654,2140,0.26823618321613985,0.2657547666541223,0.27073222623318854,0.03541697697896496,0.033972516873742954,0.03692050608427511,True,True,False,0.027021664264316694,0.045589669250141546,3000
2,genuine-score-topk-v2,20,conditional-threshold-bddd66b5b83560feef25116c,fiqa_s_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,32659,2152,0.26827725570086086,0.26579571716717876,0.27077341809751787,0.03561557684987505,0.034167131221784115,0.03712306622724811,True,True,False,0.027430945790968334,0.04550219523959623,3000
2,genuine-score-topk-v2,20,conditional-threshold-ac33bed14ca098b79c4734a0,fiqa_l_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,32877,2300,0.27006801603469804,0.2675811859639562,0.27256935695476214,0.03806497525776608,0.036568360085321584,0.03962032275288519,True,True,False,0.029482453083620918,0.04836100114404368,3000
2,genuine-score-topk-v2,20,conditional-threshold-5729e4afab3c8d201bbcf73e,fiqa_s_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,32879,2169,0.2700844450285865,0.26759756665030743,0.27258583321936525,0.03589692666699767,0.03444285598640141,0.037410005324900866,True,True,False,0.027693589566164738,0.045720120678375525,3000
2,genuine-score-topk-v2,20,conditional-threshold-3924943bd4b5363b0d30a2a7,fiqa_l_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,33550,2351,0.27559637247814944,0.273093529811467,0.2781133771033823,0.03890902470913394,0.03739621413790323,0.040480460287113704,True,True,False,0.03115097808053165,0.04803501014379683,3000
