reference_method,candidate_method,target_fpir,metric,split_count,delta_min,delta_q25,delta_median,delta_q75,delta_max,positive_delta_split_count,negative_delta_split_count,positive_conditional_ci_split_count,negative_conditional_ci_split_count,between_split_statistics_are_ci,independent_replications,multiple_comparison_adjustment
global_safe,fiqa_l,0.01,tpir_at_rank_k,20,-0.00011584992469754894,-8.274994621253496e-05,-5.792496234877448e-05,-3.3099978485013984e-05,0.0,0,19,0,0,False,False,none
global_safe,fiqa_l,0.05,fpir,20,-0.0039676020240520474,-0.0005770684103305514,-8.214496944207137e-05,8.625221791417495e-05,0.00025464940527042125,7,13,2,9,False,False,none
global_safe,fiqa_l,0.05,tpir_at_rank_k,20,-0.0005626996342452378,-0.00011584992469754894,-7.447495159128146e-05,-1.6549989242506992e-05,4.964996772752098e-05,3,16,0,5,False,False,none
global_safe,fiqa_l,0.1,fpir,20,-0.00524906354734836,-0.0007126076099099692,-0.0003819741079056319,1.8482618124466058e-05,0.0008296641913649208,5,14,2,7,False,False,none
global_safe,fiqa_l,0.1,tpir_at_rank_k,20,-0.0005792496234877447,-7.033745428065472e-05,3.3099978485013984e-05,9.102494083378845e-05,0.00034754977409264686,11,7,3,1,False,False,none
global_safe,fiqa_l,0.2,fpir,20,-0.004846553197082211,0.0007968062035880923,0.001720937109811395,0.002807304330682789,0.006546954064533088,16,4,11,4,False,False,none
global_safe,fiqa_l,0.2,tpir_at_rank_k,20,0.0005295996557602237,0.001021961835724807,0.0011667742415967428,0.0012246992039455175,0.0016880989027357133,20,0,18,0,False,False,none
global_safe,fiqa_l,0.3,fpir,20,-0.004698692252086482,0.001275300650588158,0.002304166392850102,0.0028873956758888085,0.004394755865150818,16,4,13,2,False,False,none
global_safe,fiqa_l,0.3,tpir_at_rank_k,20,0.0005461496450027307,0.0012040117173923838,0.001315724144779306,0.001431574069476855,0.0015887989672806713,20,0,16,0,False,False,none
global_safe,fiqa_s,0.01,fpir,20,-0.0010350266149700992,-1.2321745416310706e-05,9.035946638627851e-05,0.00022384504172964448,0.00047644082276401394,15,5,2,1,False,False,none
global_safe,fiqa_s,0.01,tpir_at_rank_k,20,-0.00013239991394005594,-5.3787465038147725e-05,-3.3099978485013984e-05,-1.2412491931880243e-05,3.3099978485013984e-05,3,15,0,0,False,False,none
global_safe,fiqa_s,0.05,fpir,20,-0.0021932706841033055,0.0002443812840901623,0.00046411907734770325,0.0007393047249786423,0.001683971873562463,18,2,6,1,False,False,none
global_safe,fiqa_s,0.05,tpir_at_rank_k,20,-0.0002151498601525909,-1.6549989242506992e-05,0.00014894990318256292,0.0002689373251907386,0.00038064975257766083,13,6,3,0,False,False,none
global_safe,fiqa_s,0.1,fpir,20,-0.0030886508510218832,-0.00041688571991851215,2.0536242360517842e-05,0.00036965236248932116,0.002817572451863048,11,9,3,5,False,False,none
global_safe,fiqa_s,0.1,tpir_at_rank_k,20,-0.0003640997633351538,-7.447495159128146e-05,-8.274994621253496e-06,0.00015308740049318968,0.0007447495159128147,9,10,0,0,False,False,none
global_safe,fiqa_s,0.2,fpir,20,-0.004591903791811789,-0.0010617237300387724,-0.0002792928961030427,0.00043331471380692645,0.0025464940527042124,9,11,2,5,False,False,none
global_safe,fiqa_s,0.2,tpir_at_rank_k,20,-0.0003640997633351538,2.4824983863760486e-05,0.00013239991394005594,0.00019859987091008392,0.0005461496450027307,15,4,0,0,False,False,none
global_safe,fiqa_s,0.3,fpir,20,-0.006300519156206874,-0.0008522540579614904,0.00026697115068673193,0.0006530525070644673,0.004370112374318197,13,7,3,2,False,False,none
global_safe,fiqa_s,0.3,tpir_at_rank_k,20,-0.0014894990318256294,-0.0008936994190953775,-0.0006785495589427867,-0.0006247620939046389,-0.0004137497310626748,0,20,0,3,False,False,none
