dataset_id,model_uid,run_id,compression_family,compression_profile,search_mode,query_representation,gallery_representation,distance_function,gallery_payload_bytes_per_vector,query_payload_bytes_per_vector,codec_parameter_bytes,protocol,open_set_protocol,fpir_tpir_metrics_applicable,score_kind,query_count,gallery_count,match_gallery_count,mean_average_precision,search_latency_ms_total,search_latency_ms_per_query,search_queries_per_second,ranking_implementation,compute_backend,confidence_interval_contract,rank_1,rank_1_success_count,rank_1_denominator,rank_1_wilson95_low,rank_1_wilson95_high,rank_5,rank_5_success_count,rank_5_denominator,rank_5_wilson95_low,rank_5_wilson95_high,rank_10,rank_10_success_count,rank_10_denominator,rank_10_wilson95_low,rank_10_wilson95_high,rank_20,rank_20_success_count,rank_20_denominator,rank_20_wilson95_low,rank_20_wilson95_high,mean_gallery_angular_error,p95_gallery_angular_error,compressed_minus_origin_map,compressed_minus_origin_map_paired_bootstrap95_low,compressed_minus_origin_map_paired_bootstrap95_high,paired_bootstrap_resamples,paired_bootstrap_random_seed,compressed_minus_origin_rank_1,compressed_minus_origin_rank_1_paired_bootstrap95_low,compressed_minus_origin_rank_1_paired_bootstrap95_high,compressed_minus_origin_rank_5,compressed_minus_origin_rank_5_paired_bootstrap95_low,compressed_minus_origin_rank_5_paired_bootstrap95_high,compressed_minus_origin_rank_10,compressed_minus_origin_rank_10_paired_bootstrap95_low,compressed_minus_origin_rank_10_paired_bootstrap95_high,compressed_minus_origin_rank_20,compressed_minus_origin_rank_20_paired_bootstrap95_low,compressed_minus_origin_rank_20_paired_bootstrap95_high,pq_m,pq_nbits,native_compressed_search,official_metric_implementation,native_latency_measurement_repeats,native_latency_timer,native_compressed_index_build_latency_ms,native_compressed_gallery_add_latency_ms,native_compressed_search_latency_ms_total,native_compressed_search_latency_ms_per_query,native_compressed_search_queries_per_second,native_score_equivalence_audit_version,native_score_equivalence_checked_count,native_score_equivalence_violation_count,native_score_equivalence_max_absolute_error,native_score_equivalence_max_relative_error,native_score_equivalence_relative_tolerance,native_score_equivalence_absolute_tolerance,native_score_equivalence_passed,native_rank_tie_policy,decoded_rank_tie_policy,decoded_native_rank_exact_match_required,native_rank_1,native_rank_1_success_count,native_rank_1_denominator,decoded_native_rank_1_mismatch_count,decoded_native_rank_1_native_only_count,decoded_native_rank_1_decoded_only_count,decoded_native_rank_1_agreement_rate,native_rank_5,native_rank_5_success_count,native_rank_5_denominator,decoded_native_rank_5_mismatch_count,decoded_native_rank_5_native_only_count,decoded_native_rank_5_decoded_only_count,decoded_native_rank_5_agreement_rate,native_rank_10,native_rank_10_success_count,native_rank_10_denominator,decoded_native_rank_10_mismatch_count,decoded_native_rank_10_native_only_count,decoded_native_rank_10_decoded_only_count,decoded_native_rank_10_agreement_rate,native_rank_20,native_rank_20_success_count,native_rank_20_denominator,decoded_native_rank_20_mismatch_count,decoded_native_rank_20_native_only_count,decoded_native_rank_20_decoded_only_count,decoded_native_rank_20_agreement_rate,protocol_uid,run_tier,paper_eligible,official_result_eligible,gallery_payload_bytes_total,gallery_storage_bytes_total,gallery_storage_bytes_per_vector_amortized
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pca,pca_32,pca_reconstruction_cosine,pca_32_reconstruction_512,pca_32_reconstruction_512,cosine_similarity,128,128,67584,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.100087803507,10745.5971,2.88240265558,346.932791664,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.140289699571,523,3728,0.129511509489,0.151808442177,0.189645922747,707,3728,0.177383797633,0.202546988405,0.211373390558,788,3728,0.19856784798,0.22477314232,0.235783261803,879,3728,0.222433334752,0.249677144287,0.510044276714,0.799858868122,-0.0347273872316,-0.0392399526918,-0.0302462990022,2000,42,-0.056330472103,-0.0646459227468,-0.0480150214592,-0.0611587982833,-0.0697424892704,-0.0528433476395,-0.0635729613734,-0.0726931330472,-0.0549892703863,-0.0635729613734,-0.0726931330472,-0.0549892703863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,20207488,20275072,128.428096357
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m8_b8,pq_reconstruction_cosine,pq_reconstruction_512,pq_reconstruction_512,cosine_similarity,8,8,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.0509157971495,9558.8223,2.56406177575,390.006204007,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.0670600858369,250,3728,0.0594683713933,0.0755431140571,0.0887875536481,331,3728,0.0800752033841,0.098346486328,0.107027896996,399,3728,0.0975054854101,0.117359338744,0.127950643777,477,3728,0.117609656511,0.139057586562,0.794927835464,1.08068937063,-0.0838993935887,-0.0911321257245,-0.0771027033059,2000,42,-0.129560085837,-0.140289699571,-0.118830472103,-0.162017167382,-0.173819742489,-0.149946351931,-0.167918454936,-0.180525751073,-0.155579399142,-0.171405579399,-0.184012875536,-0.159334763948,8,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,1262968,1787256,11.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m8_b8,pq_one_sided_cosine,origin_float32,pq_reconstruction_512,cosine_similarity,8,2048,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.0662357110436,9593.7729,2.5734369367,388.585391676,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.0922746781116,344,3728,0.0833994058462,0.101989353686,0.13063304721,487,3728,0.120194367638,0.141832159912,0.155042918455,578,3728,0.143779971793,0.167016044495,0.17864806867,666,3728,0.166684453654,0.19127326603,0.794927835464,1.08068937063,-0.0685794796946,-0.0751094484529,-0.062334806976,2000,42,-0.104345493562,-0.114538626609,-0.0946888412017,-0.12017167382,-0.13143776824,-0.109710300429,-0.119903433476,-0.130907993562,-0.108905579399,-0.120708154506,-0.131712714592,-0.109971834764,8,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,1262968,1787256,11.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m8_b8,pq_adc_exhaustive,origin_float32,pq_codes,squared_l2_distance,8,2048,524288,tinyface_official_closed_set_v1,False,False,negative_squared_l2,3728,157871,4443,0.0679235860206,12331.0948,3.307697103,302.325143101,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.0944206008584,352,3728,0.0854470741632,0.10422911295,0.137070815451,511,3728,0.126403737221,0.148485073073,0.156920600858,585,3728,0.145598687613,0.168948827809,0.179184549356,668,3728,0.167205982971,0.191823593608,0.794927835464,1.08068937063,-0.0668916047177,-0.0732684721071,-0.0606906962694,2000,42,-0.102199570815,-0.112124463519,-0.0922746781116,-0.113733905579,-0.124738465665,-0.103802306867,-0.118025751073,-0.128755364807,-0.107027896996,-0.12017167382,-0.131176233906,-0.109442060086,8,8,True,decoded_centroid_exact_ranking_with_native_top20_audit,1,time.perf_counter,0.323400003253,0.291199998173,634.654299996,0.170239887338,5874.06403773,native_decoded_top20_score_audit_v1,74560,0,2.78256740316e-07,1.84088630695e-06,0.000122077763535,9.53674316406e-07,True,faiss_native_index_order,stable_gallery_index,False,0.0938841201717,350,3728,2,0,2,0.999463519313,0.136802575107,510,3728,1,0,1,0.999731759657,0.157188841202,586,3728,1,1,0,0.999731759657,0.179184549356,668,3728,0,0,0,1,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,1262968,1787256,11.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m16_b8,pq_reconstruction_cosine,pq_reconstruction_512,pq_reconstruction_512,cosine_similarity,16,16,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.0632569124659,9565.4466,2.56583868026,389.736115405,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.0885193133047,330,3728,0.0798196675297,0.0980660937347,0.122317596567,456,3728,0.112186839861,0.133225905811,0.135729613734,506,3728,0.125109430015,0.14709973804,0.155311158798,579,3728,0.144039752117,0.167292192619,0.743135690689,0.986893415451,-0.0715582782724,-0.0781112307359,-0.0652800105827,2000,42,-0.108100858369,-0.11856223176,-0.0981759656652,-0.128487124464,-0.139484978541,-0.11775751073,-0.139216738197,-0.150751072961,-0.127950643777,-0.144045064378,-0.156115879828,-0.132235783262,16,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,2525936,3050224,19.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m16_b8,pq_one_sided_cosine,origin_float32,pq_reconstruction_512,cosine_similarity,16,2048,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.0894698263645,9871.3185,2.64788586373,377.659782733,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.129291845494,482,3728,0.118901821631,0.14044506368,0.178379828326,665,3728,0.166423704355,0.190998086881,0.197693133047,737,3728,0.185222835175,0.210785804294,0.219152360515,817,3728,0.206166115294,0.232716799989,0.743135690689,0.986893415451,-0.0453453643738,-0.0506055399132,-0.0402477701577,2000,42,-0.0673283261803,-0.0761802575107,-0.0590128755365,-0.0724248927039,-0.0815450643777,-0.0638412017167,-0.0772532188841,-0.0869098712446,-0.0681330472103,-0.0802038626609,-0.0901287553648,-0.0710836909871,16,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,2525936,3050224,19.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m16_b8,pq_adc_exhaustive,origin_float32,pq_codes,squared_l2_distance,16,2048,524288,tinyface_official_closed_set_v1,False,False,negative_squared_l2,3728,157871,4443,0.0946064627185,12645.5438,3.39204501073,294.807408757,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.137607296137,513,3728,0.126921559387,0.149039107802,0.180793991416,674,3728,0.168770815403,0.193474331862,0.201448497854,751,3728,0.188883885111,0.214627752625,0.221566523605,826,3728,0.208525602516,0.235180668796,0.743135690689,0.986893415451,-0.0402087280198,-0.0452049237197,-0.0353789087193,2000,42,-0.0590128755365,-0.0673350321888,-0.0506974248927,-0.0700107296137,-0.0791309012876,-0.0611587982833,-0.0734978540773,-0.0828862660944,-0.0643776824034,-0.0777896995708,-0.087178111588,-0.068669527897,16,8,True,decoded_centroid_exact_ranking_with_native_top20_audit,1,time.perf_counter,0.371399997675,0.805399999081,1089.1659,0.29215823498,3422.80271535,native_decoded_top20_score_audit_v1,74560,0,2.63783530352e-07,9.24494621743e-07,0.000122077763535,9.53674316406e-07,True,faiss_native_index_order,stable_gallery_index,False,0.137607296137,513,3728,0,0,0,1,0.180793991416,674,3728,0,0,0,1,0.201448497854,751,3728,0,0,0,1,0.221566523605,826,3728,0,0,0,1,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,2525936,3050224,19.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m32_b8,pq_reconstruction_cosine,pq_reconstruction_512,pq_reconstruction_512,cosine_similarity,32,32,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.0821033416339,9956.1834,2.67065005365,374.440671714,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.122049356223,455,3728,0.111928787127,0.132948030097,0.159066523605,593,3728,0.147677937403,0.1711570056,0.179721030043,670,3728,0.16772755313,0.192373880344,0.201984978541,753,3728,0.189407035956,0.215176458676,0.650877177715,0.841781288385,-0.0527118491044,-0.0582909283431,-0.0471466611538,2000,42,-0.0745708154506,-0.0834227467811,-0.0659871244635,-0.0917381974249,-0.101663090129,-0.0820815450644,-0.0952253218884,-0.105150214592,-0.0858369098712,-0.0973712446352,-0.107832618026,-0.0874463519313,32,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,5051872,5576160,35.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m32_b8,pq_one_sided_cosine,origin_float32,pq_reconstruction_512,cosine_similarity,32,2048,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.110181402626,9981.43,2.6774222103,373.493577574,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.160407725322,598,3728,0.148977851806,0.172536733435,0.208422746781,777,3728,0.195687593707,0.221758183668,0.233905579399,872,3728,0.220595221853,0.247763758053,0.255096566524,951,3728,0.241360544125,0.269336783146,0.650877177715,0.841781288385,-0.0246337881122,-0.0287241837419,-0.0205120676929,2000,42,-0.0362124463519,-0.043186695279,-0.0289699570815,-0.0423819742489,-0.0496244635193,-0.0354010193133,-0.0410407725322,-0.0480150214592,-0.0340598175966,-0.0442596566524,-0.0520386266094,-0.03674222103,32,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,5051872,5576160,35.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m32_b8,pq_adc_exhaustive,origin_float32,pq_codes,squared_l2_distance,32,2048,524288,tinyface_official_closed_set_v1,False,False,negative_squared_l2,3728,157871,4443,0.112603068829,12596.0728,3.3787748927,295.965263078,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.161748927039,603,3728,0.150278057456,0.173916170024,0.217006437768,809,3728,0.204069346515,0.230526141187,0.236587982833,882,3728,0.223221210598,0.250497053784,0.258583690987,964,3728,0.244781883201,0.272882513891,0.650877177715,0.841781288385,-0.0222121219096,-0.0260271719422,-0.0183331857347,2000,42,-0.0348712446352,-0.0418454935622,-0.0281652360515,-0.0337982832618,-0.0410407725322,-0.0268173283262,-0.0383583690987,-0.0456008583691,-0.030847639485,-0.0407725321888,-0.0482832618026,-0.0337982832618,32,8,True,decoded_centroid_exact_ranking_with_native_top20_audit,1,time.perf_counter,0.287300004857,1.15110000479,2068.97679999,0.554983047209,1801.85684055,native_decoded_top20_score_audit_v1,74560,0,3.46333363321e-07,1.13880606757e-06,0.000122077763535,9.53674316406e-07,True,faiss_native_index_order,stable_gallery_index,False,0.161748927039,603,3728,0,0,0,1,0.217006437768,809,3728,0,0,0,1,0.236587982833,882,3728,0,0,0,1,0.258583690987,964,3728,0,0,0,1,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,5051872,5576160,35.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m64_b8,pq_reconstruction_cosine,pq_reconstruction_512,pq_reconstruction_512,cosine_similarity,64,64,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.109271652192,10983.175,2.94613063305,339.428261864,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.162017167382,604,3728,0.150538133277,0.17419202265,0.207886266094,775,3728,0.195164022396,0.221209898085,0.233369098712,870,3728,0.220070114966,0.247217008044,0.254560085837,949,3728,0.240834288227,0.26879118215,0.497166752815,0.621797442436,-0.0255435385467,-0.0295719341297,-0.0216591814551,2000,42,-0.0346030042918,-0.0415772532189,-0.0278969957082,-0.0429184549356,-0.050160944206,-0.0356759656652,-0.0415772532189,-0.0485515021459,-0.0346030042918,-0.0447961373391,-0.0523068669528,-0.0372854077253,64,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,10103744,10628032,67.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m64_b8,pq_one_sided_cosine,origin_float32,pq_reconstruction_512,cosine_similarity,64,2048,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.124970286728,9874.4093,2.64871494099,377.541571018,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.184012875536,686,3728,0.171901567802,0.196774720835,0.233369098712,870,3728,0.220070114966,0.247217008044,0.259924892704,969,3728,0.246098092605,0.274245946725,0.280847639485,1047,3728,0.266652557449,0.295493900799,0.497166752815,0.621797442436,-0.00984490401017,-0.0125993117048,-0.00724024706586,2000,42,-0.0126072961373,-0.0179721030043,-0.00751072961373,-0.0174356223176,-0.0230686695279,-0.0118025751073,-0.0150214592275,-0.0201180257511,-0.00991818669528,-0.018508583691,-0.0238733905579,-0.0134120171674,64,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,10103744,10628032,67.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m64_b8,pq_adc_exhaustive,origin_float32,pq_codes,squared_l2_distance,64,2048,524288,tinyface_official_closed_set_v1,False,False,negative_squared_l2,3728,157871,4443,0.128635518887,12509.7762,3.35562666309,298.006929972,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.18910944206,705,3728,0.176861496554,0.201997432589,0.236319742489,881,3728,0.222958577798,0.250223758137,0.264484978541,986,3728,0.250574476792,0.278880346148,0.287553648069,1072,3728,0.273248835646,0.302295833794,0.497166752815,0.621797442436,-0.00617967185083,-0.00875630297768,-0.00368622970701,2000,42,-0.00751072961373,-0.0126072961373,-0.00295064377682,-0.0144849785408,-0.0198497854077,-0.00938841201717,-0.0104613733906,-0.0160944206009,-0.00509656652361,-0.0118025751073,-0.0174356223176,-0.00643776824034,64,8,True,decoded_centroid_exact_ranking_with_native_top20_audit,1,time.perf_counter,0.254500002484,2.2345000034,4505.1839,1.20847207618,827.491192979,native_decoded_top20_score_audit_v1,74560,0,4.96933397098e-07,5.40237470749e-07,0.000122077763535,9.53674316406e-07,True,faiss_native_index_order,stable_gallery_index,False,0.18910944206,705,3728,0,0,0,1,0.236319742489,881,3728,0,0,0,1,0.264484978541,986,3728,0,0,0,1,0.287553648069,1072,3728,0,0,0,1,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,10103744,10628032,67.3209899222
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m128_b8,pq_reconstruction_cosine,pq_reconstruction_512,pq_reconstruction_512,cosine_similarity,128,128,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.127873544207,9842.702,2.64020976395,378.757784194,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.18589055794,693,3728,0.1737285002,0.198699287571,0.238465665236,889,3728,0.225059849895,0.25240991362,0.262875536481,980,3728,0.248994353169,0.277244899085,0.287285407725,1071,3728,0.272984909385,0.302023831608,0.276700973511,0.34226064384,-0.00694164653102,-0.00951936923465,-0.00462315582518,2000,42,-0.0107296137339,-0.0152896995708,-0.00643776824034,-0.012339055794,-0.0168991416309,-0.00777896995708,-0.0120708154506,-0.0166309012876,-0.00751072961373,-0.0120708154506,-0.0166309012876,-0.00751072961373,128,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,20207488,20731776,131.320989922
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m128_b8,pq_one_sided_cosine,origin_float32,pq_reconstruction_512,cosine_similarity,128,2048,524288,tinyface_official_closed_set_v1,False,False,cosine,3728,157871,4443,0.132766640138,9895.1106,2.65426786481,376.751726251,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.192596566524,718,3728,0.180257133848,0.205568865115,0.24597639485,917,3728,0.23241802654,0.260057733511,0.272800429185,1017,3728,0.258742270249,0.287326334569,0.295869098712,1103,3728,0.281433607436,0.310724843882,0.276700973511,0.34226064384,-0.00204855060011,-0.00384324067261,-0.000292580665002,2000,42,-0.00402360515021,-0.00751072961373,-0.000798015021459,-0.00482832618026,-0.00858369098712,-0.00134120171674,-0.00214592274678,-0.00590128755365,0.00134120171674,-0.00348712446352,-0.00697424892704,-0.000268240343348,128,8,False,exact_reconstructed_vector_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,20207488,20731776,131.320989922
tinyface,edgeface-a348c305af33c223b337,20260901-R001-a87270a8,pq,pq_512_m128_b8,pq_adc_exhaustive,origin_float32,pq_codes,squared_l2_distance,128,2048,524288,tinyface_official_closed_set_v1,False,False,negative_squared_l2,3728,157871,4443,0.132959491952,12657.0589,3.39513382511,294.539199782,streaming_exact_all_gallery_stable_index_ties,pytorch_cuda,probe_level_wilson_95,0.194206008584,724,3728,0.181824888486,0.207216681163,0.249463519313,930,3728,0.235836256258,0.263606573612,0.272263948498,1015,3728,0.258215124727,0.286781623196,0.298819742489,1114,3728,0.284339288984,0.313714375259,0.276700973511,0.34226064384,-0.00185569878625,-0.00390368907608,0.000133931764649,2000,42,-0.00241416309013,-0.00643776824034,0.00160944206009,-0.00134120171674,-0.00536480686695,0.00268240343348,-0.00268240343348,-0.00643776824034,0.000811427038627,-0.000536480686695,-0.00456008583691,0.00321888412017,128,8,True,decoded_centroid_exact_ranking_with_native_top20_audit,1,time.perf_counter,0.767400000768,4.33660000272,9426.7758,2.52864157725,395.469254716,native_decoded_top20_score_audit_v1,74560,0,7.06423163743e-07,7.68326980512e-07,0.000122077763535,9.53674316406e-07,True,faiss_native_index_order,stable_gallery_index,False,0.194206008584,724,3728,0,0,0,1,0.249463519313,930,3728,0,0,0,1,0.272263948498,1015,3728,0,0,0,1,0.298819742489,1114,3728,0,0,0,1,tinyface_official_closed_set_v1-3a9c2a698890632b,full,True,True,20207488,20731776,131.320989922
