dataset,model_uid,run_id,compression_family,compression_profile,search_mode,query_representation,gallery_representation,distance_function,origin_score_space,compressed_score_space,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,origin_decision_threshold,compressed_decision_threshold,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,origin_tpir_at_rank_k_wilson95_low,origin_tpir_at_rank_k_wilson95_high,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir_at_rank_k_wilson95_low,compressed_tpir_at_rank_k_wilson95_high,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,compressed_minus_origin_tpir_at_rank_k,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_low,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_high,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,origin_storage_bytes_per_embedding,storage_bytes_per_embedding,codebook_bytes,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m128_b8,pq_adc_exhaustive,origin_float32,pq_code,squared_l2_asymmetric,cosine_similarity,negative_squared_l2_adc,recalibrated_compressed,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,33,1688,0.0195497630332,0.013953994598,0.0273273314131,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.00947867298578,0.371869504452,-1.24999856949,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.993697478992,0.991596638655,0,0,0,0.0053317535545,0.0142180094787,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m128_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,12,1688,0.00710900473934,0.00407131536262,0.0123849894971,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00296208530806,0.371869504452,0.371869504452,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.993697478992,0.991596638655,0,0,0,-0.00651658767773,0,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m128_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,35,1688,0.0207345971564,0.0149462121067,0.0286994016331,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,0.010663507109,0.371869504452,0.338788092136,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.993697478992,0.991596638655,0,0,0,0.00592417061611,0.0159952606635,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m128_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,7,1688,0.00414691943128,0.00201020946447,0.00853537607351,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00592417061611,0.371869504452,0.371869504452,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.993697478992,0.991596638655,0,0,0,-0.0100710900474,-0.00236966824645,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m128_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,15,1688,0.00888625592417,0.0053925593221,0.0146101771307,0.978991596639,0.961764485681,0.98854939741,0.978991596639,0.961764485681,0.98854939741,-0.00118483412322,0.371869504452,0.35950794816,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,1,0.993697478992,0.991596638655,0,0,0,-0.00414691943128,0.00177725118483,0,0,0,2048,128,524288,102400,530688,10613.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,origin_float32,pq_code,squared_l2_asymmetric,cosine_similarity,negative_squared_l2_adc,recalibrated_compressed,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,29,1688,0.0171800947867,0.0119882586698,0.0245644918839,0.978991596639,0.961764485681,0.98854939741,0.974789915966,0.956456737673,0.985521058724,0.00710900473934,0.371869504452,-1.08877003193,466,476,0.978991596639,0.961764485681,0.98854939741,464,476,0.974789915966,0.956456737673,0.985521058724,0.995708154506,0.993697478992,0.995798319328,-0.00420168067227,-0.0105042016807,0,0.000592417061611,0.0136255924171,-0.00420168067227,-0.0105042016807,0,2048,16,524288,102400,525088,10501.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.978991596639,0.961764485681,0.98854939741,0.857142857143,0.822843858843,0.885723510128,-0.00947867298578,0.371869504452,0.371869504452,466,476,0.978991596639,0.961764485681,0.98854939741,408,476,0.857142857143,0.822843858843,0.885723510128,0.875536480687,0.993697478992,0.997899159664,-0.121848739496,-0.151260504202,-0.0945378151261,-0.0148104265403,-0.0053317535545,-0.121848739496,-0.151260504202,-0.0945378151261,2048,16,524288,102400,525088,10501.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,41,1688,0.0242890995261,0.0179545600683,0.0327839168576,0.978991596639,0.961764485681,0.98854939741,0.976890756303,0.959097733567,0.987048106177,0.0142180094787,0.371869504452,0.238871231675,466,476,0.978991596639,0.961764485681,0.98854939741,465,476,0.976890756303,0.959097733567,0.987048106177,0.997854077253,0.993697478992,0.997899159664,-0.00210084033613,-0.0063025210084,0,0.00710900473934,0.021327014218,-0.00210084033613,-0.0063025210084,0,2048,16,524288,102400,525088,10501.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,frozen_origin,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.978991596639,0.961764485681,0.98854939741,0.665966386555,0.622416024003,0.706859400401,-0.00947867298578,0.371869504452,0.371869504452,466,476,0.978991596639,0.961764485681,0.98854939741,317,476,0.665966386555,0.622416024003,0.706859400401,0.68025751073,0.993697478992,0.995798319328,-0.313025210084,-0.352941176471,-0.271008403361,-0.0148104265403,-0.0053317535545,-0.313025210084,-0.352941176471,-0.271008403361,2048,16,524288,102400,525088,10501.76
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,cosine_similarity,recalibrated_compressed,0.01,17,1688,0.0100710900474,0.0062973698931,0.0160696542884,41,1688,0.0242890995261,0.0179545600683,0.0327839168576,0.978991596639,0.961764485681,0.98854939741,0.924369747899,0.897072127208,0.944872628864,0.0142180094787,0.371869504452,0.25567355752,466,476,0.978991596639,0.961764485681,0.98854939741,440,476,0.924369747899,0.897072127208,0.944872628864,0.944206008584,0.993697478992,0.995798319328,-0.0546218487395,-0.0756302521008,-0.0357142857143,0.00651658767773,0.0225118483412,-0.0546218487395,-0.0756302521008,-0.0357142857143,2048,16,524288,102400,525088,10501.76
