dataset,model_uid,run_id,compression_family,compression_profile,search_mode,target_fpir,comparison_role,threshold_policy,query_representation,gallery_representation,distance_function,score_space,threshold,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir20,tpir20_wilson95_low,tpir20_wilson95_high,tpir20_retention,compressed_minus_origin_tpir20,compressed_minus_origin_tpir20_paired_bootstrap95_low,compressed_minus_origin_tpir20_paired_bootstrap95_high,closed_set_rank20_recall,storage_bytes_per_embedding,codebook_bytes,gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,target_met_on_test
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.01,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.01,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.08877003193,0.0171800947867,0.0119882586698,0.0245644918839,0.974789915966,0.956456737673,0.985521058724,0.995708154506,-0.00420168067227,-0.0105042016807,0,0.995798319328,16,524288,525088,10501.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.05,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.05,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.10031092167,0.0266587677725,0.0199828969868,0.0354841553965,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.995798319328,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.1,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.1,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.10031092167,0.0266587677725,0.0199828969868,0.0354841553965,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.995798319328,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.2,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.2,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.10031092167,0.0266587677725,0.0199828969868,0.0354841553965,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.995798319328,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.3,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_adc_exhaustive,0.3,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.10031092167,0.0266587677725,0.0199828969868,0.0354841553965,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.995798319328,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.01,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.01,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.238871231675,0.0242890995261,0.0179545600683,0.0327839168576,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.997899159664,16,524288,525088,10501.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.05,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.05,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.238871231675,0.0242890995261,0.0179545600683,0.0327839168576,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.997899159664,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.1,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.1,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.238871231675,0.0242890995261,0.0179545600683,0.0327839168576,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.997899159664,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.2,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.2,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.238871231675,0.0242890995261,0.0179545600683,0.0327839168576,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.997899159664,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.3,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_one_sided_cosine,0.3,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.238871231675,0.0242890995261,0.0179545600683,0.0327839168576,0.976890756303,0.959097733567,0.987048106177,0.997854077253,-0.00210084033613,-0.0063025210084,0,0.997899159664,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.01,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.01,compressed_recalibrated,recalibrated_compressed,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.25567355752,0.0242890995261,0.0179545600683,0.0327839168576,0.924369747899,0.897072127208,0.944872628864,0.944206008584,-0.0546218487395,-0.0756302521008,-0.0357142857143,0.995798319328,16,524288,525088,10501.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.05,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.05,compressed_recalibrated,recalibrated_compressed,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.221364974976,0.0900473933649,0.0773065347722,0.104649911097,0.949579831933,0.926074606231,0.965886670004,0.969957081545,-0.0294117647059,-0.0441176470588,-0.0168067226891,0.995798319328,16,524288,525088,10501.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.1,compressed_recalibrated,recalibrated_compressed,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.20035597682,0.206161137441,0.187539850728,0.226116792554,0.96218487395,0.941021128389,0.975948407927,0.982832618026,-0.0168067226891,-0.0294117647059,-0.0063025210084,0.995798319328,16,524288,525088,10501.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.2,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.2,compressed_recalibrated,recalibrated_compressed,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.1949044168,0.245853080569,0.225904073153,0.26695620904,0.96218487395,0.941021128389,0.975948407927,0.982832618026,-0.0168067226891,-0.0294117647059,-0.0063025210084,0.995798319328,16,524288,525088,10501.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.3,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m16_b8,pq_reconstruction_cosine,0.3,compressed_recalibrated,recalibrated_compressed,pq_reconstructed_float32,pq_reconstructed_float32,cosine_similarity,cosine_similarity,0.1949044168,0.245853080569,0.225904073153,0.26695620904,0.96218487395,0.941021128389,0.975948407927,0.982832618026,-0.0168067226891,-0.0294117647059,-0.0063025210084,0.995798319328,16,524288,525088,10501.76,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.01,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.01,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.15187799931,0.0266587677725,0.0199828969868,0.0354841553965,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.995798319328,32,524288,525888,10517.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.05,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.05,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.20932686329,0.112559241706,0.0983531614396,0.128524751275,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.995798319328,32,524288,525888,10517.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.1,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.1,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.20932686329,0.112559241706,0.0983531614396,0.128524751275,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.995798319328,32,524288,525888,10517.76,False
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.2,origin,origin_calibrated,origin_float32,origin_float32,cosine_similarity,cosine_similarity,0.371869504452,0.0100710900474,0.0062973698931,0.0160696542884,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.993697478992,2048,0,102400,2048,True
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,pq,pq_512_m32_b8,pq_adc_exhaustive,0.2,compressed_recalibrated,recalibrated_compressed,origin_float32,pq_code,squared_l2_asymmetric,negative_squared_l2_adc,-1.20932686329,0.112559241706,0.0983531614396,0.128524751275,0.978991596639,0.961764485681,0.98854939741,1,0,0,0,0.995798319328,32,524288,525888,10517.76,True
