dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes_x,codec_parameter_bytes_source_x,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,query_representation,gallery_representation,distance_function,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,tpir_rank,origin_tpir_at_rank_k_count,origin_tpir_at_rank_k_denominator,origin_tpir_at_rank_k,origin_tpir_at_rank_k_wilson95_low,origin_tpir_at_rank_k_wilson95_high,compressed_tpir_at_rank_k_count,compressed_tpir_at_rank_k_denominator,compressed_tpir_at_rank_k,compressed_tpir_at_rank_k_wilson95_low,compressed_tpir_at_rank_k_wilson95_high,both_tpir_at_rank_k_count,compressed_minus_origin_tpir_at_rank_k,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_low,compressed_minus_origin_tpir_at_rank_k_paired_bootstrap95_high,compressed_tpir_at_rank_k_retention,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count,codec_parameter_bytes_y,codec_parameter_bytes_source_y
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_32,13195,512,32,True,reconstruction,0.00113534724021,0.00146329250033,0.867639335321,1.04617120775,0.63918230067,0.500888575961,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.76509999994,4.84770000003,0.00224015711646,446397.260554,50,2048,102400,73984,1479.68,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.371869504452,0.371869504452,0.371869504452,468,0.983193277311,465,0.976890756303,473,0.993697478992,471,0.989495798319,483,1475,466,476,0.978991596639,0.961764485681,0.98854939741,465,476,0.976890756303,0.959097733567,0.987048106177,465,-0.00210084033613,-0.0063025210084,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.989495798319,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,1004,1688,0.594786729858,0.594786729858,0.571177260398,0.617965757898,15,0.58471563981,0.561611374408,0.609004739336,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,848,0.391866913124,0.505998145966,0.131631246239,0.135961078906,996,0.460258780037,2,0.000924214417745,994,0.459334565619,2137,0.98752310536,1149,0.530961182994,0,67584,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_64,13195,512,64,True,reconstruction,0.000574014933377,0.000853876900974,0.567350202365,0.722299536282,0.838599832696,0.750287462095,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.50799999949,5.81429999966,0.00268682994439,372185.817747,50,2048,102400,145920,2918.4,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.371869504452,0.371869504452,0.371869504452,468,0.983193277311,467,0.981092436975,473,0.993697478992,472,0.991596638655,483,629,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.991596638655,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,161,1688,0.0953791469194,0.0953791469194,0.0822709666437,0.110324774004,15,0.085308056872,0.0722748815166,0.0989336492891,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1245,0.575323475046,0.658419589896,0.0444608449578,0.0509598759346,150,0.0693160813309,2,0.000924214417745,148,0.0683918669131,2137,0.98752310536,1993,0.920979667283,0,133120,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_128,13195,512,128,True,reconstruction,2.21207047675e-12,6.31848096248e-12,2.30085125115e-05,0.000204907898618,0.999999997429,0.999999979006,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.10959999965,5.86899999962,0.0027121072087,368716.987586,50,2048,102400,289792,5795.84,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.371869504452,0.371869504452,0.371869504452,468,0.983193277311,468,0.983193277311,473,0.993697478992,474,0.995798319328,483,480,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.995798319328,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,14,1688,0.00829383886256,0.00829383886256,0.0049468781778,0.0138737144106,14,-0.00177725118483,-0.00414691943128,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2051,0.947781885397,0.933511357244,-0.00425617682598,0.00735162937404,3,0.00138632162662,3,0.00138632162662,0,0,2137,0.98752310536,2140,0.988909426987,0,264192,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_256,13195,512,256,True,reconstruction,1.00398468117e-12,2.78537512978e-12,2.30111660538e-05,0.000200858919656,0.999999997459,0.999999979828,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.36889999957,8.01800000045,0.00370517560095,269892.741317,50,2048,102400,577536,11550.72,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.371869504452,0.371869504452,0.371869504452,468,0.983193277311,468,0.983193277311,473,0.993697478992,474,0.995798319328,483,480,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.995798319328,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,14,1688,0.00829383886256,0.00829383886256,0.0049468781778,0.0138737144106,14,-0.00177725118483,-0.00414691943128,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2051,0.947781885397,0.933511357244,-0.00425617779689,0.00735162913303,3,0.00138632162662,3,0.00138632162662,0,0,2137,0.98752310536,2140,0.988909426987,0,526336,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_384,13195,512,384,True,reconstruction,4.31885579296e-13,1.18553248727e-12,2.28091489105e-05,0.00020080048959,0.999999997495,0.99999997984,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.29599999997,6.85640000029,0.00316839186705,315617.525219,50,2048,102400,865280,17305.6,frozen_origin,0.01,calibration,test,20,2164,476,1688,0.371869504452,0.371869504452,0.371869504452,468,0.983193277311,468,0.983193277311,473,0.993697478992,474,0.995798319328,483,480,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.995798319328,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,14,1688,0.00829383886256,0.00829383886256,0.0049468781778,0.0138737144106,14,-0.00177725118483,-0.00414691943128,0,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2051,0.947781885397,0.933511357244,-0.00425617717716,0.00735162771453,3,0.00138632162662,3,0.00138632162662,0,0,2137,0.98752310536,2140,0.988909426987,0,788480,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_32,13195,512,32,True,reconstruction,0.00113534724021,0.00146329250033,0.867639335321,1.04617120775,0.63918230067,0.500888575961,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.76509999994,4.84770000003,0.00224015711646,446397.260554,50,2048,102400,73984,1479.68,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.371869504452,0.576059758663,468,0.983193277311,465,0.976890756303,473,0.993697478992,471,0.989495798319,483,480,466,476,0.978991596639,0.961764485681,0.98854939741,456,476,0.957983193277,0.935995073281,0.972638376342,456,-0.0210084033613,-0.0336134453782,-0.0105042016807,20,466,476,0.978991596639,0.961764485681,0.98854939741,456,476,0.957983193277,0.935995073281,0.972638376342,456,-0.0210084033613,-0.0336134453782,-0.0105042016807,0.978540772532,466,476,0.978991596639,456,476,0.957983193277,0.978540772532,0.993697478992,0.989495798319,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,24,1688,0.0142180094787,0.0142180094787,0.00957290919012,0.0210691220418,3,0.00414691943128,-0.00296208530806,0.0106783175355,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,848,0.391866913124,0.505998145966,0.131631246239,0.135961078906,45,0.0207948243993,24,0.0110905730129,21,0.00970425138632,2137,0.98752310536,2120,0.97966728281,0,67584,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_64,13195,512,64,True,reconstruction,0.000574014933377,0.000853876900974,0.567350202365,0.722299536282,0.838599832696,0.750287462095,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,6.50799999949,5.81429999966,0.00268682994439,372185.817747,50,2048,102400,145920,2918.4,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.371869504452,0.432406842709,468,0.983193277311,467,0.981092436975,473,0.993697478992,472,0.991596638655,483,496,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.991596638655,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,30,1688,0.0177725118483,0.0177725118483,0.0124771751764,0.0252577192417,8,0.00770142180095,0.00118483412322,0.0142180094787,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,1245,0.575323475046,0.658419589896,0.0444608449578,0.0509598759346,31,0.014325323475,9,0.00415896487985,22,0.0101663585952,2137,0.98752310536,2124,0.981515711645,0,133120,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_128,13195,512,128,True,reconstruction,2.21207047675e-12,6.31848096248e-12,2.30085125115e-05,0.000204907898618,0.999999997429,0.999999979006,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.10959999965,5.86899999962,0.0027121072087,368716.987586,50,2048,102400,289792,5795.84,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.371869504452,0.387153506279,468,0.983193277311,468,0.983193277311,473,0.993697478992,474,0.995798319328,483,476,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.995798319328,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,10,1688,0.00592417061611,0.00592417061611,0.00322107366682,0.0108709434642,10,-0.00414691943128,-0.00770142180095,-0.00118483412322,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2051,0.947781885397,0.933511357244,-0.00425617682598,0.00735162937404,7,0.00323475046211,7,0.00323475046211,0,0,2137,0.98752310536,2144,0.990757855823,0,264192,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_256,13195,512,256,True,reconstruction,1.00398468117e-12,2.78537512978e-12,2.30111660538e-05,0.000200858919656,0.999999997459,0.999999979828,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.36889999957,8.01800000045,0.00370517560095,269892.741317,50,2048,102400,577536,11550.72,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.371869504452,0.387153446674,468,0.983193277311,468,0.983193277311,473,0.993697478992,474,0.995798319328,483,476,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.995798319328,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,10,1688,0.00592417061611,0.00592417061611,0.00322107366682,0.0108709434642,10,-0.00414691943128,-0.00770142180095,-0.00118483412322,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2051,0.947781885397,0.933511357244,-0.00425617779689,0.00735162913303,7,0.00323475046211,7,0.00323475046211,0,0,2137,0.98752310536,2144,0.990757855823,0,526336,pca_components_and_mean
lfw,edgeface-a348c305af33c223b337,20260901-R001-03c98fe5,population-7ae0f7cfd78d38eaa682b4c9,origin-embedding-a3f4d5ca6908f26698bda78d,pca,pca_384,13195,512,384,True,reconstruction,4.31885579296e-13,1.18553248727e-12,2.28091489105e-05,0.00020080048959,0.999999997495,0.99999997984,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_query_gallery_conditions_v6,validation_required,True,lfw-identity-disjoint-open-set-v1,pca_direct_cosine,pca_projected_float32,pca_projected_float32,cosine_similarity,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.29599999997,6.85640000029,0.00316839186705,315617.525219,50,2048,102400,865280,17305.6,recalibrated_compressed,0.01,calibration,test,20,2164,476,1688,,0.371869504452,0.387153506279,468,0.983193277311,468,0.983193277311,473,0.993697478992,474,0.995798319328,483,476,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,20,466,476,0.978991596639,0.961764485681,0.98854939741,466,476,0.978991596639,0.961764485681,0.98854939741,466,0,0,0,1,466,476,0.978991596639,466,476,0.978991596639,1,0.993697478992,0.995798319328,17,1688,0.0100710900474,0.0100710900474,0.0062973698931,0.0160696542884,10,1688,0.00592417061611,0.00592417061611,0.00322107366682,0.0108709434642,10,-0.00414691943128,-0.00770142180095,-0.00118483412322,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,2051,0.947781885397,0.933511357244,-0.00425617717716,0.00735162771453,7,0.00323475046211,7,0.00323475046211,0,0,2137,0.98752310536,2144,0.990757855823,0,788480,pca_components_and_mean
