split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
fit,q1,14509,0.19754380709899655,120,0.00827072851333655,-0.3742874264717102,-0.37802202701568605,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q2,14732,0.2005800100752924,145,0.00984251968503937,-0.38368654251098633,-0.3838074949383735,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q3,14684,0.1999264775960897,146,0.009942794878779623,-0.39151084423065186,-0.3919901877641678,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q4,14762,0.20098846787479407,124,0.008399945806801246,-0.3967159390449524,-0.40204192876815803,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q5,14760,0.2009612373548273,141,0.009552845528455284,-0.4449736773967743,-0.44678518593311317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
safety,q1,4947,0.19493261880368823,49,0.009904992925005053,-0.3742874264717102,-0.3753228837251663,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
safety,q2,5142,0.20261643943573174,51,0.009918319719953326,-0.38368654251098633,-0.3841899368166923,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
safety,q3,5025,0.19800614705650563,44,0.008756218905472637,-0.39151084423065186,-0.3980515944957733,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
safety,q4,5130,0.2021435889352983,51,0.009941520467836258,-0.3967159390449524,-0.39706090629100793,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
safety,q5,5134,0.2023012057687761,51,0.009933774834437087,-0.4449736773967743,-0.44544884711503974,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q1,23625,0.1940674903068936,180,0.007619047619047619,-0.3742874264717102,-0.38422436356544504,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q2,24395,0.2003926529539331,263,0.010780897724943636,-0.38368654251098633,-0.3815185469388961,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q3,23810,0.19558717224157193,244,0.010247795044099117,-0.39151084423065186,-0.3902425217628479,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q4,24481,0.2010990996911349,217,0.008864016992769903,-0.3967159390449524,-0.40038655400276146,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q5,25425,0.20885358480646646,273,0.010737463126843658,-0.4449736773967743,-0.44182851910591137,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q1,14722,0.20044385747545848,147,0.009985056378209482,-0.3935367166996002,-0.39390349298715593,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q2,14739,0.20067531689517612,147,0.009973539588845918,-0.3821442127227783,-0.38231022834777845,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q3,14831,0.20192792081364794,139,0.00937226080507046,-0.3760918080806732,-0.37754676342010496,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q4,14640,0.19932740615682057,127,0.008674863387978142,-0.395471453666687,-0.39909401863813393,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q5,14515,0.1976254986588969,126,0.008680675163623837,-0.5408622026443481,-0.5489424109458917,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q1,4610,0.18165340058318227,36,0.0078091106290672455,-0.3935367166996002,-0.39996171593666086,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q2,4774,0.18811569075577272,45,0.009426057813154587,-0.3821442127227783,-0.38298530340194703,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q3,5423,0.21368902198754827,54,0.009957588050894339,-0.3760918080806732,-0.3764475530385972,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q4,5580,0.21987548270155252,55,0.00985663082437276,-0.395471453666687,-0.3966591072082519,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q5,4991,0.1966664039719442,49,0.009817671809256662,-0.5408622026443481,-0.5411663711071014,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q1,23370,0.1919727935861208,220,0.009413778348309799,-0.3935367166996002,-0.3969773140549658,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q2,23051,0.1893523690609187,267,0.011583011583011582,-0.3821442127227783,-0.3759998679161072,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q3,24066,0.19769008345928896,225,0.009349289454001496,-0.3760918080806732,-0.3781891345977785,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q4,24682,0.20275021357692055,270,0.010939145936309862,-0.395471453666687,-0.39124925732612614,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q5,26567,0.218234540316751,279,0.010501750291715286,-0.5408622026443481,-0.5374314033985138,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,all,73447,1.0,3654,0.049750159979304806,-0.46736276149749756,-0.393830059170723,[],False,global_safe,0.05
safety,all,25378,1.0,1268,0.04996453621246749,-0.46736276149749756,-0.39440304160118106,[],False,global_safe,0.05
test,all,121736,1.0,5722,0.04700335151475324,-0.46736276149749756,-0.39379475563764604,[],False,global_safe,0.05
fit,low,36600,0.4983185153920514,1786,0.048797814207650274,-0.4513823091983795,-0.3822046375274657,[0.54886115],False,fiqa_s_2bin,0.05
fit,high,36847,0.5016814846079486,1779,0.048280728417510244,-0.4905516505241394,-0.4116813516616821,[0.54886115],False,fiqa_s_2bin,0.05
safety,low,12634,0.49783276853968006,631,0.04994459395282571,-0.4513823091983795,-0.38206758975982663,[0.54886115],False,fiqa_s_2bin,0.05
safety,high,12744,0.5021672314603199,637,0.049984306340238545,-0.4905516505241394,-0.4075035145878793,[0.54886115],False,fiqa_s_2bin,0.05
test,low,59869,0.4917937175527371,2760,0.04610065309258548,-0.4513823091983795,-0.38364528059959413,[0.54886115],False,fiqa_s_2bin,0.05
test,high,61867,0.508206282447263,2974,0.048070861687167635,-0.4905516505241394,-0.409745147228241,[0.54886115],False,fiqa_s_2bin,0.05
fit,low,36880,0.5021307881874004,1810,0.049078091106290675,-0.45231541991233826,-0.3840694040060045,[0.5589450499999999],False,fiqa_l_2bin,0.05
fit,high,36567,0.4978692118125996,1757,0.04804878715781989,-0.4871642291545868,-0.40685395836830146,[0.5589450499999999],False,fiqa_l_2bin,0.05
safety,low,12160,0.4791551737725589,608,0.05,-0.45231541991233826,-0.38632040232419973,[0.5589450499999999],False,fiqa_l_2bin,0.05
safety,high,13218,0.5208448262274411,660,0.04993191103041307,-0.4871642291545868,-0.4019069650769234,[0.5589450499999999],False,fiqa_l_2bin,0.05
test,low,58258,0.4785601629756194,2794,0.04795907858148237,-0.45231541991233826,-0.3848219895362854,[0.5589450499999999],False,fiqa_l_2bin,0.05
test,high,63478,0.5214398370243807,2791,0.04396798890954346,-0.4871642291545868,-0.40703243523836186,[0.5589450499999999],False,fiqa_l_2bin,0.05
fit,q1,14509,0.19754380709899655,725,0.04996898476807499,-0.4480836093425751,-0.37802202701568605,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q2,14732,0.2005800100752924,736,0.04995927233233777,-0.45041051506996155,-0.3838074949383735,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q3,14684,0.1999264775960897,710,0.048351947698174885,-0.46342527866363525,-0.3919901877641678,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q4,14762,0.20098846787479407,661,0.044777130470126,-0.47036466002464294,-0.40204192876815803,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q5,14760,0.2009612373548273,661,0.044783197831978316,-0.5317671895027161,-0.44678518593311317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q1,4947,0.19493261880368823,246,0.04972710733778047,-0.4480836093425751,-0.3753228837251663,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q2,5142,0.20261643943573174,251,0.048813691170750684,-0.45041051506996155,-0.3841899368166923,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q3,5025,0.19800614705650563,251,0.0499502487562189,-0.46342527866363525,-0.3980515944957733,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q4,5130,0.2021435889352983,256,0.04990253411306043,-0.47036466002464294,-0.39706090629100793,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q5,5134,0.2023012057687761,256,0.049863654070899883,-0.5317671895027161,-0.44544884711503974,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q1,23625,0.1940674903068936,1088,0.046052910052910054,-0.4480836093425751,-0.38422436356544504,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q2,24395,0.2003926529539331,1092,0.044763271162123384,-0.45041051506996155,-0.3815185469388961,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q3,23810,0.19558717224157193,1219,0.051196976060478794,-0.46342527866363525,-0.3902425217628479,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q4,24481,0.2010990996911349,1086,0.04436093296842449,-0.47036466002464294,-0.40038655400276146,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q5,25425,0.20885358480646646,1166,0.045860373647984266,-0.5317671895027161,-0.44182851910591137,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q1,14722,0.20044385747545848,736,0.049993207444640676,-0.4662964940071106,-0.39390349298715593,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q2,14739,0.20067531689517612,663,0.04498269896193772,-0.4428052008152008,-0.38231022834777845,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q3,14831,0.20192792081364794,741,0.04996291551480008,-0.44216570258140564,-0.37754676342010496,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q4,14640,0.19932740615682057,646,0.04412568306010929,-0.4652860462665558,-0.39909401863813393,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q5,14515,0.1976254986588969,663,0.04567688598002067,-0.65152907371521,-0.5489424109458917,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q1,4610,0.18165340058318227,228,0.04945770065075922,-0.4662964940071106,-0.39996171593666086,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q2,4774,0.18811569075577272,238,0.04985337243401759,-0.4428052008152008,-0.38298530340194703,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q3,5423,0.21368902198754827,259,0.047759542688548776,-0.44216570258140564,-0.3764475530385972,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q4,5580,0.21987548270155252,279,0.05,-0.4652860462665558,-0.3966591072082519,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q5,4991,0.1966664039719442,249,0.049889801642957324,-0.65152907371521,-0.5411663711071014,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q1,23370,0.1919727935861208,1135,0.04856653829696192,-0.4662964940071106,-0.3969773140549658,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q2,23051,0.1893523690609187,1071,0.04646219252960826,-0.4428052008152008,-0.3759998679161072,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q3,24066,0.19769008345928896,1127,0.046829552065154156,-0.44216570258140564,-0.3781891345977785,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q4,24682,0.20275021357692055,1107,0.044850498338870434,-0.4652860462665558,-0.39124925732612614,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q5,26567,0.218234540316751,1285,0.04836827643316897,-0.65152907371521,-0.5374314033985138,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,all,73447,1.0,7283,0.09915993845902488,-0.5147621035575867,-0.393830059170723,[],False,global_safe,0.1
safety,all,25378,1.0,2537,0.09996847663330444,-0.5147621035575867,-0.39440304160118106,[],False,global_safe,0.1
test,all,121736,1.0,11137,0.09148485246763488,-0.5147621035575867,-0.39379475563764604,[],False,global_safe,0.1
fit,low,36600,0.4983185153920514,3660,0.1,-0.49436983466148376,-0.3822046375274657,[0.54886115],False,fiqa_s_2bin,0.1
fit,high,36847,0.5016814846079486,3455,0.0937661139305778,-0.5408514738082886,-0.4116813516616821,[0.54886115],False,fiqa_s_2bin,0.1
safety,low,12634,0.49783276853968006,1230,0.09735634003482665,-0.49436983466148376,-0.38206758975982663,[0.54886115],False,fiqa_s_2bin,0.1
safety,high,12744,0.5021672314603199,1274,0.09996861268047709,-0.5408514738082886,-0.4075035145878793,[0.54886115],False,fiqa_s_2bin,0.1
test,low,59869,0.4917937175527371,5374,0.0897626484491139,-0.49436983466148376,-0.38364528059959413,[0.54886115],False,fiqa_s_2bin,0.1
test,high,61867,0.508206282447263,5661,0.09150273974816946,-0.5408514738082886,-0.409745147228241,[0.54886115],False,fiqa_s_2bin,0.1
fit,low,36880,0.5021307881874004,3688,0.1,-0.49594709277153015,-0.3840694040060045,[0.5589450499999999],False,fiqa_l_2bin,0.1
fit,high,36567,0.4978692118125996,3478,0.0951130800995433,-0.5408332347869873,-0.40685395836830146,[0.5589450499999999],False,fiqa_l_2bin,0.1
safety,low,12160,0.4791551737725589,1200,0.09868421052631579,-0.49594709277153015,-0.38632040232419973,[0.5589450499999999],False,fiqa_l_2bin,0.1
safety,high,13218,0.5208448262274411,1321,0.09993947647147829,-0.5408332347869873,-0.4019069650769234,[0.5589450499999999],False,fiqa_l_2bin,0.1
test,low,58258,0.4785601629756194,5585,0.09586666208932679,-0.49594709277153015,-0.3848219895362854,[0.5589450499999999],False,fiqa_l_2bin,0.1
test,high,63478,0.5214398370243807,5380,0.0847537729607108,-0.5408332347869873,-0.40703243523836186,[0.5589450499999999],False,fiqa_l_2bin,0.1
fit,q1,14509,0.19754380709899655,1450,0.09993796953614997,-0.48967185616493225,-0.37802202701568605,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q2,14732,0.2005800100752924,1473,0.09998642411077925,-0.49330294132232666,-0.3838074949383735,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q3,14684,0.1999264775960897,1361,0.09268591664396622,-0.5065791010856628,-0.3919901877641678,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q4,14762,0.20098846787479407,1416,0.09592196179379488,-0.5237127542495728,-0.40204192876815803,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q5,14760,0.2009612373548273,1383,0.09369918699186992,-0.5989243388175964,-0.44678518593311317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q1,4947,0.19493261880368823,474,0.09581564584596726,-0.48967185616493225,-0.3753228837251663,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q2,5142,0.20261643943573174,496,0.09646052119797745,-0.49330294132232666,-0.3841899368166923,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q3,5025,0.19800614705650563,502,0.0999004975124378,-0.5065791010856628,-0.3980515944957733,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q4,5130,0.2021435889352983,513,0.1,-0.5237127542495728,-0.39706090629100793,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q5,5134,0.2023012057687761,513,0.09992208804051422,-0.5989243388175964,-0.44544884711503974,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q1,23625,0.1940674903068936,2124,0.0899047619047619,-0.48967185616493225,-0.38422436356544504,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q2,24395,0.2003926529539331,2128,0.0872309899569584,-0.49330294132232666,-0.3815185469388961,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q3,23810,0.19558717224157193,2231,0.09370012599748005,-0.5065791010856628,-0.3902425217628479,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q4,24481,0.2010990996911349,2230,0.09109105020219763,-0.5237127542495728,-0.40038655400276146,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q5,25425,0.20885358480646646,2441,0.096007866273353,-0.5989243388175964,-0.44182851910591137,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q1,14722,0.20044385747545848,1472,0.09998641488928135,-0.5082414150238037,-0.39390349298715593,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q2,14739,0.20067531689517612,1441,0.09776782685392496,-0.48812979459762573,-0.38231022834777845,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q3,14831,0.20192792081364794,1483,0.09999325736632729,-0.4851887822151184,-0.37754676342010496,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q4,14640,0.19932740615682057,1407,0.09610655737704918,-0.5154722332954407,-0.39909401863813393,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q5,14515,0.1976254986588969,1308,0.09011367550809507,-0.7148230075836182,-0.5489424109458917,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q1,4610,0.18165340058318227,435,0.09436008676789588,-0.5082414150238037,-0.39996171593666086,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q2,4774,0.18811569075577272,477,0.09991621281943863,-0.48812979459762573,-0.38298530340194703,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q3,5423,0.21368902198754827,504,0.09293748847501383,-0.4851887822151184,-0.3764475530385972,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q4,5580,0.21987548270155252,558,0.1,-0.5154722332954407,-0.3966591072082519,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q5,4991,0.1966664039719442,499,0.09997996393508315,-0.7148230075836182,-0.5411663711071014,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q1,23370,0.1919727935861208,2192,0.09379546427043217,-0.5082414150238037,-0.3969773140549658,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q2,23051,0.1893523690609187,2234,0.09691553511778231,-0.48812979459762573,-0.3759998679161072,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q3,24066,0.19769008345928896,2253,0.09361755173273498,-0.4851887822151184,-0.3781891345977785,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q4,24682,0.20275021357692055,2114,0.08564946114577425,-0.5154722332954407,-0.39124925732612614,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q5,26567,0.218234540316751,2462,0.0926713592050288,-0.7148230075836182,-0.5374314033985138,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,all,73447,1.0,14587,0.19860579737770093,-0.5810174942016602,-0.393830059170723,[],False,global_safe,0.2
safety,all,25378,1.0,5075,0.19997635747497833,-0.5810174942016602,-0.39440304160118106,[],False,global_safe,0.2
test,all,121736,1.0,22111,0.181630741933364,-0.5810174942016602,-0.39379475563764604,[],False,global_safe,0.2
fit,low,36600,0.4983185153920514,7320,0.2,-0.5534966588020325,-0.3822046375274657,[0.54886115],False,fiqa_s_2bin,0.2
fit,high,36847,0.5016814846079486,7184,0.19496838277200315,-0.6176863312721252,-0.4116813516616821,[0.54886115],False,fiqa_s_2bin,0.2
safety,low,12634,0.49783276853968006,2504,0.19819534589203736,-0.5534966588020325,-0.38206758975982663,[0.54886115],False,fiqa_s_2bin,0.2
safety,high,12744,0.5021672314603199,2548,0.19993722536095418,-0.6176863312721252,-0.4075035145878793,[0.54886115],False,fiqa_s_2bin,0.2
test,low,59869,0.4917937175527371,10709,0.17887387462626736,-0.5534966588020325,-0.38364528059959413,[0.54886115],False,fiqa_s_2bin,0.2
test,high,61867,0.508206282447263,11572,0.18704640599996766,-0.6176863312721252,-0.409745147228241,[0.54886115],False,fiqa_s_2bin,0.2
fit,low,36880,0.5021307881874004,7309,0.19818329718004338,-0.5532550811767578,-0.3840694040060045,[0.5589450499999999],False,fiqa_l_2bin,0.2
fit,high,36567,0.4978692118125996,6817,0.18642491864249186,-0.6192094087600708,-0.40685395836830146,[0.5589450499999999],False,fiqa_l_2bin,0.2
safety,low,12160,0.4791551737725589,2432,0.2,-0.5532550811767578,-0.38632040232419973,[0.5589450499999999],False,fiqa_l_2bin,0.2
safety,high,13218,0.5208448262274411,2643,0.1999546073536087,-0.6192094087600708,-0.4019069650769234,[0.5589450499999999],False,fiqa_l_2bin,0.2
test,low,58258,0.4785601629756194,11061,0.1898623365031412,-0.5532550811767578,-0.3848219895362854,[0.5589450499999999],False,fiqa_l_2bin,0.2
test,high,63478,0.5214398370243807,10832,0.1706417971580705,-0.6192094087600708,-0.40703243523836186,[0.5589450499999999],False,fiqa_l_2bin,0.2
fit,q1,14509,0.19754380709899655,2901,0.19994486180991108,-0.5461530685424805,-0.37802202701568605,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q2,14732,0.2005800100752924,2946,0.1999728482215585,-0.5538161993026733,-0.3838074949383735,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q3,14684,0.1999264775960897,2755,0.18761917733587577,-0.5679785013198853,-0.3919901877641678,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q4,14762,0.20098846787479407,2920,0.19780517545048096,-0.5939242243766785,-0.40204192876815803,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q5,14760,0.2009612373548273,2786,0.18875338753387533,-0.6867566704750061,-0.44678518593311317,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q1,4947,0.19493261880368823,939,0.18981200727713765,-0.5461530685424805,-0.3753228837251663,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q2,5142,0.20261643943573174,1019,0.19817191754181251,-0.5538161993026733,-0.3841899368166923,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
