reference_method,candidate_method,target_fpir,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,random_seed,threshold_uncertainty_included,multiple_comparison_adjustment
global_safe,fiqa_l_5bin,0.01,tpir_at_rank_k,125,125,99,60423,0.0,-0.000602819696312171,0.0005066243196372136,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.01,fpir,1151,1127,961,121736,-0.0001971479266609713,-0.0005010843135966354,0.00010678846027469278,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.01,tpir_at_rank_k,121,112,100,60423,-0.00014894990318256292,-0.0005496632093032388,0.0001713077459936698,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,fpir,1177,1261,875,121736,0.0006900177433133995,0.0002464349083262141,0.0011255914437799817,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,tpir_at_rank_k,122,125,91,60423,4.964996772752098e-05,-0.0007088493629240392,0.0006480455595232917,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.01,fpir,1151,1177,979,121736,0.00021357692054938557,-9.857396333048565e-05,0.0005175133074850496,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.01,tpir_at_rank_k,121,122,107,60423,1.6549989242506992e-05,-0.00010146686266823893,0.0001362479065308078,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.01,fpir,1127,1261,928,121736,0.0011007425905237562,0.0007226703686666233,0.0014539659591246631,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.01,tpir_at_rank_k,112,125,93,60423,0.0002151498601525909,-0.0001937644585147918,0.0006324386962012428,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.05,fpir,5742,5734,4875,121736,-6.571597555365709e-05,-0.0007475192219228494,0.0005668002891502925,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.05,tpir_at_rank_k,412,411,360,60423,-1.6549989242506992e-05,-0.00047778265584696745,0.0004117238469422813,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.05,fpir,5722,5734,4867,121736,9.857396333048565e-05,-0.0005832292830387067,0.0007805825721232821,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.05,tpir_at_rank_k,410,411,360,60423,1.6549989242506992e-05,-0.00040782787310501324,0.00042687542009638694,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.05,fpir,5742,5585,4889,121736,-0.0012896760202405204,-0.0019388266412564891,-0.0006487398961687598,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.05,tpir_at_rank_k,412,411,363,60423,-1.6549989242506992e-05,-0.0005323692087067007,0.00047544626014995076,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.05,fpir,5722,5585,4880,121736,-0.0011253860813563777,-0.0017825458368929488,-0.0005173079450614456,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.05,tpir_at_rank_k,410,411,362,60423,1.6549989242506992e-05,-0.00048102577348598115,0.0005141779702329194,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.05,fpir,5742,5651,4871,121736,-0.0007475192219228494,-0.0014211079713478346,-9.836860090688159e-05,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.05,tpir_at_rank_k,412,400,359,60423,-0.00019859987091008392,-0.0006410694631984113,0.00019804094898916456,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.05,fpir,5722,5651,4866,121736,-0.0005832292830387067,-0.0012486035355194847,7.413583492146829e-05,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.05,tpir_at_rank_k,410,400,359,60423,-0.00016549989242506993,-0.0005913094464068769,0.0002199566480241001,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.05,fpir,5742,5725,4505,121736,-0.00013964644805152134,-0.0009364526516396136,0.0006735887494249852,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.05,tpir_at_rank_k,412,462,327,60423,0.0008274994621253496,-0.000223641987352415,0.0018563260532368107,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.05,fpir,5722,5725,4505,121736,2.464349083262141e-05,-0.0007723680751790756,0.0008378786883091279,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.05,tpir_at_rank_k,410,462,327,60423,0.0008605994406103636,-0.00017878296158694364,0.001900052754008263,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.05,fpir,5734,5585,4826,121736,-0.0012239600446868634,-0.0019059686534796606,-0.0005668002891502925,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.05,tpir_at_rank_k,411,411,360,60423,0.0,-0.0005506893802134472,0.0005159441165511063,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,fpir,5651,5725,4213,121736,0.0006078727738713281,-0.0003121508838798712,0.0014870293093250959,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,tpir_at_rank_k,400,462,319,60423,0.0010260993330354336,0.00010793845036639992,0.0019737035400648677,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,fpir,5734,5651,4990,121736,-0.0006818032463691923,-0.0013145248734967468,-8.193960701846731e-05,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,tpir_at_rank_k,411,400,363,60423,-0.0001820498816675769,-0.0005922243699011648,0.00019221736415681,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.05,fpir,5585,5725,4277,121736,0.0011500295721889992,0.00027908753367943785,0.00197969376355392,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.05,tpir_at_rank_k,411,462,324,60423,0.0008440494513678566,-6.627577766413878e-05,0.0017989299977605624,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.1,fpir,11211,11035,9549,121736,-0.0014457514621804561,-0.00238220411382007,-0.0005668002891502925,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.1,tpir_at_rank_k,762,728,649,60423,-0.0005626996342452378,-0.0012012031761766886,4.8258201632253535e-05,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.1,fpir,11137,11035,9528,121736,-0.0008378786883091279,-0.0017745367023723464,4.949234408884688e-05,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.1,tpir_at_rank_k,756,728,649,60423,-0.00046339969879019576,-0.0010601097782761304,0.00011691456209207106,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.1,fpir,11211,10965,9546,121736,-0.0020207662482749555,-0.0029327807715055524,-0.001141815075244792,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.1,tpir_at_rank_k,762,782,680,60423,0.00033099978485013986,-0.00022736155404680852,0.0009357928885264077,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.1,fpir,11137,10965,9518,121736,-0.0014128934744036276,-0.0023413369915226386,-0.000541951435894067,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.1,tpir_at_rank_k,756,782,676,60423,0.0004302997203051818,-0.00013534423993563437,0.0010612050115229204,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.1,fpir,11211,11154,9448,121736,-0.0004682263258198068,-0.001388455345994611,0.00047644082276401394,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.1,tpir_at_rank_k,762,728,634,60423,-0.0005626996342452378,-0.0013564734107895705,0.00019220009768097248,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.1,fpir,11137,11154,9434,121736,0.00013964644805152134,-0.0008216550568443184,0.001084518959058946,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.1,tpir_at_rank_k,756,728,634,60423,-0.00046339969879019576,-0.0012167290258240206,0.0002680663432561839,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.1,fpir,11211,11255,8958,121736,0.00036143786554511403,-0.0007148665965696257,0.0014706003154366814,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.1,tpir_at_rank_k,762,837,613,60423,0.0012412491931880244,-0.00011210339928836528,0.002697737482327679,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.1,fpir,11137,11255,8940,121736,0.0009693106394164421,-9.877932575409046e-05,0.00209469672077282,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.1,tpir_at_rank_k,756,837,611,60423,0.0013405491286430664,1.5971330131806698e-05,0.0027836623689716424,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.1,fpir,11035,10965,9506,121736,-0.0005750147860944996,-0.0014950384438456989,0.0003121508838798712,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.1,tpir_at_rank_k,728,782,661,60423,0.0008936994190953776,0.00022071021956006912,0.0017389153952348314,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,fpir,11154,11255,8478,121736,0.0008296641913649208,-0.0003205707432476832,0.0020784730893080097,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,tpir_at_rank_k,728,837,575,60423,0.0018039488274332622,0.0005796498545006805,0.0030777280643728283,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,fpir,11035,11154,9855,121736,0.0009775251363606493,0.00016428993888414274,0.0017581077084839313,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,tpir_at_rank_k,728,728,659,60423,0.0,-0.0004643899345832143,0.0005289720144044673,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.1,fpir,10965,11255,8720,121736,0.00238220411382007,0.0012321745416310704,0.0035240191890648616,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.1,tpir_at_rank_k,782,837,608,60423,0.0009102494083378846,-0.0004564551096041565,0.0023085815869783987,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.2,fpir,22220,22281,19203,121736,0.0005010843135966354,-0.0007228757310902281,0.0017827511993165528,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.2,tpir_at_rank_k,1421,1415,1231,60423,-9.929993545504196e-05,-0.0010230277087076446,0.0007723414121618149,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.2,fpir,22111,22281,19167,121736,0.0013964644805152132,0.0001560754419399356,0.002702774857067752,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.2,tpir_at_rank_k,1413,1415,1230,60423,3.3099978485013984e-05,-0.0008753342205609202,0.0008689733411232274,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.2,fpir,22220,21893,19016,121736,-0.002686140500755734,-0.003918520404810409,-0.0013716156272589879,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.2,tpir_at_rank_k,1421,1489,1250,60423,0.0011253992684904755,0.00019676540061135274,0.0021215813972133304,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.2,fpir,22111,21893,18978,121736,-0.0017907603338371558,-0.0029902822501150024,-0.00048465531970822107,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.2,tpir_at_rank_k,1413,1489,1246,60423,0.0012577991824305314,0.0003324276589722167,0.002263649927372196,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.2,fpir,22220,22154,18914,121736,-0.000542156798317671,-0.001840458040349608,0.0007477245843464535,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.2,tpir_at_rank_k,1421,1430,1215,60423,0.00014894990318256292,-0.0010519151973759381,0.0015642949066355751,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.2,fpir,22111,22154,18887,121736,0.0003532233686009069,-0.0009450778734310304,0.0017090260892422926,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.2,tpir_at_rank_k,1413,1430,1215,60423,0.0002813498171226189,-0.0008976747089246112,0.0017147848464112547,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.2,fpir,22220,22395,17869,121736,0.001437536965236249,-8.2555694289281e-05,0.0030393638693566407,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.2,tpir_at_rank_k,1421,1579,1149,60423,0.002614898300316105,0.0010077765157790897,0.004277562263678527,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.2,fpir,22111,22395,17866,121736,0.002332917132154827,0.0008456824604061254,0.0039511730301636325,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.2,tpir_at_rank_k,1413,1579,1149,60423,0.0027472982142561606,0.001162085731361036,0.004392804954670189,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.2,fpir,22281,21893,19222,121736,-0.003187224814352369,-0.0043703177367418015,-0.0019139777880002628,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.2,tpir_at_rank_k,1415,1489,1261,60423,0.0012246992039455175,0.00019791321580986797,0.0024413522297873054,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,fpir,22154,22395,17124,121736,0.00197969376355392,0.00023801504895840214,0.00367188013406059,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,tpir_at_rank_k,1430,1579,1122,60423,0.0024659483971335417,0.0008808217691683825,0.004202855463036442,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,fpir,22281,22154,19980,121736,-0.0010432411119143065,-0.0020949020831964246,4.949234408884688e-05,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,tpir_at_rank_k,1415,1430,1277,60423,0.00024824983863760486,-0.0006147046211101251,0.0012062609844289075,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.2,fpir,21893,22395,17689,121736,0.004123677465991983,0.0026037901688900577,0.00567662811329434,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.2,tpir_at_rank_k,1489,1579,1166,60423,0.0014894990318256294,-0.00016696682175168916,0.0032010981435611216,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.3,fpir,33836,33560,29482,121736,-0.00226720115660117,-0.0037870884537030947,-0.0007144558717224169,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.3,tpir_at_rank_k,2185,2136,1878,60423,-0.0008109494728828426,-0.001865731262666253,0.00023023274143385463,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.3,fpir,33794,33560,29468,121736,-0.00192219228494447,-0.003417230728790169,-0.0003532233686009069,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.3,tpir_at_rank_k,2182,2136,1876,60423,-0.0007612995051553217,-0.001833450560156794,0.000263613013590997,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.3,fpir,33836,33583,28878,121736,-0.0020782677268844055,-0.0036965236248932116,-0.0004187339817309599,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.3,tpir_at_rank_k,2185,2309,1912,60423,0.002052198666070867,0.0009478451545410182,0.0031853638534469404,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.3,fpir,33794,33583,28866,121736,-0.0017332588552277058,-0.003359934612604324,-1.6223631464810214e-05,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.3,tpir_at_rank_k,2182,2309,1909,60423,0.002101848633798388,0.0009796497124587363,0.003264211153479933,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.3,fpir,33836,33450,29071,121736,-0.0031707958204639547,-0.004740380824078333,-0.0015439147006637336,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.3,tpir_at_rank_k,2185,2184,1856,60423,-1.6549989242506992e-05,-0.0014435244055533594,0.0015291033408390859,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.3,fpir,33794,33450,29062,121736,-0.0028257869488072553,-0.004362308602221199,-0.0012155401853190522,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.3,tpir_at_rank_k,2182,2184,1856,60423,3.3099978485013984e-05,-0.0013929434461337155,0.0015821381318225987,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.3,fpir,33836,33807,27304,121736,-0.00023822041138200697,-0.00215219819938227,0.001749893211539724,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.3,tpir_at_rank_k,2185,2415,1784,60423,0.0038064975257766083,0.0016104601592755994,0.006023721550091775,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.3,fpir,33794,33807,27301,121736,0.00010678846027469278,-0.0018238236840375892,0.0021357692054938555,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.3,tpir_at_rank_k,2182,2415,1784,60423,0.0038561474935041294,0.0016733081373380859,0.006086146727180431,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.3,fpir,33560,33583,29128,121736,0.00018893342971676414,-0.0013722317145298014,0.001741473352171913,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.3,tpir_at_rank_k,2136,2309,1910,60423,0.0028631481389537095,0.001475635350223207,0.004429958982540829,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,fpir,33450,33807,26526,121736,0.0029325754090819478,0.000961096142472235,0.004969770651245317,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,tpir_at_rank_k,2184,2415,1746,60423,0.0038230475150191155,0.0014972412915958174,0.006174798880917583,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,fpir,33560,33450,30219,121736,-0.000903594663862785,-0.00226720115660117,0.0004273592035223752,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,tpir_at_rank_k,2136,2184,1933,60423,0.0007943994836403357,-8.055729944900103e-05,0.0017481511726233745,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.3,fpir,33583,33807,27604,121736,0.0018400473155023985,8.00913452060232e-06,0.0036308076493395546,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.3,tpir_at_rank_k,2309,2415,1837,60423,0.0017542988597057411,-0.00037942825871554276,0.003852319132015638,mated_identity_cluster,2000,8972,False,none
