dataset_id,model,compression_profile,method,target_fpir,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max
lfw,edgeface,pq_512_m64_b8,global_safe,0.01,20,0,0.0159952606635071,0.0248815165876777,0.03021327014218,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,global_safe,0.05,20,0,0.07760663507109,0.0971563981042654,0.0983412322274881,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,global_safe,0.1,20,0,0.1492890995260663,0.17150473933649285,0.1866113744075829,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,global_safe,0.2,20,0,0.259478672985782,0.29324644549763035,0.308649289099526,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,global_safe,0.3,20,0,0.3459715639810427,0.4164691943127962,0.4413507109004739,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_both,0.01,20,0,0.0159952606635071,0.024585308056872,0.0313981042654028,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_both,0.05,20,0,0.0888625592417061,0.09774881516587675,0.106042654028436,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_both,0.1,20,0,0.1445497630331753,0.17268957345971558,0.1854265402843602,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_both,0.2,20,0,0.2659952606635071,0.3000592417061611,0.3210900473933649,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_both,0.3,20,0,0.3507109004739336,0.42180094786729855,0.4354265402843602,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,edgeface,pq_512_m64_b8,plus_entropy,0.01,20,0,0.0165876777251184,0.0254739336492891,0.0313981042654028,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_entropy,0.05,20,0,0.0817535545023696,0.0989336492890995,0.1042654028436018,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_entropy,0.1,20,0,0.1469194312796208,0.17209715639810425,0.1848341232227488,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_entropy,0.2,20,0,0.2630331753554502,0.3009478672985782,0.3216824644549763,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_entropy,0.3,20,0,0.351303317535545,0.4218009478672986,0.4348341232227488,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,edgeface,pq_512_m64_b8,plus_outside,0.01,20,0,0.0165876777251184,0.02310426540284355,0.0319905213270142,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_outside,0.05,20,0,0.0835308056872038,0.09863744075829381,0.1030805687203791,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_outside,0.1,20,0,0.1451421800947867,0.1720971563981042,0.1866113744075829,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_outside,0.2,20,0,0.2648104265402843,0.29946682464454977,0.3193127962085308,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,edgeface,pq_512_m64_b8,plus_outside,0.3,20,0,0.3578199052132701,0.4259478672985782,0.4372037914691943,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m128_b8,continuous_fiqa,0.01,20,0,0.0236966824644549,0.0361374407582938,0.0414691943127962,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,continuous_fiqa,0.05,20,0,0.0947867298578199,0.1113744075829383,0.1196682464454976,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,continuous_fiqa,0.1,20,0,0.1463270142180094,0.1889810426540284,0.2091232227488151,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,continuous_fiqa,0.2,20,0,0.2683649289099526,0.33086492890995256,0.3471563981042654,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,continuous_fiqa,0.3,20,0,0.3838862559241706,0.47245260663507105,0.4863744075829384,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,fiqa_2bin,0.01,20,0,0.0219194312796208,0.0319905213270142,0.034952606635071,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_2bin,0.05,20,0,0.0912322274881516,0.10426540284360186,0.1125592417061611,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_2bin,0.1,20,0,0.1457345971563981,0.18276066350710896,0.1990521327014218,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_2bin,0.2,20,0,0.2612559241706161,0.32997630331753547,0.346563981042654,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_2bin,0.3,20,0,0.3708530805687204,0.4742298578199052,0.4887440758293839,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_5bin,0.01,20,0,0.0225118483412322,0.0269549763033175,0.0308056872037914,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_5bin,0.05,20,0,0.087085308056872,0.0992298578199052,0.1066350710900474,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_5bin,0.1,20,0,0.1528436018957346,0.1800947867298578,0.1949052132701421,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_5bin,0.2,20,0,0.2671800947867299,0.3178317535545024,0.3382701421800947,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,fiqa_5bin,0.3,20,0,0.3690758293838863,0.4709715639810427,0.4869668246445497,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m128_b8,global_safe,0.01,20,0,0.0236966824644549,0.0355450236966824,0.0355450236966824,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,global_safe,0.05,20,0,0.0977488151658767,0.11196682464454971,0.1208530805687203,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,global_safe,0.1,20,0,0.1498815165876777,0.1875,0.1990521327014218,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,global_safe,0.2,20,0,0.2701421800947867,0.3341232227488152,0.3501184834123222,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,global_safe,0.3,20,0,0.379739336492891,0.48015402843601895,0.4922985781990521,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_both,0.01,20,0,0.0248815165876777,0.0337677725118483,0.0390995260663507,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_both,0.05,20,0,0.0977488151658767,0.1170023696682464,0.1255924170616113,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_both,0.1,20,0,0.1558056872037914,0.1984597156398104,0.2132701421800948,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_both,0.2,20,0,0.2890995260663507,0.34893364928909953,0.3678909952606635,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_both,0.3,20,0,0.4004739336492891,0.485781990521327,0.5041469194312796,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_entropy,0.01,20,0,0.0236966824644549,0.034063981042654,0.0402843601895734,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_entropy,0.05,20,0,0.0947867298578199,0.1170023696682464,0.1255924170616113,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_entropy,0.1,20,0,0.1457345971563981,0.19401658767772512,0.2097156398104265,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_entropy,0.2,20,0,0.2719194312796208,0.3267180094786729,0.3376777251184834,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_entropy,0.3,20,0,0.3744075829383886,0.4537914691943128,0.471563981042654,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_outside,0.01,20,0,0.0242890995260663,0.0313981042654028,0.0390995260663507,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_outside,0.05,20,0,0.0971563981042654,0.116409952606635,0.1261848341232227,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_outside,0.1,20,0,0.1528436018957346,0.207345971563981,0.2162322274881516,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m128_b8,plus_outside,0.2,20,0,0.2890995260663507,0.3492298578199052,0.3690758293838863,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m128_b8,plus_outside,0.3,20,0,0.3969194312796208,0.5017772511848341,0.5124407582938388,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m32_b8,continuous_fiqa,0.01,20,0,0.0118483412322274,0.0313981042654028,0.0432464454976303,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,continuous_fiqa,0.05,20,0,0.101303317535545,0.1386255924170616,0.1439573459715639,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,continuous_fiqa,0.1,20,0,0.1759478672985782,0.22334123222748808,0.2334123222748815,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,continuous_fiqa,0.2,20,0,0.3388625592417061,0.3924763033175356,0.4087677725118483,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,continuous_fiqa,0.3,20,0,0.4786729857819905,0.5319905213270142,0.5491706161137441,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m32_b8,fiqa_2bin,0.01,20,0,0.0148104265402843,0.0254739336492891,0.0373222748815165,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_2bin,0.05,20,0,0.0977488151658767,0.13003554502369663,0.1368483412322275,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_2bin,0.1,20,0,0.1818720379146919,0.2156398104265403,0.2251184834123222,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_2bin,0.2,20,0,0.356042654028436,0.3862559241706161,0.4046208530805687,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_2bin,0.3,20,0,0.4798578199052132,0.5219194312796209,0.5390995260663507,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_5bin,0.01,20,1,0.0088862559241706,0.01629146919431275,0.0231042654028436,0.976890756302521,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_5bin,0.05,20,0,0.0924170616113744,0.1172985781990521,0.1332938388625592,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_5bin,0.1,20,0,0.1765402843601895,0.2049763033175355,0.216824644549763,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_5bin,0.2,20,0,0.3116113744075829,0.3856635071090047,0.3975118483412322,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,fiqa_5bin,0.3,20,0,0.466824644549763,0.5186611374407583,0.5325829383886256,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,global_safe,0.01,20,0,0.0118483412322274,0.03050947867298575,0.0414691943127962,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,global_safe,0.05,20,0,0.1042654028436018,0.13359004739336489,0.1421800947867298,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,global_safe,0.1,20,0,0.174170616113744,0.2227488151658767,0.226303317535545,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,global_safe,0.2,20,0,0.3394549763033175,0.3862559241706161,0.4052132701421801,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,global_safe,0.3,20,0,0.4792654028436019,0.5207345971563981,0.5414691943127962,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_both,0.01,20,0,0.0112559241706161,0.0287322274881516,0.0426540284360189,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_both,0.05,20,0,0.0989336492890995,0.1368483412322275,0.1445497630331753,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_both,0.1,20,0,0.183649289099526,0.22452606635071087,0.2340047393364928,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_both,0.2,20,0,0.3518957345971564,0.4084715639810427,0.4235781990521327,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_both,0.3,20,0,0.4816350710900474,0.5432464454976303,0.5592417061611374,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m32_b8,plus_entropy,0.01,20,0,0.0118483412322274,0.0308056872037914,0.0450236966824644,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_entropy,0.05,20,0,0.1007109004739336,0.1365521327014218,0.1433649289099526,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_entropy,0.1,20,0,0.1824644549763033,0.2236374407582938,0.231042654028436,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_entropy,0.2,20,0,0.3376777251184834,0.39306872037914686,0.4105450236966824,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_entropy,0.3,20,0,0.4804502369668246,0.533175355450237,0.5509478672985783,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m32_b8,plus_outside,0.01,20,0,0.0130331753554502,0.0290284360189573,0.0420616113744075,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_outside,0.05,20,0,0.1001184834123222,0.1359597156398104,0.1439573459715639,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_outside,0.1,20,0,0.1759478672985782,0.2239336492890995,0.2316350710900473,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_outside,0.2,20,0,0.3412322274881517,0.4078791469194313,0.4259478672985782,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m32_b8,plus_outside,0.3,20,0,0.4804502369668246,0.5390995260663507,0.5545023696682464,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m64_b8,continuous_fiqa,0.01,20,0,0.0254739336492891,0.0313981042654028,0.0385071090047393,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,continuous_fiqa,0.05,20,0,0.0841232227488151,0.10752369668246439,0.1113744075829383,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,continuous_fiqa,0.1,20,0,0.1664691943127962,0.1771327014218009,0.183649289099526,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,continuous_fiqa,0.2,20,0,0.2665876777251185,0.3009478672985782,0.3116113744075829,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,continuous_fiqa,0.3,20,0,0.3809241706161137,0.42268957345971564,0.4372037914691943,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m64_b8,fiqa_2bin,0.01,20,0,0.0231042654028436,0.0281398104265402,0.0325829383886255,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_2bin,0.05,20,0,0.0906398104265402,0.1018957345971564,0.1072274881516587,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_2bin,0.1,20,0,0.1469194312796208,0.17061611374407581,0.1771327014218009,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_2bin,0.2,20,0,0.2654028436018957,0.2929502369668246,0.3068720379146919,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_2bin,0.3,20,0,0.375,0.4161729857819905,0.433649289099526,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_5bin,0.01,20,0,0.0142180094786729,0.0204383886255924,0.0248815165876777,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_5bin,0.05,20,0,0.07760663507109,0.0930094786729857,0.1001184834123222,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_5bin,0.1,20,0,0.1481042654028436,0.16469194312796204,0.1718009478672985,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_5bin,0.2,20,0,0.2618483412322275,0.28524881516587675,0.2973933649289099,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,fiqa_5bin,0.3,20,0,0.3714454976303317,0.40936018957345965,0.4218009478672986,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,global_safe,0.01,20,0,0.0254739336492891,0.0308056872037914,0.0331753554502369,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,global_safe,0.05,20,0,0.0894549763033175,0.10219194312796205,0.1090047393364928,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,global_safe,0.1,20,0,0.1593601895734597,0.1818720379146919,0.1848341232227488,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,global_safe,0.2,20,0,0.2683649289099526,0.3050947867298578,0.3199052132701421,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,global_safe,0.3,20,0,0.3862559241706161,0.4253554502369668,0.4395734597156398,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m64_b8,plus_both,0.01,20,0,0.0260663507109004,0.037026066350710846,0.0402843601895734,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_both,0.05,20,0,0.087085308056872,0.10752369668246439,0.1119668246445497,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_both,0.1,20,0,0.1623222748815166,0.17861374407582936,0.1872037914691943,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_both,0.2,20,0,0.2742890995260663,0.3113151658767772,0.3187203791469194,0.9789915966386554,0.9789915966386554,0.98109243697479
lfw,magface,pq_512_m64_b8,plus_both,0.3,20,0,0.3992890995260663,0.42654028436018954,0.4425355450236967,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m64_b8,plus_entropy,0.01,20,0,0.0260663507109004,0.033471563981042604,0.0408767772511848,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_entropy,0.05,20,0,0.0888625592417061,0.1072274881516587,0.115521327014218,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_entropy,0.1,20,0,0.1652843601895734,0.1777251184834123,0.1860189573459715,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_entropy,0.2,20,0,0.2701421800947867,0.306872037914692,0.3122037914691943,0.9789915966386554,0.9800420168067228,0.98109243697479
lfw,magface,pq_512_m64_b8,plus_entropy,0.3,20,0,0.3850710900473933,0.4135071090047393,0.4312796208530806,0.9789915966386554,0.98109243697479,0.98109243697479
lfw,magface,pq_512_m64_b8,plus_outside,0.01,20,0,0.0248815165876777,0.032879146919431196,0.0385071090047393,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_outside,0.05,20,0,0.0835308056872038,0.1066350710900474,0.110781990521327,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_outside,0.1,20,0,0.1617298578199052,0.17950236966824645,0.1866113744075829,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_outside,0.2,20,0,0.2766587677725118,0.30746445497630326,0.3181279620853081,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,magface,pq_512_m64_b8,plus_outside,0.3,20,0,0.403436018957346,0.43957345971563977,0.457345971563981,0.9789915966386554,0.98109243697479,0.98109243697479
rfw_custom,adaface,pq_512_m128_b8,continuous_fiqa,0.01,20,8,0.0063550464085625,0.010619617024834799,0.0112885692783677,0.9809922680412372,0.9861469072164948,0.9877577319587628
rfw_custom,adaface,pq_512_m128_b8,continuous_fiqa,0.05,20,15,0.0418095158458065,0.04837360983359805,0.0511748473952671,0.9919458762886598,0.9929123711340206,0.993556701030928
rfw_custom,adaface,pq_512_m128_b8,continuous_fiqa,0.1,20,20,0.0846224600719123,0.0979596956267246,0.0999247428714775,0.9954896907216496,0.9954896907216496,0.9958118556701032
rfw_custom,adaface,pq_512_m128_b8,continuous_fiqa,0.2,20,20,0.170917300777657,0.1861777740613763,0.1902332970984196,0.996778350515464,0.9971005154639176,0.9971005154639176
rfw_custom,adaface,pq_512_m128_b8,continuous_fiqa,0.3,20,20,0.2539509992474287,0.28305042227611,0.2884856593360649,0.9971005154639176,0.9974226804123713,0.9974226804123713
rfw_custom,adaface,pq_512_m128_b8,fiqa_2bin,0.01,20,16,0.0048499038381135,0.0091980934860774,0.0102851408980684,0.9822809278350516,0.9861469072164948,0.986791237113402
rfw_custom,adaface,pq_512_m128_b8,fiqa_2bin,0.05,20,20,0.0374613261978426,0.0454051342085458,0.0491679906346684,0.9916237113402062,0.9929123711340206,0.9932345360824744
rfw_custom,adaface,pq_512_m128_b8,fiqa_2bin,0.1,20,20,0.0826992223430052,0.09139560163893296,0.0979178861108788,0.995167525773196,0.9954896907216496,0.9958118556701032
rfw_custom,adaface,pq_512_m128_b8,fiqa_2bin,0.2,20,20,0.1704155865875073,0.18300025085709498,0.187975583242746,0.9964561855670104,0.996778350515464,0.9971005154639176
rfw_custom,adaface,pq_512_m128_b8,fiqa_2bin,0.3,20,20,0.2496028095994648,0.27815870892215067,0.2838866125930261,0.9971005154639176,0.9974226804123713,0.9974226804123713
rfw_custom,adaface,pq_512_m128_b8,fiqa_5bin,0.01,20,20,0.0044318086796554,0.0071912367254787,0.0097834267079187,0.9774484536082474,0.9834085051546392,0.986791237113402
rfw_custom,adaface,pq_512_m128_b8,fiqa_5bin,0.05,20,20,0.037377707166151,0.0421021824567271,0.0447361819550129,0.9913015463917526,0.9922680412371134,0.9929123711340206
rfw_custom,adaface,pq_512_m128_b8,fiqa_5bin,0.1,20,20,0.0797725562337988,0.08616941215820714,0.0923154109875407,0.995167525773196,0.9954896907216496,0.9954896907216496
rfw_custom,adaface,pq_512_m128_b8,fiqa_5bin,0.2,20,20,0.1655656827493937,0.17815034701898147,0.1841291077849318,0.9964561855670104,0.996778350515464,0.9971005154639176
rfw_custom,adaface,pq_512_m128_b8,fiqa_5bin,0.3,20,20,0.250857095074839,0.2724726147671209,0.2798728990718288,0.9971005154639176,0.9974226804123713,0.9974226804123713
rfw_custom,adaface,pq_512_m128_b8,global_safe,0.01,20,13,0.0064386654402542,0.0088636173593109,0.0105359979931432,0.9855025773195876,0.9871134020618556,0.9880798969072164
rfw_custom,adaface,pq_512_m128_b8,global_safe,0.05,20,19,0.0408897064971987,0.04925160966636005,0.0502550380466594,0.9929123711340206,0.9945231958762888,0.9945231958762888
rfw_custom,adaface,pq_512_m128_b8,global_safe,0.1,20,20,0.0873818881177355,0.0974161719207291,0.098085124174262,0.9954896907216496,0.9958118556701032,0.9958118556701032
rfw_custom,adaface,pq_512_m128_b8,global_safe,0.2,20,20,0.1702483485241241,0.18651225018814283,0.187557488084288,0.9964561855670104,0.9971005154639176,0.9971005154639176
rfw_custom,adaface,pq_512_m128_b8,global_safe,0.3,20,20,0.2525294757086713,0.28121080357889455,0.2859770883853165,0.9971005154639176,0.9974226804123713,0.9974226804123713
rfw_custom,adaface,pq_512_m128_b8,plus_both,0.01,20,11,0.0065222844719458,0.0099506647713019,0.0120411405635922,0.9809922680412372,0.9850193298969072,0.9874355670103092
rfw_custom,adaface,pq_512_m128_b8,plus_both,0.05,20,13,0.0357053265323187,0.049460657245589054,0.0515093235220336,0.990979381443299,0.9922680412371134,0.9938788659793816
rfw_custom,adaface,pq_512_m128_b8,plus_both,0.1,20,20,0.0852077932937536,0.0959110293502801,0.0999247428714775,0.9948453608247424,0.995167525773196,0.9954896907216496
rfw_custom,adaface,pq_512_m128_b8,plus_both,0.2,20,20,0.1702483485241241,0.18630320260891375,0.1921565348273267,0.996778350515464,0.996778350515464,0.996778350515464
rfw_custom,adaface,pq_512_m128_b8,plus_both,0.3,20,20,0.2543690944058868,0.2759428045823229,0.2798728990718288,0.9971005154639176,0.9974226804123713,0.9977448453608248
rfw_custom,adaface,pq_512_m128_b8,plus_entropy,0.01,20,10,0.0068567605987122,0.0099924742871477,0.0117066644368258,0.9809922680412372,0.9850193298969072,0.9874355670103092
rfw_custom,adaface,pq_512_m128_b8,plus_entropy,0.05,20,13,0.0358725645957019,0.04820637177021485,0.0520946567438749,0.990979381443299,0.9922680412371134,0.9938788659793816
rfw_custom,adaface,pq_512_m128_b8,plus_entropy,0.1,20,20,0.0841207458817626,0.0960364578978175,0.0996738857764027,0.9948453608247424,0.995167525773196,0.9954896907216496
rfw_custom,adaface,pq_512_m128_b8,plus_entropy,0.2,20,20,0.1705828246508905,0.18483986955431048,0.1903169161301112,0.996778350515464,0.996778350515464,0.996778350515464
rfw_custom,adaface,pq_512_m128_b8,plus_entropy,0.3,20,20,0.2529475708671294,0.27531566184463585,0.2797056610084455,0.9971005154639176,0.9974226804123713,0.9977448453608248
rfw_custom,adaface,pq_512_m128_b8,plus_outside,0.01,20,5,0.0073584747888619,0.0109959026674471,0.0128773308805084,0.981958762886598,0.9855025773195876,0.9874355670103092
rfw_custom,adaface,pq_512_m128_b8,plus_outside,0.05,20,15,0.0417258968141148,0.04887532402374775,0.0506731332051174,0.9922680412371134,0.9929123711340206,0.9938788659793816
rfw_custom,adaface,pq_512_m128_b8,plus_outside,0.1,20,20,0.0842043649134543,0.0974997909524207,0.0998411238397859,0.995167525773196,0.9954896907216496,0.9958118556701032
rfw_custom,adaface,pq_512_m128_b8,plus_outside,0.2,20,20,0.1716698720628815,0.18680491679906341,0.1904841541934944,0.9964561855670104,0.9971005154639176,0.9971005154639176
