regime,seed,target_fpir,method,split,group,count,fraction,false_accept_count,fpir,threshold
full_calibration,10,0.01,fiqa_s,safety,high,14544,0.4948116898581295,123,0.008457095709570957,-0.3644458579121083
full_calibration,10,0.01,fiqa_s,test,low,59688,0.49030689360583557,832,0.013939150247956038,-0.3445902466773987
full_calibration,10,0.01,fiqa_s,test,high,62048,0.5096931063941644,861,0.013876353790613718,-0.3644458579121083
full_calibration,10,0.01,fiqa_l,fit,low,34593,0.49822848254407187,343,0.009915300783395484,-0.3586709995873205
full_calibration,10,0.01,fiqa_l,fit,high,34839,0.5017715174559281,348,0.009988805648841815,-0.3469459116458893
full_calibration,10,0.01,fiqa_l,safety,low,15017,0.5109039567243902,141,0.00938935872677632,-0.3586709995873205
full_calibration,10,0.01,fiqa_l,safety,high,14376,0.48909604327560985,89,0.00619087367835281,-0.3469459116458893
full_calibration,10,0.01,fiqa_l,test,low,58894,0.4837845830321351,832,0.014127075763235644,-0.3586709995873205
full_calibration,10,0.01,fiqa_l,test,high,62842,0.5162154169678649,881,0.01401928646446644,-0.3469459116458893
full_calibration,10,0.05,global_empirical,fit,all,69432,1.0,3523,0.050740292660444754,-0.42540255188941956
full_calibration,10,0.05,global_empirical,safety,all,29393,1.0,1418,0.04824277889293369,-0.42540255188941956
full_calibration,10,0.05,global_empirical,test,all,121736,1.0,6470,0.053147795229020176,-0.42540255188941956
full_calibration,10,0.05,global_safe,fit,all,69432,1.0,3471,0.0499913584514345,-0.42475518584251404
full_calibration,10,0.05,global_safe,safety,all,29393,1.0,1405,0.04780049671690539,-0.42475518584251404
full_calibration,10,0.05,global_safe,test,all,121736,1.0,6420,0.05273707038180982,-0.42475518584251404
full_calibration,10,0.05,fiqa_s,fit,low,34242,0.49317317663325266,1712,0.049997079609835876,-0.411765456199646
full_calibration,10,0.05,fiqa_s,fit,high,35190,0.5068268233667473,1757,0.04992895709008241,-0.442945392379723
full_calibration,10,0.05,fiqa_s,safety,low,14849,0.5051883101418705,676,0.04552495117516331,-0.411765456199646
full_calibration,10,0.05,fiqa_s,safety,high,14544,0.4948116898581295,701,0.0481985698569857,-0.442945392379723
full_calibration,10,0.05,fiqa_s,test,low,59688,0.49030689360583557,3227,0.054064468569896794,-0.411765456199646
full_calibration,10,0.05,fiqa_s,test,high,62048,0.5096931063941644,3183,0.051298994326972665,-0.442945392379723
full_calibration,10,0.05,fiqa_l,fit,low,34593,0.49822848254407187,1629,0.04709045182551383,-0.4190877377986908
full_calibration,10,0.05,fiqa_l,fit,high,34839,0.5017715174559281,1740,0.04994402824420908,-0.42907268816642474
full_calibration,10,0.05,fiqa_l,safety,low,15017,0.5109039567243902,750,0.049943397482852765,-0.4190877377986908
full_calibration,10,0.05,fiqa_l,safety,high,14376,0.48909604327560985,600,0.041736227045075125,-0.42907268816642474
full_calibration,10,0.05,fiqa_l,test,low,58894,0.4837845830321351,3133,0.05319726967093422,-0.4190877377986908
full_calibration,10,0.05,fiqa_l,test,high,62842,0.5162154169678649,3088,0.04913911078578021,-0.42907268816642474
full_calibration,10,0.1,global_empirical,fit,all,69432,1.0,6980,0.10053001497868418,-0.47009336948394775
full_calibration,10,0.1,global_empirical,safety,all,29393,1.0,2902,0.09873099037185724,-0.47009336948394775
full_calibration,10,0.1,global_empirical,test,all,121736,1.0,11654,0.09573174738778997,-0.47009336948394775
full_calibration,10,0.1,global_safe,fit,all,69432,1.0,6943,0.0999971194838115,-0.46964314579963684
full_calibration,10,0.1,global_safe,safety,all,29393,1.0,2879,0.09794849113734562,-0.46964314579963684
full_calibration,10,0.1,global_safe,test,all,121736,1.0,11599,0.09527995005585858,-0.46964314579963684
full_calibration,10,0.1,fiqa_s,fit,low,34242,0.49317317663325266,3424,0.09999415921967175,-0.4521537125110626
full_calibration,10,0.1,fiqa_s,fit,high,35190,0.5068268233667473,3513,0.09982949701619778,-0.49387854942328246
full_calibration,10,0.1,fiqa_s,safety,low,14849,0.5051883101418705,1400,0.09428244326217254,-0.4521537125110626
full_calibration,10,0.1,fiqa_s,safety,high,14544,0.4948116898581295,1437,0.0988036303630363,-0.49387854942328246
full_calibration,10,0.1,fiqa_s,test,low,59688,0.49030689360583557,5773,0.09671960863155073,-0.4521537125110626
full_calibration,10,0.1,fiqa_s,test,high,62048,0.5096931063941644,5804,0.09354048478597216,-0.49387854942328246
full_calibration,10,0.1,fiqa_l,fit,low,34593,0.49822848254407187,3447,0.09964443673575579,-0.45912426710128784
full_calibration,10,0.1,fiqa_l,fit,high,34839,0.5017715174559281,3479,0.09985935302390998,-0.48661250666265715
full_calibration,10,0.1,fiqa_l,safety,low,15017,0.5109039567243902,1501,0.09995338616234933,-0.45912426710128784
full_calibration,10,0.1,fiqa_l,safety,high,14376,0.48909604327560985,1341,0.0932804674457429,-0.48661250666265715
full_calibration,10,0.1,fiqa_l,test,low,58894,0.4837845830321351,5938,0.1008252113967467,-0.45912426710128784
full_calibration,10,0.1,fiqa_l,test,high,62842,0.5162154169678649,5520,0.08783934311447758,-0.48661250666265715
full_calibration,11,0.01,global_empirical,fit,all,71540,1.0,763,0.01066536203522505,-0.3551550507545471
full_calibration,11,0.01,global_empirical,safety,all,27285,1.0,225,0.008246289169873557,-0.3551550507545471
full_calibration,11,0.01,global_empirical,test,all,121736,1.0,1802,0.014802523493461261,-0.3551550507545471
full_calibration,11,0.01,global_safe,fit,all,71540,1.0,715,0.009994408722393067,-0.3526079058647156
full_calibration,11,0.01,global_safe,safety,all,27285,1.0,210,0.007696536558548653,-0.3526079058647156
full_calibration,11,0.01,global_safe,test,all,121736,1.0,1696,0.013931786817375304,-0.3526079058647156
full_calibration,11,0.01,fiqa_s,fit,low,35480,0.49594632373497344,354,0.009977452085682074,-0.3445902466773987
full_calibration,11,0.01,fiqa_s,fit,high,36060,0.5040536762650265,333,0.00923460898502496,-0.36283960938453674
full_calibration,11,0.01,fiqa_s,safety,low,13277,0.4866043613707165,87,0.006552685094524366,-0.3445902466773987
full_calibration,11,0.01,fiqa_s,safety,high,14008,0.5133956386292835,140,0.009994288977727013,-0.36283960938453674
full_calibration,11,0.01,fiqa_s,test,low,59290,0.48703752382204113,826,0.013931523022432113,-0.3445902466773987
full_calibration,11,0.01,fiqa_s,test,high,62446,0.5129624761779589,840,0.013451622201582168,-0.36283960938453674
full_calibration,11,0.01,fiqa_l,fit,low,35753,0.4997623707017053,356,0.00995720638827511,-0.3574299483333341
full_calibration,11,0.01,fiqa_l,fit,high,35787,0.5002376292982946,357,0.009975689496185765,-0.3490826487541199
full_calibration,11,0.01,fiqa_l,safety,low,13605,0.49862561847168774,104,0.007644248438074238,-0.3574299483333341
full_calibration,11,0.01,fiqa_l,safety,high,13680,0.5013743815283123,110,0.00804093567251462,-0.3490826487541199
full_calibration,11,0.01,fiqa_l,test,low,58609,0.48144345140303607,786,0.013410909587264755,-0.3574299483333341
full_calibration,11,0.01,fiqa_l,test,high,63127,0.5185565485969639,927,0.014684683257560156,-0.3490826487541199
full_calibration,11,0.05,global_empirical,fit,all,71540,1.0,3747,0.052376292982946604,-0.42540255188941956
full_calibration,11,0.05,global_empirical,safety,all,27285,1.0,1194,0.043760307861462344,-0.42540255188941956
full_calibration,11,0.05,global_empirical,test,all,121736,1.0,6470,0.053147795229020176,-0.42540255188941956
full_calibration,11,0.05,global_safe,fit,all,71540,1.0,3577,0.05,-0.42284995317459106
full_calibration,11,0.05,global_safe,safety,all,27285,1.0,1132,0.041487997067986074,-0.42284995317459106
full_calibration,11,0.05,global_safe,test,all,121736,1.0,6242,0.051274889925740946,-0.42284995317459106
full_calibration,11,0.05,fiqa_s,fit,low,35480,0.49594632373497344,1774,0.05,-0.4094517230987549
full_calibration,11,0.05,fiqa_s,fit,high,36060,0.5040536762650265,1799,0.049889073765945646,-0.44300182667543925
full_calibration,11,0.05,fiqa_s,safety,low,13277,0.4866043613707165,484,0.03645401822700911,-0.4094517230987549
full_calibration,11,0.05,fiqa_s,safety,high,14008,0.5133956386292835,686,0.048972015990862365,-0.44300182667543925
full_calibration,11,0.05,fiqa_s,test,low,59290,0.48703752382204113,3106,0.052386574464496544,-0.4094517230987549
full_calibration,11,0.05,fiqa_s,test,high,62446,0.5129624761779589,3228,0.05169266246036575,-0.44300182667543925
full_calibration,11,0.05,fiqa_l,fit,low,35753,0.4997623707017053,1787,0.04998181970743714,-0.41886913776397705
full_calibration,11,0.05,fiqa_l,fit,high,35787,0.5002376292982946,1787,0.04993433369659374,-0.42917987685146974
full_calibration,11,0.05,fiqa_l,safety,low,13605,0.49862561847168774,563,0.041381844909959574,-0.41886913776397705
full_calibration,11,0.05,fiqa_l,safety,high,13680,0.5013743815283123,583,0.042616959064327484,-0.42917987685146974
full_calibration,11,0.05,fiqa_l,test,low,58609,0.48144345140303607,3096,0.05282465150403522,-0.41886913776397705
full_calibration,11,0.05,fiqa_l,test,high,63127,0.5185565485969639,3125,0.0495033820710631,-0.42917987685146974
full_calibration,11,0.1,global_empirical,fit,all,71540,1.0,7372,0.10304724629577859,-0.47009336948394775
full_calibration,11,0.1,global_empirical,safety,all,27285,1.0,2510,0.09199193696170056,-0.47009336948394775
full_calibration,11,0.1,global_empirical,test,all,121736,1.0,11654,0.09573174738778997,-0.47009336948394775
full_calibration,11,0.1,global_safe,fit,all,71540,1.0,7154,0.1,-0.4679020643234253
full_calibration,11,0.1,global_safe,safety,all,27285,1.0,2422,0.0887667216419278,-0.4679020643234253
full_calibration,11,0.1,global_safe,test,all,121736,1.0,11338,0.09313596635342052,-0.4679020643234253
full_calibration,11,0.1,fiqa_s,fit,low,35480,0.49594632373497344,3548,0.1,-0.4498424828052521
full_calibration,11,0.1,fiqa_s,fit,high,36060,0.5040536762650265,3600,0.09983361064891846,-0.4931798493802975
full_calibration,11,0.1,fiqa_s,safety,low,13277,0.4866043613707165,1071,0.08066581306017925,-0.4498424828052521
full_calibration,11,0.1,fiqa_s,safety,high,14008,0.5133956386292835,1373,0.09801541976013707,-0.4931798493802975
full_calibration,11,0.1,fiqa_s,test,low,59290,0.48703752382204113,5567,0.09389441727104064,-0.4498424828052521
full_calibration,11,0.1,fiqa_s,test,high,62446,0.5129624761779589,5841,0.09353681580885885,-0.4931798493802975
full_calibration,11,0.1,fiqa_l,fit,low,35753,0.4997623707017053,3575,0.09999160909574022,-0.4577014744281769
full_calibration,11,0.1,fiqa_l,fit,high,35787,0.5002376292982946,3575,0.09989661050101992,-0.4847592973919786
full_calibration,11,0.1,fiqa_l,safety,low,13605,0.49862561847168774,1220,0.08967291436971701,-0.4577014744281769
full_calibration,11,0.1,fiqa_l,safety,high,13680,0.5013743815283123,1208,0.08830409356725147,-0.4847592973919786
full_calibration,11,0.1,fiqa_l,test,low,58609,0.48144345140303607,5770,0.09844904366223617,-0.4577014744281769
full_calibration,11,0.1,fiqa_l,test,high,63127,0.5185565485969639,5473,0.08669824322397707,-0.4847592973919786
full_calibration,12,0.01,global_empirical,fit,all,72321,1.0,702,0.009706724187995189,-0.3551550507545471
full_calibration,12,0.01,global_empirical,safety,all,26504,1.0,286,0.010790824026562028,-0.3551550507545471
full_calibration,12,0.01,global_empirical,test,all,121736,1.0,1802,0.014802523493461261,-0.3551550507545471
full_calibration,12,0.01,global_safe,fit,all,72321,1.0,654,0.009043016551209192,-0.3524273633956909
full_calibration,12,0.01,global_safe,safety,all,26504,1.0,265,0.009998490793842438,-0.3524273633956909
full_calibration,12,0.01,global_safe,test,all,121736,1.0,1687,0.013857856344877439,-0.3524273633956909
full_calibration,12,0.01,fiqa_s,fit,low,35899,0.4963841761037596,321,0.008941753252179727,-0.34523826837539673
full_calibration,12,0.01,fiqa_s,fit,high,36422,0.5036158238962404,338,0.009280105430783593,-0.3634535074234009
full_calibration,12,0.01,fiqa_s,safety,low,13114,0.4947932387564141,131,0.009989324386152203,-0.34523826837539673
full_calibration,12,0.01,fiqa_s,safety,high,13390,0.5052067612435859,133,0.009932785660941001,-0.3634535074234009
full_calibration,12,0.01,fiqa_s,test,low,59612,0.48968259183807583,847,0.014208548614372945,-0.34523826837539673
full_calibration,12,0.01,fiqa_s,test,high,62124,0.5103174081619242,846,0.013617925439443693,-0.3634535074234009
full_calibration,12,0.01,fiqa_l,fit,low,35992,0.4976701096500325,308,0.008557457212713936,-0.3561953902244568
full_calibration,12,0.01,fiqa_l,fit,high,36329,0.5023298903499676,335,0.009221283272316881,-0.3490826487541199
full_calibration,12,0.01,fiqa_l,safety,low,13479,0.5085647449441594,134,0.00994139031085392,-0.3561953902244568
full_calibration,12,0.01,fiqa_l,safety,high,13025,0.4914352550558406,130,0.009980806142034549,-0.3490826487541199
full_calibration,12,0.01,fiqa_l,test,low,58735,0.4824784780180062,777,0.01322890950881076,-0.3561953902244568
full_calibration,12,0.01,fiqa_l,test,high,63001,0.5175215219819939,922,0.014634688338280345,-0.3490826487541199
full_calibration,12,0.05,global_empirical,fit,all,72321,1.0,3642,0.050358816941137426,-0.42540255188941956
full_calibration,12,0.05,global_empirical,safety,all,26504,1.0,1299,0.049011469966797463,-0.42540255188941956
full_calibration,12,0.05,global_empirical,test,all,121736,1.0,6470,0.053147795229020176,-0.42540255188941956
full_calibration,12,0.05,global_safe,fit,all,72321,1.0,3616,0.04999930863787835,-0.42498522996902466
full_calibration,12,0.05,global_safe,safety,all,26504,1.0,1290,0.04867189858134621,-0.42498522996902466
full_calibration,12,0.05,global_safe,test,all,121736,1.0,6441,0.052909574817638166,-0.42498522996902466
full_calibration,12,0.05,fiqa_s,fit,low,35899,0.4963841761037596,1794,0.049973536867322206,-0.41288408637046814
full_calibration,12,0.05,fiqa_s,fit,high,36422,0.5036158238962404,1817,0.0498874306737686,-0.4430545171470803
full_calibration,12,0.05,fiqa_s,safety,low,13114,0.4947932387564141,647,0.04933658685374409,-0.41288408637046814
full_calibration,12,0.05,fiqa_s,safety,high,13390,0.5052067612435859,652,0.04869305451829724,-0.4430545171470803
full_calibration,12,0.05,fiqa_s,test,low,59612,0.48968259183807583,3285,0.0551063544252835,-0.41288408637046814
full_calibration,12,0.05,fiqa_s,test,high,62124,0.5103174081619242,3197,0.051461592943145965,-0.4430545171470803
full_calibration,12,0.05,fiqa_l,fit,low,35992,0.4976701096500325,1799,0.0499833296288064,-0.41960158944129944
full_calibration,12,0.05,fiqa_l,fit,high,36329,0.5023298903499676,1677,0.046161468799031075,-0.4281567335128784
full_calibration,12,0.05,fiqa_l,safety,low,13479,0.5085647449441594,591,0.0438459826396617,-0.41960158944129944
full_calibration,12,0.05,fiqa_l,safety,high,13025,0.4914352550558406,651,0.049980806142034546,-0.4281567335128784
full_calibration,12,0.05,fiqa_l,test,low,58735,0.4824784780180062,3147,0.0535796373542181,-0.41960158944129944
full_calibration,12,0.05,fiqa_l,test,high,63001,0.5175215219819939,3077,0.048840494595323886,-0.4281567335128784
full_calibration,12,0.1,global_empirical,fit,all,72321,1.0,7333,0.10139516876149389,-0.47009336948394775
full_calibration,12,0.1,global_empirical,safety,all,26504,1.0,2549,0.09617416239058256,-0.47009336948394775
full_calibration,12,0.1,global_empirical,test,all,121736,1.0,11654,0.09573174738778997,-0.47009336948394775
full_calibration,12,0.1,global_safe,fit,all,72321,1.0,7232,0.0999986172757567,-0.46923893690109253
full_calibration,12,0.1,global_safe,safety,all,26504,1.0,2523,0.09519317838816782,-0.46923893690109253
full_calibration,12,0.1,global_safe,test,all,121736,1.0,11551,0.09488565420253664,-0.46923893690109253
full_calibration,12,0.1,fiqa_s,fit,low,35899,0.4963841761037596,3589,0.09997492966377894,-0.4524156451225281
full_calibration,12,0.1,fiqa_s,fit,high,36422,0.5036158238962404,3638,0.09988468508044589,-0.4925343019956061
full_calibration,12,0.1,fiqa_s,safety,low,13114,0.4947932387564141,1251,0.09539423516852219,-0.4524156451225281
full_calibration,12,0.1,fiqa_s,safety,high,13390,0.5052067612435859,1249,0.09327856609410007,-0.4925343019956061
full_calibration,12,0.1,fiqa_s,test,low,59612,0.48968259183807583,5781,0.0969771187009327,-0.4524156451225281
full_calibration,12,0.1,fiqa_s,test,high,62124,0.5103174081619242,5754,0.09262120919451419,-0.4925343019956061
full_calibration,12,0.1,fiqa_l,fit,low,35992,0.4976701096500325,3599,0.09999444320960213,-0.4576722979545593
full_calibration,12,0.1,fiqa_l,fit,high,36329,0.5023298903499676,3455,0.09510308568911889,-0.4847539961338043
full_calibration,12,0.1,fiqa_l,safety,low,13479,0.5085647449441594,1211,0.08984346019734402,-0.4576722979545593
full_calibration,12,0.1,fiqa_l,safety,high,13025,0.4914352550558406,1302,0.09996161228406909,-0.4847539961338043
full_calibration,12,0.1,fiqa_l,test,low,58735,0.4824784780180062,5788,0.0985443091853239,-0.4576722979545593
full_calibration,12,0.1,fiqa_l,test,high,63001,0.5175215219819939,5447,0.08645894509610959,-0.4847539961338043
full_calibration,13,0.01,global_empirical,fit,all,69880,1.0,779,0.01114768174012593,-0.3551550507545471
full_calibration,13,0.01,global_empirical,safety,all,28945,1.0,209,0.007220590775608914,-0.3551550507545471
full_calibration,13,0.01,global_empirical,test,all,121736,1.0,1802,0.014802523493461261,-0.3551550507545471
full_calibration,13,0.01,global_safe,fit,all,69880,1.0,698,0.009988551803091014,-0.3511582314968109
full_calibration,13,0.01,global_safe,safety,all,28945,1.0,182,0.006287787182587666,-0.3511582314968109
full_calibration,13,0.01,global_safe,test,all,121736,1.0,1634,0.013422488006834462,-0.3511582314968109
full_calibration,13,0.01,fiqa_s,fit,low,34650,0.49585002862049227,346,0.009985569985569986,-0.3431365191936493
full_calibration,13,0.01,fiqa_s,fit,high,35230,0.5041499713795077,351,0.00996309963099631,-0.36096868597784854
full_calibration,13,0.01,fiqa_s,safety,low,14497,0.5008464328899638,79,0.005449403324825826,-0.3431365191936493
full_calibration,13,0.01,fiqa_s,safety,high,14448,0.4991535671100363,92,0.00636766334440753,-0.36096868597784854
full_calibration,13,0.01,fiqa_s,test,low,59751,0.49082440691332063,794,0.013288480527522552,-0.3431365191936493
full_calibration,13,0.01,fiqa_s,test,high,61985,0.5091755930866794,789,0.012728886020811486,-0.36096868597784854
full_calibration,13,0.01,fiqa_l,fit,low,35000,0.5008586147681741,349,0.009971428571428572,-0.35767046650024975
full_calibration,13,0.01,fiqa_l,fit,high,34880,0.499141385231826,348,0.009977064220183487,-0.34475308656692505
full_calibration,13,0.01,fiqa_l,safety,low,13776,0.47593712212817413,107,0.007767131242740999,-0.35767046650024975
full_calibration,13,0.01,fiqa_l,safety,high,15169,0.5240628778718259,71,0.004680598589228031,-0.34475308656692505
full_calibration,13,0.01,fiqa_l,test,low,57961,0.47612045738318987,771,0.013302047928779696,-0.35767046650024975
full_calibration,13,0.01,fiqa_l,test,high,63775,0.5238795426168101,860,0.013484907879263035,-0.34475308656692505
full_calibration,13,0.05,global_empirical,fit,all,69880,1.0,3713,0.05313394390383515,-0.42540255188941956
full_calibration,13,0.05,global_empirical,safety,all,28945,1.0,1228,0.042425289341855243,-0.42540255188941956
full_calibration,13,0.05,global_empirical,test,all,121736,1.0,6470,0.053147795229020176,-0.42540255188941956
full_calibration,13,0.05,global_safe,fit,all,69880,1.0,3494,0.05,-0.4223383367061615
full_calibration,13,0.05,global_safe,safety,all,28945,1.0,1158,0.0400069096562446,-0.4223383367061615
full_calibration,13,0.05,global_safe,test,all,121736,1.0,6199,0.05092166655714004,-0.4223383367061615
full_calibration,13,0.05,fiqa_s,fit,low,34650,0.49585002862049227,1732,0.04998556998556999,-0.4103512763977051
full_calibration,13,0.05,fiqa_s,fit,high,35230,0.5041499713795077,1757,0.04987226795344876,-0.44046213142857726
full_calibration,13,0.05,fiqa_s,safety,low,14497,0.5008464328899638,587,0.04049113609712354,-0.4103512763977051
full_calibration,13,0.05,fiqa_s,safety,high,14448,0.4991535671100363,603,0.0417358803986711,-0.44046213142857726
full_calibration,13,0.05,fiqa_s,test,low,59751,0.49082440691332063,3170,0.053053505380663085,-0.4103512763977051
full_calibration,13,0.05,fiqa_s,test,high,61985,0.5091755930866794,3070,0.04952811163991288,-0.44046213142857726
full_calibration,13,0.05,fiqa_l,fit,low,35000,0.5008586147681741,1750,0.05,-0.4197424054145813
full_calibration,13,0.05,fiqa_l,fit,high,34880,0.499141385231826,1743,0.049971330275229355,-0.4252104582169445
full_calibration,13,0.05,fiqa_l,safety,low,13776,0.47593712212817413,592,0.0429732868757259,-0.4197424054145813
full_calibration,13,0.05,fiqa_l,safety,high,15169,0.5240628778718259,554,0.03652185378073703,-0.4252104582169445
full_calibration,13,0.05,fiqa_l,test,low,57961,0.47612045738318987,3076,0.053070167871499804,-0.4197424054145813
full_calibration,13,0.05,fiqa_l,test,high,63775,0.5238795426168101,3063,0.04802822422579381,-0.4252104582169445
full_calibration,13,0.1,global_empirical,fit,all,69880,1.0,7310,0.1046078992558672,-0.47009336948394775
full_calibration,13,0.1,global_empirical,safety,all,28945,1.0,2572,0.08885817930557954,-0.47009336948394775
full_calibration,13,0.1,global_empirical,test,all,121736,1.0,11654,0.09573174738778997,-0.47009336948394775
full_calibration,13,0.1,global_safe,fit,all,69880,1.0,6988,0.1,-0.466825008392334
full_calibration,13,0.1,global_safe,safety,all,28945,1.0,2459,0.08495422352737951,-0.466825008392334
full_calibration,13,0.1,global_safe,test,all,121736,1.0,11188,0.09190379181178944,-0.466825008392334
full_calibration,13,0.1,fiqa_s,fit,low,34650,0.49585002862049227,3465,0.1,-0.4502550959587097
full_calibration,13,0.1,fiqa_s,fit,high,35230,0.5041499713795077,3520,0.09991484530229917,-0.4905577362794981
full_calibration,13,0.1,fiqa_s,safety,low,14497,0.5008464328899638,1215,0.08381044354004277,-0.4502550959587097
full_calibration,13,0.1,fiqa_s,safety,high,14448,0.4991535671100363,1232,0.08527131782945736,-0.4905577362794981
full_calibration,13,0.1,fiqa_s,test,low,59751,0.49082440691332063,5639,0.09437498953992401,-0.4502550959587097
full_calibration,13,0.1,fiqa_s,test,high,61985,0.5091755930866794,5611,0.09052190045978865,-0.4905577362794981
full_calibration,13,0.1,fiqa_l,fit,low,35000,0.5008586147681741,3500,0.1,-0.45796632766723633
full_calibration,13,0.1,fiqa_l,fit,high,34880,0.499141385231826,3485,0.09991399082568807,-0.48215649228547286
full_calibration,13,0.1,fiqa_l,safety,low,13776,0.47593712212817413,1224,0.08885017421602788,-0.45796632766723633
full_calibration,13,0.1,fiqa_l,safety,high,15169,0.5240628778718259,1273,0.08392115498714484,-0.48215649228547286
full_calibration,13,0.1,fiqa_l,test,low,57961,0.47612045738318987,5695,0.09825572367626507,-0.45796632766723633
full_calibration,13,0.1,fiqa_l,test,high,63775,0.5238795426168101,5481,0.08594276754214034,-0.48215649228547286
full_calibration,14,0.01,global_empirical,fit,all,71771,1.0,757,0.010547435593763498,-0.3551550507545471
full_calibration,14,0.01,global_empirical,safety,all,27054,1.0,231,0.008538478598358839,-0.3551550507545471
full_calibration,14,0.01,global_empirical,test,all,121736,1.0,1802,0.014802523493461261,-0.3551550507545471
full_calibration,14,0.01,global_safe,fit,all,71771,1.0,717,0.009990107425004528,-0.3530603349208832
full_calibration,14,0.01,global_safe,safety,all,27054,1.0,219,0.008094921268573963,-0.3530603349208832
full_calibration,14,0.01,global_safe,test,all,121736,1.0,1710,0.014046789774594204,-0.3530603349208832
full_calibration,14,0.01,fiqa_s,fit,low,35367,0.49277563361246185,353,0.00998105578646761,-0.34599974751472473
full_calibration,14,0.01,fiqa_s,fit,high,36404,0.5072243663875381,363,0.009971431710801011,-0.3623833166727042
full_calibration,14,0.01,fiqa_s,safety,low,13743,0.5079840319361277,107,0.007785781852579495,-0.34599974751472473
full_calibration,14,0.01,fiqa_s,safety,high,13311,0.49201596806387227,98,0.007362331905942454,-0.3623833166727042
full_calibration,14,0.01,fiqa_s,test,low,59706,0.4904547545508313,860,0.014403912504605902,-0.34599974751472473
full_calibration,14,0.01,fiqa_s,test,high,62030,0.5095452454491687,816,0.01315492503627277,-0.3623833166727042
full_calibration,14,0.01,fiqa_l,fit,low,35795,0.49873904501818284,356,0.009945523117753876,-0.3565930925213408
full_calibration,14,0.01,fiqa_l,fit,high,35976,0.5012609549818172,359,0.00997887480542584,-0.35051804780960083
full_calibration,14,0.01,fiqa_l,safety,low,13749,0.5082058106010202,91,0.006618663175503673,-0.3565930925213408
full_calibration,14,0.01,fiqa_l,safety,high,13305,0.49179418939897984,126,0.00947012401352875,-0.35051804780960083
full_calibration,14,0.01,fiqa_l,test,low,58819,0.4831684957613196,787,0.013380030262330199,-0.3565930925213408
full_calibration,14,0.01,fiqa_l,test,high,62917,0.5168315042386804,951,0.015115151707805521,-0.35051804780960083
full_calibration,14,0.05,global_empirical,fit,all,71771,1.0,3699,0.051538922405985704,-0.42540255188941956
full_calibration,14,0.05,global_empirical,safety,all,27054,1.0,1242,0.04590818363273453,-0.42540255188941956
full_calibration,14,0.05,global_empirical,test,all,121736,1.0,6470,0.053147795229020176,-0.42540255188941956
full_calibration,14,0.05,global_safe,fit,all,71771,1.0,3588,0.04999233673767956,-0.4238367974758148
full_calibration,14,0.05,global_safe,safety,all,27054,1.0,1206,0.044577511643379905,-0.4238367974758148
full_calibration,14,0.05,global_safe,test,all,121736,1.0,6338,0.052063481632384834,-0.4238367974758148
full_calibration,14,0.05,fiqa_s,fit,low,35367,0.49277563361246185,1768,0.04999010376905024,-0.41194403171539307
full_calibration,14,0.05,fiqa_s,fit,high,36404,0.5072243663875381,1817,0.049912097571695416,-0.4395092684686438
full_calibration,14,0.05,fiqa_s,safety,low,13743,0.5079840319361277,628,0.045695990686167504,-0.41194403171539307
full_calibration,14,0.05,fiqa_s,safety,high,13311,0.49201596806387227,518,0.038915182931410115,-0.4395092684686438
full_calibration,14,0.05,fiqa_s,test,low,59706,0.4904547545508313,3237,0.054215656717917796,-0.41194403171539307
full_calibration,14,0.05,fiqa_s,test,high,62030,0.5095452454491687,3041,0.04902466548444301,-0.4395092684686438
full_calibration,14,0.05,fiqa_l,fit,low,35795,0.49873904501818284,1789,0.04997904735298226,-0.41934138536453247
full_calibration,14,0.05,fiqa_l,fit,high,35976,0.5012609549818172,1797,0.04994996664442962,-0.4308020388695161
full_calibration,14,0.05,fiqa_l,safety,low,13749,0.5082058106010202,591,0.042984944359589786,-0.41934138536453247
full_calibration,14,0.05,fiqa_l,safety,high,13305,0.49179418939897984,626,0.0470499812100714,-0.4308020388695161
full_calibration,14,0.05,fiqa_l,test,low,58819,0.4831684957613196,3141,0.05340111188561519,-0.41934138536453247
full_calibration,14,0.05,fiqa_l,test,high,62917,0.5168315042386804,3149,0.050050065959915443,-0.4308020388695161
full_calibration,14,0.1,global_empirical,fit,all,71771,1.0,7339,0.10225578576305193,-0.47009336948394775
full_calibration,14,0.1,global_empirical,safety,all,27054,1.0,2543,0.09399719080357803,-0.47009336948394775
full_calibration,14,0.1,global_empirical,test,all,121736,1.0,11654,0.09573174738778997,-0.47009336948394775
full_calibration,14,0.1,global_safe,fit,all,71771,1.0,7177,0.0999986066795781,-0.4685317873954773
full_calibration,14,0.1,global_safe,safety,all,27054,1.0,2481,0.09170547793302285,-0.4685317873954773
full_calibration,14,0.1,global_safe,test,all,121736,1.0,11448,0.09403956101728331,-0.4685317873954773
full_calibration,14,0.1,fiqa_s,fit,low,35367,0.49277563361246185,3536,0.09998020753810048,-0.45232388377189636
full_calibration,14,0.1,fiqa_s,fit,high,36404,0.5072243663875381,3634,0.09982419514339083,-0.4908206215609281
full_calibration,14,0.1,fiqa_s,safety,low,13743,0.5079840319361277,1304,0.09488466855853889,-0.45232388377189636
full_calibration,14,0.1,fiqa_s,safety,high,13311,0.49201596806387227,1133,0.08511757193298776,-0.4908206215609281
full_calibration,14,0.1,fiqa_s,test,low,59706,0.4904547545508313,5782,0.09684118849026899,-0.45232388377189636
