regime,seed,target_fpir,method,reference_split,test_minus_reference,mixture_component,within_group_component
independent_calibration_holdout,3,0.01,global_safe,calibration_holdout,0.0076515464464302985,0.0,0.0076515464464302985
independent_calibration_holdout,3,0.01,fiqa_s,calibration_holdout,0.0066423579723089545,8.918595280499446e-06,0.006633439377028455
independent_calibration_holdout,3,0.01,fiqa_l,calibration_holdout,0.0075828219650503235,1.605000603901084e-05,0.007566771959011314
independent_calibration_holdout,3,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,3,0.05,global_safe,calibration_holdout,0.015822467089621033,0.0,0.015822467089621033
independent_calibration_holdout,3,0.05,fiqa_s,calibration_holdout,0.015434070459795397,9.568820908961522e-06,0.015424501638886432
independent_calibration_holdout,3,0.05,fiqa_l,calibration_holdout,0.01585281798920927,-3.898400787744906e-06,0.01585671638999701
independent_calibration_holdout,3,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,3,0.1,global_safe,calibration_holdout,0.015643316211679636,0.0,0.015643316211679636
independent_calibration_holdout,3,0.1,fiqa_s,calibration_holdout,0.0163395427813864,4.9512087844255995e-05,0.016290030693542134
independent_calibration_holdout,3,0.1,fiqa_l,calibration_holdout,0.015452878529049724,4.992210694242105e-07,0.015452379307980303
independent_calibration_holdout,4,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,4,0.01,global_safe,calibration_holdout,0.007647033687690822,0.0,0.007647033687690822
independent_calibration_holdout,4,0.01,fiqa_s,calibration_holdout,0.006959213429668995,1.2344156057857964e-05,0.006946869273611138
independent_calibration_holdout,4,0.01,fiqa_l,calibration_holdout,0.007672680013798882,1.770956423252745e-05,0.007654970449566355
independent_calibration_holdout,4,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,4,0.05,global_safe,calibration_holdout,0.015900408903220656,0.0,0.015900408903220656
independent_calibration_holdout,4,0.05,fiqa_s,calibration_holdout,0.01552743843200799,7.851954180965106e-06,0.015519586477827023
independent_calibration_holdout,4,0.05,fiqa_l,calibration_holdout,0.01564845840087952,-2.564869525345173e-05,0.015674107096132973
independent_calibration_holdout,4,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,4,0.1,global_safe,calibration_holdout,0.015836880188292227,0.0,0.015836880188292227
independent_calibration_holdout,4,0.1,fiqa_s,calibration_holdout,0.016057860585251063,3.6817143254798184e-05,0.016021043441996275
independent_calibration_holdout,4,0.1,fiqa_l,calibration_holdout,0.015830671361898904,-2.4862688725896687e-05,0.01585553405062479
independent_calibration_holdout,5,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,5,0.01,global_safe,calibration_holdout,0.0076619584286660766,0.0,0.0076619584286660766
independent_calibration_holdout,5,0.01,fiqa_s,calibration_holdout,0.006877569877864643,1.3231711470350634e-05,0.006864338166394292
independent_calibration_holdout,5,0.01,fiqa_l,calibration_holdout,0.007415022102702144,2.671152969155894e-05,0.007388310573010584
independent_calibration_holdout,5,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,5,0.05,global_safe,calibration_holdout,0.015953589437831324,0.0,0.015953589437831324
independent_calibration_holdout,5,0.05,fiqa_s,calibration_holdout,0.01570314318840335,7.2343576297159945e-06,0.015695908830773635
independent_calibration_holdout,5,0.05,fiqa_l,calibration_holdout,0.015771366252145598,-2.7523438888724192e-06,0.015774118596034475
independent_calibration_holdout,5,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,5,0.1,global_safe,calibration_holdout,0.015773937142252212,0.0,0.015773937142252212
independent_calibration_holdout,5,0.1,fiqa_s,calibration_holdout,0.01611292900225629,3.896153445611045e-05,0.01607396746780017
independent_calibration_holdout,5,0.1,fiqa_l,calibration_holdout,0.01556186447461598,-5.886483127046267e-06,0.015567750957743032
independent_calibration_holdout,6,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,6,0.01,global_safe,calibration_holdout,0.0051935239777178175,0.0,0.0051935239777178175
independent_calibration_holdout,6,0.01,fiqa_s,calibration_holdout,0.005478022864938751,5.299428056116684e-06,0.005472723436882634
independent_calibration_holdout,6,0.01,fiqa_l,calibration_holdout,0.0059497591142225964,1.9843717547683366e-05,0.005929915396674912
independent_calibration_holdout,6,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,6,0.05,global_safe,calibration_holdout,0.014711090437108415,0.0,0.014711090437108415
independent_calibration_holdout,6,0.05,fiqa_s,calibration_holdout,0.014116829966039874,3.9202061537788735e-05,0.014077627904502087
independent_calibration_holdout,6,0.05,fiqa_l,calibration_holdout,0.014860455635017304,6.0296153872143915e-05,0.014800159481145159
independent_calibration_holdout,6,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,6,0.1,global_safe,calibration_holdout,0.016999266883243103,0.0,0.016999266883243103
independent_calibration_holdout,6,0.1,fiqa_s,calibration_holdout,0.01599108124439718,0.00011315515509592648,0.01587792608930126
independent_calibration_holdout,6,0.1,fiqa_l,calibration_holdout,0.016039365390787,6.809779975421135e-05,0.015971267591032783
independent_calibration_holdout,7,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,7,0.01,global_safe,calibration_holdout,0.007619381691031883,0.0,0.007619381691031883
independent_calibration_holdout,7,0.01,fiqa_s,calibration_holdout,0.0070336453198045785,1.2810848407182081e-05,0.007020834471397397
independent_calibration_holdout,7,0.01,fiqa_l,calibration_holdout,0.007288604327972026,9.58247298594907e-06,0.007279021854986075
independent_calibration_holdout,7,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,7,0.05,global_safe,calibration_holdout,0.016023316754486733,0.0,0.016023316754486733
independent_calibration_holdout,7,0.05,fiqa_s,calibration_holdout,0.015596354728128661,8.121214345502e-06,0.015588233513783155
independent_calibration_holdout,7,0.05,fiqa_l,calibration_holdout,0.015424853127575744,-7.053045432002536e-06,0.015431906173007751
independent_calibration_holdout,7,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,7,0.1,global_safe,calibration_holdout,0.015866803696827095,0.0,0.015866803696827095
independent_calibration_holdout,7,0.1,fiqa_s,calibration_holdout,0.0161965782246115,3.3097656747525664e-05,0.016163480567863982
independent_calibration_holdout,7,0.1,fiqa_l,calibration_holdout,0.014990050009088499,-2.1236832022918876e-05,0.015011286841111415
independent_calibration_holdout,8,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,8,0.01,global_safe,calibration_holdout,0.007447688275738278,0.0,0.007447688275738278
independent_calibration_holdout,8,0.01,fiqa_s,calibration_holdout,0.006485279695093579,1.7119234271991905e-05,0.006468160460821587
independent_calibration_holdout,8,0.01,fiqa_l,calibration_holdout,0.007156169541589272,2.35092461116317e-05,0.007132660295477641
independent_calibration_holdout,8,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,8,0.05,global_safe,calibration_holdout,0.015628946874580434,0.0,0.015628946874580434
independent_calibration_holdout,8,0.05,fiqa_s,calibration_holdout,0.015490185473648013,2.336494832961731e-05,0.015466820525318399
independent_calibration_holdout,8,0.05,fiqa_l,calibration_holdout,0.01528143091473514,2.1225106741064597e-05,0.015260205807994073
independent_calibration_holdout,8,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,8,0.1,global_safe,calibration_holdout,0.01657372158665424,0.0,0.01657372158665424
independent_calibration_holdout,8,0.1,fiqa_s,calibration_holdout,0.015763259318691394,6.787481246297124e-05,0.01569538450622842
independent_calibration_holdout,8,0.1,fiqa_l,calibration_holdout,0.015859753584886643,3.461732201918218e-05,0.015825136262867454
independent_calibration_holdout,9,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,9,0.01,global_safe,calibration_holdout,0.007406114373379523,0.0,0.007406114373379523
independent_calibration_holdout,9,0.01,fiqa_s,calibration_holdout,0.006034485198437626,1.6386530183208136e-05,0.006018098668254418
independent_calibration_holdout,9,0.01,fiqa_l,calibration_holdout,0.007272676751721332,2.1102946432316756e-05,0.007251573805289015
independent_calibration_holdout,9,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,9,0.05,global_safe,calibration_holdout,0.01605586513936654,0.0,0.01605586513936654
independent_calibration_holdout,9,0.05,fiqa_s,calibration_holdout,0.01574841882896684,1.0122155988430176e-05,0.015738296672978408
independent_calibration_holdout,9,0.05,fiqa_l,calibration_holdout,0.015554397196288518,-2.0061064921102927e-05,0.015574458261209621
independent_calibration_holdout,9,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,9,0.1,global_safe,calibration_holdout,0.015884736943628658,0.0,0.015884736943628658
independent_calibration_holdout,9,0.1,fiqa_s,calibration_holdout,0.016223728803632737,3.8385075480965925e-05,0.01618534372815177
independent_calibration_holdout,9,0.1,fiqa_l,calibration_holdout,0.015971512459966544,4.925492323311375e-06,0.015966586967643234
independent_calibration_holdout,10,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,10,0.01,global_safe,calibration_holdout,0.00758633188851436,0.0,0.00758633188851436
independent_calibration_holdout,10,0.01,fiqa_s,calibration_holdout,0.006666500045503855,9.367278045085416e-06,0.006657132767458769
independent_calibration_holdout,10,0.01,fiqa_l,calibration_holdout,0.007533033565747362,2.2161231968767918e-05,0.007510872333778593
independent_calibration_holdout,10,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,10,0.05,global_safe,calibration_holdout,0.015987450260883586,0.0,0.015987450260883586
independent_calibration_holdout,10,0.05,fiqa_s,calibration_holdout,0.015477841847445717,1.3180965328860148e-05,0.01546466088211686
independent_calibration_holdout,10,0.05,fiqa_l,calibration_holdout,0.015808545183921226,-1.6469462557503552e-06,0.015810192130176974
independent_calibration_holdout,10,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,10,0.1,global_safe,calibration_holdout,0.015758009566001513,0.0,0.015758009566001513
independent_calibration_holdout,10,0.1,fiqa_s,calibration_holdout,0.01623915496224569,4.5772880282942156e-05,0.016193382081962755
independent_calibration_holdout,10,0.1,fiqa_l,calibration_holdout,0.015492948178495336,1.3725104204989603e-05,0.015479223074290335
independent_calibration_holdout,11,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,11,0.01,global_safe,calibration_holdout,0.0074795434282396685,0.0,0.0074795434282396685
independent_calibration_holdout,11,0.01,fiqa_s,calibration_holdout,0.006520644771059006,7.884326951261455e-06,0.006512760444107743
independent_calibration_holdout,11,0.01,fiqa_l,calibration_holdout,0.0075258219040785935,1.2585673607288921e-05,0.007513236230471305
independent_calibration_holdout,11,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,11,0.05,global_safe,calibration_holdout,0.01570006065599267,0.0,0.01570006065599267
independent_calibration_holdout,11,0.05,fiqa_s,calibration_holdout,0.015459524971162757,3.242462248291089e-05,0.015427100348679848
independent_calibration_holdout,11,0.05,fiqa_l,calibration_holdout,0.0156955478972532,-1.3868615126670083e-06,0.015696934758765862
independent_calibration_holdout,11,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,11,0.1,global_safe,calibration_holdout,0.015801013694689073,0.0,0.015801013694689073
independent_calibration_holdout,11,0.1,fiqa_s,calibration_holdout,0.01594906645442551,6.88832192789438e-05,0.015880183235146554
independent_calibration_holdout,11,0.1,fiqa_l,calibration_holdout,0.015664877170101593,-8.999622809380227e-06,0.01567387679291098
independent_calibration_holdout,12,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,12,0.01,global_safe,calibration_holdout,0.007657755272823627,0.0,0.007657755272823627
independent_calibration_holdout,12,0.01,fiqa_s,calibration_holdout,0.006937578444662692,9.743871448074412e-06,0.006927834573214617
independent_calibration_holdout,12,0.01,fiqa_l,calibration_holdout,0.00745139001394301,9.981856859072456e-06,0.007441408157083938
independent_calibration_holdout,12,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,12,0.05,global_safe,calibration_holdout,0.01588667881226153,0.0,0.01588667881226153
independent_calibration_holdout,12,0.05,fiqa_s,calibration_holdout,0.01538077213702839,1.281025741220606e-05,0.015367961879616188
independent_calibration_holdout,12,0.05,fiqa_l,calibration_holdout,0.015518221099788343,-2.6091965144309096e-05,0.015544313064932652
independent_calibration_holdout,12,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,12,0.1,global_safe,calibration_holdout,0.01581713308568046,0.0,0.01581713308568046
independent_calibration_holdout,12,0.1,fiqa_s,calibration_holdout,0.016162333772077847,4.9428239398113e-05,0.016112905532679737
independent_calibration_holdout,12,0.1,fiqa_l,calibration_holdout,0.01568118837583367,-3.865895571930568e-05,0.015719847331552978
independent_calibration_holdout,13,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,13,0.01,global_safe,calibration_holdout,0.007194041705743296,0.0,0.007194041705743296
independent_calibration_holdout,13,0.01,fiqa_s,calibration_holdout,0.006384508246471521,5.994690909551498e-06,0.00637851355556197
independent_calibration_holdout,13,0.01,fiqa_l,calibration_holdout,0.0072002505321366265,2.6132115249209915e-05,0.007174118416887415
independent_calibration_holdout,13,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,13,0.05,global_safe,calibration_holdout,0.015650080441949016,0.0,0.015650080441949016
independent_calibration_holdout,13,0.05,fiqa_s,calibration_holdout,0.015259678141572502,1.548986000897087e-05,0.01524418828156353
independent_calibration_holdout,13,0.05,fiqa_l,calibration_holdout,0.01564186594500481,2.5937234235073848e-05,0.015615928710769734
independent_calibration_holdout,13,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,13,0.1,global_safe,calibration_holdout,0.01620834640659173,0.0,0.01620834640659173
independent_calibration_holdout,13,0.1,fiqa_s,calibration_holdout,0.01557201061552671,6.118357372027401e-05,0.015510827041806438
independent_calibration_holdout,13,0.1,fiqa_l,calibration_holdout,0.015829978129520472,4.5641819308959346e-05,0.01578433631021152
independent_calibration_holdout,14,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,14,0.01,global_safe,calibration_holdout,0.007495972422128082,0.0,0.007495972422128082
independent_calibration_holdout,14,0.01,fiqa_s,calibration_holdout,0.006528859268003213,7.655002890014542e-06,0.006521204265113198
independent_calibration_holdout,14,0.01,fiqa_l,calibration_holdout,0.007476033504775631,1.6017052031587107e-05,0.0074600164527440435
independent_calibration_holdout,14,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,14,0.05,global_safe,calibration_holdout,0.01586704949780611,0.0,0.01586704949780611
independent_calibration_holdout,14,0.05,fiqa_s,calibration_holdout,0.015181234910335156,-6.746450142667627e-06,0.015187981360477824
independent_calibration_holdout,14,0.05,fiqa_l,calibration_holdout,0.015757252531705096,-7.1253967514888915e-06,0.015764377928456585
independent_calibration_holdout,14,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,14,0.1,global_safe,calibration_holdout,0.01587212747610131,0.0,0.01587212747610131
independent_calibration_holdout,14,0.1,fiqa_s,calibration_holdout,0.015844475479442385,2.2099940302089264e-05,0.015822375539140298
independent_calibration_holdout,14,0.1,fiqa_l,calibration_holdout,0.015383962232929052,-5.168572509230249e-05,0.015435647958021357
independent_calibration_holdout,15,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,15,0.01,global_safe,calibration_holdout,0.0076988277575446625,0.0,0.0076988277575446625
independent_calibration_holdout,15,0.01,fiqa_s,calibration_holdout,0.007060795898825795,8.130479088617084e-06,0.007052665419737179
independent_calibration_holdout,15,0.01,fiqa_l,calibration_holdout,0.007680894510743089,1.4307116505004453e-05,0.007666587394238085
independent_calibration_holdout,15,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,15,0.05,global_safe,calibration_holdout,0.01603403833961954,0.0,0.01603403833961954
independent_calibration_holdout,15,0.05,fiqa_s,calibration_holdout,0.015732491252716127,1.3600543878743046e-05,0.01571889070883739
independent_calibration_holdout,15,0.05,fiqa_l,calibration_holdout,0.015978350716820272,2.480725457136237e-05,0.01595354346224891
independent_calibration_holdout,15,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,15,0.1,global_safe,calibration_holdout,0.015835449961963413,0.0,0.015835449961963413
independent_calibration_holdout,15,0.1,fiqa_s,calibration_holdout,0.01599642179212421,5.0067560974297065e-05,0.015946354231149925
independent_calibration_holdout,15,0.1,fiqa_l,calibration_holdout,0.015579723694833195,3.373480826601846e-05,0.015545988886567177
independent_calibration_holdout,16,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,16,0.01,global_safe,calibration_holdout,0.007636312102558018,0.0,0.007636312102558018
independent_calibration_holdout,16,0.01,fiqa_s,calibration_holdout,0.007019221996467043,1.0574315826291745e-05,0.007008647680640752
independent_calibration_holdout,16,0.01,fiqa_l,calibration_holdout,0.007727674404219734,1.7213657979310894e-05,0.007710460746240423
independent_calibration_holdout,16,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,16,0.05,global_safe,calibration_holdout,0.01597923576393938,0.0,0.01597923576393938
independent_calibration_holdout,16,0.05,fiqa_s,calibration_holdout,0.015560488234525514,1.0161461263796323e-05,0.015550326773261718
independent_calibration_holdout,16,0.05,fiqa_l,calibration_holdout,0.015881782424040668,1.4570368250357065e-05,0.015867212055790315
independent_calibration_holdout,16,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,16,0.1,global_safe,calibration_holdout,0.01559534166818688,0.0,0.01559534166818688
independent_calibration_holdout,16,0.1,fiqa_s,calibration_holdout,0.016040310967930904,3.329963728528496e-05,0.01600701133064561
independent_calibration_holdout,16,0.1,fiqa_l,calibration_holdout,0.015881270781736595,7.800828062456912e-05,0.01580326250111203
independent_calibration_holdout,17,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,17,0.01,global_safe,calibration_holdout,0.006785823946721538,0.0,0.006785823946721538
independent_calibration_holdout,17,0.01,fiqa_s,calibration_holdout,0.006322302194381903,-4.079900965490432e-07,0.00632271018447845
independent_calibration_holdout,17,0.01,fiqa_l,calibration_holdout,0.006592879175903016,3.807745592491374e-05,0.006554801719978103
independent_calibration_holdout,17,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,17,0.05,global_safe,calibration_holdout,0.015356482010664772,0.0,0.015356482010664772
independent_calibration_holdout,17,0.05,fiqa_s,calibration_holdout,0.014713244160828014,-8.736599118764005e-06,0.014721980759946778
independent_calibration_holdout,17,0.05,fiqa_l,calibration_holdout,0.015823513686468442,8.000195175435855e-05,0.015743511734714083
independent_calibration_holdout,17,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,17,0.1,global_safe,calibration_holdout,0.01670708518172806,0.0,0.01670708518172806
independent_calibration_holdout,17,0.1,fiqa_s,calibration_holdout,0.015196694605853767,1.6949658498256618e-05,0.015179744947355502
independent_calibration_holdout,17,0.1,fiqa_l,calibration_holdout,0.01572925044247038,7.567904928063702e-05,0.015653571393189753
independent_calibration_holdout,42,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,42,0.01,global_safe,calibration_holdout,0.007583824800325763,0.0,0.007583824800325763
independent_calibration_holdout,42,0.01,fiqa_s,calibration_holdout,0.006867659313266583,3.651501636679518e-06,0.006864007811629902
independent_calibration_holdout,42,0.01,fiqa_l,calibration_holdout,0.007375453870894265,2.7403473570858182e-05,0.007348050397323409
independent_calibration_holdout,42,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,42,0.05,global_safe,calibration_holdout,0.015797322181150694,0.0,0.015797322181150694
independent_calibration_holdout,42,0.05,fiqa_s,calibration_holdout,0.01563171980409408,1.1417248586391708e-06,0.01563057807923544
independent_calibration_holdout,42,0.05,fiqa_l,calibration_holdout,0.015772796478474405,2.9582648645884674e-05,0.015743213829828517
independent_calibration_holdout,42,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,42,0.1,global_safe,calibration_holdout,0.01582492019157132,0.0,0.01582492019157132
independent_calibration_holdout,42,0.1,fiqa_s,calibration_holdout,0.015776945648078522,2.2012886373791278e-05,0.01575493276170473
independent_calibration_holdout,42,0.1,fiqa_l,calibration_holdout,0.015708722584336282,-2.2999319103942165e-06,0.015711022516246675
independent_calibration_holdout,8972,0.01,global_empirical,calibration_holdout,0.007676883169641334,0.0,0.007676883169641334
independent_calibration_holdout,8972,0.01,global_safe,calibration_holdout,0.007601256629489617,0.0,0.007601256629489617
independent_calibration_holdout,8972,0.01,fiqa_s,calibration_holdout,0.006740430518001719,1.1094447557658834e-05,0.006729336070444061
independent_calibration_holdout,8972,0.01,fiqa_l,calibration_holdout,0.007376456706169706,2.7983243923148972e-05,0.007348473462246558
independent_calibration_holdout,8972,0.05,global_empirical,calibration_holdout,0.015989146328537436,0.0,0.015989146328537436
independent_calibration_holdout,8972,0.05,global_safe,calibration_holdout,0.01558305202822289,0.0,0.01558305202822289
independent_calibration_holdout,8972,0.05,fiqa_s,calibration_holdout,0.015443597394912065,3.6599340229735396e-05,0.015406998054682326
independent_calibration_holdout,8972,0.05,fiqa_l,calibration_holdout,0.015791422957654386,3.253553833935751e-05,0.01575888741931503
independent_calibration_holdout,8972,0.1,global_empirical,calibration_holdout,0.015799775283100975,0.0,0.015799775283100975
independent_calibration_holdout,8972,0.1,global_safe,calibration_holdout,0.015771739656960646,0.0,0.015771739656960646
independent_calibration_holdout,8972,0.1,fiqa_s,calibration_holdout,0.015920219807750408,9.48924860349038e-05,0.01582532732171552
independent_calibration_holdout,8972,0.1,fiqa_l,calibration_holdout,0.015969506789415666,4.6483871844949474e-05,0.01592302291757072
