dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,all,high_saliency_occlusion_score_drop,10000,6316,0.0834403399803,0.0680715143681,0.9542,0.0820191596942,0.0848465348908,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,all,low_saliency_occlusion_score_drop,10000,6316,0.171872571298,0.147655680776,0.9855,0.169590756361,0.174486630504,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,all,random_occlusion_score_drop,10000,6316,0.259616808874,0.236533239484,0.9993,0.256348572831,0.262942939745,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,all,faithfulness_gain_over_low_saliency,10000,6316,-0.0884322313234,-0.0767886638641,0.2661,-0.0911392321849,-0.0854963275504,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,all,faithfulness_gain_over_random,10000,6316,-0.176176468853,-0.158870980144,0.1068,-0.179800017292,-0.172744869742,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=calibration_pool,high_saliency_occlusion_score_drop,1760,1270,0.0848278271288,0.0698436200619,0.95,0.0816015863552,0.0882922908486,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=calibration_pool,low_saliency_occlusion_score_drop,1760,1270,0.173098105947,0.146595358849,0.988068181818,0.16723194039,0.179211484415,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=calibration_pool,random_occlusion_score_drop,1760,1270,0.256458293181,0.230147227645,0.999431818182,0.248736282284,0.264216570222,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=calibration_pool,faithfulness_gain_over_low_saliency,1760,1270,-0.0882702788423,-0.0759977400303,0.277840909091,-0.0947528284697,-0.0807436384926,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=calibration_pool,faithfulness_gain_over_random,1760,1270,-0.171630465925,-0.153670430183,0.114772727273,-0.179206644551,-0.163093811773,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=development_pool,high_saliency_occlusion_score_drop,1760,1518,0.0858002775857,0.0703294277191,0.959090909091,0.0825412020942,0.0890569559128,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=development_pool,low_saliency_occlusion_score_drop,1760,1518,0.172076939166,0.148766964674,0.984659090909,0.16661558267,0.17777935402,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=development_pool,random_occlusion_score_drop,1760,1518,0.266457932067,0.241908982396,0.998863636364,0.259371293869,0.274191020684,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=development_pool,faithfulness_gain_over_low_saliency,1760,1518,-0.0862766615623,-0.0737209320068,0.268181818182,-0.0933470887178,-0.0798362350213,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=development_pool,faithfulness_gain_over_random,1760,1518,-0.180657654332,-0.165267959237,0.113068181818,-0.188512754377,-0.173033480141,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=gallery,high_saliency_occlusion_score_drop,1200,1200,0.0810087484991,0.0646820962429,0.9425,0.0773045609683,0.0849534346815,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=gallery,low_saliency_occlusion_score_drop,1200,1200,0.169463167268,0.147759154439,0.984166666667,0.16310389208,0.175883516705,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=gallery,random_occlusion_score_drop,1200,1200,0.251275806685,0.228691786528,0.998333333333,0.243701594018,0.258729680483,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=gallery,faithfulness_gain_over_low_saliency,1200,1200,-0.0884544188033,-0.0801232010126,0.260833333333,-0.0962908502162,-0.0804169554301,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=gallery,faithfulness_gain_over_random,1200,1200,-0.170267058189,-0.154619589448,0.1125,-0.178311804141,-0.16174887984,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=known_unknown_probe,high_saliency_occlusion_score_drop,1760,1169,0.0805515776007,0.0671763420105,0.954545454545,0.0771988772895,0.0837421145619,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=known_unknown_probe,low_saliency_occlusion_score_drop,1760,1169,0.172824363723,0.147707223892,0.986931818182,0.167159816791,0.178637205779,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=known_unknown_probe,random_occlusion_score_drop,1760,1169,0.260102334855,0.236865282059,0.998863636364,0.251839068211,0.267899688302,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260831-R001-7c74c5f7,derived_stratified,protocol_role=known_unknown_probe,faithfulness_gain_over_low_saliency,1760,1169,-0.0922727861103,-0.0775156915188,0.252272727273,-0.0992013768534,-0.0856307776131,0.95,identity_cluster,1000
