reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,partition_seed,target_fpir,reference_method,candidate_method,metric,resampling_unit,resamples,bootstrap_seed,reference_realized_fpir,candidate_realized_fpir,candidate_fallback_query_count,candidate_target_met,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
406,407,365,60423,1.6549989242506992e-05,-0.0002631665923024805,0.00030830879687899853,8972,0.05,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.046978708023920616,0.047356574883354145,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11590,11569,10859,121736,-0.00017250443582834986,-0.0008132351974765065,0.0004517973319313925,8972,0.1,baseline,plus_outside,fpir,query,2000,8972,0.09520601958336071,0.09503351514753236,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
757,777,724,60423,0.00033099978485013986,-1.603645668134014e-05,0.0007284860314798492,8972,0.1,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09520601958336071,0.09503351514753236,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11590,11598,10402,121736,6.571597555365709e-05,-0.0007475192219228494,0.0008214496944207137,8972,0.1,baseline,plus_entropy,fpir,query,2000,8972,0.09520601958336071,0.09527173555891437,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
757,767,694,60423,0.00016549989242506993,-0.00026271630888545576,0.0006749023220678444,8972,0.1,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09520601958336071,0.09527173555891437,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
11590,11554,10254,121736,-0.0002957218899914569,-0.0011253860813563777,0.0005257278044292567,8972,0.1,baseline,plus_both,fpir,query,2000,8972,0.09520601958336071,0.09491029769336926,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
757,781,693,60423,0.00039719974182016784,-0.00018185250974766853,0.001136430932784852,8972,0.1,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.09520601958336071,0.09491029769336926,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23425,23300,21887,121736,-0.001026812118025892,-0.0018977541565354534,-0.0001560754419399356,8972,0.2,baseline,plus_outside,fpir,query,2000,8972,0.19242459091805217,0.19139777880002629,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1452,1447,1364,60423,-8.274994621253496e-05,-0.0005980492319077907,0.00047413897232890194,8972,0.2,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19242459091805217,0.19139777880002629,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23425,23515,21383,121736,0.0007393047249786423,-0.00023822041138200697,0.001798974830781363,8972,0.2,baseline,plus_entropy,fpir,query,2000,8972,0.19242459091805217,0.19316389564303083,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1452,1410,1310,60423,-0.0006950995481852937,-0.0014212571961568486,-4.703026323266087e-05,8972,0.2,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19242459091805217,0.19316389564303083,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
23425,23490,21006,121736,0.0005339423013734639,-0.0006243017677597423,0.0016677482420976528,8972,0.2,baseline,plus_both,fpir,query,2000,8972,0.19242459091805217,0.19295853321942563,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1452,1406,1284,60423,-0.0007612995051553217,-0.0014821622519353545,-5.0670270548222214e-05,8972,0.2,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.19242459091805217,0.19295853321942563,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35225,35260,33136,121736,0.0002875073930472498,-0.0007721627127554708,0.0013471774988499704,8972,0.3,baseline,plus_outside,fpir,query,2000,8972,0.2893556548596964,0.28964316225274367,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2086,2114,1976,60423,0.00046339969879019576,-0.0001307174962348042,0.0010819417711404496,8972,0.3,baseline,plus_outside,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2893556548596964,0.28964316225274367,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35225,35399,32551,121736,0.0014293224682920419,0.00024602418347900447,0.0026536932378261133,8972,0.3,baseline,plus_entropy,fpir,query,2000,8972,0.2893556548596964,0.2907849773279884,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2086,2056,1906,60423,-0.0004964996772752097,-0.0012353210809374832,0.00022020811097433874,8972,0.3,baseline,plus_entropy,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2893556548596964,0.2907849773279884,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
35225,35355,31971,121736,0.0010678846027469277,-0.00024664027074981895,0.0024319018203325204,8972,0.3,baseline,plus_both,fpir,query,2000,8972,0.2893556548596964,0.2904235394624433,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
2086,2068,1887,60423,-0.00029789980636512584,-0.0010712611387681697,0.00043153039757810505,8972,0.3,baseline,plus_both,tpir_at_rank_k,mated_identity_cluster,2000,8972,0.2893556548596964,0.2904235394624433,11,True,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
