compression_profile,search_mode,threshold_policy,target_fpir,cohort,count,fixed_winner_drift_mean,selection_gain_mean,maximum_score_drift_mean,decomposition_max_abs_residual,selection_gain_min_raw
pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_changed_winner,14,-0.004136839341274496,0.011413527644540749,0.007276688303266253,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,all_nonmated,121736,-0.012404463377755982,0.003257090297083263,-0.009147373080672717,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa,1381,-0.007152635350130811,0.0031042532191081084,-0.004048382131022703,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_same_winner,952,-0.00400091450996534,-5.0088860919594674e-09,-0.004000919518851433,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_changed_winner,429,-0.01414666388122062,0.009992956792652349,-0.004153707088568272,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.3,all_nonmated,121736,-0.012404463377755982,0.003257090297083263,-0.009147373080672717,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa,121,0.0041117543404186364,0.004277865415917417,0.008389619756336054,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_same_winner,82,0.008224028141460745,2.157790779389046e-08,0.00822404971936854,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_changed_winner,39,-0.004534564933567335,0.013272306306091499,0.008737741372524163,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,all_nonmated,121736,-0.012404463377755982,0.003257090297083263,-0.009147373080672717,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa,1734,-0.005119277963450641,0.0036895009253120107,-0.0014297770381386304,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_same_winner,1161,-0.0014361532895409625,1.7575066265941276e-09,-0.001436151532034336,0.0,-4.5866120856885573e-07
pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_changed_winner,573,-0.012581944187550357,0.011165083008771089,-0.0014168611787792691,0.0,-4.5866120856885573e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.01,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa,30,0.01906782528121155,0.007218095259280188,0.02628592054049174,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_same_winner,17,0.026675595241230428,-2.032147370640052e-08,0.026675574919756723,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_changed_winner,13,0.009119203025802252,0.016657169480266052,0.025776372506068304,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa,515,-0.01810180663442534,0.005653076119380473,-0.01244873051504487,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_same_winner,331,-0.012233010759272906,-2.7136155011528398e-09,-0.012233013472888405,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_changed_winner,184,-0.02865926008374848,0.015822473367867795,-0.012836786715880684,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.05,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa,21,0.0076150054393045955,0.011037121463321078,0.018652126902625674,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_same_winner,12,0.019754052768457802,3.416308872831545e-08,0.019754086931546528,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_changed_winner,9,-0.008570390999566345,0.02575323786363088,0.017182846864064533,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa,1104,-0.021115419648942153,0.00805117896310257,-0.013064240685839584,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_same_winner,555,-0.012202630603705569,3.1166947855376157e-09,-0.012202627487010785,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_changed_winner,549,-0.030125616224727772,0.01619034580236727,-0.013935270422360502,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.1,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa,35,0.007140634365682289,0.007971445527157416,0.015112079892839704,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_same_winner,23,0.01284719731711612,2.1507353405471875e-08,0.012847218824469524,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_changed_winner,12,-0.0037969446245658864,0.023250008231781766,0.01945306360721588,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa,1829,-0.020027295467005938,0.00873074400219097,-0.011296551464814968,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_same_winner,849,-0.010891083193684918,-6.4675572038357365e-09,-0.010891089661242121,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_changed_winner,980,-0.027942238548689144,0.01629442476628913,-0.011647813782400014,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.2,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa,92,0.0038595412413503154,0.011464102209801324,0.01532364345115164,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_same_winner,44,0.016336899124572216,-2.1248919543107289e-10,0.01633689891208302,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_changed_winner,48,-0.007578036818269758,0.021972862763567635,0.014394825945297876,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa,2727,-0.016907137260072515,0.010961371480278618,-0.0059457657797938965,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_same_winner,1155,-0.006001637758407441,4.894582422770783e-09,-0.006001632863825017,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_changed_winner,1572,-0.024919765710723383,0.019015047311372196,-0.005904718399351183,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.3,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa,248,0.0014133826371086513,0.013434378322870375,0.014847760959979027,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_same_winner,108,0.01572040103289832,-6.558409605518357e-09,0.015720394474488718,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_changed_winner,140,-0.009623460125357667,0.02379804665985779,0.014174586534500122,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,all_nonmated,121736,-0.022561717735578798,0.0125240208173856,-0.010037696918193196,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa,3408,-0.012815313609357093,0.012005155629479191,-0.0008101579798779017,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_same_winner,1376,-0.0007009634648445396,2.0356546471088462e-11,-0.0007009634444879932,0.0,-4.596077474161575e-07
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_changed_winner,2032,-0.02101873181745221,0.020134631081326022,-0.0008841007361261863,0.0,-4.596077474161575e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa,1525,0.03510831522005956,0.013028583195928043,0.04813689841598761,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_same_winner,660,0.05046756215514322,9.71883190592493e-10,0.05046756312702641,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_changed_winner,865,0.02338912102681654,0.022969466742598105,0.04635858776941465,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa,674,0.05091584365938287,0.014188375684583608,0.06510421934396647,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_same_winner,324,0.06647699086482749,5.249397076488325e-09,0.06647699611422456,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_changed_winner,350,0.03651066738919985,0.027322752887442,0.06383342027664185,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa,2916,0.028391541786632824,0.014348847182211646,0.042740388968844474,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_same_winner,1006,0.044118959127791735,-1.7077990566889482e-09,0.04411895741999268,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_changed_winner,1910,0.020107886370294675,0.021906408430039277,0.04201429480033395,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa,1864,0.0343338707721527,0.014290007241014046,0.04862387801316675,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_same_winner,682,0.04960719325203356,-2.683607431582942e-09,0.049607190568426135,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_changed_winner,1182,0.02552134460355816,0.022535173711903934,0.048056518315462086,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa,4311,0.026290338300461936,0.015497295432816261,0.04178763373327819,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_same_winner,1354,0.04362482419812516,-5.917103589148623e-09,0.04362481828102157,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_changed_winner,2957,0.018352937588444352,0.022593455739813716,0.040946393328258064,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa,2667,0.03248168503326818,0.015475090816885514,0.047956775850153704,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_same_winner,883,0.049193873073624966,-3.037889674434472e-09,0.04919387003573529,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_changed_winner,1784,0.024209901378764248,0.023134568324602155,0.04734446970336641,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa,7232,0.023888017232784404,0.017638691733419094,0.041526708966203495,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_same_winner,2027,0.041917770840387183,3.833360783270997e-09,0.04191777467374797,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_changed_winner,5205,0.016866631918161762,0.02450778306356668,0.04137441498172844,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa,3952,0.031577372784392516,0.017292053151753306,0.04886942593614582,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_same_winner,1164,0.04942871743795512,2.4484346764638452e-09,0.0494287198863898,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_changed_winner,2788,0.02412437236231688,0.02451154634352622,0.0486359187058431,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa,10532,0.024392206265454002,0.01979163901438122,0.044183845279835224,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_same_winner,2726,0.04402534019652074,8.974130276427272e-10,0.044025341093933766,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,new_fa_changed_winner,7806,0.017535951705360757,0.02670324617641751,0.04423919788177826,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,all_nonmated,121736,0.01192098950393805,0.02158930673076176,0.03351029623469981,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa,4702,0.03302990454695505,0.01979427126468029,0.052824175811635336,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_same_winner,1263,0.052710640538871006,5.5830443262270785e-09,0.05271064612191533,0.0,-5.73650828616934e-07
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,new_fa_changed_winner,3439,0.025801998307411617,0.027063872182361656,0.05286587048977327,0.0,-5.73650828616934e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa,12976,0.06571089462175818,0.02396261366762102,0.0896735082893792,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_same_winner,2854,0.09216206275820064,-3.883496979963273e-09,0.09216205887470366,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,new_fa_changed_winner,10122,0.058252720954359766,0.030719115395628403,0.08897183634998816,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa,743,0.10508855534033046,0.024785910985190677,0.12987446632552116,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_same_winner,279,0.13353345541644004,3.621809574671188e-10,0.133533455778621,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,new_fa_changed_winner,464,0.08798483309629045,0.03968950810549178,0.12767434120178223,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa,24392,0.06352236508720426,0.026947086499149047,0.0904694515863533,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_same_winner,4628,0.09158520836073758,-1.5478443804450848e-09,0.0915852068128932,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,new_fa_changed_winner,19764,0.05695108201343821,0.03325710084247457,0.09020818285591277,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa,2199,0.09426185028078737,0.02709076109225703,0.1213526113730444,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_same_winner,515,0.12559986386351712,7.536176123275623e-10,0.12559986461713477,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,new_fa_changed_winner,1684,0.08467807534307607,0.03537564326232787,0.12005371860540394,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa,32900,0.06456307256855018,0.0287890297480714,0.09335210231662158,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_same_winner,5816,0.09419242518904382,-1.3710078270780232e-09,0.094192423818036,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,new_fa_changed_winner,27084,0.05820048525350104,0.0349711669873479,0.09317165224084895,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa,3606,0.09307750042573672,0.028078930139377442,0.12115643056511416,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_same_winner,796,0.12443469061158091,-7.869744814776121e-09,0.12443468274183608,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,new_fa_changed_winner,2810,0.08419482306348335,0.03603296382452382,0.12022778688800717,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa,42920,0.0680815748691324,0.03108459008913908,0.09916616495827149,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_same_winner,7033,0.09937368996637753,-1.1305896552467504e-09,0.09937368883578787,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,new_fa_changed_winner,35887,0.061949063222047795,0.037176431983093776,0.09912549520514159,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,all_nonmated,121736,0.06257983423506247,0.03401366741114703,0.0965935016462095,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa,5490,0.09406282054399663,0.030862057681086703,0.12492487822508334,0.0,-5.122293060821903e-07
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,new_fa_same_winner,1088,0.12599989848387563,2.08330532277926e-09,0.12599990056718097,0.0,-5.122293060821903e-07
