compression_profile,search_mode,threshold_policy,target_fpir,side,quantile,score,threshold,score_space
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.99,0.807647705078125,0.6950610876083374,cosine_similarity
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.999,0.8668313911557197,0.6950610876083374,cosine_similarity
pq_512_m64_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,1.0,0.9109969139099121,0.6950610876083374,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.5,0.6585643887519836,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.95,0.8029140532016754,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.99,0.8451429277658461,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.999,0.882340480685234,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,1.0,0.9121079444885254,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.5,0.687110960483551,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.95,0.8112618029117584,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.99,0.8619467198848724,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.999,0.9644990283250808,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,1.0,0.9865148663520813,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.5,0.6585643887519836,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.95,0.8029140532016754,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.99,0.8451429277658461,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.999,0.882340480685234,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,1.0,0.9121079444885254,0.8364372253417969,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.5,0.687110960483551,0.8535126447677612,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.95,0.8112618029117584,0.8535126447677612,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.99,0.8619467198848724,0.8535126447677612,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.999,0.9644990283250808,0.8535126447677612,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,1.0,0.9865148663520813,0.8535126447677612,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.5,0.6585643887519836,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.95,0.8029140532016754,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.99,0.8451429277658461,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.999,0.882340480685234,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,1.0,0.9121079444885254,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.5,0.687110960483551,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.95,0.8112618029117584,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.99,0.8619467198848724,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.999,0.9644990283250808,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,1.0,0.9865148663520813,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.5,0.6585643887519836,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.95,0.8029140532016754,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.99,0.8451429277658461,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.999,0.882340480685234,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,1.0,0.9121079444885254,0.800525426864624,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.5,0.687110960483551,0.8097367286682129,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.95,0.8112618029117584,0.8097367286682129,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.99,0.8619467198848724,0.8097367286682129,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.999,0.9644990283250808,0.8097367286682129,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,1.0,0.9865148663520813,0.8097367286682129,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.5,0.6585643887519836,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.95,0.8029140532016754,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.99,0.8451429277658461,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.999,0.882340480685234,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,1.0,0.9121079444885254,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.5,0.687110960483551,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.95,0.8112618029117584,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.99,0.8619467198848724,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.999,0.9644990283250808,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,1.0,0.9865148663520813,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.5,0.6585643887519836,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.95,0.8029140532016754,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.99,0.8451429277658461,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.999,0.882340480685234,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,1.0,0.9121079444885254,0.7777460813522339,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.5,0.687110960483551,0.7869107723236084,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.95,0.8112618029117584,0.7869107723236084,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.99,0.8619467198848724,0.7869107723236084,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.999,0.9644990283250808,0.7869107723236084,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,1.0,0.9865148663520813,0.7869107723236084,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.5,0.6585643887519836,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.95,0.8029140532016754,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.99,0.8451429277658461,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.999,0.882340480685234,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,1.0,0.9121079444885254,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.5,0.687110960483551,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.95,0.8112618029117584,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.99,0.8619467198848724,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.999,0.9644990283250808,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,1.0,0.9865148663520813,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.5,0.6585643887519836,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.95,0.8029140532016754,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.99,0.8451429277658461,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.999,0.882340480685234,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,1.0,0.9121079444885254,0.7456333637237549,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.5,0.687110960483551,0.7577340006828308,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.95,0.8112618029117584,0.7577340006828308,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.99,0.8619467198848724,0.7577340006828308,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.999,0.9644990283250808,0.7577340006828308,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,1.0,0.9865148663520813,0.7577340006828308,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.5,0.6585643887519836,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.95,0.8029140532016754,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.99,0.8451429277658461,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.999,0.882340480685234,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,1.0,0.9121079444885254,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.5,0.687110960483551,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.95,0.8112618029117584,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.99,0.8619467198848724,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.999,0.9644990283250808,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,1.0,0.9865148663520813,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.5,0.6585643887519836,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.95,0.8029140532016754,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.99,0.8451429277658461,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.999,0.882340480685234,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,1.0,0.9121079444885254,0.7192882895469666,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.5,0.687110960483551,0.7355960607528687,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.95,0.8112618029117584,0.7355960607528687,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.99,0.8619467198848724,0.7355960607528687,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.999,0.9644990283250808,0.7355960607528687,cosine_similarity
pq_512_m32_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,1.0,0.9865148663520813,0.7355960607528687,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.5,0.6585643887519836,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.95,0.8029140532016754,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.99,0.8451429277658461,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,0.999,0.882340480685234,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,origin,1.0,0.9121079444885254,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.5,0.7519241273403168,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.95,0.8703764081001282,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.99,0.9170354306697843,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,0.999,0.9999999403953552,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.01,compressed,1.0,1.0000001192092896,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.5,0.6585643887519836,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.95,0.8029140532016754,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.99,0.8451429277658461,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,0.999,0.882340480685234,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,origin,1.0,0.9121079444885254,0.8364372253417969,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.5,0.7519241273403168,0.912016749382019,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.95,0.8703764081001282,0.912016749382019,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.99,0.9170354306697843,0.912016749382019,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,0.999,0.9999999403953552,0.912016749382019,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,compressed,1.0,1.0000001192092896,0.912016749382019,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.5,0.6585643887519836,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.95,0.8029140532016754,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.99,0.8451429277658461,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,0.999,0.882340480685234,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,origin,1.0,0.9121079444885254,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.5,0.7519241273403168,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.95,0.8703764081001282,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.99,0.9170354306697843,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,0.999,0.9999999403953552,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.05,compressed,1.0,1.0000001192092896,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.5,0.6585643887519836,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.95,0.8029140532016754,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.99,0.8451429277658461,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,0.999,0.882340480685234,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,origin,1.0,0.9121079444885254,0.800525426864624,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.5,0.7519241273403168,0.8714660406112671,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.95,0.8703764081001282,0.8714660406112671,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.99,0.9170354306697843,0.8714660406112671,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,0.999,0.9999999403953552,0.8714660406112671,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.05,compressed,1.0,1.0000001192092896,0.8714660406112671,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.5,0.6585643887519836,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.95,0.8029140532016754,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.99,0.8451429277658461,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,0.999,0.882340480685234,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,origin,1.0,0.9121079444885254,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.5,0.7519241273403168,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.95,0.8703764081001282,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.99,0.9170354306697843,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,0.999,0.9999999403953552,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.1,compressed,1.0,1.0000001192092896,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.5,0.6585643887519836,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.95,0.8029140532016754,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.99,0.8451429277658461,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,0.999,0.882340480685234,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,origin,1.0,0.9121079444885254,0.7777460813522339,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.5,0.7519241273403168,0.8482896685600281,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.95,0.8703764081001282,0.8482896685600281,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.99,0.9170354306697843,0.8482896685600281,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,0.999,0.9999999403953552,0.8482896685600281,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.1,compressed,1.0,1.0000001192092896,0.8482896685600281,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.5,0.6585643887519836,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.95,0.8029140532016754,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.99,0.8451429277658461,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,0.999,0.882340480685234,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,origin,1.0,0.9121079444885254,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.5,0.7519241273403168,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.95,0.8703764081001282,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.99,0.9170354306697843,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,0.999,0.9999999403953552,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.2,compressed,1.0,1.0000001192092896,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.5,0.6585643887519836,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.95,0.8029140532016754,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.99,0.8451429277658461,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,0.999,0.882340480685234,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,origin,1.0,0.9121079444885254,0.7456333637237549,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.5,0.7519241273403168,0.819722592830658,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.95,0.8703764081001282,0.819722592830658,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.99,0.9170354306697843,0.819722592830658,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,0.999,0.9999999403953552,0.819722592830658,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.2,compressed,1.0,1.0000001192092896,0.819722592830658,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.5,0.6585643887519836,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.95,0.8029140532016754,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.99,0.8451429277658461,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,0.999,0.882340480685234,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,origin,1.0,0.9121079444885254,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.5,0.7519241273403168,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.95,0.8703764081001282,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.99,0.9170354306697843,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,0.999,0.9999999403953552,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,frozen_origin,0.3,compressed,1.0,1.0000001192092896,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.5,0.6585643887519836,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.95,0.8029140532016754,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.99,0.8451429277658461,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,0.999,0.882340480685234,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,origin,1.0,0.9121079444885254,0.7192882895469666,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.5,0.7519241273403168,0.7986765503883362,cosine_similarity
pq_512_m16_b8,pq_reconstruction_cosine,recalibrated_compressed,0.3,compressed,0.95,0.8703764081001282,0.7986765503883362,cosine_similarity
