dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.970588235294,0.385663507109,5,1688,0.00296208530806,651,1688,0.385663507109,0.00126586908499,0.00691542872429,0.362727662267,0.409118571914,0.951241089085,0.982400620619,0.951241089085,0.982400620619,0.382701421801,0.359582345972,0.406398104265,0,0,0,128,0,50,73984,1479.68,0.00442744917085,225863.688416,1,0.000462107208872,653,0.301756007394
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.97268907563,0.0355450236967,5,1688,0.00296208530806,60,1688,0.0355450236967,0.00126586908499,0.00691542872429,0.027714159278,0.0454850510706,0.951241089085,0.982400620619,0.953838641232,0.983971111818,0.0325829383886,0.0242890995261,0.0414691943128,0.00210084033613,0,0.0063025210084,256,0,50,145920,2918.4,0.00814847504534,122722.349205,1,0.000462107208872,58,0.0268022181146
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.970588235294,0.00236966824645,5,1688,0.00296208530806,4,1688,0.00236966824645,0.00126586908499,0.00691542872429,0.000921891687168,0.00607726225776,0.951241089085,0.982400620619,0.951241089085,0.982400620619,-0.000592417061611,-0.00177725118483,0,0,0,0,512,0,50,289792,5795.84,0.00845221811334,118312.138493,1,0.000462107208872,0,0
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.970588235294,0.00236966824645,5,1688,0.00296208530806,4,1688,0.00236966824645,0.00126586908499,0.00691542872429,0.000921891687168,0.00607726225776,0.951241089085,0.982400620619,0.951241089085,0.982400620619,-0.000592417061611,-0.00177725118483,0,0,0,0,1024,0,50,577536,11550.72,0.0073189926104,136630.825201,1,0.000462107208872,0,0
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.970588235294,0.00236966824645,5,1688,0.00296208530806,4,1688,0.00236966824645,0.00126586908499,0.00691542872429,0.000921891687168,0.00607726225776,0.951241089085,0.982400620619,0.951241089085,0.982400620619,-0.000592417061611,-0.00177725118483,0,0,0,0,1536,0,50,865280,17305.6,0.00764339186653,130831.967988,1,0.000462107208872,0,0
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.960084033613,0.0236966824645,5,1688,0.00296208530806,40,1688,0.0236966824645,0.00126586908499,0.00691542872429,0.0174501530885,0.0321061799731,0.951241089085,0.982400620619,0.938501979352,0.974299513617,0.0207345971564,0.0136255924171,0.0278436018957,-0.0105042016807,-0.0210084033613,-0.00210084033613,128,0,50,73984,1479.68,0.00442744917085,225863.688416,8,0.00369685767098,39,0.018022181146
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.97268907563,0.0142180094787,5,1688,0.00296208530806,24,1688,0.0142180094787,0.00126586908499,0.00691542872429,0.00957290919012,0.0210691220418,0.951241089085,0.982400620619,0.953838641232,0.983971111818,0.0112559241706,0.00592417061611,0.0165876777251,0.00210084033613,0,0.0063025210084,256,0,50,145920,2918.4,0.00814847504534,122722.349205,2,0.000924214417745,22,0.0101663585952
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.970588235294,0.00236966824645,5,1688,0.00296208530806,4,1688,0.00236966824645,0.00126586908499,0.00691542872429,0.000921891687168,0.00607726225776,0.951241089085,0.982400620619,0.951241089085,0.982400620619,-0.000592417061611,-0.00177725118483,0,0,0,0,512,0,50,289792,5795.84,0.00845221811334,118312.138493,1,0.000462107208872,0,0
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.970588235294,0.00236966824645,5,1688,0.00296208530806,4,1688,0.00236966824645,0.00126586908499,0.00691542872429,0.000921891687168,0.00607726225776,0.951241089085,0.982400620619,0.951241089085,0.982400620619,-0.000592417061611,-0.00177725118483,0,0,0,0,1024,0,50,577536,11550.72,0.0073189926104,136630.825201,1,0.000462107208872,0,0
lfw,edgeface-a348c305af33c223b337,20260812-R001-1f1ae4fc,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.970588235294,0.00236966824645,5,1688,0.00296208530806,4,1688,0.00236966824645,0.00126586908499,0.00691542872429,0.000921891687168,0.00607726225776,0.951241089085,0.982400620619,0.951241089085,0.982400620619,-0.000592417061611,-0.00177725118483,0,0,0,0,1536,0,50,865280,17305.6,0.00764339186653,130831.967988,1,0.000462107208872,0,0
