reference_method,candidate_method,target_fpir,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,random_seed,threshold_uncertainty_included,multiple_comparison_adjustment,partition_seed
fiqa_s_2bin,fiqa_s_5bin,0.05,fpir,6140,6220,5641,121736,0.000657159755536571,9.857396333048565e-05,0.0011828875599658277,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.05,tpir_at_rank_k,84,91,70,60423,0.00011584992469754894,-5.084803017243219e-05,0.00030311941295321136,mated_identity_cluster,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.05,fpir,6055,6198,4997,121736,0.0011746730630216205,0.0004025103502661497,0.0019386212788328843,query,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.05,tpir_at_rank_k,97,178,56,60423,0.0013405491286430664,0.0007158939798726261,0.0020043812828217876,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.1,fpir,11951,11740,10752,121736,-0.0017332588552277058,-0.0025138414273509885,-0.0010103831241374778,query,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.1,tpir_at_rank_k,374,367,296,60423,-0.00011584992469754894,-0.0005596397526279001,0.00034531008370515174,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s_2bin,0.1,fpir,11951,11740,10752,121736,-0.0017332588552277058,-0.0025138414273509885,-0.0010103831241374778,query,2000,8972,False,none,0
global_safe,fiqa_s_2bin,0.1,tpir_at_rank_k,374,367,296,60423,-0.00011584992469754894,-0.0005596397526279001,0.00034531008370515174,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l_2bin,0.1,fpir,11951,11349,10080,121736,-0.004945127160412697,-0.00588157981205231,-0.0040661759873825325,query,2000,8972,False,none,0
global_empirical,fiqa_l_2bin,0.1,tpir_at_rank_k,374,413,275,60423,0.0006454495804577728,-0.0002797195756885158,0.0017685115909162133,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l_2bin,0.1,fpir,11951,11349,10080,121736,-0.004945127160412697,-0.00588157981205231,-0.0040661759873825325,query,2000,8972,False,none,0
global_safe,fiqa_l_2bin,0.1,tpir_at_rank_k,374,413,275,60423,0.0006454495804577728,-0.0002797195756885158,0.0017685115909162133,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_5bin,0.1,fpir,11951,11758,10506,121736,-0.0015853979102319774,-0.0024481254517973315,-0.0007639482158112637,query,2000,8972,False,none,0
global_empirical,fiqa_s_5bin,0.1,tpir_at_rank_k,374,347,283,60423,-0.0004468497095476888,-0.001038421644784185,7.951518565140439e-05,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s_5bin,0.1,fpir,11951,11758,10506,121736,-0.0015853979102319774,-0.0024481254517973315,-0.0007639482158112637,query,2000,8972,False,none,0
global_safe,fiqa_s_5bin,0.1,tpir_at_rank_k,374,347,283,60423,-0.0004468497095476888,-0.001038421644784185,7.951518565140439e-05,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l_5bin,0.1,fpir,11951,11896,9456,121736,-0.0004517973319313925,-0.0015615758690937754,0.0007150719589932291,query,2000,8972,False,none,0
global_empirical,fiqa_l_5bin,0.1,tpir_at_rank_k,374,465,229,60423,0.0015060490210681364,9.323363384788354e-05,0.002905466745985027,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l_5bin,0.1,fpir,11951,11896,9456,121736,-0.0004517973319313925,-0.0015615758690937754,0.0007150719589932291,query,2000,8972,False,none,0
global_safe,fiqa_l_5bin,0.1,tpir_at_rank_k,374,465,229,60423,0.0015060490210681364,9.323363384788354e-05,0.002905466745985027,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_2bin,fiqa_l_2bin,0.1,fpir,11740,11349,10005,121736,-0.0032118683051849907,-0.00411566833147138,-0.002308068278898601,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_l_2bin,0.1,tpir_at_rank_k,367,413,265,60423,0.0007612995051553217,-0.00024332054897631156,0.0019145896389113667,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_5bin,fiqa_l_5bin,0.1,fpir,11758,11896,9362,121736,0.001133600578300585,-4.1072484720963305e-07,0.002284040875336792,query,2000,8972,False,none,0
fiqa_s_5bin,fiqa_l_5bin,0.1,tpir_at_rank_k,347,465,220,60423,0.001952898730615825,0.0007509951294459635,0.003206422575391337,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.1,fpir,11740,11758,10635,121736,0.00014786094499572846,-0.0006243017677597423,0.0008789511730301637,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.1,tpir_at_rank_k,367,347,286,60423,-0.00033099978485013986,-0.0008964648933923177,0.0001541228311961797,mated_identity_cluster,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.1,fpir,11349,11896,9488,121736,0.004493329828481303,0.0034416688571991855,0.005553205296707628,query,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.1,tpir_at_rank_k,413,465,243,60423,0.0008605994406103636,-0.000923260112968181,0.0023436341782299016,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.2,fpir,23541,23342,21151,121736,-0.0016346848918972203,-0.0027027748570677525,-0.0005255224420056527,query,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.2,tpir_at_rank_k,1113,1076,960,60423,-0.0006123496019727587,-0.001438424092646377,0.00014775000443514603,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s_2bin,0.2,fpir,23466,23342,21116,121736,-0.001018597621081685,-0.002111125714661234,9.035946638627851e-05,query,2000,8972,False,none,0
global_safe,fiqa_s_2bin,0.2,tpir_at_rank_k,1109,1076,958,60423,-0.0005461496450027307,-0.0013310735126463987,0.00019612623025410704,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l_2bin,0.2,fpir,23541,22932,19533,121736,-0.005002628639022146,-0.0063580206348163235,-0.003605958796083329,query,2000,8972,False,none,0
global_empirical,fiqa_l_2bin,0.2,tpir_at_rank_k,1113,1187,900,60423,0.0012246992039455175,6.565801843703501e-05,0.0024463840919682254,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l_2bin,0.2,fpir,23466,22932,19504,121736,-0.004386541368206611,-0.005725709732535979,-0.0029734425313793795,query,2000,8972,False,none,0
global_safe,fiqa_l_2bin,0.2,tpir_at_rank_k,1109,1187,900,60423,0.0012908991609155455,0.00013425258586351356,0.002507120687564269,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_5bin,0.2,fpir,23541,23417,20829,121736,-0.001018597621081685,-0.002177047052638496,0.00018071893277255702,query,2000,8972,False,none,0
global_empirical,fiqa_s_5bin,0.2,tpir_at_rank_k,1113,1113,943,60423,0.0,-0.001034696242930413,0.001060727661711386,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s_5bin,0.2,fpir,23466,23417,20811,121736,-0.0004025103502661497,-0.00156178123151738,0.0008214496944207137,query,2000,8972,False,none,0
global_safe,fiqa_s_5bin,0.2,tpir_at_rank_k,1109,1113,943,60423,6.619995697002797e-05,-0.0009210132796094188,0.0010988705340959674,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l_5bin,0.2,fpir,23541,23562,18805,121736,0.00017250443582834986,-0.0013802408490504038,0.0017663222054281383,query,2000,8972,False,none,0
global_empirical,fiqa_l_5bin,0.2,tpir_at_rank_k,1113,1302,848,60423,0.0031279479668338216,0.0011775895321354695,0.005210904357064331,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l_5bin,0.2,fpir,23466,23562,18798,121736,0.0007885917066438852,-0.0008132351974765065,0.0023577659854110526,query,2000,8972,False,none,0
global_safe,fiqa_l_5bin,0.2,tpir_at_rank_k,1109,1302,848,60423,0.0031941479238038494,0.00125809226412921,0.005245754297301431,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_2bin,fiqa_l_2bin,0.2,fpir,23342,22932,19559,121736,-0.003367943747124926,-0.004682263258198068,-0.0019464250509298835,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_l_2bin,0.2,tpir_at_rank_k,1076,1187,887,60423,0.001837048805918276,0.0005964137139351927,0.003063976476054342,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_5bin,fiqa_l_5bin,0.2,fpir,23417,23562,18520,121736,0.001191102056910035,-0.0004435828349871854,0.0028340014457514623,query,2000,8972,False,none,0
fiqa_s_5bin,fiqa_l_5bin,0.2,tpir_at_rank_k,1113,1302,846,60423,0.0031279479668338216,0.0016042650079296033,0.004807688108865217,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.2,fpir,23342,23417,21334,121736,0.0006160872708155352,-0.00041893934415456396,0.0016593283827298416,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.2,tpir_at_rank_k,1076,1113,966,60423,0.0006123496019727587,-0.00010134773411121164,0.0013326070578692788,mated_identity_cluster,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.2,fpir,22932,23562,19125,121736,0.005175133074850496,0.003696318262469607,0.006686600512584609,query,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.2,tpir_at_rank_k,1187,1302,888,60423,0.0019032487628883041,-3.956760521025543e-07,0.0037926493391369056,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.3,fpir,35180,34775,31462,121736,-0.00332687126240389,-0.004739764736807518,-0.00199591739501873,query,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.3,tpir_at_rank_k,1890,1835,1619,60423,-0.0009102494083378846,-0.002039529008048006,0.00020213401514067962,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s_2bin,0.3,fpir,35114,34775,31434,121736,-0.0027847144640862193,-0.004148526319248209,-0.0013878392587237981,query,2000,8972,False,none,0
global_safe,fiqa_s_2bin,0.3,tpir_at_rank_k,1885,1835,1618,60423,-0.0008274994621253496,-0.001931953130784755,0.0002843722121971956,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l_2bin,0.3,fpir,35180,34456,29163,121736,-0.0059472957876059674,-0.007688974502201485,-0.004140106459880397,query,2000,8972,False,none,0
global_empirical,fiqa_l_2bin,0.3,tpir_at_rank_k,1890,1994,1573,60423,0.0017211988812207272,0.0004688433479344112,0.003012593447069724,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l_2bin,0.3,fpir,35114,34456,29143,121736,-0.005405138989288296,-0.0071303887099954,-0.003703505947295794,query,2000,8972,False,none,0
global_safe,fiqa_l_2bin,0.3,tpir_at_rank_k,1885,1994,1570,60423,0.0018039488274332622,0.0005638980108467813,0.0031113870360942866,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_5bin,0.3,fpir,35180,34859,31076,121736,-0.002636853519090491,-0.004025103502661497,-0.0011828875599658277,query,2000,8972,False,none,0
global_empirical,fiqa_s_5bin,0.3,tpir_at_rank_k,1890,1902,1602,60423,0.00019859987091008392,-0.001115664481398098,0.0015272229230270514,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s_5bin,0.3,fpir,35114,34859,31052,121736,-0.00209469672077282,-0.0035160100545442593,-0.0006898123808897954,query,2000,8972,False,none,0
global_safe,fiqa_s_5bin,0.3,tpir_at_rank_k,1885,1902,1601,60423,0.0002813498171226189,-0.001019994857089188,0.0016016079175894047,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l_5bin,0.3,fpir,35180,35108,28178,121736,-0.0005914437799829139,-0.0024972070710389694,0.001372026352106196,query,2000,8972,False,none,0
global_empirical,fiqa_l_5bin,0.3,tpir_at_rank_k,1890,2124,1482,60423,0.003872697482746636,0.0017047912424643706,0.006301505771867206,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l_5bin,0.3,fpir,35114,35108,28162,121736,-4.928698166524282e-05,-0.0019883189853453368,0.0020045426168101457,query,2000,8972,False,none,0
global_safe,fiqa_l_5bin,0.3,tpir_at_rank_k,1885,2124,1480,60423,0.003955447428959171,0.001798165115624206,0.006365426881963223,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_2bin,fiqa_l_2bin,0.3,fpir,34775,34456,29276,121736,-0.002620424525202077,-0.004279958270355523,-0.0009442564237366126,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_l_2bin,0.3,tpir_at_rank_k,1835,1994,1557,60423,0.0026314482895586117,0.0011561092370515086,0.004291806232061524,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_5bin,fiqa_l_5bin,0.3,fpir,34859,35108,27884,121736,0.002045409739107577,8.193960701846655e-05,0.0041076591969507765,query,2000,8972,False,none,0
fiqa_s_5bin,fiqa_l_5bin,0.3,tpir_at_rank_k,1902,2124,1472,60423,0.003674097611836552,0.0017642415091769842,0.005794652346500894,mated_identity_cluster,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.3,fpir,34775,34859,31828,121736,0.0006900177433133995,-0.0005341476637970686,0.0020043372543865415,query,2000,8972,False,none,0
fiqa_s_2bin,fiqa_s_5bin,0.3,tpir_at_rank_k,1835,1902,1649,60423,0.0011088492792479686,0.0002707424762127466,0.0019115674898127115,mated_identity_cluster,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.3,fpir,34456,35108,29092,121736,0.005355852007623054,0.0035977442991391214,0.007064878096865346,query,2000,8972,False,none,0
fiqa_l_2bin,fiqa_l_5bin,0.3,tpir_at_rank_k,1994,2124,1565,60423,0.002151498601525909,0.00018609395423684286,0.0041631564459012164,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s_2bin,0.01,fpir,1409,1278,1278,121736,-0.001076099099691135,-0.0012650325294078992,-0.0008951748044949739,query,2000,8972,False,none,1
global_empirical,fiqa_s_2bin,0.01,tpir_at_rank_k,1,1,1,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s_2bin,0.01,fpir,1280,1278,1268,121736,-1.6428993888414273e-05,-9.035946638627851e-05,5.7501478609449955e-05,query,2000,8972,False,none,1
global_safe,fiqa_s_2bin,0.01,tpir_at_rank_k,1,1,1,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l_2bin,0.01,fpir,1409,1186,1094,121736,-0.0018318328185581915,-0.00215219819938227,-0.0015032529407899061,query,2000,8972,False,none,1
global_empirical,fiqa_l_2bin,0.01,tpir_at_rank_k,1,2,1,60423,1.6549989242506992e-05,0.0,5.177124566255694e-05,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l_2bin,0.01,fpir,1280,1186,1046,121736,-0.0007721627127554708,-0.0010925280935795492,-0.00047644082276401394,query,2000,8972,False,none,1
global_safe,fiqa_l_2bin,0.01,tpir_at_rank_k,1,2,1,60423,1.6549989242506992e-05,0.0,5.177124566255694e-05,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s_5bin,0.01,fpir,1409,1209,1198,121736,-0.0016428993888414273,-0.0018975487941118485,-0.0013964644805152132,query,2000,8972,False,none,1
global_empirical,fiqa_s_5bin,0.01,tpir_at_rank_k,1,1,1,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s_5bin,0.01,fpir,1280,1209,1163,121736,-0.0005832292830387067,-0.0007968062035880923,-0.00036965236248932116,query,2000,8972,False,none,1
global_safe,fiqa_s_5bin,0.01,tpir_at_rank_k,1,1,1,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l_5bin,0.01,fpir,1409,1196,1043,121736,-0.00174968784911612,-0.0021193402116054414,-0.0013882499835710061,query,2000,8972,False,none,1
global_empirical,fiqa_l_5bin,0.01,tpir_at_rank_k,1,5,1,60423,6.619995697002797e-05,1.5926857499717225e-05,0.00014355492239096306,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l_5bin,0.01,fpir,1280,1196,1040,121736,-0.0006900177433133995,-0.001018597621081685,-0.0003860813563777354,query,2000,8972,False,none,1
global_safe,fiqa_l_5bin,0.01,tpir_at_rank_k,1,5,1,60423,6.619995697002797e-05,1.5926857499717225e-05,0.00014355492239096306,mated_identity_cluster,2000,8972,False,none,1
fiqa_s_2bin,fiqa_l_2bin,0.01,fpir,1278,1186,1046,121736,-0.0007557337188670566,-0.001076099099691135,-0.00046001182887559964,query,2000,8972,False,none,1
fiqa_s_2bin,fiqa_l_2bin,0.01,tpir_at_rank_k,1,2,1,60423,1.6549989242506992e-05,0.0,5.177124566255694e-05,mated_identity_cluster,2000,8972,False,none,1
fiqa_s_5bin,fiqa_l_5bin,0.01,fpir,1209,1196,1021,121736,-0.00010678846027469278,-0.00041072484721035683,0.0001971479266609713,query,2000,8972,False,none,1
fiqa_s_5bin,fiqa_l_5bin,0.01,tpir_at_rank_k,1,5,1,60423,6.619995697002797e-05,1.5926857499717225e-05,0.00014355492239096306,mated_identity_cluster,2000,8972,False,none,1
fiqa_s_2bin,fiqa_s_5bin,0.01,fpir,1278,1209,1165,121736,-0.0005668002891502925,-0.0007721627127554708,-0.00036123250312150996,query,2000,8972,False,none,1
fiqa_s_2bin,fiqa_s_5bin,0.01,tpir_at_rank_k,1,1,1,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972,False,none,1
fiqa_l_2bin,fiqa_l_5bin,0.01,fpir,1186,1196,1015,121736,8.214496944207137e-05,-0.0002217914174935927,0.0003616432279687181,query,2000,8972,False,none,1
fiqa_l_2bin,fiqa_l_5bin,0.01,tpir_at_rank_k,2,5,1,60423,4.964996772752098e-05,-1.6954456668779913e-05,0.00013284567979071773,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s_2bin,0.05,fpir,6354,6099,5882,121736,-0.00209469672077282,-0.0025056269304067815,-0.0016593283827298416,query,2000,8972,False,none,1
global_empirical,fiqa_s_2bin,0.05,tpir_at_rank_k,86,81,73,60423,-8.274994621253496e-05,-0.00027564296150187697,8.213188226548172e-05,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s_2bin,0.05,fpir,6213,6099,5824,121736,-0.0009364526516396136,-0.0013473828612735753,-0.0005090934481172385,query,2000,8972,False,none,1
global_safe,fiqa_s_2bin,0.05,tpir_at_rank_k,81,81,72,60423,0.0,-0.0001325310245013369,0.00013424226637593048,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l_2bin,0.05,fpir,6354,5986,5521,121736,-0.0030229348754682262,-0.003622593152395347,-0.002472358217782744,query,2000,8972,False,none,1
global_empirical,fiqa_l_2bin,0.05,tpir_at_rank_k,86,87,67,60423,1.6549989242506992e-05,-0.00027506426057677716,0.00028146378865422577,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l_2bin,0.05,fpir,6213,5986,5470,121736,-0.00186469080633502,-0.0024397055924295194,-0.001322534008017349,query,2000,8972,False,none,1
global_safe,fiqa_l_2bin,0.05,tpir_at_rank_k,81,87,66,60423,9.929993545504196e-05,-0.0001192735602477054,0.000323348729664907,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s_5bin,0.05,fpir,6354,6128,5746,121736,-0.0018564763093908128,-0.0023657751199316554,-0.0013629904054675724,query,2000,8972,False,none,1
global_empirical,fiqa_s_5bin,0.05,tpir_at_rank_k,86,86,71,60423,0.0,-0.00022400080703772346,0.00020776795961530704,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s_5bin,0.05,fpir,6213,6128,5732,121736,-0.0006982322402576066,-0.0011828875599658277,-0.0001971479266609713,query,2000,8972,False,none,1
