method,target_fpir,quality_group,split_count,threshold_min,threshold_q25,threshold_median,threshold_q75,threshold_max,fit_non_mated_count_min,fit_non_mated_count_q25,fit_non_mated_count_median,fit_non_mated_count_q75,fit_non_mated_count_max,safety_non_mated_count_min,safety_non_mated_count_q25,safety_non_mated_count_median,safety_non_mated_count_q75,safety_non_mated_count_max,global_fallback_split_count
fiqa_l_5bin,0.01,q1,20,-0.1604766696691513,-0.1604144349694252,-0.1586434692144394,-0.15811025723814964,-0.14840959012508392,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.01,q2,20,-0.15156051516532898,-0.14947975054383278,-0.14852547645568848,-0.14663486182689667,-0.14417488873004913,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.01,q3,20,-0.15199586749076843,-0.15157099068164825,-0.1507551372051239,-0.14968425408005714,-0.14388735592365265,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.01,q4,20,-0.16499945521354675,-0.16401560604572296,-0.16156142204999924,-0.16105857864022255,-0.15617570281028748,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.01,q5,20,-0.3369140614746522,-0.3282014053978929,-0.32010591827541074,-0.31392166965019236,-0.30763472877107223,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.05,q1,20,-0.24448208510875702,-0.24373018741607666,-0.24290680885314941,-0.24180667102336884,-0.23308220505714417,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.05,q2,20,-0.24240952730178833,-0.24153945595026016,-0.23988956958055496,-0.2386661358177662,-0.23677533864974976,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.05,q3,20,-0.2309090793132782,-0.23072999343276024,-0.22944046556949615,-0.228379487991333,-0.226035937666893,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.05,q4,20,-0.257632762567898,-0.25418562442064285,-0.252251461148262,-0.25076310709118843,-0.24464784562587738,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.05,q5,20,-0.5125283598899841,-0.5041015843398466,-0.4984000879851387,-0.4929316050844026,-0.48423208073452784,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.1,q1,20,-0.29857137799263,-0.2975432053208351,-0.29591913521289825,-0.29502078890800476,-0.2877589464187622,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.1,q2,20,-0.29335474967956543,-0.2925702929496765,-0.2913520932197571,-0.2907530963420868,-0.2879243493080139,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.1,q3,20,-0.2846558690071106,-0.2837999388575554,-0.2824615389108658,-0.28097981214523315,-0.27609574794769287,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.1,q4,20,-0.32096227166708396,-0.3156885802745819,-0.31365880370140076,-0.31158894300460815,-0.30181705951690674,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.1,q5,20,-0.5886287689208984,-0.5827341921619895,-0.5791677860895517,-0.5765690348352467,-0.5653160867390332,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.2,q1,20,-0.3721168637275696,-0.37134314328432083,-0.37019218504428864,-0.3677867203950882,-0.36520275473594666,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.2,q2,20,-0.3692861795425415,-0.36809054762125015,-0.3663911521434784,-0.3641754388809204,-0.36088281869888306,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.2,q3,20,-0.3651445508003235,-0.36366432160139084,-0.36203883588314056,-0.361433781683445,-0.35279983282089233,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.2,q4,20,-0.4163197875022888,-0.4109532667302481,-0.40902965266134717,-0.4064390832244969,-0.39660516381263733,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.2,q5,20,-0.683847963809967,-0.6785797196617485,-0.674649178981781,-0.6728655834486341,-0.6640872383976842,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_l_5bin,0.3,q1,20,-0.42888519167900085,-0.4279402568936348,-0.42621010541915894,-0.42513010650873184,-0.42092660069465637,13114.0,13815.0,14028.5,14254.75,14722.0,4610.0,5578.25,5802.5,6023.75,7069.0,0
fiqa_l_5bin,0.3,q2,20,-0.42646366357803345,-0.4254151061177254,-0.42427486181259155,-0.42202211916446686,-0.4198184609413147,12990.0,13604.0,13803.0,14159.25,14739.0,4774.0,5449.0,5825.5,6066.75,6518.0,0
fiqa_l_5bin,0.3,q3,20,-0.4311225712299347,-0.42928681522607803,-0.4274786114692688,-0.42680012434720993,-0.41771161556243896,13145.0,13697.25,13929.0,14275.75,14831.0,5201.0,5514.25,5932.0,6260.0,6762.0,0
fiqa_l_5bin,0.3,q4,20,-0.49091437525290677,-0.4862163820636563,-0.48269579587075073,-0.48003117731901657,-0.47423112392425537,13118.0,13716.75,13928.0,14238.5,14640.0,5182.0,5581.5,5927.0,6223.25,7018.0,0
fiqa_l_5bin,0.3,q5,20,-0.7509374055171714,-0.744767416930634,-0.7423216781972084,-0.7392006346143616,-0.7332494872110384,13041.0,13669.5,13939.5,14164.5,14609.0,4864.0,5410.0,5611.0,6199.5,6896.0,0
fiqa_s_2bin,0.01,high,20,-0.16699807345867157,-0.16667238947634888,-0.1658863864677726,-0.161747295409441,-0.15685045719146729,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.01,low,20,-0.16491820063532853,-0.1636148989200592,-0.16306161135435104,-0.16244756414887723,-0.15903356671333313,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.05,high,20,-0.2706525344402158,-0.26890869686984875,-0.2676408850727343,-0.2646547310388664,-0.2621959149837494,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.05,low,20,-0.2475646734237671,-0.2466106377542019,-0.24590763449668884,-0.24391625076532364,-0.24150684475898743,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.1,high,20,-0.342151939868927,-0.34024688967666555,-0.33883119547260854,-0.33686702818768055,-0.3344877064228058,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.1,low,20,-0.30192044377326965,-0.3004250153899193,-0.29959166049957275,-0.29798730462789536,-0.28952327370643616,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.2,high,20,-0.44420236349105835,-0.4425275770565066,-0.43969763300361975,-0.43740280693042843,-0.432389497756958,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.2,low,20,-0.38163140416145325,-0.38043150305747986,-0.37871338427066803,-0.37726370245218277,-0.36637356877326965,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_2bin,0.3,high,20,-0.5242496112650017,-0.5213482731519326,-0.5187516658943706,-0.5148508866714187,-0.5092424154281616,33063.0,34527.75,35188.5,35775.75,36847.0,12744.0,13959.75,14539.0,15270.75,16664.0,0
fiqa_s_2bin,0.3,low,20,-0.444820374250412,-0.4428265392780304,-0.4413062781095505,-0.4398328810930252,-0.42929190397262573,32345.0,34091.25,34460.0,35362.5,36600.0,12634.0,13833.75,14673.0,15257.25,16848.0,0
fiqa_s_5bin,0.01,q1,20,-0.16928620636463165,-0.1683322100791498,-0.1666532324071373,-0.16644718391402386,-0.16492198407649994,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.01,q2,20,-0.16326358914375305,-0.1597222536802292,-0.1589007005095482,-0.15834827721118927,-0.15528368949890137,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.01,q3,20,-0.15932993590831757,-0.15889625251293182,-0.1579464077949524,-0.1566225104033947,-0.14935250580310822,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.01,q4,20,-0.15736916661262512,-0.1565902978181839,-0.15574860572814941,-0.15390034019947052,-0.14458680152893066,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.01,q5,20,-0.19002841413021088,-0.18545448514341834,-0.18267647596086947,-0.18093425804893332,-0.16395975649356842,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.05,q1,20,-0.2525108754634857,-0.25074220448732376,-0.25013304501771927,-0.24843986332416534,-0.24507254362106323,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.05,q2,20,-0.24478697776794434,-0.24461140483617783,-0.2429489865899086,-0.241695586591959,-0.2366231232881546,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.05,q3,20,-0.245161771774292,-0.24411708489060402,-0.2436840906739235,-0.24294721335172653,-0.2373562902212143,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.05,q4,20,-0.2539931833744049,-0.2527928501367569,-0.2512340247631073,-0.24936246871948242,-0.23768675327301025,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.05,q5,20,-0.3247456516753708,-0.3199442673694873,-0.3172653149711514,-0.3122380997221118,-0.3022323250770569,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.1,q1,20,-0.308355450630188,-0.30594878643751144,-0.3050166070461273,-0.3037187159061432,-0.2920626103878021,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.1,q2,20,-0.298244833946228,-0.2957241013646126,-0.2940850108861923,-0.29251399636268616,-0.2856014668941498,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.1,q3,20,-0.3039626479148865,-0.3022438958287239,-0.30104388296604156,-0.2986580356955528,-0.29422497749328613,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.1,q4,20,-0.31751447916030884,-0.3160710707306862,-0.31586650013923645,-0.31382811814546585,-0.309486448764801,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.1,q5,20,-0.41634714393951566,-0.4139901710973367,-0.4087094025407585,-0.405967089869277,-0.3956758677959442,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.2,q1,20,-0.3835934102535248,-0.38079965114593506,-0.37991875410079956,-0.37822527438402176,-0.3651885986328125,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.2,q2,20,-0.38045868277549744,-0.3787083625793457,-0.37666113674640656,-0.37501224875450134,-0.3664720356464386,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.2,q3,20,-0.38659125566482544,-0.3860933184623718,-0.3852388709783554,-0.3826778009533882,-0.3797546625137329,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.2,q4,20,-0.4087544769693709,-0.40699492716056773,-0.405812470871444,-0.4042885899543762,-0.4007323384284973,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.2,q5,20,-0.5393653512001038,-0.5343023624968389,-0.5322547648702435,-0.5267747855775742,-0.5199860334396362,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
fiqa_s_5bin,0.3,q1,20,-0.44020771980285645,-0.4389645829796791,-0.4375416040420532,-0.43610669672489166,-0.4252395033836365,12693.0,13393.5,13511.0,13868.25,14509.0,4947.0,5473.25,5718.5,5979.0,6935.0,0
fiqa_s_5bin,0.3,q2,20,-0.4468991160392761,-0.44540031999349594,-0.4426388293504715,-0.44076136499643326,-0.4297853410243988,13044.0,13750.0,13942.5,14290.75,14732.0,5142.0,5484.0,5819.5,6200.5,6771.0,0
fiqa_s_5bin,0.3,q3,20,-0.451459139585495,-0.45112156867980957,-0.44975022971630096,-0.44731442630290985,-0.44483891129493713,13110.0,13776.0,13940.0,14290.0,14684.0,5025.0,5576.75,5882.0,6119.75,6684.0,0
fiqa_s_5bin,0.3,q4,20,-0.48350746645106324,-0.4817196446136987,-0.4805241132410279,-0.47759057581424713,-0.47388893365859985,13203.0,13780.5,14043.5,14295.0,14762.0,5130.0,5598.25,5926.0,6133.0,6861.0,0
fiqa_s_5bin,0.3,q5,20,-0.6261353492736816,-0.6179425578195306,-0.6163173615932465,-0.6128598082343545,-0.6056739091873169,13323.0,13891.25,14165.5,14376.5,14767.0,5134.0,5547.5,5719.0,6087.5,6755.0,0
global_empirical,0.01,all,20,-0.16620007157325745,-0.16620007157325745,-0.16620007157325745,-0.16620007157325745,-0.16620007157325745,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.05,all,20,-0.2576870024204254,-0.2576870024204254,-0.2576870024204254,-0.2576870024204254,-0.2576870024204254,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.1,all,20,-0.31927984952926636,-0.31927984952926636,-0.31927984952926636,-0.31927984952926636,-0.31927984952926636,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.2,all,20,-0.40838387608528137,-0.40838387608528137,-0.40838387608528137,-0.40838387608528137,-0.40838387608528137,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_empirical,0.3,all,20,-0.4788987934589386,-0.4788987934589386,-0.4788987934589386,-0.4788987934589386,-0.4788987934589386,98825.0,98825.0,98825.0,98825.0,98825.0,0.0,0.0,0.0,0.0,0.0,0
global_safe,0.01,all,20,-0.16603411734104156,-0.1654345691204071,-0.16496608406305313,-0.16417168453335762,-0.15903939306735992,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.05,all,20,-0.25753745436668396,-0.25662828981876373,-0.25568845868110657,-0.2545023337006569,-0.25091254711151123,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.1,all,20,-0.3192754089832306,-0.31798797845840454,-0.31725454330444336,-0.3150259256362915,-0.30824077129364014,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.2,all,20,-0.4080769121646881,-0.40632597357034683,-0.4048584997653961,-0.40257125347852707,-0.3963533341884613,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
global_safe,0.3,all,20,-0.4784312844276428,-0.4770224317908287,-0.47541435062885284,-0.47148457169532776,-0.466480553150177,65408.0,68748.75,69666.0,71181.0,73447.0,25378.0,27644.0,29159.0,30076.25,33417.0,0
