reference_method,candidate_method,target_fpir,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,random_seed,threshold_uncertainty_included,multiple_comparison_adjustment
global_empirical,fiqa_l_5bin,0.01,tpir_at_rank_k,62,80,32,60423,0.00029789980636512584,-0.00018637248111186465,0.000803369875152593,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.01,fpir,1207,1241,809,121736,0.0002792928961030427,-0.0001971479266609713,0.0007477245843464535,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.01,tpir_at_rank_k,59,80,32,60423,0.00034754977409264686,-0.00011623399922984823,0.000847864611548119,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.01,fpir,1230,1195,1029,121736,-0.0002875073930472498,-0.0005916491424065186,3.2857987776828546e-05,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.01,tpir_at_rank_k,58,55,49,60423,-4.964996772752098e-05,-0.00021397918195230578,0.00011852822029262931,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,fpir,1170,1241,766,121736,0.0005832292830387067,9.857396333048565e-05,0.0010434464743379105,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.01,tpir_at_rank_k,52,80,30,60423,0.00046339969879019576,6.524623935373555e-05,0.0009290965014707859,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.01,fpir,1230,1170,1018,121736,-0.0004928698166524282,-0.0008052260629559042,-0.0001971479266609713,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.01,tpir_at_rank_k,58,52,47,60423,-9.929993545504196e-05,-0.00025226754669339994,2.987193113781667e-05,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.01,fpir,1195,1241,891,121736,0.0003778668594335283,-4.12778471446405e-05,0.0007885917066438852,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.01,tpir_at_rank_k,55,80,36,60423,0.0004137497310626748,0.0,0.0008650991002789631,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.05,fpir,5589,5570,4728,121736,-0.0001560754419399356,-0.0008543076821975423,0.0004928698166524282,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.05,tpir_at_rank_k,322,313,268,60423,-0.00014894990318256292,-0.0004316557056187112,0.0001304120170869848,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.05,fpir,5538,5570,4711,121736,0.00026286390221462837,-0.00041893934415456396,0.0009448725110074248,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.05,tpir_at_rank_k,317,313,267,60423,-6.619995697002797e-05,-0.0003289235346801,0.0001919767327662388,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.05,fpir,5589,5474,5474,121736,-0.0009446671485838208,-0.0011253860813563777,-0.0007721627127554708,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.05,tpir_at_rank_k,322,311,311,60423,-0.0001820498816675769,-0.00030062526303985574,-8.22168625773403e-05,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.05,fpir,5538,5474,5474,121736,-0.0005257278044292567,-0.000657159755536571,-0.0004025103502661497,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.05,tpir_at_rank_k,317,311,311,60423,-9.929993545504196e-05,-0.00017959191200025735,-3.21573782140202e-05,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.05,fpir,5589,5434,4667,121736,-0.0012732470263521062,-0.0019550502727212985,-0.0006158819083919312,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.05,tpir_at_rank_k,322,314,269,60423,-0.00013239991394005594,-0.0004940010909123692,0.00020916699516644604,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.05,fpir,5538,5434,4654,121736,-0.0008543076821975423,-0.0015361109285667346,-0.00018872806729316007,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.05,tpir_at_rank_k,317,314,269,60423,-4.964996772752098e-05,-0.00039632596856479374,0.00027172068339096397,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.05,fpir,5589,5658,4064,121736,0.0005668002891502925,-0.00033699973713609743,0.0014788148123808886,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.05,tpir_at_rank_k,322,333,218,60423,0.0001820498816675769,-0.0011026602526818898,0.0014228958060917027,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.05,fpir,5538,5658,4051,121736,0.0009857396333048565,2.464349083262141e-05,0.0019057632910560558,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.05,tpir_at_rank_k,317,333,217,60423,0.0002647998278801119,-0.0010322229844102531,0.0015042439243664243,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.05,fpir,5570,5474,4693,121736,-0.0007885917066438852,-0.0014706003154366823,-0.0001476555825721244,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.05,tpir_at_rank_k,313,311,263,60423,-3.3099978485013984e-05,-0.0002879819199398612,0.00021752274968269087,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,fpir,5434,5658,3805,121736,0.0018400473155023985,0.0008130298350529018,0.002801554182821842,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.05,tpir_at_rank_k,314,333,214,60423,0.00031444979560763285,-0.0009124310844968328,0.0015229407932742108,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,fpir,5570,5434,4799,121736,-0.0011171715844121707,-0.00174968784911612,-0.0005090934481172385,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.05,tpir_at_rank_k,313,314,271,60423,1.6549989242506992e-05,-0.00022189487502623754,0.00023242638811940024,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.05,fpir,5474,5658,4036,121736,0.0015114674377341131,0.0006158819083919305,0.002447920089373727,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.05,tpir_at_rank_k,311,333,217,60423,0.0003640997633351538,-0.0008980959520610189,0.0015932494634280203,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.1,fpir,11299,11067,9572,121736,-0.0019057632910560558,-0.0028504304396398763,-0.000961096142472235,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.1,tpir_at_rank_k,671,651,561,60423,-0.00033099978485013986,-0.0008733845700787973,0.00020286217264506746,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.1,fpir,11201,11067,9536,121736,-0.0011007425905237562,-0.0019881136229217317,-0.0002133715581257815,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.1,tpir_at_rank_k,665,651,559,60423,-0.00023169984939509788,-0.0007480066759218235,0.00027921018037237134,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.1,fpir,11299,11058,10388,121736,-0.00197969376355392,-0.002645068016034698,-0.0013307485049615562,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.1,tpir_at_rank_k,671,655,610,60423,-0.0002647998278801119,-0.000693507736430054,0.00015411660387101706,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.1,fpir,11201,11058,10355,121736,-0.0011746730630216205,-0.0018318328185581915,-0.000541951435894067,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.1,tpir_at_rank_k,665,655,609,60423,-0.00016549989242506993,-0.000586677546440903,0.0002465733012922863,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.1,fpir,11299,10951,9423,121736,-0.0028586449365840838,-0.003778668594335283,-0.0019548449102976943,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.1,tpir_at_rank_k,671,655,551,60423,-0.0002647998278801119,-0.0009785754894516578,0.00041528315718562163,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.1,fpir,11201,10951,9397,121736,-0.002053624236051784,-0.0030311493724124333,-0.0011089570874679635,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.1,tpir_at_rank_k,665,655,549,60423,-0.00016549989242506993,-0.0008582556064977195,0.0004990325787134291,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.1,fpir,11299,11269,8692,121736,-0.0002464349083262141,-0.0013882499835710061,0.0009941594926726675,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.1,tpir_at_rank_k,671,697,492,60423,0.0004302997203051818,-0.0010610400020630555,0.0019050838489300902,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.1,fpir,11201,11269,8670,121736,0.0005585857922060854,-0.0006409361240717615,0.0017825458368929488,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.1,tpir_at_rank_k,665,697,491,60423,0.0005295996557602237,-0.000948185176240495,0.001982992967664596,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.1,fpir,11067,11058,9497,121736,-7.393047249786423e-05,-0.001018597621081685,0.0008298695537885248,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.1,tpir_at_rank_k,651,655,553,60423,6.619995697002797e-05,-0.0005181578863445167,0.0006199285272438504,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,fpir,10951,11269,8174,121736,0.0026122100282578694,0.0013964644805152132,0.003918520404810408,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.1,tpir_at_rank_k,655,697,480,60423,0.0006950995481852937,-0.0006255251690341422,0.002000486253754304,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,fpir,11067,10951,9689,121736,-0.0009528816455280279,-0.0018154038246697773,-9.857396333048565e-05,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.1,tpir_at_rank_k,651,655,565,60423,6.619995697002797e-05,-0.0005009463314234024,0.0006145273434559282,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.1,fpir,11058,11269,8409,121736,0.0017332588552277058,0.0005503712952618781,0.0029982913846356048,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.1,tpir_at_rank_k,655,697,484,60423,0.0006950995481852937,-0.0007628991574533224,0.0020984329959493108,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.2,fpir,22571,22124,19421,121736,-0.00367188013406059,-0.004838544062561608,-0.0023819987513964656,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.2,tpir_at_rank_k,1289,1275,1124,60423,-0.00023169984939509788,-0.0009624301893234844,0.00048628160127816607,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.2,fpir,22553,22124,19413,121736,-0.0035240191890648616,-0.004698692252086482,-0.002234137806400737,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.2,tpir_at_rank_k,1286,1275,1123,60423,-0.0001820498816675769,-0.0009044877259265325,0.0005274998253603005,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.2,fpir,22571,22396,19677,121736,-0.001437536965236249,-0.00259598639679306,-0.00020515706118157435,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.2,tpir_at_rank_k,1289,1336,1154,60423,0.0007778494943978286,3.2264814488442763e-05,0.0016031065392369955,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.2,fpir,22553,22396,19672,121736,-0.0012896760202405204,-0.0025056269304067815,-4.1072484721035685e-05,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.2,tpir_at_rank_k,1286,1336,1153,60423,0.0008274994621253496,9.752627124342299e-05,0.0016560485907387498,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.2,fpir,22571,22058,19233,121736,-0.004214036932378261,-0.005397129854767694,-0.002891297561937308,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.2,tpir_at_rank_k,1289,1267,1114,60423,-0.0003640997633351538,-0.0012979223395726595,0.000627043130476931,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.2,fpir,22553,22058,19227,121736,-0.0040661759873825325,-0.005273707038180982,-0.002718793126108958,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.2,tpir_at_rank_k,1286,1267,1114,60423,-0.00031444979560763285,-0.0012473892983824511,0.0006372742797655848,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.2,fpir,22571,22594,18240,121736,0.00018893342971676414,-0.0013065157389761442,0.0017254550831307068,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.2,tpir_at_rank_k,1289,1376,1047,60423,0.0014398490640981083,-0.00031929759965569756,0.0032376378427272164,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.2,fpir,22553,22594,18239,121736,0.0003367943747124926,-0.00123258526647828,0.001864896168758624,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.2,tpir_at_rank_k,1286,1376,1047,60423,0.0014894990318256294,-0.00026016238978074396,0.003273974527486219,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.2,fpir,22124,22396,19364,121736,0.0022343431688243414,0.001026812118025892,0.00349937569823224,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.2,tpir_at_rank_k,1275,1336,1152,60423,0.0010095493437929266,8.436594188979096e-05,0.002043211923491028,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,fpir,22058,22594,17374,121736,0.004402970362095025,0.0027845091016626146,0.006054289610304264,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.2,tpir_at_rank_k,1267,1376,1027,60423,0.0018039488274332622,0.00040724447639741606,0.0032445011281580292,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,fpir,22124,22058,19712,121736,-0.000542156798317671,-0.0015936124071761846,0.0006160872708155352,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.2,tpir_at_rank_k,1275,1267,1149,60423,-0.00013239991394005594,-0.000824481742519672,0.0005507484632595867,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.2,fpir,22396,22594,17729,121736,0.001626470394953013,5.7501478609449955e-05,0.0032038591706643874,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.2,tpir_at_rank_k,1336,1376,1032,60423,0.0006619995697002797,-0.0010632916695535069,0.0023455479109913803,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.3,fpir,34110,33724,29754,121736,-0.0031707958204639547,-0.004591903791811789,-0.001691981008083066,query,2000,8972,False,none
global_empirical,fiqa_s_2bin,0.3,tpir_at_rank_k,1935,1867,1672,60423,-0.0011253992684904755,-0.002302271042637596,-6.529251873336468e-05,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_2bin,0.3,fpir,34071,33724,29738,121736,-0.0028504304396398763,-0.004296797989091147,-0.0012976851547611236,query,2000,8972,False,none
global_safe,fiqa_s_2bin,0.3,tpir_at_rank_k,1932,1867,1671,60423,-0.0010757493007629544,-0.0022545689708112064,-3.3423853016927806e-05,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.3,fpir,34110,34057,29424,121736,-0.00043536833804297826,-0.0019963281198659387,0.001199316553854242,query,2000,8972,False,none
global_empirical,fiqa_l_2bin,0.3,tpir_at_rank_k,1935,1995,1690,60423,0.0009929993545504195,-0.0001297047093705801,0.002178248475722766,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_2bin,0.3,fpir,34071,34057,29417,121736,-0.00011500295721889991,-0.001741473352171913,0.0014786094499572846,query,2000,8972,False,none
global_safe,fiqa_l_2bin,0.3,tpir_at_rank_k,1932,1995,1690,60423,0.0010426493222779405,-5.203543597978144e-05,0.0022129874677590477,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.3,fpir,34110,33747,29473,121736,-0.0029818623907471907,-0.004518384044161134,-0.0013553919957941776,query,2000,8972,False,none
global_empirical,fiqa_s_5bin,0.3,tpir_at_rank_k,1935,1913,1667,60423,-0.0003640997633351538,-0.0018741298015969483,0.0012030071817514716,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_s_5bin,0.3,fpir,34071,33747,29458,121736,-0.0026614970099231123,-0.004181384307025037,-0.0010514556088585135,query,2000,8972,False,none
global_safe,fiqa_s_5bin,0.3,tpir_at_rank_k,1932,1913,1667,60423,-0.00031444979560763285,-0.0018101018751404475,0.0012511694817875377,mated_identity_cluster,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.3,fpir,34110,34335,27935,121736,0.0018482618124466058,-8.419859367811953e-06,0.00378688309127949,query,2000,8972,False,none
global_empirical,fiqa_l_5bin,0.3,tpir_at_rank_k,1935,2052,1571,60423,0.001936348741373318,-0.00021302766119359604,0.004130899035507621,mated_identity_cluster,2000,8972,False,none
global_safe,fiqa_l_5bin,0.3,fpir,34071,34335,27934,121736,0.002168627193270684,0.0003201600184004735,0.004107248472103568,query,2000,8972,False,none
global_safe,fiqa_l_5bin,0.3,tpir_at_rank_k,1932,2052,1571,60423,0.001985998709100839,-0.00016465924559025643,0.004185566943731322,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.3,fpir,33724,34057,29586,121736,0.0027354274824209763,0.001256612670040087,0.004279958270355522,query,2000,8972,False,none
fiqa_s_2bin,fiqa_l_2bin,0.3,tpir_at_rank_k,1867,1995,1706,60423,0.002118398623040895,0.0010671196775539728,0.003196972732457372,mated_identity_cluster,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,fpir,33747,34335,27088,121736,0.004830124203193797,0.0029243609121377408,0.006851095813892356,query,2000,8972,False,none
fiqa_s_5bin,fiqa_l_5bin,0.3,tpir_at_rank_k,1913,2052,1559,60423,0.002300448504708472,0.0007123666179636052,0.003973010706287567,mated_identity_cluster,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,fpir,33724,33747,30532,121736,0.00018893342971676414,-0.0010680899651705326,0.0014952438062693029,query,2000,8972,False,none
fiqa_s_2bin,fiqa_s_5bin,0.3,tpir_at_rank_k,1867,1913,1712,60423,0.0007612995051553217,-8.13261493754323e-05,0.001694307260312943,mated_identity_cluster,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.3,fpir,34057,34335,27850,121736,0.002283630150489584,0.000410519484786752,0.004116079056318588,query,2000,8972,False,none
fiqa_l_2bin,fiqa_l_5bin,0.3,tpir_at_rank_k,1995,2052,1608,60423,0.0009433493868228986,-0.0008551308651486936,0.00286767697888884,mated_identity_cluster,2000,8972,False,none
