split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir
safety,q4,5130,0.2021435889352983,51,0.009941520467836258,-0.32136091589927673,-0.32307194977998727,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
safety,q5,5134,0.2023012057687761,36,0.007012076353720296,-0.3746968069497277,-0.3884306979179382,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q1,23625,0.1940674903068936,208,0.008804232804232804,-0.30941203236579895,-0.3140533614158634,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q2,24395,0.2003926529539331,286,0.01172371387579422,-0.317476749420166,-0.3117454874515529,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q3,23810,0.19558717224157193,240,0.01007979840403192,-0.3213583827018738,-0.3205087956786156,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q4,24481,0.2010990996911349,204,0.00833299293329521,-0.32136091589927673,-0.3288669824600219,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
test,q5,25425,0.20885358480646646,232,0.00912487708947886,-0.3746968069497277,-0.37890317678451546,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.01
fit,q1,14722,0.20044385747545848,120,0.008151066431191414,-0.36745619773864746,-0.3717375317215921,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q2,14739,0.20067531689517612,146,0.009905692380758531,-0.33308000486852557,-0.33326411008834855,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q3,14831,0.20192792081364794,148,0.00997909783561459,-0.3064329922199249,-0.3065041095018386,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q4,14640,0.19932740615682057,128,0.008743169398907104,-0.29703259468078613,-0.30164721965789787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,q5,14515,0.1976254986588969,140,0.009645194626248708,-0.46809229254722595,-0.47045203864574414,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q1,4610,0.18165340058318227,46,0.009978308026030369,-0.36745619773864746,-0.3680248880386354,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q2,4774,0.18811569075577272,37,0.007750314201927106,-0.33308000486852557,-0.34295366644859376,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q3,5423,0.21368902198754827,40,0.007375991148810621,-0.3064329922199249,-0.31363076686859154,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q4,5580,0.21987548270155252,55,0.00985663082437276,-0.29703259468078613,-0.2981710708141327,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
safety,q5,4991,0.1966664039719442,49,0.009817671809256662,-0.46809229254722595,-0.472463431954383,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q1,23370,0.1919727935861208,233,0.009970047068891742,-0.36745619773864746,-0.36752276092767716,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q2,23051,0.1893523690609187,234,0.010151403409830376,-0.33308000486852557,-0.3324507027864456,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q3,24066,0.19769008345928896,250,0.010388099393334996,-0.3064329922199249,-0.3046457484364511,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q4,24682,0.20275021357692055,299,0.01211409124058018,-0.29703259468078613,-0.28760969489812854,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
test,q5,26567,0.218234540316751,225,0.008469153461060714,-0.46809229254722595,-0.47568638563156124,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.01
fit,all,73447,1.0,3672,0.049995234659005815,-0.40325766801834106,-0.3270463305711749,[],False,global_safe,0.05
safety,all,25378,1.0,1230,0.048467176294428246,-0.40325766801834106,-0.32464977383613586,[],False,global_safe,0.05
test,all,121736,1.0,5538,0.045491884077019124,-0.40325766801834106,-0.3246752083301546,[],False,global_safe,0.05
fit,low,36600,0.4983185153920514,1830,0.05,-0.38709017634391785,-0.3179084646701809,[0.54886115],False,fiqa_s_2bin,0.05
fit,high,36847,0.5016814846079486,1774,0.04814503216001303,-0.42506662011146545,-0.34331311941146847,[0.54886115],False,fiqa_s_2bin,0.05
safety,low,12634,0.49783276853968006,602,0.04764920056989077,-0.38709017634391785,-0.31607635676860807,[0.54886115],False,fiqa_s_2bin,0.05
safety,high,12744,0.5021672314603199,637,0.049984306340238545,-0.42506662011146545,-0.340297524034977,[0.54886115],False,fiqa_s_2bin,0.05
test,low,59869,0.4917937175527371,2683,0.04481451168384306,-0.38709017634391785,-0.3134896385669708,[0.54886115],False,fiqa_s_2bin,0.05
test,high,61867,0.508206282447263,2887,0.046664619263904826,-0.42506662011146545,-0.3417723137140277,[0.54886115],False,fiqa_s_2bin,0.05
fit,low,36880,0.5021307881874004,1844,0.05,-0.40252357721328735,-0.33662240028381357,[0.5589450499999999],False,fiqa_l_2bin,0.05
fit,high,36567,0.4978692118125996,1780,0.04867776957365931,-0.40262550115585327,-0.3185155916213991,[0.5589450499999999],False,fiqa_l_2bin,0.05
safety,low,12160,0.4791551737725589,556,0.04572368421052632,-0.40252357721328735,-0.34265105336904544,[0.5589450499999999],False,fiqa_l_2bin,0.05
safety,high,13218,0.5208448262274411,660,0.04993191103041307,-0.40262550115585327,-0.312823084294796,[0.5589450499999999],False,fiqa_l_2bin,0.05
test,low,58258,0.4785601629756194,2760,0.04737546774691888,-0.40252357721328735,-0.3366387584805488,[0.5589450499999999],False,fiqa_l_2bin,0.05
test,high,63478,0.5214398370243807,2714,0.04275497022590504,-0.40262550115585327,-0.31408581674098973,[0.5589450499999999],False,fiqa_l_2bin,0.05
fit,q1,14509,0.19754380709899655,725,0.04996898476807499,-0.38313955068588257,-0.31819693565368645,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q2,14732,0.2005800100752924,736,0.04995927233233777,-0.38795343041419983,-0.3176160627603531,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q3,14684,0.1999264775960897,734,0.04998637973304277,-0.39625924825668335,-0.3218896722793579,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q4,14762,0.20098846787479407,657,0.04450616447635822,-0.40611016750335693,-0.3357652136683466,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q5,14760,0.2009612373548273,725,0.04911924119241192,-0.47298675775527954,-0.3767477050423625,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q1,4947,0.19493261880368823,246,0.04972710733778047,-0.38313955068588257,-0.31049060940742496,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q2,5142,0.20261643943573174,250,0.048619214313496695,-0.38795343041419983,-0.3206959012150764,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q3,5025,0.19800614705650563,234,0.046567164179104475,-0.39625924825668335,-0.3220938110351562,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q4,5130,0.2021435889352983,256,0.04990253411306043,-0.40611016750335693,-0.32307194977998727,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
safety,q5,5134,0.2023012057687761,256,0.049863654070899883,-0.47298675775527954,-0.3884306979179382,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q1,23625,0.1940674903068936,999,0.04228571428571429,-0.38313955068588257,-0.3140533614158634,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q2,24395,0.2003926529539331,1136,0.04656691945070711,-0.38795343041419983,-0.3117454874515529,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q3,23810,0.19558717224157193,1092,0.04586308273834523,-0.39625924825668335,-0.3205087956786156,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q4,24481,0.2010990996911349,1063,0.04342142886320003,-0.40611016750335693,-0.3288669824600219,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
test,q5,25425,0.20885358480646646,1144,0.044995083579154375,-0.47298675775527954,-0.37890317678451546,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.05
fit,q1,14722,0.20044385747545848,732,0.049721505230267624,-0.4245232134885689,-0.3717375317215921,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q2,14739,0.20067531689517612,736,0.04993554515231698,-0.3974074423313141,-0.33326411008834855,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q3,14831,0.20192792081364794,741,0.04996291551480008,-0.3689309060573578,-0.3065041095018386,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q4,14640,0.19932740615682057,702,0.04795081967213115,-0.37406834959983826,-0.30164721965789787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,q5,14515,0.1976254986588969,618,0.04257664485015501,-0.5629042387008667,-0.47045203864574414,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q1,4610,0.18165340058318227,197,0.04273318872017354,-0.4245232134885689,-0.3680248880386354,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q2,4774,0.18811569075577272,206,0.043150397989107664,-0.3974074423313141,-0.34295366644859376,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q3,5423,0.21368902198754827,233,0.04296514844182187,-0.3689309060573578,-0.31363076686859154,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q4,5580,0.21987548270155252,279,0.05,-0.37406834959983826,-0.2981710708141327,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
safety,q5,4991,0.1966664039719442,249,0.049889801642957324,-0.5629042387008667,-0.472463431954383,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q1,23370,0.1919727935861208,1070,0.045785194694052206,-0.4245232134885689,-0.36752276092767716,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q2,23051,0.1893523690609187,1131,0.04906511648084682,-0.3974074423313141,-0.3324507027864456,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q3,24066,0.19769008345928896,1064,0.04421175101803374,-0.3689309060573578,-0.3046457484364511,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q4,24682,0.20275021357692055,1174,0.04756502714528806,-0.37406834959983826,-0.28760969489812854,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
test,q5,26567,0.218234540316751,1219,0.04588399141792449,-0.5629042387008667,-0.47568638563156124,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.05
fit,all,73447,1.0,7344,0.09999046931801163,-0.44943320751190186,-0.3270463305711749,[],False,global_safe,0.1
safety,all,25378,1.0,2459,0.09689494838048704,-0.44943320751190186,-0.32464977383613586,[],False,global_safe,0.1
test,all,121736,1.0,11201,0.09201058027206414,-0.44943320751190186,-0.3246752083301546,[],False,global_safe,0.1
fit,low,36600,0.4983185153920514,3660,0.1,-0.4301277995109558,-0.3179084646701809,[0.54886115],False,fiqa_s_2bin,0.1
fit,high,36847,0.5016814846079486,3570,0.09688712785301382,-0.4734759032726288,-0.34331311941146847,[0.54886115],False,fiqa_s_2bin,0.1
safety,low,12634,0.49783276853968006,1154,0.09134082634161786,-0.4301277995109558,-0.31607635676860807,[0.54886115],False,fiqa_s_2bin,0.1
safety,high,12744,0.5021672314603199,1274,0.09996861268047709,-0.4734759032726288,-0.340297524034977,[0.54886115],False,fiqa_s_2bin,0.1
test,low,59869,0.4917937175527371,5403,0.09024703936928961,-0.4301277995109558,-0.3134896385669708,[0.54886115],False,fiqa_s_2bin,0.1
test,high,61867,0.508206282447263,5664,0.091551230866213,-0.4734759032726288,-0.3417723137140277,[0.54886115],False,fiqa_s_2bin,0.1
fit,low,36880,0.5021307881874004,3688,0.1,-0.44079330563545227,-0.33662240028381357,[0.5589450499999999],False,fiqa_l_2bin,0.1
fit,high,36567,0.4978692118125996,3534,0.09664451554680449,-0.46282246708869934,-0.3185155916213991,[0.5589450499999999],False,fiqa_l_2bin,0.1
safety,low,12160,0.4791551737725589,1143,0.0939967105263158,-0.44079330563545227,-0.34265105336904544,[0.5589450499999999],False,fiqa_l_2bin,0.1
safety,high,13218,0.5208448262274411,1321,0.09993947647147829,-0.46282246708869934,-0.312823084294796,[0.5589450499999999],False,fiqa_l_2bin,0.1
test,low,58258,0.4785601629756194,5600,0.09612413745751656,-0.44079330563545227,-0.3366387584805488,[0.5589450499999999],False,fiqa_l_2bin,0.1
test,high,63478,0.5214398370243807,5458,0.08598254513374713,-0.46282246708869934,-0.31408581674098973,[0.5589450499999999],False,fiqa_l_2bin,0.1
fit,q1,14509,0.19754380709899655,1450,0.09993796953614997,-0.4262166917324066,-0.31819693565368645,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q2,14732,0.2005800100752924,1473,0.09998642411077925,-0.43035611510276794,-0.3176160627603531,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q3,14684,0.1999264775960897,1468,0.09997275946608554,-0.4400027394294739,-0.3218896722793579,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q4,14762,0.20098846787479407,1341,0.09084134941064896,-0.4539102613925934,-0.3357652136683466,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q5,14760,0.2009612373548273,1366,0.09254742547425475,-0.5274048447608948,-0.3767477050423625,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q1,4947,0.19493261880368823,441,0.08914493632504548,-0.4262166917324066,-0.31049060940742496,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q2,5142,0.20261643943573174,478,0.09295993776740567,-0.43035611510276794,-0.3206959012150764,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q3,5025,0.19800614705650563,463,0.09213930348258706,-0.4400027394294739,-0.3220938110351562,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q4,5130,0.2021435889352983,513,0.1,-0.4539102613925934,-0.32307194977998727,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
safety,q5,5134,0.2023012057687761,513,0.09992208804051422,-0.5274048447608948,-0.3884306979179382,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q1,23625,0.1940674903068936,2046,0.0866031746031746,-0.4262166917324066,-0.3140533614158634,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q2,24395,0.2003926529539331,2252,0.0923139987702398,-0.43035611510276794,-0.3117454874515529,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q3,23810,0.19558717224157193,2203,0.09252414951700966,-0.4400027394294739,-0.3205087956786156,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q4,24481,0.2010990996911349,2196,0.08970221804664842,-0.4539102613925934,-0.3288669824600219,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
test,q5,25425,0.20885358480646646,2254,0.08865290068829892,-0.5274048447608948,-0.37890317678451546,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.1
fit,q1,14722,0.20044385747545848,1470,0.09985056378209482,-0.4583479552090991,-0.3717375317215921,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q2,14739,0.20067531689517612,1473,0.09993893751272136,-0.4356062710285187,-0.33326411008834855,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q3,14831,0.20192792081364794,1483,0.09999325736632729,-0.41011178493499756,-0.3065041095018386,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q4,14640,0.19932740615682057,1451,0.09911202185792349,-0.43031957745552063,-0.30164721965789787,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,q5,14515,0.1976254986588969,1243,0.08563554943162247,-0.616918683052063,-0.47045203864574414,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q1,4610,0.18165340058318227,393,0.08524945770065076,-0.4583479552090991,-0.3680248880386354,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q2,4774,0.18811569075577272,450,0.09426057813154587,-0.4356062710285187,-0.34295366644859376,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q3,5423,0.21368902198754827,469,0.08648349621980454,-0.41011178493499756,-0.31363076686859154,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q4,5580,0.21987548270155252,558,0.1,-0.43031957745552063,-0.2981710708141327,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
safety,q5,4991,0.1966664039719442,499,0.09997996393508315,-0.616918683052063,-0.472463431954383,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q1,23370,0.1919727935861208,2146,0.09182712879760377,-0.4583479552090991,-0.36752276092767716,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q2,23051,0.1893523690609187,2314,0.10038610038610038,-0.4356062710285187,-0.3324507027864456,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q3,24066,0.19769008345928896,2129,0.08846505443364082,-0.41011178493499756,-0.3046457484364511,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q4,24682,0.20275021357692055,2252,0.09124058017988818,-0.43031957745552063,-0.28760969489812854,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
test,q5,26567,0.218234540316751,2428,0.0913915760153574,-0.616918683052063,-0.47568638563156124,"[0.434638302, 0.5185951400000001, 0.60444774, 0.766489454]",False,fiqa_l_5bin,0.1
fit,all,73447,1.0,14689,0.19999455389600665,-0.5080992579460144,-0.3270463305711749,[],False,global_safe,0.2
safety,all,25378,1.0,5061,0.19942469855780598,-0.5080992579460144,-0.32464977383613586,[],False,global_safe,0.2
test,all,121736,1.0,22553,0.18526154958270355,-0.5080992579460144,-0.3246752083301546,[],False,global_safe,0.2
fit,low,36600,0.4983185153920514,7320,0.2,-0.4850710928440094,-0.3179084646701809,[0.54886115],False,fiqa_s_2bin,0.2
fit,high,36847,0.5016814846079486,7132,0.19355714169403207,-0.535559892654419,-0.34331311941146847,[0.54886115],False,fiqa_s_2bin,0.2
safety,low,12634,0.49783276853968006,2464,0.19502928605350642,-0.4850710928440094,-0.31607635676860807,[0.54886115],False,fiqa_s_2bin,0.2
safety,high,12744,0.5021672314603199,2548,0.19993722536095418,-0.535559892654419,-0.340297524034977,[0.54886115],False,fiqa_s_2bin,0.2
test,low,59869,0.4917937175527371,10988,0.18353404934106132,-0.4850710928440094,-0.3134896385669708,[0.54886115],False,fiqa_s_2bin,0.2
test,high,61867,0.508206282447263,11136,0.17999903017763913,-0.535559892654419,-0.3417723137140277,[0.54886115],False,fiqa_s_2bin,0.2
fit,low,36880,0.5021307881874004,7310,0.19821041214750543,-0.4889892637729645,-0.33662240028381357,[0.5589450499999999],False,fiqa_l_2bin,0.2
fit,high,36567,0.4978692118125996,7030,0.19224984275439605,-0.538351833820343,-0.3185155916213991,[0.5589450499999999],False,fiqa_l_2bin,0.2
safety,low,12160,0.4791551737725589,2432,0.2,-0.4889892637729645,-0.34265105336904544,[0.5589450499999999],False,fiqa_l_2bin,0.2
safety,high,13218,0.5208448262274411,2643,0.1999546073536087,-0.538351833820343,-0.312823084294796,[0.5589450499999999],False,fiqa_l_2bin,0.2
test,low,58258,0.4785601629756194,11138,0.19118404339318204,-0.4889892637729645,-0.3366387584805488,[0.5589450499999999],False,fiqa_l_2bin,0.2
test,high,63478,0.5214398370243807,11258,0.1773527836415766,-0.538351833820343,-0.31408581674098973,[0.5589450499999999],False,fiqa_l_2bin,0.2
fit,q1,14509,0.19754380709899655,2901,0.19994486180991108,-0.48164790868759155,-0.31819693565368645,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q2,14732,0.2005800100752924,2946,0.1999728482215585,-0.48532214760780334,-0.3176160627603531,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q3,14684,0.1999264775960897,2936,0.19994551893217108,-0.4960484802722931,-0.3218896722793579,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q4,14762,0.20098846787479407,2715,0.18391816826988214,-0.510570228099823,-0.3357652136683466,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
fit,q5,14760,0.2009612373548273,2699,0.1828590785907859,-0.594362735748291,-0.3767477050423625,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q1,4947,0.19493261880368823,973,0.19668485951081463,-0.48164790868759155,-0.31049060940742496,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q2,5142,0.20261643943573174,988,0.19214313496693894,-0.48532214760780334,-0.3206959012150764,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
safety,q3,5025,0.19800614705650563,979,0.19482587064676618,-0.4960484802722931,-0.3220938110351562,"[0.402596312, 0.503465532, 0.5970315259999999, 0.73005686]",False,fiqa_s_5bin,0.2
