method,target_fpir,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max
continuous_fiqa,0.01,1,0,0.010629559045804034,0.010629559045804034,0.010629559045804034,0.0007943994836403357,0.0007943994836403357,0.0007943994836403357
continuous_fiqa,0.05,1,0,0.05152953933101137,0.05152953933101137,0.05152953933101137,0.0036078976548665244,0.0036078976548665244,0.0036078976548665244
continuous_fiqa,0.1,1,1,0.09752250772162713,0.09752250772162713,0.09752250772162713,0.008655644373831158,0.008655644373831158,0.008655644373831158
continuous_fiqa,0.2,1,1,0.1946425050929881,0.1946425050929881,0.1946425050929881,0.021531536004501597,0.021531536004501597,0.021531536004501597
continuous_fiqa,0.3,1,1,0.29121213116908723,0.29121213116908723,0.29121213116908723,0.034440527613657054,0.034440527613657054,0.034440527613657054
continuous_fiqa_margin,0.01,1,0,0.010629559045804034,0.010629559045804034,0.010629559045804034,0.0007943994836403357,0.0007943994836403357,0.0007943994836403357
continuous_fiqa_margin,0.05,1,0,0.05152953933101137,0.05152953933101137,0.05152953933101137,0.0036078976548665244,0.0036078976548665244,0.0036078976548665244
continuous_fiqa_margin,0.1,1,1,0.09752250772162713,0.09752250772162713,0.09752250772162713,0.008655644373831158,0.008655644373831158,0.008655644373831158
continuous_fiqa_margin,0.2,1,1,0.1946425050929881,0.1946425050929881,0.1946425050929881,0.021531536004501597,0.021531536004501597,0.021531536004501597
continuous_fiqa_margin,0.3,1,1,0.29121213116908723,0.29121213116908723,0.29121213116908723,0.034440527613657054,0.034440527613657054,0.034440527613657054
continuous_fiqa_margin_distortion,0.01,1,0,0.014178221725701518,0.014178221725701518,0.014178221725701518,0.002101848633798388,0.002101848633798388,0.002101848633798388
continuous_fiqa_margin_distortion,0.05,1,0,0.06311198002234343,0.06311198002234343,0.06311198002234343,0.00676894560018536,0.00676894560018536,0.00676894560018536
continuous_fiqa_margin_distortion,0.1,1,0,0.11856804889268581,0.11856804889268581,0.11856804889268581,0.011452592555814838,0.011452592555814838,0.011452592555814838
continuous_fiqa_margin_distortion,0.2,1,0,0.22313038049549846,0.22313038049549846,0.22313038049549846,0.02179633583238171,0.02179633583238171,0.02179633583238171
continuous_fiqa_margin_distortion,0.3,1,0,0.32443155681146085,0.32443155681146085,0.32443155681146085,0.03349717822683415,0.03349717822683415,0.03349717822683415
continuous_fiqa_runnerup,0.01,1,0,0.010161332719984229,0.010161332719984229,0.010161332719984229,0.008572894427618622,0.008572894427618622,0.008572894427618622
continuous_fiqa_runnerup,0.05,1,0,0.05095452454491687,0.05095452454491687,0.05095452454491687,0.014630190490376182,0.014630190490376182,0.014630190490376182
continuous_fiqa_runnerup,0.1,1,0,0.10080830649930998,0.10080830649930998,0.10080830649930998,0.01904903761812555,0.01904903761812555,0.01904903761812555
continuous_fiqa_runnerup,0.2,1,1,0.1988894000131432,0.1988894000131432,0.1988894000131432,0.024957383777700546,0.024957383777700546,0.024957383777700546
continuous_fiqa_runnerup,0.3,1,1,0.297430505355852,0.297430505355852,0.297430505355852,0.02883008126044718,0.02883008126044718,0.02883008126044718
fiqa_2bin,0.01,1,0,0.010810277978576591,0.010810277978576591,0.010810277978576591,4.964996772752098e-05,4.964996772752098e-05,4.964996772752098e-05
fiqa_2bin,0.05,1,0,0.051077741999079974,0.051077741999079974,0.051077741999079974,0.0016384489350081922,0.0016384489350081922,0.0016384489350081922
fiqa_2bin,0.1,1,1,0.09456528882171256,0.09456528882171256,0.09456528882171256,0.007050295417307979,0.007050295417307979,0.007050295417307979
fiqa_2bin,0.2,1,1,0.1909377669711507,0.1909377669711507,0.1909377669711507,0.020008936994190953,0.020008936994190953,0.020008936994190953
fiqa_2bin,0.3,1,1,0.28698166524282054,0.28698166524282054,0.28698166524282054,0.033513728216076656,0.033513728216076656,0.033513728216076656
fiqa_5bin,0.01,1,0,0.01044062561608727,0.01044062561608727,0.01044062561608727,0.0001820498816675769,0.0001820498816675769,0.0001820498816675769
fiqa_5bin,0.05,1,0,0.05166918577906289,0.05166918577906289,0.05166918577906289,0.0029293480959237377,0.0029293480959237377,0.0029293480959237377
fiqa_5bin,0.1,1,1,0.09868896628770454,0.09868896628770454,0.09868896628770454,0.007695744997765751,0.007695744997765751,0.007695744997765751
fiqa_5bin,0.2,1,1,0.1950039429585332,0.1950039429585332,0.1950039429585332,0.021614285950714133,0.021614285950714133,0.021614285950714133
fiqa_5bin,0.3,1,1,0.2915160675560229,0.2915160675560229,0.2915160675560229,0.035483176935934994,0.035483176935934994,0.035483176935934994
global_safe,0.01,1,0,0.011409936255503713,0.011409936255503713,0.011409936255503713,1.6549989242506992e-05,1.6549989242506992e-05,1.6549989242506992e-05
global_safe,0.05,1,0,0.05149668134323454,0.05149668134323454,0.05149668134323454,0.0013405491286430664,0.0013405491286430664,0.0013405491286430664
global_safe,0.1,1,1,0.09651212459748965,0.09651212459748965,0.09651212459748965,0.0059083461595749965,0.0059083461595749965,0.0059083461595749965
global_safe,0.2,1,1,0.1893277255700861,0.1893277255700861,0.1893277255700861,0.017791238435695016,0.017791238435695016,0.017791238435695016
global_safe,0.3,1,1,0.28437766971150685,0.28437766971150685,0.28437766971150685,0.03065058007712295,0.03065058007712295,0.03065058007712295
