partition_seed,target_fpir,stage,reference_method,candidate_method,reference_realized_fpir,reference_tpir_at_rank_k,reference_target_met_on_test,reference_target_met_by_wilson_upper,candidate_realized_fpir,candidate_tpir_at_rank_k,candidate_target_met_on_test,candidate_target_met_by_wilson_upper,delta_fpir,delta_fpir_ci_low,delta_fpir_ci_high,fpir_resampling_unit,delta_tpir_at_rank_k,delta_tpir_at_rank_k_ci_low,delta_tpir_at_rank_k_ci_high,tpir_at_rank_k_resampling_unit,tpir_ci_direction,operating_point_status,same_realized_fpir_enforced,test_based_selection
8972,0.01,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.010810277978576591,4.964996772752098e-05,False,False,0.010629559045804034,0.0007943994836403357,False,False,-0.00018071893277255702,-0.0005423621607412758,0.0001398518104751254,query,0.0007447495159128147,0.00038543287484290207,0.001228886726633012,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.01,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.01044062561608727,0.0001820498816675769,False,False,0.010629559045804034,0.0007943994836403357,False,False,0.00018893342971676414,-0.00011500295721889991,0.00048465531970822107,query,0.0006123496019727587,0.0002453109596892429,0.0010854393749521192,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.01,add_margin,continuous_fiqa,continuous_fiqa_margin,0.010629559045804034,0.0007943994836403357,False,False,0.010629559045804034,0.0007943994836403357,False,False,0.0,0.0,0.0,query,0.0,0.0,0.0,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
8972,0.01,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.010629559045804034,0.0007943994836403357,False,False,0.014178221725701518,0.002101848633798388,False,False,0.003548662679897483,0.0028340014457514623,0.004263323914043504,query,0.0013074491501580525,0.0004462123266843112,0.0024970531927271155,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.01,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.010629559045804034,0.0007943994836403357,False,False,0.010161332719984229,0.008572894427618622,False,False,-0.0004682263258198068,-0.0012488088979430896,0.0003205707432476824,query,0.0077784949439782865,0.005205683653364924,0.010517788104479082,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.05,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.051077741999079974,0.0016384489350081922,False,False,0.05152953933101137,0.0036078976548665244,False,False,0.0004517973319313925,-0.00023021127686140465,0.0010929388184267573,query,0.001969448719858332,0.001181594160488391,0.0028791807106210068,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.05,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.05166918577906289,0.0029293480959237377,False,False,0.05152953933101137,0.0036078976548665244,False,False,-0.00013964644805152134,-0.0008543076821975423,0.000542362160741275,query,0.0006785495589427867,9.287145409270671e-05,0.0012896217086634757,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.05,add_margin,continuous_fiqa,continuous_fiqa_margin,0.05152953933101137,0.0036078976548665244,False,False,0.05152953933101137,0.0036078976548665244,False,False,0.0,0.0,0.0,query,0.0,0.0,0.0,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
8972,0.05,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.05152953933101137,0.0036078976548665244,False,False,0.06311198002234343,0.00676894560018536,False,False,0.011582440691332062,0.010251486823946903,0.01297069067490307,query,0.0031610479453188355,0.0012852773143457372,0.0057088565495210545,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.05,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.05152953933101137,0.0036078976548665244,False,False,0.05095452454491687,0.014630190490376182,False,False,-0.0005750147860944996,-0.002217914174935927,0.001191307419333639,query,0.011022292835509657,0.007630679298089886,0.01459891664956159,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.1,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.09456528882171256,0.007050295417307979,True,True,0.09752250772162713,0.008655644373831158,True,True,0.0029572188999145693,0.002045409739107577,0.0038445899323125443,query,0.0016053489565231783,0.00011179541133171548,0.0030864240017752327,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.1,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.09868896628770454,0.007695744997765751,True,False,0.09752250772162713,0.008655644373831158,True,True,-0.0011664585660774135,-0.0021279654333968582,-0.00020536242360517842,query,0.0009598993760654055,0.00014981953777316344,0.001821557137629801,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.1,add_margin,continuous_fiqa,continuous_fiqa_margin,0.09752250772162713,0.008655644373831158,True,True,0.09752250772162713,0.008655644373831158,True,True,0.0,0.0,0.0,query,0.0,0.0,0.0,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.1,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.09752250772162713,0.008655644373831158,True,True,0.11856804889268581,0.011452592555814838,False,False,0.021045541171058686,0.019287433462574752,0.022877579352040482,query,0.0027969481819836817,0.00011448774046328627,0.005944320389215815,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.1,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.09752250772162713,0.008655644373831158,True,True,0.10080830649930998,0.01904903761812555,False,False,0.0032857987776828547,0.0010348212525464944,0.005684431885391339,query,0.010393393244294391,0.006220041207965625,0.014587236052387341,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.2,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.1909377669711507,0.020008936994190953,True,True,0.1946425050929881,0.021531536004501597,True,True,0.0037047381218374186,0.002381998751396465,0.0050603354800552005,query,0.0015225990103106433,-0.00011226571533646907,0.0031933344237397264,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.2,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.1950039429585332,0.021614285950714133,True,True,0.1946425050929881,0.021531536004501597,True,True,-0.00036143786554511403,-0.0016018269041203916,0.0009448725110074248,query,-8.274994621253496e-05,-0.0011674087456097723,0.0010372716257773115,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.2,add_margin,continuous_fiqa,continuous_fiqa_margin,0.1946425050929881,0.021531536004501597,True,True,0.1946425050929881,0.021531536004501597,True,True,0.0,0.0,0.0,query,0.0,0.0,0.0,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.2,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.1946425050929881,0.021531536004501597,True,True,0.22313038049549846,0.02179633583238171,False,False,0.02848787540251035,0.026237103239797596,0.030854061247289215,query,0.0002647998278801119,-0.003605717040737023,0.004180550406454688,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
8972,0.2,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.1946425050929881,0.021531536004501597,True,True,0.1988894000131432,0.024957383777700546,True,False,0.0042468949201550895,0.0011251807189327728,0.007393252612210027,query,0.0034258477731989472,-0.0029411027151801995,0.009318410327774147,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.3,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.28698166524282054,0.033513728216076656,True,True,0.29121213116908723,0.034440527613657054,True,True,0.004230465926266675,0.002628433659722679,0.0058573470460668966,query,0.0009267993975803915,-0.0008657030472659661,0.0027850744044907276,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.3,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.2915160675560229,0.035483176935934994,True,True,0.29121213116908723,0.034440527613657054,True,True,-0.00030393638693566405,-0.0017420894394427275,0.0011830929223894317,query,-0.0010426493222779405,-0.0022754420523527206,0.00023404160370651028,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.3,add_margin,continuous_fiqa,continuous_fiqa_margin,0.29121213116908723,0.034440527613657054,True,True,0.29121213116908723,0.034440527613657054,True,True,0.0,0.0,0.0,query,0.0,0.0,0.0,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
8972,0.3,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.29121213116908723,0.034440527613657054,True,True,0.32443155681146085,0.03349717822683415,False,False,0.03321942564237366,0.030722013208911086,0.035823626536110924,query,-0.0009433493868228986,-0.004553292316536685,0.0030948766468288976,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
8972,0.3,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.29121213116908723,0.034440527613657054,True,True,0.297430505355852,0.02883008126044718,True,False,0.006218374186764803,0.0028830830649931,0.009898879542616807,query,-0.00561044635320987,-0.01327264601952461,0.0014839675138392382,mated_identity_cluster,includes_zero,both_point_targets_met,False,False
