dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,all,high_saliency_occlusion_score_drop,9994,6313,0.0804870641539,0.0677921175957,0.967580548329,0.0793513453866,0.0817746178621,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,all,low_saliency_occlusion_score_drop,9994,6313,0.0584445269538,0.0507002174854,0.9466680008,0.05753692132,0.0593972312599,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,all,random_occlusion_score_drop,9994,6313,0.0612967753944,0.0528420805931,0.978787272363,0.0604174180474,0.0621551748025,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,all,faithfulness_gain_over_low_saliency,9994,6313,0.0220425372001,0.0165604650974,0.595457274365,0.0205453890919,0.0234780658063,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,all,faithfulness_gain_over_random,9994,6313,0.0191902887581,0.0132067799568,0.596557934761,0.017813024817,0.020471686087,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=calibration_pool,high_saliency_occlusion_score_drop,1759,1270,0.0774392600067,0.0648753643036,0.971574758385,0.0748718153702,0.0805401235296,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=calibration_pool,low_saliency_occlusion_score_drop,1759,1270,0.0569175560241,0.0488300323486,0.946560545765,0.0548854449651,0.0589858410156,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=calibration_pool,random_occlusion_score_drop,1759,1270,0.0602026069669,0.0515521168709,0.979533826038,0.0579820024543,0.0623544596595,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=calibration_pool,faithfulness_gain_over_low_saliency,1759,1270,0.0205217039826,0.0158226490021,0.597498578738,0.0172482058079,0.0240285632579,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=calibration_pool,faithfulness_gain_over_random,1759,1270,0.0172366530313,0.0112260580063,0.587265491757,0.0142724744079,0.0204226399051,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=development_pool,high_saliency_occlusion_score_drop,1760,1518,0.0835831895132,0.0705626904964,0.964772727273,0.0806322342276,0.0865029464168,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=development_pool,low_saliency_occlusion_score_drop,1760,1518,0.058430964161,0.0512008368969,0.936931818182,0.0561150982818,0.0606335609705,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=development_pool,random_occlusion_score_drop,1760,1518,0.0620814970356,0.0535464882851,0.975,0.0599986327248,0.064062650614,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=development_pool,faithfulness_gain_over_low_saliency,1760,1518,0.0251522253521,0.0187742114067,0.603977272727,0.0214760387192,0.0289944271702,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=development_pool,faithfulness_gain_over_random,1760,1518,0.0215016924776,0.0149500370026,0.602272727273,0.018216013759,0.0249609327094,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=gallery,high_saliency_occlusion_score_drop,1199,1199,0.0829997860187,0.0707851648331,0.959132610509,0.0795701463875,0.0864808346598,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=gallery,low_saliency_occlusion_score_drop,1199,1199,0.0593295877829,0.0511999130249,0.951626355296,0.0568005326728,0.0619337274009,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=gallery,random_occlusion_score_drop,1199,1199,0.0620497754333,0.0516384840012,0.983319432861,0.0594471503571,0.0646944060654,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=gallery,faithfulness_gain_over_low_saliency,1199,1199,0.0236701982358,0.0175991654396,0.599666388657,0.0189401715167,0.0283211399429,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=gallery,faithfulness_gain_over_random,1199,1199,0.0209500105854,0.015545964241,0.597998331943,0.0168556858286,0.025016903725,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=known_unknown_probe,high_saliency_occlusion_score_drop,1760,1169,0.0789381884292,0.0664896965027,0.965340909091,0.0762213888305,0.0821010926046,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=known_unknown_probe,low_saliency_occlusion_score_drop,1760,1169,0.0575343809175,0.0510599911213,0.948863636364,0.0553952086396,0.0596338686908,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=known_unknown_probe,random_occlusion_score_drop,1760,1169,0.0605090644041,0.0529575645924,0.978977272727,0.0584308691306,0.0624499415384,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=known_unknown_probe,faithfulness_gain_over_low_saliency,1760,1169,0.0214038075117,0.0154290497303,0.586931818182,0.0175551006934,0.025189709772,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=known_unknown_probe,faithfulness_gain_over_random,1760,1169,0.0184291240251,0.0128723084927,0.598863636364,0.01529775713,0.0214388278893,0.95,identity_cluster,1000
rfw_custom,arcface-7972a704552df378345f,20260903-R001-af875d0f,derived_stratified,protocol_role=registered_probe,high_saliency_occlusion_score_drop,1758,1027,0.0792786716499,0.0654656887054,0.967576791809,0.0763914967544,0.0826398684098,0.95,identity_cluster,1000
