dataset_id,model,compression_profile,method,target_fpir,split_count,target_met_split_count,fpir_min,fpir_median,fpir_max,tpir_min,tpir_median,tpir_max
lfw,adaface,pq_512_m32_b8,plus_both,0.1,1,0,0.2458530805687203,0.2458530805687203,0.2458530805687203,0.9831932773109244,0.9831932773109244,0.9831932773109244
lfw,adaface,pq_512_m32_b8,plus_both,0.2,1,0,0.4490521327014218,0.4490521327014218,0.4490521327014218,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m32_b8,plus_both,0.3,1,0,0.5977488151658767,0.5977488151658767,0.5977488151658767,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m32_b8,plus_entropy,0.01,1,0,0.0313981042654028,0.0313981042654028,0.0313981042654028,0.9831932773109244,0.9831932773109244,0.9831932773109244
lfw,adaface,pq_512_m32_b8,plus_entropy,0.05,1,0,0.1190758293838862,0.1190758293838862,0.1190758293838862,0.9831932773109244,0.9831932773109244,0.9831932773109244
lfw,adaface,pq_512_m32_b8,plus_entropy,0.1,1,0,0.2458530805687203,0.2458530805687203,0.2458530805687203,0.9831932773109244,0.9831932773109244,0.9831932773109244
lfw,adaface,pq_512_m32_b8,plus_entropy,0.2,1,0,0.4401658767772511,0.4401658767772511,0.4401658767772511,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m32_b8,plus_entropy,0.3,1,0,0.5936018957345972,0.5936018957345972,0.5936018957345972,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m32_b8,plus_outside,0.01,1,0,0.0331753554502369,0.0331753554502369,0.0331753554502369,0.9831932773109244,0.9831932773109244,0.9831932773109244
lfw,adaface,pq_512_m32_b8,plus_outside,0.05,1,0,0.1338862559241706,0.1338862559241706,0.1338862559241706,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m32_b8,plus_outside,0.1,1,0,0.2399289099526066,0.2399289099526066,0.2399289099526066,0.9831932773109244,0.9831932773109244,0.9831932773109244
lfw,adaface,pq_512_m32_b8,plus_outside,0.2,1,0,0.4413507109004739,0.4413507109004739,0.4413507109004739,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m32_b8,plus_outside,0.3,1,0,0.5888625592417062,0.5888625592417062,0.5888625592417062,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,continuous_fiqa,0.01,1,1,0.0094786729857819,0.0094786729857819,0.0094786729857819,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,continuous_fiqa,0.05,1,1,0.0479857819905213,0.0479857819905213,0.0479857819905213,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,continuous_fiqa,0.1,1,0,0.1054502369668246,0.1054502369668246,0.1054502369668246,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,continuous_fiqa,0.2,1,0,0.2529620853080568,0.2529620853080568,0.2529620853080568,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,continuous_fiqa,0.3,1,0,0.3874407582938388,0.3874407582938388,0.3874407582938388,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,fiqa_2bin,0.01,1,0,0.0142180094786729,0.0142180094786729,0.0142180094786729,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,adaface,pq_512_m64_b8,fiqa_2bin,0.05,1,1,0.0497630331753554,0.0497630331753554,0.0497630331753554,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,fiqa_2bin,0.1,1,0,0.1090047393364928,0.1090047393364928,0.1090047393364928,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,fiqa_2bin,0.2,1,0,0.2393364928909952,0.2393364928909952,0.2393364928909952,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,fiqa_2bin,0.3,1,0,0.3868483412322275,0.3868483412322275,0.3868483412322275,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,fiqa_5bin,0.01,1,1,0.0088862559241706,0.0088862559241706,0.0088862559241706,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,adaface,pq_512_m64_b8,fiqa_5bin,0.05,1,1,0.0479857819905213,0.0479857819905213,0.0479857819905213,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,fiqa_5bin,0.1,1,0,0.110781990521327,0.110781990521327,0.110781990521327,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,fiqa_5bin,0.2,1,0,0.2458530805687203,0.2458530805687203,0.2458530805687203,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,fiqa_5bin,0.3,1,0,0.3821090047393365,0.3821090047393365,0.3821090047393365,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,global_safe,0.01,1,1,0.0088862559241706,0.0088862559241706,0.0088862559241706,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,global_safe,0.05,1,1,0.0485781990521327,0.0485781990521327,0.0485781990521327,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,global_safe,0.1,1,0,0.1054502369668246,0.1054502369668246,0.1054502369668246,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,global_safe,0.2,1,0,0.2440758293838862,0.2440758293838862,0.2440758293838862,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,global_safe,0.3,1,0,0.3744075829383886,0.3744075829383886,0.3744075829383886,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,plus_both,0.01,1,1,0.0094786729857819,0.0094786729857819,0.0094786729857819,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_both,0.05,1,1,0.0432464454976303,0.0432464454976303,0.0432464454976303,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_both,0.1,1,0,0.1042654028436018,0.1042654028436018,0.1042654028436018,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_both,0.2,1,0,0.2541469194312796,0.2541469194312796,0.2541469194312796,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_both,0.3,1,0,0.3886255924170616,0.3886255924170616,0.3886255924170616,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,plus_entropy,0.01,1,1,0.0094786729857819,0.0094786729857819,0.0094786729857819,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_entropy,0.05,1,1,0.0456161137440758,0.0456161137440758,0.0456161137440758,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_entropy,0.1,1,0,0.1042654028436018,0.1042654028436018,0.1042654028436018,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_entropy,0.2,1,0,0.2541469194312796,0.2541469194312796,0.2541469194312796,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_entropy,0.3,1,0,0.3868483412322275,0.3868483412322275,0.3868483412322275,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,adaface,pq_512_m64_b8,plus_outside,0.01,1,1,0.0094786729857819,0.0094786729857819,0.0094786729857819,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_outside,0.05,1,1,0.0456161137440758,0.0456161137440758,0.0456161137440758,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_outside,0.1,1,0,0.1048578199052132,0.1048578199052132,0.1048578199052132,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_outside,0.2,1,0,0.2529620853080568,0.2529620853080568,0.2529620853080568,0.98109243697479,0.98109243697479,0.98109243697479
lfw,adaface,pq_512_m64_b8,plus_outside,0.3,1,0,0.3850710900473933,0.3850710900473933,0.3850710900473933,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,arcface,pq_512_m128_b8,continuous_fiqa,0.01,1,0,0.0225118483412322,0.0225118483412322,0.0225118483412322,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,continuous_fiqa,0.05,1,0,0.0622037914691943,0.0622037914691943,0.0622037914691943,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,continuous_fiqa,0.1,1,0,0.1167061611374407,0.1167061611374407,0.1167061611374407,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,continuous_fiqa,0.2,1,0,0.2097156398104265,0.2097156398104265,0.2097156398104265,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,continuous_fiqa,0.3,1,0,0.3329383886255924,0.3329383886255924,0.3329383886255924,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,fiqa_2bin,0.01,1,0,0.0195497630331753,0.0195497630331753,0.0195497630331753,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_2bin,0.05,1,0,0.0669431279620853,0.0669431279620853,0.0669431279620853,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_2bin,0.1,1,0,0.1196682464454976,0.1196682464454976,0.1196682464454976,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_2bin,0.2,1,0,0.2085308056872037,0.2085308056872037,0.2085308056872037,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_2bin,0.3,1,0,0.3335308056872038,0.3335308056872038,0.3335308056872038,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,fiqa_5bin,0.01,1,0,0.0189573459715639,0.0189573459715639,0.0189573459715639,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_5bin,0.05,1,0,0.0574644549763033,0.0574644549763033,0.0574644549763033,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_5bin,0.1,1,0,0.1125592417061611,0.1125592417061611,0.1125592417061611,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,fiqa_5bin,0.2,1,0,0.2245260663507109,0.2245260663507109,0.2245260663507109,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,fiqa_5bin,0.3,1,0,0.337085308056872,0.337085308056872,0.337085308056872,0.9852941176470588,0.9852941176470588,0.9852941176470588
lfw,arcface,pq_512_m128_b8,global_safe,0.01,1,0,0.0219194312796208,0.0219194312796208,0.0219194312796208,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,global_safe,0.05,1,0,0.0645734597156398,0.0645734597156398,0.0645734597156398,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,global_safe,0.1,1,0,0.1190758293838862,0.1190758293838862,0.1190758293838862,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,global_safe,0.2,1,0,0.2067535545023696,0.2067535545023696,0.2067535545023696,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,global_safe,0.3,1,0,0.332345971563981,0.332345971563981,0.332345971563981,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,plus_both,0.01,1,0,0.0272511848341232,0.0272511848341232,0.0272511848341232,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_both,0.05,1,0,0.0752369668246445,0.0752369668246445,0.0752369668246445,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_both,0.1,1,0,0.1167061611374407,0.1167061611374407,0.1167061611374407,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_both,0.2,1,0,0.2180094786729857,0.2180094786729857,0.2180094786729857,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,plus_both,0.3,1,0,0.332345971563981,0.332345971563981,0.332345971563981,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,plus_entropy,0.01,1,0,0.0313981042654028,0.0313981042654028,0.0313981042654028,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_entropy,0.05,1,0,0.072867298578199,0.072867298578199,0.072867298578199,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_entropy,0.1,1,0,0.1267772511848341,0.1267772511848341,0.1267772511848341,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_entropy,0.2,1,0,0.216824644549763,0.216824644549763,0.216824644549763,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,plus_entropy,0.3,1,0,0.3406398104265403,0.3406398104265403,0.3406398104265403,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,plus_outside,0.01,1,0,0.0213270142180094,0.0213270142180094,0.0213270142180094,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_outside,0.05,1,0,0.0598341232227488,0.0598341232227488,0.0598341232227488,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_outside,0.1,1,0,0.1137440758293838,0.1137440758293838,0.1137440758293838,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m128_b8,plus_outside,0.2,1,0,0.2103080568720379,0.2103080568720379,0.2103080568720379,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m128_b8,plus_outside,0.3,1,0,0.3270142180094786,0.3270142180094786,0.3270142180094786,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m32_b8,continuous_fiqa,0.01,1,0,0.0142180094786729,0.0142180094786729,0.0142180094786729,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,continuous_fiqa,0.05,1,1,0.0497630331753554,0.0497630331753554,0.0497630331753554,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,continuous_fiqa,0.1,1,0,0.1018957345971564,0.1018957345971564,0.1018957345971564,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,continuous_fiqa,0.2,1,0,0.2191943127962085,0.2191943127962085,0.2191943127962085,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,continuous_fiqa,0.3,1,0,0.3027251184834123,0.3027251184834123,0.3027251184834123,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m32_b8,fiqa_2bin,0.01,1,0,0.0159952606635071,0.0159952606635071,0.0159952606635071,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_2bin,0.05,1,0,0.0562796208530805,0.0562796208530805,0.0562796208530805,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_2bin,0.1,1,0,0.1125592417061611,0.1125592417061611,0.1125592417061611,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_2bin,0.2,1,0,0.2103080568720379,0.2103080568720379,0.2103080568720379,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_2bin,0.3,1,0,0.3027251184834123,0.3027251184834123,0.3027251184834123,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m32_b8,fiqa_5bin,0.01,1,0,0.0159952606635071,0.0159952606635071,0.0159952606635071,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_5bin,0.05,1,1,0.0497630331753554,0.0497630331753554,0.0497630331753554,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_5bin,0.1,1,0,0.1084123222748815,0.1084123222748815,0.1084123222748815,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_5bin,0.2,1,0,0.2043838862559241,0.2043838862559241,0.2043838862559241,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,fiqa_5bin,0.3,1,0,0.3062796208530806,0.3062796208530806,0.3062796208530806,0.98109243697479,0.98109243697479,0.98109243697479
lfw,arcface,pq_512_m32_b8,global_safe,0.01,1,0,0.0165876777251184,0.0165876777251184,0.0165876777251184,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,global_safe,0.05,1,0,0.0562796208530805,0.0562796208530805,0.0562796208530805,0.9789915966386554,0.9789915966386554,0.9789915966386554
lfw,arcface,pq_512_m32_b8,global_safe,0.1,1,0,0.1101895734597156,0.1101895734597156,0.1101895734597156,0.9789915966386554,0.9789915966386554,0.9789915966386554
