analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,angular_error_rad,9132,1674,0.016635194171876866,0.95,-0.051130497832059155,0.08174044066966477,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,reconstruction_mse,9132,1674,0.016635209818939192,0.95,-0.05112759172945098,0.0817389220232947,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,cosine_to_origin,9132,1674,-0.016635194171876866,0.95,-0.08174044066966478,0.051130497832059134,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,angular_error_rad,9132,1674,-0.0370435562556098,0.95,-0.09066772680977038,0.016451908451295252,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,reconstruction_mse,9132,1674,-0.037044392538993935,0.95,-0.09066893700309524,0.016453385556891423,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,cosine_to_origin,9132,1674,0.0370435562556098,0.95,-0.016451908451295273,0.09066772680977037,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,angular_error_rad,9132,1674,0.021580323155211197,0.95,-0.03830086148855031,0.08586190554099507,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,reconstruction_mse,9132,1674,0.021581380766710907,0.95,-0.03830332954472352,0.08586294611378213,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,cosine_to_origin,9132,1674,-0.021580323155211197,0.95,-0.08586190554099507,0.03830086148855031,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,angular_error_rad,9132,1674,-0.02011575332444191,0.95,-0.08677847078521825,0.050456466677242524,500,weighted_rerank,identity-cluster-weighted-rerank-v1
