schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,tpir_cluster95_low,tpir_cluster95_high,mated_identity_count,partition_seed
2,genuine-score-topk-v2,20,conditional-threshold-b2ae032566db72ca762011d4,global_empirical,0.01,negative_squared_l2_adc,182159,121736,60423,1272,62,0.010448840113031477,0.009892883232008536,0.011035692230959505,0.0010260993330354336,0.000800583812240132,0.0013150564518271983,False,False,False,0.0003821153614790396,0.0018830491398634103,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-89547d7e968e6cbca2643c0e,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1193,57,0.009799894854439115,0.009261791700000951,0.010368934200271181,0.0009433493868228986,0.0007282543900641822,0.001221896502747251,True,False,False,0.00034847810968652857,0.0017395057677457315,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-689c318e54dcda32ba513bf1,fiqa_s,0.01,negative_squared_l2_adc,182159,121736,60423,1220,58,0.010021686271932707,0.009477414627459994,0.010596880110695553,0.0009598993760654055,0.0007426852713518584,0.0012405634957107542,False,False,False,0.0003913830370951308,0.0017104137516650852,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-267bce3148d1cbc0197b0c5d,fiqa_l,0.01,negative_squared_l2_adc,182159,121736,60423,1119,50,0.009192022080567786,0.008671202733875567,0.009743815981086468,0.0008274994621253496,0.000627782406336486,0.0010906833667166916,True,True,False,0.0002813519414866628,0.0015487553008457044,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-3855471953b85a557e8af575,global_empirical,0.05,negative_squared_l2_adc,182159,121736,60423,5589,322,0.04591082342117369,0.04474939929894808,0.04710090479893451,0.005329096536087251,0.004779196060246083,0.005941891509127884,True,True,False,0.0029293850303524034,0.008202300548342218,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-89269b0e8f87963afafd984d,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,5520,316,0.045344023132023396,0.04418954888715379,0.04652719040280452,0.00522979660063221,0.004685299185353482,0.00583720113851341,True,True,False,0.002869351833699149,0.008103329609432601,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-78d376d7d1621a83cbb4f1e1,fiqa_s,0.05,negative_squared_l2_adc,182159,121736,60423,5567,315,0.04573010448840113,0.04457089088470033,0.04691798675268466,0.005213246611389702,0.004669654736256454,0.005819747713359257,True,True,False,0.002888316133423686,0.008009949926617235,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-6484ec11de7a0e1d9971296e,fiqa_l,0.05,negative_squared_l2_adc,182159,121736,60423,5037,282,0.04137642110797135,0.040272051302544715,0.04250973433194366,0.004667096966386972,0.004154248320777217,0.005242924278549576,True,True,False,0.0024753298933436,0.007269319545036657,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-b6e37ee2833039665fc45f36,global_empirical,0.1,negative_squared_l2_adc,182159,121736,60423,11299,671,0.09281560097259643,0.09119838989841382,0.09445850917407196,0.011105042781722191,0.010300002880291726,0.011972242802743843,True,True,False,0.0070883087448561635,0.016068271297227276,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-891ad1f17db0615ebd10fad1,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11293,671,0.0927663139909312,0.0911494930226431,0.09440883519697975,0.011105042781722191,0.010300002880291726,0.011972242802743843,True,True,False,0.0070883087448561635,0.016068271297227276,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-80d6bd5e7d51f8f51217d0f0,fiqa_s,0.1,negative_squared_l2_adc,182159,121736,60423,11117,661,0.09132056252875075,0.08971524724477542,0.09295166929086665,0.010939542889297122,0.010140688888189893,0.011800578052333881,True,True,False,0.006833996854721479,0.015866073843644773,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-f2447576d9ca0d4b68eece0c,fiqa_l,0.1,negative_squared_l2_adc,182159,121736,60423,10654,636,0.08751725044358284,0.08594279633989128,0.0891177360498241,0.010525793158234447,0.009742618126593069,0.011371201957651221,True,True,False,0.006780635095293139,0.015344920088952746,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-bc5e4b77736d7601698ec18c,global_empirical,0.2,negative_squared_l2_adc,182159,121736,60423,22571,1289,0.18540941052769927,0.18323624654356463,0.18760242810750738,0.021332936133591513,0.02021090192558887,0.022515830044675552,True,True,False,0.01519870492776735,0.029175986373422568,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-1e0e66ae3624b2f782c30cbb,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,22494,1284,0.18477689426299534,0.18260663107277514,0.1869670509665553,0.021250186187378978,0.020130344308403936,0.022430898290604587,True,True,False,0.01514853073115105,0.029107782675607954,3000,0
2,genuine-score-topk-v2,20,conditional-threshold-a7866af04ff78c8b7789ab42,fiqa_s,0.2,negative_squared_l2_adc,182159,121736,60423,22416,1286,0.18413616350134718,0.18196884857541423,0.18632341237669747,0.02128328616586399,0.020162566811278156,0.02246487153623273,True,True,False,0.015187273590030323,0.02899006978857678,3000,0
