reference_method,candidate_method,target_fpir,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,random_seed,threshold_uncertainty_included,multiple_comparison_adjustment,partition_seed
global_empirical,fiqa_l,0.05,tpir_at_rank_k,322,282,282,60423,-0.0006619995697002797,-0.0010352290147844214,-0.000377592949269048,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l,0.05,fpir,5520,5037,5037,121736,-0.0039676020240520474,-0.0043126108957087465,-0.003622593152395347,query,2000,8972,False,none,0
global_safe,fiqa_l,0.05,tpir_at_rank_k,316,282,282,60423,-0.0005626996342452378,-0.0009250308340481231,-0.0002944275908434137,mated_identity_cluster,2000,8972,False,none,0
fiqa_s,fiqa_l,0.05,fpir,5567,5037,4526,121736,-0.004353683380429783,-0.005011253860813563,-0.003721167115725833,query,2000,8972,False,none,0
fiqa_s,fiqa_l,0.05,tpir_at_rank_k,315,282,253,60423,-0.0005461496450027307,-0.0009310425758170399,-0.000220543429871854,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s,0.1,fpir,11299,11117,9643,121736,-0.0014950384438456989,-0.002390418610764277,-0.000599658276927121,query,2000,8972,False,none,0
global_empirical,fiqa_s,0.1,tpir_at_rank_k,671,661,568,60423,-0.00016549989242506993,-0.0007008161802027758,0.00035483805022670057,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s,0.1,fpir,11293,11117,9640,121736,-0.0014457514621804561,-0.00238220411382007,-0.0005583804297824813,query,2000,8972,False,none,0
global_safe,fiqa_s,0.1,tpir_at_rank_k,671,661,568,60423,-0.00016549989242506993,-0.0007008161802027758,0.00035483805022670057,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l,0.1,fpir,11299,10654,10008,121736,-0.005298350529013603,-0.0060130117631596244,-0.004599912926332393,query,2000,8972,False,none,0
global_empirical,fiqa_l,0.1,tpir_at_rank_k,671,636,593,60423,-0.0005792496234877447,-0.0010763262369830548,-0.00013443629546346238,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l,0.1,fpir,11293,10654,10006,121736,-0.00524906354734836,-0.005972144640862193,-0.004533991588355131,query,2000,8972,False,none,0
global_safe,fiqa_l,0.1,tpir_at_rank_k,671,636,593,60423,-0.0005792496234877447,-0.0010763262369830548,-0.00013443629546346238,mated_identity_cluster,2000,8972,False,none,0
fiqa_s,fiqa_l,0.1,fpir,11117,10654,9433,121736,-0.0038033120851679045,-0.0047153266083985014,-0.0029572188999145693,query,2000,8972,False,none,0
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,661,636,551,60423,-0.0004137497310626748,-0.0011120315659402962,0.00019799494577670392,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s,0.2,fpir,22571,22416,19493,121736,-0.0012732470263521062,-0.0024807780771505554,8.214496944207137e-06,query,2000,8972,False,none,0
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1289,1286,1125,60423,-4.964996772752098e-05,-0.0007575067604264643,0.0006650816896349111,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s,0.2,fpir,22494,22416,19453,121736,-0.0006407307616481567,-0.001864896168758625,0.0006411414864953648,query,2000,8972,False,none,0
global_safe,fiqa_s,0.2,tpir_at_rank_k,1284,1286,1123,60423,3.3099978485013984e-05,-0.0006861645181300979,0.0007397176976368881,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l,0.2,fpir,22571,21904,19075,121736,-0.00547906946178616,-0.0067114493658408355,-0.0041889827166984315,query,2000,8972,False,none,0
global_empirical,fiqa_l,0.2,tpir_at_rank_k,1289,1316,1129,60423,0.0004468497095476888,-0.00033759802651604965,0.0013654263735990524,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l,0.2,fpir,22494,21904,19051,121736,-0.004846553197082211,-0.0060951567326016955,-0.003540448182953276,query,2000,8972,False,none,0
global_safe,fiqa_l,0.2,tpir_at_rank_k,1284,1316,1127,60423,0.0005295996557602237,-0.00025693768633374927,0.001453961303586507,mated_identity_cluster,2000,8972,False,none,0
fiqa_s,fiqa_l,0.2,fpir,22416,21904,19230,121736,-0.004205822435434054,-0.005413558848656108,-0.002891297561937308,query,2000,8972,False,none,0
fiqa_s,fiqa_l,0.2,tpir_at_rank_k,1286,1316,1144,60423,0.0004964996772752097,-0.00046363216048117605,0.0015240301281455127,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s,0.3,fpir,34110,34105,29874,121736,-4.1072484721035685e-05,-0.0014868239469014919,0.0015036636656371141,query,2000,8972,False,none,0
global_empirical,fiqa_s,0.3,tpir_at_rank_k,1935,1892,1684,60423,-0.0007116495374278007,-0.001860643209915785,0.00031790375605413994,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_s,0.3,fpir,34027,34105,29833,121736,0.0006407307616481567,-0.0008789511730301637,0.002168832555694288,query,2000,8972,False,none,0
global_safe,fiqa_s,0.3,tpir_at_rank_k,1930,1892,1682,60423,-0.0006288995912152657,-0.00176084030842449,0.000398539826185492,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_l,0.3,fpir,34110,33455,28774,121736,-0.005380495498455674,-0.006982322402576066,-0.0037127472563580214,query,2000,8972,False,none,0
global_empirical,fiqa_l,0.3,tpir_at_rank_k,1935,1963,1656,60423,0.00046339969879019576,-0.0007013783277616344,0.0017176034448536438,mated_identity_cluster,2000,8972,False,none,0
global_safe,fiqa_l,0.3,fpir,34027,33455,28753,121736,-0.004698692252086482,-0.006276081027797857,-0.003071811132286261,query,2000,8972,False,none,0
global_safe,fiqa_l,0.3,tpir_at_rank_k,1930,1963,1655,60423,0.0005461496450027307,-0.0006177339182532994,0.001806671794760037,mated_identity_cluster,2000,8972,False,none,0
fiqa_s,fiqa_l,0.3,fpir,34105,33455,29067,121736,-0.005339423013734639,-0.006875944667148583,-0.0038033120851679045,query,2000,8972,False,none,0
fiqa_s,fiqa_l,0.3,tpir_at_rank_k,1892,1963,1684,60423,0.0011750492362179964,0.00015287407466464293,0.002280235949479804,mated_identity_cluster,2000,8972,False,none,0
global_empirical,fiqa_s,0.01,fpir,1272,1162,1096,121736,-0.000903594663862785,-0.0011582440691332062,-0.0006489452585923638,query,2000,8972,False,none,1
global_empirical,fiqa_s,0.01,tpir_at_rank_k,62,54,51,60423,-0.00013239991394005594,-0.0003233502955579932,1.677897076117006e-05,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s,0.01,fpir,1187,1162,1073,121736,-0.00020536242360517842,-0.0004435828349871854,2.464349083262141e-05,query,2000,8972,False,none,1
global_safe,fiqa_s,0.01,tpir_at_rank_k,57,54,51,60423,-4.964996772752098e-05,-0.00019149652269797408,6.711541814256705e-05,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l,0.01,fpir,1272,1195,1089,121736,-0.0006325162647039496,-0.0009118091608069921,-0.00035301800617730284,query,2000,8972,False,none,1
global_empirical,fiqa_l,0.01,tpir_at_rank_k,62,55,51,60423,-0.00011584992469754894,-0.00031604211790791547,5.144520309042275e-05,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l,0.01,fpir,1187,1195,1046,121736,6.571597555365709e-05,-0.00021357692054938557,0.0003367943747124926,query,2000,8972,False,none,1
global_safe,fiqa_l,0.01,tpir_at_rank_k,57,55,50,60423,-3.3099978485013984e-05,-0.0001999254729746143,0.00012876716615428836,mated_identity_cluster,2000,8972,False,none,1
fiqa_s,fiqa_l,0.01,fpir,1162,1195,1046,121736,0.0002710783991588355,8.214496944207137e-06,0.0005503712952618781,query,2000,8972,False,none,1
fiqa_s,fiqa_l,0.01,tpir_at_rank_k,54,55,50,60423,1.6549989242506992e-05,-9.533825462572797e-05,0.0001322416141271812,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s,0.05,fpir,5589,5274,4752,121736,-0.002587566537425248,-0.003187224814352369,-0.0019877028980745228,query,2000,8972,False,none,1
global_empirical,fiqa_s,0.05,tpir_at_rank_k,322,307,273,60423,-0.00024824983863760486,-0.0005126887016007837,1.753080371490015e-05,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s,0.05,fpir,5248,5274,4621,121736,0.00021357692054938557,-0.0003778668594335283,0.0007721627127554708,query,2000,8972,False,none,1
global_safe,fiqa_s,0.05,tpir_at_rank_k,288,307,260,60423,0.00031444979560763285,3.3537734693994736e-05,0.0006332740874375286,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l,0.05,fpir,5589,5232,5232,121736,-0.0029325754090819478,-0.0032365117960176117,-0.002628639022146284,query,2000,8972,False,none,1
global_empirical,fiqa_l,0.05,tpir_at_rank_k,322,289,289,60423,-0.0005461496450027307,-0.0008031143835705452,-0.0003336829619002593,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l,0.05,fpir,5248,5232,5198,121736,-0.00013143195110731419,-0.0002792928961030427,8.419859367811194e-06,query,2000,8972,False,none,1
global_safe,fiqa_l,0.05,tpir_at_rank_k,288,289,286,60423,1.6549989242506992e-05,-6.989497883754523e-05,0.00014367487924708594,mated_identity_cluster,2000,8972,False,none,1
fiqa_s,fiqa_l,0.05,fpir,5274,5232,4613,121736,-0.00034500887165669973,-0.0009528816455280279,0.0002464349083262141,query,2000,8972,False,none,1
fiqa_s,fiqa_l,0.05,tpir_at_rank_k,307,289,260,60423,-0.00029789980636512584,-0.000592560720614996,-4.5520571770111303e-05,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s,0.1,fpir,11299,10414,9499,121736,-0.007269829795623316,-0.008116128343300257,-0.0064315403824669794,query,2000,8972,False,none,1
global_empirical,fiqa_s,0.1,tpir_at_rank_k,671,616,559,60423,-0.0009102494083378846,-0.0014683154686756742,-0.0003950269421216857,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s,0.1,fpir,10607,10414,9219,121736,-0.0015853979102319774,-0.00242348196096471,-0.0007719573503318668,query,2000,8972,False,none,1
global_safe,fiqa_s,0.1,tpir_at_rank_k,620,616,541,60423,-6.619995697002797e-05,-0.0005843595871141205,0.00045286142434714714,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l,0.1,fpir,11299,10556,10186,121736,-0.006103371229545903,-0.006719458500361438,-0.005462640467897746,query,2000,8972,False,none,1
global_empirical,fiqa_l,0.1,tpir_at_rank_k,671,624,600,60423,-0.0007778494943978286,-0.0012284964793158422,-0.000372657586288231,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l,0.1,fpir,10607,10556,9948,121736,-0.00041893934415456396,-0.0010188029835052899,0.0001560754419399356,query,2000,8972,False,none,1
global_safe,fiqa_l,0.1,tpir_at_rank_k,620,624,583,60423,6.619995697002797e-05,-0.0003048130254235806,0.0004260172707448072,mated_identity_cluster,2000,8972,False,none,1
fiqa_s,fiqa_l,0.1,fpir,10414,10556,9236,121736,0.0011664585660774135,0.0003532233686009069,0.0019552556351449027,query,2000,8972,False,none,1
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,616,624,538,60423,0.00013239991394005594,-0.00042453632295645947,0.0006671781511401811,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s,0.2,fpir,22571,21512,19507,121736,-0.008699152263915358,-0.009800305579286324,-0.007524479200893737,query,2000,8972,False,none,1
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1289,1228,1126,60423,-0.0010095493437929266,-0.0017084834214840818,-0.00032687237201969746,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s,0.2,fpir,21202,21512,18954,121736,0.0025464940527042124,0.0014209026089242298,0.0036885144903726088,query,2000,8972,False,none,1
global_safe,fiqa_s,0.2,tpir_at_rank_k,1216,1228,1094,60423,0.00019859987091008392,-0.00043785139221715687,0.0008180388753146126,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l,0.2,fpir,22571,21584,19279,121736,-0.008107708483932444,-0.009266363277912859,-0.006867319445357166,query,2000,8972,False,none,1
global_empirical,fiqa_l,0.2,tpir_at_rank_k,1289,1290,1137,60423,1.6549989242506992e-05,-0.000667359978703863,0.0007727219994183159,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l,0.2,fpir,21202,21584,18808,121736,0.003137937832687126,0.0019712739041861083,0.004337254386541368,query,2000,8972,False,none,1
global_safe,fiqa_l,0.2,tpir_at_rank_k,1216,1290,1101,60423,0.0012246992039455175,0.0005641529443414582,0.0020210282336752977,mated_identity_cluster,2000,8972,False,none,1
fiqa_s,fiqa_l,0.2,fpir,21512,21584,19041,121736,0.0005914437799829139,-0.0004928698166524282,0.001741473352171913,query,2000,8972,False,none,1
fiqa_s,fiqa_l,0.2,tpir_at_rank_k,1228,1290,1123,60423,0.0010260993330354336,0.00018288173077627624,0.0019724295103960314,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s,0.3,fpir,34110,33101,29691,121736,-0.008288427416705001,-0.009701320891108629,-0.006883337714398372,query,2000,8972,False,none,1
global_empirical,fiqa_s,0.3,tpir_at_rank_k,1935,1835,1669,60423,-0.0016549989242506992,-0.002807734554396991,-0.0005932448601801661,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_s,0.3,fpir,32569,33101,29071,121736,0.004370112374318197,0.0029982913846356048,0.0057830058487218245,query,2000,8972,False,none,1
global_safe,fiqa_s,0.3,tpir_at_rank_k,1860,1835,1642,60423,-0.0004137497310626748,-0.0013911565428458453,0.0005406515171567382,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_l,0.3,fpir,34110,32949,28829,121736,-0.009537030952224485,-0.011097785371623842,-0.007976071170401526,query,2000,8972,False,none,1
global_empirical,fiqa_l,0.3,tpir_at_rank_k,1935,1938,1658,60423,4.964996772752098e-05,-0.0011076887136720055,0.0012728258623721231,mated_identity_cluster,2000,8972,False,none,1
global_safe,fiqa_l,0.3,fpir,32569,32949,28307,121736,0.003121508838798712,0.0016344795294736154,0.004641396135900636,query,2000,8972,False,none,1
global_safe,fiqa_l,0.3,tpir_at_rank_k,1860,1938,1623,60423,0.0012908991609155455,0.00016878187161162747,0.002515193001002211,mated_identity_cluster,2000,8972,False,none,1
fiqa_s,fiqa_l,0.3,fpir,33101,32949,28738,121736,-0.0012486035355194847,-0.0027189984885325623,0.0002464349083262141,query,2000,8972,False,none,1
fiqa_s,fiqa_l,0.3,tpir_at_rank_k,1835,1938,1657,60423,0.0017046488919782202,0.0006587743815135419,0.0027772944236825205,mated_identity_cluster,2000,8972,False,none,1
global_empirical,fiqa_s,0.01,fpir,1272,1219,1060,121736,-0.00043536833804297826,-0.0007475192219228494,-0.00013143195110731419,query,2000,8972,False,none,2
global_empirical,fiqa_s,0.01,tpir_at_rank_k,62,57,50,60423,-8.274994621253496e-05,-0.00027448983357730575,8.140102768813075e-05,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_s,0.01,fpir,1201,1219,1040,121736,0.00014786094499572846,-0.00013964644805152134,0.0004435828349871854,query,2000,8972,False,none,2
global_safe,fiqa_s,0.01,tpir_at_rank_k,59,57,50,60423,-3.3099978485013984e-05,-0.00021741407733683383,0.00011596869227768499,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_l,0.01,fpir,1272,1200,1090,121736,-0.0005914437799829139,-0.0008709420385095613,-0.0003121508838798712,query,2000,8972,False,none,2
global_empirical,fiqa_l,0.01,tpir_at_rank_k,62,56,51,60423,-9.929993545504196e-05,-0.0002924209153656831,6.401922909232864e-05,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_l,0.01,fpir,1201,1200,1055,121736,-8.214496944207137e-06,-0.0002792928961030427,0.0002710783991588355,query,2000,8972,False,none,2
global_safe,fiqa_l,0.01,tpir_at_rank_k,59,56,50,60423,-4.964996772752098e-05,-0.0002536357131502355,0.00012842449564439724,mated_identity_cluster,2000,8972,False,none,2
fiqa_s,fiqa_l,0.01,fpir,1219,1200,1041,121736,-0.0001560754419399356,-0.0004437881974107902,0.00014786094499572846,query,2000,8972,False,none,2
fiqa_s,fiqa_l,0.01,tpir_at_rank_k,57,56,51,60423,-1.6549989242506992e-05,-0.00014790816571204582,0.00011202030004381712,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_s,0.05,fpir,5589,5436,4644,121736,-0.001256818032463692,-0.0019468357757770915,-0.0005665949267266885,query,2000,8972,False,none,2
global_empirical,fiqa_s,0.05,tpir_at_rank_k,322,310,266,60423,-0.00019859987091008392,-0.0004741294577409582,7.781982257333488e-05,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_s,0.05,fpir,5341,5436,4552,121736,0.000780377209699678,9.836860090688083e-05,0.0014621804560688704,query,2000,8972,False,none,2
global_safe,fiqa_s,0.05,tpir_at_rank_k,299,310,257,60423,0.0001820498816675769,-6.578753830201905e-05,0.0004597180905047968,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_l,0.05,fpir,5589,5362,5362,121736,-0.00186469080633502,-0.0021113310770848387,-0.0016182558980088059,query,2000,8972,False,none,2
global_empirical,fiqa_l,0.05,tpir_at_rank_k,322,296,296,60423,-0.0004302997203051818,-0.0006510867077505161,-0.00024466105928529094,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_l,0.05,fpir,5341,5362,5316,121736,0.00017250443582834986,3.2857987776828546e-05,0.00030393638693566405,query,2000,8972,False,none,2
global_safe,fiqa_l,0.05,tpir_at_rank_k,299,296,294,60423,-4.964996772752098e-05,-0.00014184270859981114,3.319583420165069e-05,mated_identity_cluster,2000,8972,False,none,2
fiqa_s,fiqa_l,0.05,fpir,5436,5362,4563,121736,-0.0006078727738713281,-0.0012732470263521062,4.127784714463974e-05,query,2000,8972,False,none,2
fiqa_s,fiqa_l,0.05,tpir_at_rank_k,310,296,257,60423,-0.00023169984939509788,-0.0004976678881856067,1.6013979698986603e-05,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_s,0.1,fpir,11299,10975,9520,121736,-0.0026614970099231123,-0.0035981550239863307,-0.00174968784911612,query,2000,8972,False,none,2
global_empirical,fiqa_s,0.1,tpir_at_rank_k,671,648,559,60423,-0.00038064975257766083,-0.0009442945302351471,0.00017122140566217187,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_s,0.1,fpir,10973,10975,9390,121736,1.6428993888414273e-05,-0.0009200236577511993,0.0009118091608069921,query,2000,8972,False,none,2
global_safe,fiqa_s,0.1,tpir_at_rank_k,649,648,551,60423,-1.6549989242506992e-05,-0.0005576554701316325,0.0005339505496557394,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_l,0.1,fpir,11299,10932,10358,121736,-0.0030147203785240192,-0.00367188013406059,-0.002373784254452258,query,2000,8972,False,none,2
global_empirical,fiqa_l,0.1,tpir_at_rank_k,671,644,607,60423,-0.0004468497095476888,-0.0008816306035170726,-3.601083064246076e-05,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_l,0.1,fpir,10973,10932,10249,121736,-0.0003367943747124926,-0.0009693106394164421,0.0002957218899914569,query,2000,8972,False,none,2
global_safe,fiqa_l,0.1,tpir_at_rank_k,649,644,599,60423,-8.274994621253496e-05,-0.000495574120476039,0.0003146985986500177,mated_identity_cluster,2000,8972,False,none,2
fiqa_s,fiqa_l,0.1,fpir,10975,10932,9404,121736,-0.0003532233686009069,-0.0012732470263521062,0.0005257278044292567,query,2000,8972,False,none,2
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,648,644,545,60423,-6.619995697002797e-05,-0.0006930942274089849,0.000521684087326138,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_s,0.2,fpir,22571,22045,19267,121736,-0.004320825392652954,-0.005528561805875008,-0.0029898715252677935,query,2000,8972,False,none,2
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1289,1273,1119,60423,-0.0002647998278801119,-0.001030335515921258,0.0004571467834381793,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_s,0.2,fpir,21926,22045,18977,121736,0.0009775251363606493,-0.00026286390221462837,0.0022507721627127554,query,2000,8972,False,none,2
global_safe,fiqa_s,0.2,tpir_at_rank_k,1256,1273,1105,60423,0.0002813498171226189,-0.00039269363395257756,0.0009651800341887209,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_l,0.2,fpir,22571,22265,19587,121736,-0.002513636064927384,-0.0036965236248932116,-0.0012401836761516737,query,2000,8972,False,none,2
global_empirical,fiqa_l,0.2,tpir_at_rank_k,1289,1330,1151,60423,0.0006785495589427867,-8.063067329218818e-05,0.0015121823032466079,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_l,0.2,fpir,21926,22265,19361,121736,0.0027847144640862193,0.0015936124071761846,0.0040004600118288755,query,2000,8972,False,none,2
global_safe,fiqa_l,0.2,tpir_at_rank_k,1256,1330,1133,60423,0.0012246992039455175,0.0004765470332629202,0.00208073875247918,mated_identity_cluster,2000,8972,False,none,2
fiqa_s,fiqa_l,0.2,fpir,22045,22265,19181,121736,0.00180718932772557,0.0005746040612472899,0.0030806417165012805,query,2000,8972,False,none,2
fiqa_s,fiqa_l,0.2,tpir_at_rank_k,1273,1330,1146,60423,0.0009433493868228986,1.4786169244769922e-05,0.001984003422335962,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_s,0.3,fpir,34110,33522,29413,121736,-0.004830124203193797,-0.006382664125648945,-0.003252735427482422,query,2000,8972,False,none,2
global_empirical,fiqa_s,0.3,tpir_at_rank_k,1935,1859,1655,60423,-0.0012577991824305314,-0.002473735195817263,-0.0001345171799057756,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_s,0.3,fpir,33486,33522,29162,121736,0.0002957218899914569,-0.0012403890385752777,0.001864896168758624,query,2000,8972,False,none,2
global_safe,fiqa_s,0.3,tpir_at_rank_k,1894,1859,1639,60423,-0.0005792496234877447,-0.0016596848923138075,0.00046312341806251556,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_l,0.3,fpir,34110,33736,29145,121736,-0.003072221857133469,-0.0046331816389564295,-0.0014537605967010591,query,2000,8972,False,none,2
global_empirical,fiqa_l,0.3,tpir_at_rank_k,1935,1975,1675,60423,0.0006619995697002797,-0.0004832193063746288,0.0018679147010360266,mated_identity_cluster,2000,8972,False,none,2
global_safe,fiqa_l,0.3,fpir,33486,33736,28928,121736,0.002053624236051784,0.0004598064664519948,0.00367188013406059,query,2000,8972,False,none,2
global_safe,fiqa_l,0.3,tpir_at_rank_k,1894,1975,1655,60423,0.0013405491286430664,0.00021218514801903503,0.002550804181013687,mated_identity_cluster,2000,8972,False,none,2
fiqa_s,fiqa_l,0.3,fpir,33522,33736,29184,121736,0.0017579023460603273,0.00026224781494381394,0.0033110583557862884,query,2000,8972,False,none,2
fiqa_s,fiqa_l,0.3,tpir_at_rank_k,1859,1975,1686,60423,0.001919798752130811,0.0008696752291653924,0.0030719889412159245,mated_identity_cluster,2000,8972,False,none,2
global_empirical,fiqa_s,0.01,fpir,1272,1256,1083,121736,-0.00013143195110731419,-0.0004435828349871854,0.00017250443582834986,query,2000,8972,False,none,3
global_empirical,fiqa_s,0.01,tpir_at_rank_k,62,58,51,60423,-6.619995697002797e-05,-0.0002503905116148435,8.39828718731121e-05,mated_identity_cluster,2000,8972,False,none,3
global_safe,fiqa_s,0.01,fpir,1227,1256,1068,121736,0.00023822041138200697,-5.7501478609449955e-05,0.0005259331668528608,query,2000,8972,False,none,3
global_safe,fiqa_s,0.01,tpir_at_rank_k,60,58,51,60423,-3.3099978485013984e-05,-0.00020964985696984517,0.00011261458891115604,mated_identity_cluster,2000,8972,False,none,3
global_empirical,fiqa_l,0.01,fpir,1272,1224,1092,121736,-0.0003942958533219426,-0.00067379411184859,-0.00011500295721889991,query,2000,8972,False,none,3
global_empirical,fiqa_l,0.01,tpir_at_rank_k,62,57,51,60423,-8.274994621253496e-05,-0.00029096659863772867,0.00010231604001685886,mated_identity_cluster,2000,8972,False,none,3
global_safe,fiqa_l,0.01,fpir,1227,1224,1070,121736,-2.464349083262141e-05,-0.0002957218899914569,0.00025464940527042125,query,2000,8972,False,none,3
global_safe,fiqa_l,0.01,tpir_at_rank_k,60,57,50,60423,-4.964996772752098e-05,-0.0002675354005525605,0.00016196268246996455,mated_identity_cluster,2000,8972,False,none,3
fiqa_s,fiqa_l,0.01,fpir,1256,1224,1060,121736,-0.00026286390221462837,-0.0005668002891502925,4.1072484721035685e-05,query,2000,8972,False,none,3
fiqa_s,fiqa_l,0.01,tpir_at_rank_k,58,57,51,60423,-1.6549989242506992e-05,-0.0001660209882558691,0.00014532091072297753,mated_identity_cluster,2000,8972,False,none,3
global_empirical,fiqa_s,0.05,fpir,5589,5456,4604,121736,-0.0010925280935795492,-0.001798974830781363,-0.00041072484721035683,query,2000,8972,False,none,3
