split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir,partition_seed
safety,low,14348,0.4825776940669985,3968,0.2765542235851687,-0.5230520963668823,-0.32068092226982114,[0.5468466],False,fiqa_s,0.3,4
safety,high,15384,0.5174223059330014,4131,0.26852574102964116,-0.5825536766749134,-0.34668988317251204,[0.5468466],False,fiqa_s,0.3,4
test,low,59356,0.48757968062035884,16240,0.27360334254329804,-0.5230520963668823,-0.31349771767854695,[0.5468466],False,fiqa_s,0.3,4
test,high,62380,0.5124203193796412,16964,0.2719461365822379,-0.5825536766749134,-0.34153798818588266,[0.5468466],False,fiqa_s,0.3,4
fit,low,34628,0.5011795695656579,10388,0.2999884486542682,-0.5232557654380798,-0.3351062741875648,[0.5577524],False,fiqa_l,0.3,4
fit,high,34465,0.4988204304343421,10315,0.29928913390396056,-0.5913410880564612,-0.3163664543628692,[0.5577524],False,fiqa_l,0.3,4
safety,low,14110,0.47457285080048434,3913,0.2773210489014883,-0.5232557654380798,-0.3460510739684105,[0.5577524],False,fiqa_l,0.3,4
safety,high,15622,0.5254271491995157,4137,0.2648188452182819,-0.5913410880564612,-0.3193556523323061,[0.5577524],False,fiqa_l,0.3,4
test,low,57916,0.47575080502070055,16348,0.28227087506043236,-0.5232557654380798,-0.3369062125682831,[0.5577524],False,fiqa_l,0.3,4
test,high,63820,0.5242491949792994,16997,0.26632717016609214,-0.5913410880564612,-0.31420972973108297,[0.5577524],False,fiqa_l,0.3,4
fit,all,68265,1.0,682,0.00999047828316121,-0.3259979486465454,-0.32602864027023315,[],False,global_safe,0.01,5
safety,all,30560,1.0,289,0.009456806282722514,-0.3259979486465454,-0.32760090202093123,[],False,global_safe,0.01,5
test,all,121736,1.0,1255,0.010309193664979956,-0.3259979486465454,-0.3246752083301546,[],False,global_safe,0.01,5
fit,low,33996,0.4980004394638541,339,0.009971761383692199,-0.31633952260017395,-0.3165907144546502,[0.54914784],False,fiqa_s,0.01,5
fit,high,34269,0.5019995605361459,340,0.009921503399573959,-0.34152005053056933,-0.34237853527069095,[0.54914784],False,fiqa_s,0.01,5
safety,low,15297,0.5005562827225131,140,0.00915212133097993,-0.31633952260017395,-0.32013941884040914,[0.54914784],False,fiqa_s,0.01,5
safety,high,15263,0.49944371727748693,142,0.009303544519426063,-0.34152005053056933,-0.34423427522182504,[0.54914784],False,fiqa_s,0.01,5
test,low,59934,0.49232765985411053,650,0.010845263122768378,-0.31633952260017395,-0.31348774015903474,[0.54914784],False,fiqa_s,0.01,5
test,high,61802,0.5076723401458895,612,0.009902592149121387,-0.34152005053056933,-0.34183837890625013,[0.54914784],False,fiqa_s,0.01,5
fit,low,34106,0.4996118069288801,340,0.00996892042455873,-0.33747982271161153,-0.3375757828354836,[0.55842185],False,fiqa_l,0.01,5
fit,high,34159,0.5003881930711199,341,0.009982727831610996,-0.31480392813682556,-0.31525356233120017,[0.55842185],False,fiqa_l,0.01,5
safety,low,14817,0.4848494764397906,146,0.009853546601876224,-0.33747982271161153,-0.33802546262741084,[0.55842185],False,fiqa_l,0.01,5
safety,high,15743,0.5151505235602094,132,0.008384678904910119,-0.31480392813682556,-0.32110356450080874,[0.55842185],False,fiqa_l,0.01,5
test,low,58101,0.4772704869553788,595,0.010240787594017314,-0.33747982271161153,-0.33672037720680237,[0.55842185],False,fiqa_l,0.01,5
test,high,63635,0.5227295130446211,646,0.010151646106702286,-0.31480392813682556,-0.3141930967569352,[0.55842185],False,fiqa_l,0.01,5
fit,all,68265,1.0,3413,0.04999633780121585,-0.4021257162094116,-0.32602864027023315,[],False,global_safe,0.05,5
safety,all,30560,1.0,1397,0.04571335078534031,-0.4021257162094116,-0.32760090202093123,[],False,global_safe,0.05,5
test,all,121736,1.0,5436,0.04465400538871,-0.4021257162094116,-0.3246752083301546,[],False,global_safe,0.05,5
fit,low,33996,0.4980004394638541,1699,0.0499764678197435,-0.38613736629486084,-0.3165907144546502,[0.54914784],False,fiqa_s,0.05,5
fit,high,34269,0.5019995605361459,1710,0.04989932592138668,-0.4248752879869561,-0.34237853527069095,[0.54914784],False,fiqa_s,0.05,5
safety,low,15297,0.5005562827225131,698,0.045629862064457086,-0.38613736629486084,-0.32013941884040914,[0.54914784],False,fiqa_s,0.05,5
safety,high,15263,0.49944371727748693,685,0.04487977461835812,-0.4248752879869561,-0.34423427522182504,[0.54914784],False,fiqa_s,0.05,5
test,low,59934,0.49232765985411053,2639,0.04403176827843962,-0.38613736629486084,-0.31348774015903474,[0.54914784],False,fiqa_s,0.05,5
test,high,61802,0.5076723401458895,2871,0.04645480728779004,-0.4248752879869561,-0.34183837890625013,[0.54914784],False,fiqa_s,0.05,5
fit,low,34106,0.4996118069288801,1705,0.049991203893743036,-0.40188145637512207,-0.3375757828354836,[0.55842185],False,fiqa_l,0.05,5
fit,high,34159,0.5003881930711199,1706,0.049942914019731256,-0.4025093208826158,-0.31525356233120017,[0.55842185],False,fiqa_l,0.05,5
safety,low,14817,0.4848494764397906,661,0.04461091988931633,-0.40188145637512207,-0.33802546262741084,[0.55842185],False,fiqa_l,0.05,5
safety,high,15743,0.5151505235602094,738,0.046877977513815665,-0.4025093208826158,-0.32110356450080874,[0.55842185],False,fiqa_l,0.05,5
test,low,58101,0.4772704869553788,2707,0.046591280700848524,-0.40188145637512207,-0.33672037720680237,[0.55842185],False,fiqa_l,0.05,5
test,high,63635,0.5227295130446211,2726,0.042838060815588906,-0.4025093208826158,-0.3141930967569352,[0.55842185],False,fiqa_l,0.05,5
fit,all,68265,1.0,6826,0.0999926756024317,-0.4484630525112152,-0.32602864027023315,[],False,global_safe,0.1,5
safety,all,30560,1.0,2837,0.09283376963350785,-0.4484630525112152,-0.32760090202093123,[],False,global_safe,0.1,5
test,all,121736,1.0,11058,0.09083590720904251,-0.4484630525112152,-0.3246752083301546,[],False,global_safe,0.1,5
fit,low,33996,0.4980004394638541,3399,0.09998235086480763,-0.4299045205116272,-0.3165907144546502,[0.54914784],False,fiqa_s,0.1,5
fit,high,34269,0.5019995605361459,3416,0.0996819282733666,-0.47338674076682036,-0.34237853527069095,[0.54914784],False,fiqa_s,0.1,5
safety,low,15297,0.5005562827225131,1408,0.09204419167156959,-0.4299045205116272,-0.32013941884040914,[0.54914784],False,fiqa_s,0.1,5
safety,high,15263,0.49944371727748693,1405,0.09205267640699731,-0.47338674076682036,-0.34423427522182504,[0.54914784],False,fiqa_s,0.1,5
test,low,59934,0.49232765985411053,5390,0.08993225881803317,-0.4299045205116272,-0.31348774015903474,[0.54914784],False,fiqa_s,0.1,5
test,high,61802,0.5076723401458895,5645,0.09134008608135659,-0.47338674076682036,-0.34183837890625013,[0.54914784],False,fiqa_s,0.1,5
fit,low,34106,0.4996118069288801,3410,0.09998240778748607,-0.44052115082740784,-0.3375757828354836,[0.55842185],False,fiqa_l,0.1,5
fit,high,34159,0.5003881930711199,3411,0.09985655317778623,-0.46285330910351546,-0.31525356233120017,[0.55842185],False,fiqa_l,0.1,5
safety,low,14817,0.4848494764397906,1386,0.0935412026726058,-0.44052115082740784,-0.33802546262741084,[0.55842185],False,fiqa_l,0.1,5
safety,high,15743,0.5151505235602094,1466,0.09312075208028965,-0.46285330910351546,-0.32110356450080874,[0.55842185],False,fiqa_l,0.1,5
test,low,58101,0.4772704869553788,5561,0.09571263833668955,-0.44052115082740784,-0.33672037720680237,[0.55842185],False,fiqa_l,0.1,5
test,high,63635,0.5227295130446211,5488,0.08624184803960085,-0.46285330910351546,-0.3141930967569352,[0.55842185],False,fiqa_l,0.1,5
fit,all,68265,1.0,13653,0.2,-0.5066391825675964,-0.32602864027023315,[],False,global_safe,0.2,5
safety,all,30560,1.0,5795,0.18962696335078533,-0.5066391825675964,-0.32760090202093123,[],False,global_safe,0.2,5
test,all,121736,1.0,22174,0.18214825524084904,-0.5066391825675964,-0.3246752083301546,[],False,global_safe,0.2,5
fit,low,33996,0.4980004394638541,6799,0.19999411695493588,-0.4847458004951477,-0.3165907144546502,[0.54914784],False,fiqa_s,0.2,5
fit,high,34269,0.5019995605361459,6846,0.19977238903965683,-0.5367915413979987,-0.34237853527069095,[0.54914784],False,fiqa_s,0.2,5
safety,low,15297,0.5005562827225131,2949,0.1927828986075701,-0.4847458004951477,-0.32013941884040914,[0.54914784],False,fiqa_s,0.2,5
safety,high,15263,0.49944371727748693,2923,0.19150887767804495,-0.5367915413979987,-0.34423427522182504,[0.54914784],False,fiqa_s,0.2,5
test,low,59934,0.49232765985411053,10956,0.18280108118930824,-0.4847458004951477,-0.31348774015903474,[0.54914784],False,fiqa_s,0.2,5
test,high,61802,0.5076723401458895,11266,0.1822918352156888,-0.5367915413979987,-0.34183837890625013,[0.54914784],False,fiqa_s,0.2,5
fit,low,34106,0.4996118069288801,6821,0.19999413592916201,-0.4888157248497009,-0.3375757828354836,[0.55842185],False,fiqa_l,0.2,5
fit,high,34159,0.5003881930711199,6822,0.19971310635557246,-0.5393177852884168,-0.31525356233120017,[0.55842185],False,fiqa_l,0.2,5
safety,low,14817,0.4848494764397906,2871,0.19376391982182628,-0.4888157248497009,-0.33802546262741084,[0.55842185],False,fiqa_l,0.2,5
safety,high,15743,0.5151505235602094,2987,0.18973512037095852,-0.5393177852884168,-0.32110356450080874,[0.55842185],False,fiqa_l,0.2,5
test,low,58101,0.4772704869553788,11081,0.19071960895681658,-0.4888157248497009,-0.33672037720680237,[0.55842185],False,fiqa_l,0.2,5
test,high,63635,0.5227295130446211,11421,0.1794767030722087,-0.5393177852884168,-0.3141930967569352,[0.55842185],False,fiqa_l,0.2,5
fit,all,68265,1.0,20479,0.2999926756024317,-0.5510686039924622,-0.32602864027023315,[],False,global_safe,0.3,5
safety,all,30560,1.0,8823,0.2887107329842932,-0.5510686039924622,-0.32760090202093123,[],False,global_safe,0.3,5
test,all,121736,1.0,33687,0.2767217585595058,-0.5510686039924622,-0.3246752083301546,[],False,global_safe,0.3,5
fit,low,33996,0.4980004394638541,10198,0.2999764678197435,-0.5242683291435242,-0.3165907144546502,[0.54914784],False,fiqa_s,0.3,5
fit,high,34269,0.5019995605361459,10265,0.2995418599900785,-0.5858881266397438,-0.34237853527069095,[0.54914784],False,fiqa_s,0.3,5
safety,low,15297,0.5005562827225131,4380,0.2863306530692293,-0.5242683291435242,-0.32013941884040914,[0.54914784],False,fiqa_s,0.3,5
safety,high,15263,0.49944371727748693,4423,0.2897857564043766,-0.5858881266397438,-0.34423427522182504,[0.54914784],False,fiqa_s,0.3,5
test,low,59934,0.49232765985411053,16574,0.27653752461040476,-0.5242683291435242,-0.31348774015903474,[0.54914784],False,fiqa_s,0.3,5
test,high,61802,0.5076723401458895,17114,0.2769166046406265,-0.5858881266397438,-0.34183837890625013,[0.54914784],False,fiqa_s,0.3,5
fit,low,34106,0.4996118069288801,10231,0.2999765437166481,-0.5244863629341125,-0.3375757828354836,[0.55842185],False,fiqa_l,0.3,5
fit,high,34159,0.5003881930711199,10232,0.2995403846716824,-0.5959931644402754,-0.31525356233120017,[0.55842185],False,fiqa_l,0.3,5
safety,low,14817,0.4848494764397906,4314,0.2911520550718769,-0.5244863629341125,-0.33802546262741084,[0.55842185],False,fiqa_l,0.3,5
safety,high,15743,0.5151505235602094,4581,0.2909864701772216,-0.5959931644402754,-0.32110356450080874,[0.55842185],False,fiqa_l,0.3,5
test,low,58101,0.4772704869553788,16605,0.28579542520782775,-0.5244863629341125,-0.33672037720680237,[0.55842185],False,fiqa_l,0.3,5
test,high,63635,0.5227295130446211,17444,0.27412587412587414,-0.5959931644402754,-0.3141930967569352,[0.55842185],False,fiqa_l,0.3,5
fit,all,68910,1.0,439,0.00637062835582644,-0.31660252809524536,-0.3331553429365158,[],False,global_safe,0.01,6
safety,all,29915,1.0,299,0.009994985793080394,-0.31660252809524536,-0.31674640774726864,[],False,global_safe,0.01,6
test,all,121736,1.0,999,0.00820628244726293,-0.31660252809524536,-0.3246752083301546,[],False,global_safe,0.01,6
fit,low,34123,0.4951821216078944,197,0.005773232130820854,-0.30495449900627136,-0.3237695908546448,[0.547600445],False,fiqa_s,0.01,6
fit,high,34787,0.5048178783921057,236,0.006784143501882887,-0.33181890845298767,-0.3491222238540651,[0.547600445],False,fiqa_s,0.01,6
safety,low,14860,0.4967407655022564,148,0.009959623149394347,-0.30495449900627136,-0.30499317675828935,[0.547600445],False,fiqa_s,0.01,6
safety,high,15055,0.5032592344977436,150,0.009963467286615742,-0.33181890845298767,-0.33278284668922503,[0.547600445],False,fiqa_s,0.01,6
test,low,59559,0.48924722350003286,476,0.007992075085209624,-0.30495449900627136,-0.3134890961647034,[0.547600445],False,fiqa_s,0.01,6
test,high,62177,0.5107527764999671,493,0.007928976952892549,-0.33181890845298767,-0.34161877989768985,[0.547600445],False,fiqa_s,0.01,6
fit,low,34449,0.4999129299085764,234,0.0067926500043542625,-0.32924121618270874,-0.34031363964080824,[0.56066185],False,fiqa_l,0.01,6
fit,high,34461,0.5000870700914236,205,0.0059487536635617075,-0.3037283718585968,-0.32377845644950864,[0.56066185],False,fiqa_l,0.01,6
safety,low,15018,0.5020223967909075,150,0.00998801438274071,-0.32924121618270874,-0.3294918981194496,[0.56066185],False,fiqa_l,0.01,6
safety,high,14897,0.4979776032090924,148,0.009934886218701752,-0.3037283718585968,-0.30438503742218026,[0.56066185],False,fiqa_l,0.01,6
test,low,58733,0.48246204902411777,496,0.008444996850152384,-0.32924121618270874,-0.336333304643631,[0.56066185],False,fiqa_l,0.01,6
test,high,63003,0.5175379509758823,502,0.007967874545656556,-0.3037283718585968,-0.31418799459934244,[0.56066185],False,fiqa_l,0.01,6
fit,all,68910,1.0,2406,0.03491510666086199,-0.3899024724960327,-0.3331553429365158,[],False,global_safe,0.05,6
safety,all,29915,1.0,1495,0.049974928965401975,-0.3899024724960327,-0.31674640774726864,[],False,global_safe,0.05,6
test,all,121736,1.0,4414,0.036258789511730304,-0.3899024724960327,-0.3246752083301546,[],False,global_safe,0.05,6
fit,low,34123,0.4951821216078944,1016,0.029774638806669987,-0.3703387677669525,-0.3237695908546448,[0.547600445],False,fiqa_s,0.05,6
fit,high,34787,0.5048178783921057,1366,0.03926754247276281,-0.41632118821144104,-0.3491222238540651,[0.547600445],False,fiqa_s,0.05,6
safety,low,14860,0.4967407655022564,743,0.05,-0.3703387677669525,-0.30499317675828935,[0.547600445],False,fiqa_s,0.05,6
safety,high,15055,0.5032592344977436,752,0.04995018266356692,-0.41632118821144104,-0.33278284668922503,[0.547600445],False,fiqa_s,0.05,6
test,low,59559,0.48924722350003286,2002,0.03361372756426401,-0.3703387677669525,-0.3134890961647034,[0.547600445],False,fiqa_s,0.05,6
test,high,62177,0.5107527764999671,2508,0.04033645881917751,-0.41632118821144104,-0.34161877989768985,[0.547600445],False,fiqa_s,0.05,6
fit,low,34449,0.4999129299085764,1445,0.041946065197828675,-0.39730265736579895,-0.34031363964080824,[0.56066185],False,fiqa_l,0.05,6
fit,high,34461,0.5000870700914236,979,0.0284089260323264,-0.37872204184532166,-0.32377845644950864,[0.56066185],False,fiqa_l,0.05,6
safety,low,15018,0.5020223967909075,750,0.04994007191370355,-0.39730265736579895,-0.3294918981194496,[0.56066185],False,fiqa_l,0.05,6
safety,high,14897,0.4979776032090924,744,0.04994294153185205,-0.37872204184532166,-0.30438503742218026,[0.56066185],False,fiqa_l,0.05,6
test,low,58733,0.48246204902411777,2505,0.042650639333934925,-0.39730265736579895,-0.336333304643631,[0.56066185],False,fiqa_l,0.05,6
test,high,63003,0.5175379509758823,1940,0.030792184499150835,-0.37872204184532166,-0.31418799459934244,[0.56066185],False,fiqa_l,0.05,6
fit,all,68910,1.0,5310,0.07705703090988246,-0.4373942017555237,-0.3331553429365158,[],False,global_safe,0.1,6
safety,all,29915,1.0,2991,0.09998328597693465,-0.4373942017555237,-0.31674640774726864,[],False,global_safe,0.1,6
test,all,121736,1.0,9408,0.07728198725110075,-0.4373942017555237,-0.3246752083301546,[],False,global_safe,0.1,6
fit,low,34123,0.4951821216078944,2390,0.07004073498813117,-0.41620510816574097,-0.3237695908546448,[0.547600445],False,fiqa_s,0.1,6
fit,high,34787,0.5048178783921057,3107,0.08931497398453445,-0.46944937109947205,-0.3491222238540651,[0.547600445],False,fiqa_s,0.1,6
safety,low,14860,0.4967407655022564,1486,0.1,-0.41620510816574097,-0.30499317675828935,[0.547600445],False,fiqa_s,0.1,6
safety,high,15055,0.5032592344977436,1505,0.09996678844237794,-0.46944937109947205,-0.33278284668922503,[0.547600445],False,fiqa_s,0.1,6
test,low,59559,0.48924722350003286,4346,0.07296966033680888,-0.41620510816574097,-0.3134890961647034,[0.547600445],False,fiqa_s,0.1,6
test,high,62177,0.5107527764999671,5405,0.08692925036589093,-0.46944937109947205,-0.34161877989768985,[0.547600445],False,fiqa_s,0.1,6
fit,low,34449,0.4999129299085764,3020,0.08766582484252083,-0.43602651357650757,-0.34031363964080824,[0.56066185],False,fiqa_l,0.1,6
fit,high,34461,0.5000870700914236,2321,0.06735149879574011,-0.44152936339378357,-0.32377845644950864,[0.56066185],False,fiqa_l,0.1,6
safety,low,15018,0.5020223967909075,1501,0.09994673058995872,-0.43602651357650757,-0.3294918981194496,[0.56066185],False,fiqa_l,0.1,6
safety,high,14897,0.4979776032090924,1489,0.09995301067328992,-0.44152936339378357,-0.30438503742218026,[0.56066185],False,fiqa_l,0.1,6
test,low,58733,0.48246204902411777,5216,0.0888086765532154,-0.43602651357650757,-0.336333304643631,[0.56066185],False,fiqa_l,0.1,6
test,high,63003,0.5175379509758823,4293,0.06813961239940955,-0.44152936339378357,-0.31418799459934244,[0.56066185],False,fiqa_l,0.1,6
fit,all,68910,1.0,11854,0.17202147728921782,-0.4983300566673279,-0.3331553429365158,[],False,global_safe,0.2,6
safety,all,29915,1.0,5983,0.2,-0.4983300566673279,-0.31674640774726864,[],False,global_safe,0.2,6
test,all,121736,1.0,20287,0.16664749950713018,-0.4983300566673279,-0.3246752083301546,[],False,global_safe,0.2,6
fit,low,34123,0.4951821216078944,5382,0.15772352958415145,-0.4716092646121979,-0.3237695908546448,[0.547600445],False,fiqa_s,0.2,6
fit,high,34787,0.5048178783921057,6474,0.18610400436944835,-0.5327804088592529,-0.3491222238540651,[0.547600445],False,fiqa_s,0.2,6
safety,low,14860,0.4967407655022564,2972,0.2,-0.4716092646121979,-0.30499317675828935,[0.547600445],False,fiqa_s,0.2,6
safety,high,15055,0.5032592344977436,3011,0.2,-0.5327804088592529,-0.33278284668922503,[0.547600445],False,fiqa_s,0.2,6
test,low,59559,0.48924722350003286,9357,0.15710471968971942,-0.4716092646121979,-0.3134890961647034,[0.547600445],False,fiqa_s,0.2,6
test,high,62177,0.5107527764999671,10967,0.17638355018736832,-0.5327804088592529,-0.34161877989768985,[0.547600445],False,fiqa_s,0.2,6
fit,low,34449,0.4999129299085764,6359,0.18459171528926818,-0.4848438501358032,-0.34031363964080824,[0.56066185],False,fiqa_l,0.2,6
fit,high,34461,0.5000870700914236,5532,0.16052929398450422,-0.5244362354278564,-0.32377845644950864,[0.56066185],False,fiqa_l,0.2,6
safety,low,15018,0.5020223967909075,3003,0.19996004794246905,-0.4848438501358032,-0.3294918981194496,[0.56066185],False,fiqa_l,0.2,6
safety,high,14897,0.4979776032090924,2979,0.19997314895616566,-0.5244362354278564,-0.30438503742218026,[0.56066185],False,fiqa_l,0.2,6
test,low,58733,0.48246204902411777,10668,0.18163553709158395,-0.4848438501358032,-0.336333304643631,[0.56066185],False,fiqa_l,0.2,6
test,high,63003,0.5175379509758823,9774,0.1551354697395362,-0.5244362354278564,-0.31418799459934244,[0.56066185],False,fiqa_l,0.2,6
fit,all,68910,1.0,18813,0.27300827165868524,-0.544529914855957,-0.3331553429365158,[],False,global_safe,0.3,6
safety,all,29915,1.0,8974,0.29998328597693463,-0.544529914855957,-0.31674640774726864,[],False,global_safe,0.3,6
test,all,121736,1.0,31908,0.2621081684957613,-0.544529914855957,-0.3246752083301546,[],False,global_safe,0.3,6
fit,low,34123,0.4951821216078944,8823,0.25856460451894614,-0.5150852799415588,-0.3237695908546448,[0.547600445],False,fiqa_s,0.3,6
fit,high,34787,0.5048178783921057,9892,0.28435909966366746,-0.5823701024055481,-0.3491222238540651,[0.547600445],False,fiqa_s,0.3,6
safety,low,14860,0.4967407655022564,4458,0.3,-0.5150852799415588,-0.30499317675828935,[0.547600445],False,fiqa_s,0.3,6
safety,high,15055,0.5032592344977436,4516,0.29996678844237795,-0.5823701024055481,-0.33278284668922503,[0.547600445],False,fiqa_s,0.3,6
test,low,59559,0.48924722350003286,15084,0.2532614718178613,-0.5150852799415588,-0.3134890961647034,[0.547600445],False,fiqa_s,0.3,6
test,high,62177,0.5107527764999671,16853,0.27104878009553374,-0.5823701024055481,-0.34161877989768985,[0.547600445],False,fiqa_s,0.3,6
fit,low,34449,0.4999129299085764,9846,0.2858138117216755,-0.5219115018844604,-0.34031363964080824,[0.56066185],False,fiqa_l,0.3,6
fit,high,34461,0.5000870700914236,8944,0.2595397695946142,-0.5844026803970337,-0.32377845644950864,[0.56066185],False,fiqa_l,0.3,6
safety,low,15018,0.5020223967909075,4505,0.29997336529497937,-0.5219115018844604,-0.3294918981194496,[0.56066185],False,fiqa_l,0.3,6
safety,high,14897,0.4979776032090924,4469,0.2999932872390414,-0.5844026803970337,-0.30438503742218026,[0.56066185],False,fiqa_l,0.3,6
test,low,58733,0.48246204902411777,16411,0.2794170227980863,-0.5219115018844604,-0.336333304643631,[0.56066185],False,fiqa_l,0.3,6
test,high,63003,0.5175379509758823,15784,0.25052775264669935,-0.5844026803970337,-0.31418799459934244,[0.56066185],False,fiqa_l,0.3,6
fit,all,71146,1.0,628,0.008826919292722009,-0.32347947359085083,-0.32788162380456914,[],False,global_safe,0.01,7
safety,all,27679,1.0,276,0.009971458506448932,-0.32347947359085083,-0.323716262578964,[],False,global_safe,0.01,7
test,all,121736,1.0,1180,0.009693106394164422,-0.32347947359085083,-0.3246752083301546,[],False,global_safe,0.01,7
fit,low,35420,0.49784949259269673,338,0.009542631281761716,-0.3161965012550354,-0.31762397021055233,[0.54912255],False,fiqa_s,0.01,7
fit,high,35726,0.5021505074073033,293,0.008201309970329732,-0.3367646634578705,-0.3451380953192711,[0.54912255],False,fiqa_s,0.01,7
safety,low,13864,0.5008851475848116,138,0.009953837276399308,-0.3161965012550354,-0.3166743478178985,[0.54912255],False,fiqa_s,0.01,7
safety,high,13815,0.49911485241518844,138,0.00998914223669924,-0.3367646634578705,-0.3371801561117172,[0.54912255],False,fiqa_s,0.01,7
test,low,59929,0.4922865873693895,647,0.01079610872866225,-0.3161965012550354,-0.31348746895790097,[0.54912255],False,fiqa_s,0.01,7
test,high,61807,0.5077134126306105,544,0.008801592052680118,-0.3367646634578705,-0.3418416035175322,[0.54912255],False,fiqa_s,0.01,7
fit,low,35728,0.5021786186152419,330,0.009236453201970444,-0.3345964848995209,-0.3376203307509419,[0.56316363],False,fiqa_l,0.01,7
fit,high,35418,0.4978213813847581,307,0.00866790897283867,-0.3126523792743683,-0.31923356056213376,[0.56316363],False,fiqa_l,0.01,7
safety,low,14362,0.518877127063839,143,0.009956830524996518,-0.3345964848995209,-0.33505364894866974,[0.56316363],False,fiqa_l,0.01,7
safety,high,13317,0.48112287293616096,133,0.009987234362093565,-0.3126523792743683,-0.31281813502311706,[0.56316363],False,fiqa_l,0.01,7
test,low,59432,0.4882039823881186,583,0.009809530219410419,-0.3345964848995209,-0.3353608208894727,[0.56316363],False,fiqa_l,0.01,7
test,high,62304,0.5117960176118814,600,0.00963020030816641,-0.3126523792743683,-0.31427503079175945,[0.56316363],False,fiqa_l,0.01,7
fit,all,71146,1.0,3123,0.043895651196131896,-0.39824578166007996,-0.32788162380456914,[],False,global_safe,0.05,7
safety,all,27679,1.0,1383,0.04996567795079302,-0.39824578166007996,-0.323716262578964,[],False,global_safe,0.05,7
test,all,121736,1.0,5097,0.04186929092462378,-0.39824578166007996,-0.3246752083301546,[],False,global_safe,0.05,7
fit,low,35420,0.49784949259269673,1590,0.04488989271597967,-0.3832756578922272,-0.31762397021055233,[0.54912255],False,fiqa_s,0.05,7
fit,high,35726,0.5021505074073033,1492,0.04176230196495549,-0.4187176823616028,-0.3451380953192711,[0.54912255],False,fiqa_s,0.05,7
safety,low,13864,0.5008851475848116,693,0.049985574148874785,-0.3832756578922272,-0.3166743478178985,[0.54912255],False,fiqa_s,0.05,7
safety,high,13815,0.49911485241518844,690,0.0499457111834962,-0.4187176823616028,-0.3371801561117172,[0.54912255],False,fiqa_s,0.05,7
test,low,59929,0.4922865873693895,2493,0.04159922575047139,-0.3832756578922272,-0.31348746895790097,[0.54912255],False,fiqa_s,0.05,7
test,high,61807,0.5077134126306105,2591,0.04192081803032019,-0.4187176823616028,-0.3418416035175322,[0.54912255],False,fiqa_s,0.05,7
fit,low,35728,0.5021786186152419,1636,0.04579041648007165,-0.3997272551059723,-0.3376203307509419,[0.56316363],False,fiqa_l,0.05,7
fit,high,35418,0.4978213813847581,1487,0.04198430176746287,-0.39585191011428833,-0.31923356056213376,[0.56316363],False,fiqa_l,0.05,7
safety,low,14362,0.518877127063839,718,0.04999303718145105,-0.3997272551059723,-0.33505364894866974,[0.56316363],False,fiqa_l,0.05,7
safety,high,13317,0.48112287293616096,665,0.049936171810467826,-0.39585191011428833,-0.31281813502311706,[0.56316363],False,fiqa_l,0.05,7
test,low,59432,0.4882039823881186,2687,0.045211333961502224,-0.3997272551059723,-0.3353608208894727,[0.56316363],False,fiqa_l,0.05,7
test,high,62304,0.5117960176118814,2420,0.03884180790960452,-0.39585191011428833,-0.31427503079175945,[0.56316363],False,fiqa_l,0.05,7
fit,all,71146,1.0,6255,0.08791780282798752,-0.4435269236564636,-0.32788162380456914,[],False,global_safe,0.1,7
safety,all,27679,1.0,2767,0.09996748437443549,-0.4435269236564636,-0.323716262578964,[],False,global_safe,0.1,7
test,all,121736,1.0,10349,0.08501182887559966,-0.4435269236564636,-0.3246752083301546,[],False,global_safe,0.1,7
fit,low,35420,0.49784949259269673,3173,0.08958215697346132,-0.42632484436035156,-0.31762397021055233,[0.54912255],False,fiqa_s,0.1,7
fit,high,35726,0.5021505074073033,3179,0.08898281363712703,-0.4692061245441437,-0.3451380953192711,[0.54912255],False,fiqa_s,0.1,7
safety,low,13864,0.5008851475848116,1386,0.09997114829774957,-0.42632484436035156,-0.3166743478178985,[0.54912255],False,fiqa_s,0.1,7
safety,high,13815,0.49911485241518844,1381,0.09996380745566413,-0.4692061245441437,-0.3371801561117172,[0.54912255],False,fiqa_s,0.1,7
test,low,59929,0.4922865873693895,5101,0.08511738891021041,-0.42632484436035156,-0.31348746895790097,[0.54912255],False,fiqa_s,0.1,7
test,high,61807,0.5077134126306105,5317,0.08602585467665474,-0.4692061245441437,-0.3418416035175322,[0.54912255],False,fiqa_s,0.1,7
fit,low,35728,0.5021786186152419,3221,0.09015338110165697,-0.4366207420825958,-0.3376203307509419,[0.56316363],False,fiqa_l,0.1,7
fit,high,35418,0.4978213813847581,3007,0.08490033316392795,-0.4557441473007202,-0.31923356056213376,[0.56316363],False,fiqa_l,0.1,7
safety,low,14362,0.518877127063839,1436,0.0999860743629021,-0.4366207420825958,-0.33505364894866974,[0.56316363],False,fiqa_l,0.1,7
safety,high,13317,0.48112287293616096,1331,0.09994743560862056,-0.4557441473007202,-0.31281813502311706,[0.56316363],False,fiqa_l,0.1,7
test,low,59432,0.4882039823881186,5336,0.08978328173374613,-0.4366207420825958,-0.3353608208894727,[0.56316363],False,fiqa_l,0.1,7
test,high,62304,0.5117960176118814,4909,0.07879108885464818,-0.4557441473007202,-0.31427503079175945,[0.56316363],False,fiqa_l,0.1,7
