analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_left,angular_error_rad,182159,124736,-0.007326608702263292,0.95,-0.014619796536637569,0.0008534507789636821,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_left,reconstruction_mse,182159,124736,-0.0073270363852355365,0.95,-0.01462035982598053,0.0008529481825454967,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_left,cosine_to_origin,182159,124736,0.007326608702263292,0.95,-0.0008534507789636824,0.014619796536637565,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_right,angular_error_rad,182159,124736,-0.13834968589413796,0.95,-0.14634995433348363,-0.13029990355460597,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_right,reconstruction_mse,182159,124736,-0.13834836546606052,0.95,-0.1463480697341658,-0.13029774838764888,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_top_right,cosine_to_origin,182159,124736,0.13834968589413796,0.95,0.13029990355460597,0.14634995433348363,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_left,angular_error_rad,182159,124736,0.1118380991104189,0.95,0.10389887272105978,0.11977685683939705,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_left,reconstruction_mse,182159,124736,0.11183677363457627,0.95,0.10389643143292747,0.11977597788995502,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_left,cosine_to_origin,182159,124736,-0.1118380991104189,0.95,-0.11977685683939705,-0.10389887272105978,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_right,angular_error_rad,182159,124736,0.0073148568569930345,0.95,-0.001055043929699719,0.015150219867138342,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_right,reconstruction_mse,182159,124736,0.0073156997627584425,0.95,-0.0010538362184315075,0.015150684742128459,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,quadrant_bottom_right,cosine_to_origin,182159,124736,-0.0073148568569930345,0.95,-0.015150219867138343,0.0010550439296997186,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_eye_attention,angular_error_rad,182159,124736,-0.050362619194327725,0.95,-0.058507935662272074,-0.04333675297232351,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_eye_attention,reconstruction_mse,182159,124736,-0.050361900790477775,0.95,-0.058506784332299895,-0.04333551883497249,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_eye_attention,cosine_to_origin,182159,124736,0.050362619194327725,0.95,0.04333675297232351,0.05850793566227207,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_eye_attention,angular_error_rad,182159,124736,-0.14733134805803083,0.95,-0.15448208672054622,-0.14035876181247456,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_eye_attention,reconstruction_mse,182159,124736,-0.14732956776085332,0.95,-0.15448058522170124,-0.14035709741466104,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_eye_attention,cosine_to_origin,182159,124736,0.14733134805803083,0.95,0.14035876181247456,0.15448208672054622,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,nose_attention,angular_error_rad,182159,124736,0.07547221573329078,0.95,0.06784079971932831,0.08244400291430858,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,nose_attention,reconstruction_mse,182159,124736,0.07547277429459673,0.95,0.06784191495621152,0.08244398579575679,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,nose_attention,cosine_to_origin,182159,124736,-0.07547221573329078,0.95,-0.08244400291430858,-0.06784079971932831,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,mouth_attention,angular_error_rad,182159,124736,0.21030801642299385,0.95,0.2039472801880048,0.21699825483908694,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,mouth_attention,reconstruction_mse,182159,124736,0.21030683029094124,0.95,0.20394619479087409,0.2169965751501443,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,mouth_attention,cosine_to_origin,182159,124736,-0.21030801642299385,0.95,-0.21699825483908694,-0.2039472801880048,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,angular_error_rad,180861,123641,0.10949955396485128,0.95,0.10299174861187689,0.11712208468101633,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,reconstruction_mse,180861,123641,0.10949946569353446,0.95,0.10299141683634715,0.11712163202584368,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_cheek_attention,cosine_to_origin,180861,123641,-0.10949955396485128,0.95,-0.11712208468101633,-0.10299174861187689,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,angular_error_rad,180793,123703,0.057904297823157175,0.95,0.05084501777265322,0.06523088843146585,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,reconstruction_mse,180793,123703,0.05790401883028044,0.95,0.050845559702679795,0.06523040001433304,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,right_cheek_attention,cosine_to_origin,180793,123703,-0.057904297823157175,0.95,-0.06523088843146585,-0.05084501777265322,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,angular_error_rad,182159,124736,0.17256855809881555,0.95,0.1659170507088615,0.18022463619255252,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,reconstruction_mse,182159,124736,0.17256734443515087,0.95,0.16591579862295014,0.1802240063759778,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,jaw_attention,cosine_to_origin,182159,124736,-0.17256855809881555,0.95,-0.18022463619255252,-0.1659170507088615,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,face_attention,angular_error_rad,182159,124736,0.251378658937595,0.95,0.24216884338686484,0.26131903288357095,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,face_attention,reconstruction_mse,182159,124736,0.2513791290275005,0.95,0.24216875908570354,0.26131959513393044,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,face_attention,cosine_to_origin,182159,124736,-0.251378658937595,0.95,-0.26131903288357095,-0.24216884338686484,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,angular_error_rad,182159,124736,-0.251378658937595,0.95,-0.26131903288357095,-0.24216884338686484,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,reconstruction_mse,182159,124736,-0.2513791290275005,0.95,-0.26131959513393044,-0.24216875908570354,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,outside_face_attention,cosine_to_origin,182159,124736,0.251378658937595,0.95,0.24216884338686484,0.26131903288357095,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,angular_error_rad,182159,124736,-0.10955806965534423,0.95,-0.1174673581827832,-0.10046803825878907,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,reconstruction_mse,182159,124736,-0.10955978702100426,0.95,-0.11746816898448424,-0.1004702282311093,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_entropy,cosine_to_origin,182159,124736,0.10955806965534423,0.95,0.10046803825878907,0.1174673581827832,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,angular_error_rad,182159,124736,0.07361848375826126,0.95,0.06638220689176375,0.08176640832698381,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,reconstruction_mse,182159,124736,0.07361729042186865,0.95,0.06638139590046968,0.08176443196239312,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,maximum_region_concentration,cosine_to_origin,182159,124736,-0.07361848375826126,0.95,-0.08176640832698381,-0.06638220689176376,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_right_asymmetry,angular_error_rad,182159,124736,0.21128079560792792,0.95,0.20175631126118101,0.2209168628960821,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_right_asymmetry,reconstruction_mse,182159,124736,0.21128124499422682,0.95,0.20175656187270435,0.22091664231028144,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,left_right_asymmetry,cosine_to_origin,182159,124736,-0.21128079560792792,0.95,-0.2209168628960821,-0.20175631126118101,500,weighted_rerank,identity-cluster-weighted-rerank-v1
geometry,survface,arcface-7972a704552df378345f,pca,pca_128,saliency_center_x,angular_error_rad,182159,124736,-0.12215304717512077,0.95,-0.1316913175849164,-0.11342346201221133,500,weighted_rerank,identity-cluster-weighted-rerank-v1
