method,target_fpir,model_uid,name,fit_non_mated_count,safety_non_mated_count,raw_threshold,shrinkage_weight,threshold_before_safety,safety_threshold,final_threshold,used_global_fallback,fit_fpir_at_final_threshold,safety_fpir_at_final_threshold,fit_target_met,safety_target_met,partition_seed
fiqa_l,0.2,conditional-threshold-d5bd099698a5224f714447f0,low,33776,15462,-0.5553395748138428,0.9941134918766188,-0.5553395748138428,-0.5504536628723145,-0.5504536628723145,False,0.19019422074846046,0.19997413012546889,True,True,0
fiqa_l,0.2,conditional-threshold-d5bd099698a5224f714447f0,high,33288,16299,-0.6249842643737793,0.9940277114190158,-0.624724830031338,-0.6330825090408325,-0.624724830031338,False,0.19947128094208122,0.18976624332781153,True,True,0
global_empirical,0.3,conditional-threshold-d4d8f8bff0d8a3513030f501,all,98825,0,-0.6369486451148987,1.0,-0.6369486451148987,,-0.6369486451148987,False,0.2999949405514799,,True,,0
global_safe,0.3,conditional-threshold-35f0c800753a7e336c13149d,all,67064,31761,-0.6356654167175293,1.0,-0.6356654167175293,-0.6402461528778076,-0.6356654167175293,False,0.29999701777406657,0.2925285727779352,True,True,0
fiqa_s,0.3,conditional-threshold-06b798a36d6be8032238a7ba,low,33340,15435,-0.6032870411872864,0.9940369707811568,-0.6032870411872864,-0.6014350056648254,-0.6014350056648254,False,0.2955608878224355,0.2999676060900551,True,True,0
fiqa_s,0.3,conditional-threshold-06b798a36d6be8032238a7ba,high,33724,16326,-0.6795001029968262,0.99410446881264,-0.6792416742367784,-0.6858969330787659,-0.6792416742367784,False,0.29946032499110425,0.2878843562415779,True,True,0
fiqa_l,0.3,conditional-threshold-8e8ff142fd348c58fd904c83,low,33776,15462,-0.6012089252471924,0.9941134918766188,-0.6012089252471924,-0.5983337163925171,-0.5983337163925171,False,0.2936108479393652,0.29996119518820336,True,True,0
fiqa_l,0.3,conditional-threshold-8e8ff142fd348c58fd904c83,high,33288,16299,-0.6929763555526733,0.9940277114190158,-0.6926340780871028,-0.7036709189414978,-0.6926340780871028,False,0.29944724825763036,0.2827780845450641,True,True,0
global_empirical,0.01,conditional-threshold-51e7cb7a6a4d9d0093b259d9,all,98825,0,-0.3938274681568146,1.0,-0.3938274681568146,,-0.3938274681568146,False,0.009997470275739944,,True,,1
global_safe,0.01,conditional-threshold-89def691ede3925d2c0426b2,all,69704,29121,-0.3953099846839905,1.0,-0.3953099846839905,-0.39062872529029846,-0.39062872529029846,False,0.00896648685871686,0.009992788709178944,True,True,1
fiqa_s,0.01,conditional-threshold-3024ac3b0e138d99b3669cc3,low,34287,14977,-0.38194677233695984,0.9942007133122626,-0.38194677233695984,-0.38213855028152466,-0.38194677233695984,False,0.009974625951526818,0.009815049742939173,True,True,1
fiqa_s,0.01,conditional-threshold-3024ac3b0e138d99b3669cc3,high,35417,14144,-0.4128861129283905,0.9943847039335149,-0.4127874177645957,-0.40452516078948975,-0.40452516078948975,False,0.007934042973713189,0.009968891402714931,True,True,1
fiqa_l,0.01,conditional-threshold-238d6bf3c768b0be2e4cd7d7,low,34849,14598,-0.38483718037605286,0.9942937031013723,-0.38483718037605286,-0.3836914002895355,-0.3836914002895355,False,0.009612901374501421,0.009932867516098096,True,True,1
fiqa_l,0.01,conditional-threshold-238d6bf3c768b0be2e4cd7d7,high,34855,14523,-0.4095105528831482,0.9942946797889032,-0.4094295340943925,-0.4009368419647217,-0.4009368419647217,False,0.00817673217615837,0.009984163051711079,True,True,1
global_empirical,0.05,conditional-threshold-b621f851c798dff43d90111e,all,98825,0,-0.46756935119628906,1.0,-0.46756935119628906,,-0.46756935119628906,False,0.04999747027573995,,True,,1
global_safe,0.05,conditional-threshold-79aa8eea9567bbdd42a182fb,all,69704,29121,-0.47111746668815613,1.0,-0.47111746668815613,-0.46074947714805603,-0.46074947714805603,False,0.04203489039366464,0.04999828302599499,True,True,1
fiqa_s,0.05,conditional-threshold-ddec37eb603df9745e77ca64,low,34287,14977,-0.4537496566772461,0.9942007133122626,-0.4537496566772461,-0.44822442531585693,-0.44822442531585693,False,0.044856651208913,0.049943246311010214,True,True,1
fiqa_s,0.05,conditional-threshold-ddec37eb603df9745e77ca64,high,35417,14144,-0.49677926301956177,0.9943847039335149,-0.4966351644355631,-0.4806690216064453,-0.4806690216064453,False,0.03921845441454669,0.04998585972850679,True,True,1
fiqa_l,0.05,conditional-threshold-6fddc83346b4632662c49932,low,34849,14598,-0.4545728862285614,0.9942937031013723,-0.4545728862285614,-0.4481250047683716,-0.4481250047683716,False,0.04398978449883784,0.0499383477188656,True,True,1
fiqa_l,0.05,conditional-threshold-6fddc83346b4632662c49932,high,34855,14523,-0.4955918788909912,0.9942946797889032,-0.49545224453239567,-0.4782394766807556,-0.4782394766807556,False,0.03884665040883661,0.049989671555463744,True,True,1
global_empirical,0.1,conditional-threshold-614b8ec552dea7beca2f8d0d,all,98825,0,-0.5153154730796814,1.0,-0.5153154730796814,,-0.5153154730796814,False,0.0999949405514799,,True,,1
global_safe,0.1,conditional-threshold-5c6977e8433d5d0752d2e2ee,all,69704,29121,-0.5201060771942139,1.0,-0.5201060771942139,-0.5047173500061035,-0.5047173500061035,False,0.08203259497302881,0.09999656605198998,True,True,1
fiqa_s,0.1,conditional-threshold-d7f630a68ce7dc25e129a4c0,low,34287,14977,-0.49830976128578186,0.9942007133122626,-0.49830976128578186,-0.4880480468273163,-0.4880480468273163,False,0.08746755330008459,0.09995326166789077,True,True,1
fiqa_s,0.1,conditional-threshold-d7f630a68ce7dc25e129a4c0,high,35417,14144,-0.5505743026733398,0.9943847039335149,-0.5504032145666541,-0.5321959257125854,-0.5321959257125854,False,0.0810062964113279,0.09997171945701358,True,True,1
fiqa_l,0.1,conditional-threshold-8f7bfb2f2f543aa1b8ba5fca,low,34849,14598,-0.4990675449371338,0.9942937031013723,-0.4990675449371338,-0.48983317613601685,-0.48983317613601685,False,0.08763522626187265,0.09994519797232497,True,True,1
fiqa_l,0.1,conditional-threshold-8f7bfb2f2f543aa1b8ba5fca,high,34855,14523,-0.5522896647453308,0.9942946797889032,-0.5521060470728099,-0.5302391648292542,-0.5302391648292542,False,0.07872615119781953,0.09997934311092749,True,True,1
global_empirical,0.2,conditional-threshold-c8a06d54c7ad7780b2f9a975,all,98825,0,-0.5816303491592407,1.0,-0.5816303491592407,,-0.5816303491592407,False,0.2,,True,,1
global_safe,0.2,conditional-threshold-c37c0b0e96cb2f7369328b8a,all,69704,29121,-0.5881209969520569,1.0,-0.5881209969520569,-0.5679022669792175,-0.5679022669792175,False,0.1672357396992999,0.19999313210397995,True,True,1
fiqa_s,0.2,conditional-threshold-bbdb1e215adcbcc5e5b30d2a,low,34287,14977,-0.5591561794281006,0.9942007133122626,-0.5591561794281006,-0.5431280136108398,-0.5431280136108398,False,0.17000612477032112,0.19997329238165187,True,True,1
fiqa_s,0.2,conditional-threshold-bbdb1e215adcbcc5e5b30d2a,high,35417,14144,-0.6286590099334717,0.9943847039335149,-0.6284313769886339,-0.6025650501251221,-0.6025650501251221,False,0.16331140412796114,0.19994343891402716,True,True,1
fiqa_l,0.2,conditional-threshold-bd5c7f36611feffb41b0b4e5,low,34849,14598,-0.5585657954216003,0.9942937031013723,-0.5585657954216003,-0.5431950688362122,-0.5431950688362122,False,0.17030617808258486,0.19995889847924372,True,True,1
fiqa_l,0.2,conditional-threshold-bd5c7f36611feffb41b0b4e5,high,34855,14523,-0.6376453638076782,0.9942946797889032,-0.6373628114365151,-0.606589138507843,-0.606589138507843,False,0.161124659302826,0.19995868622185498,True,True,1
global_empirical,0.3,conditional-threshold-44506d7ad253f2cb166e0ece,all,98825,0,-0.6369486451148987,1.0,-0.6369486451148987,,-0.6369486451148987,False,0.2999949405514799,,True,,1
global_safe,0.3,conditional-threshold-2ab085285ac702b1810558dc,all,69704,29121,-0.64436274766922,1.0,-0.64436274766922,-0.6199089288711548,-0.6199089288711548,False,0.25459084127166304,0.29998969815596993,True,True,1
fiqa_s,0.3,conditional-threshold-ba374eedc8bd187b75a01ac4,low,34287,14977,-0.6084266304969788,0.9942007133122626,-0.6084266304969788,-0.5903724431991577,-0.5903724431991577,False,0.26214016974363463,0.299993323095413,True,True,1
fiqa_s,0.3,conditional-threshold-ba374eedc8bd187b75a01ac4,high,35417,14144,-0.6906101703643799,0.9943847039335149,-0.6903504773936346,-0.6623457074165344,-0.6623457074165344,False,0.2529011491656549,0.2999858597285068,True,True,1
fiqa_l,0.3,conditional-threshold-e29ad8b4113c9d8e43ae6507,low,34849,14598,-0.6059486865997314,0.9942937031013723,-0.6059486865997314,-0.5871849656105042,-0.5871849656105042,False,0.25974920370742344,0.29997259898616246,True,True,1
fiqa_l,0.3,conditional-threshold-e29ad8b4113c9d8e43ae6507,high,34855,14523,-0.7059609889984131,0.9942946797889032,-0.7056095513071897,-0.6741369366645813,-0.6741369366645813,False,0.2521015636207144,0.29993802933278246,True,True,1
global_empirical,0.01,conditional-threshold-ea1048dd4f0e65e1723a2fe2,all,98825,0,-0.3938274681568146,1.0,-0.3938274681568146,,-0.3938274681568146,False,0.009997470275739944,,True,,2
global_safe,0.01,conditional-threshold-540f525139e5661b885feb1a,all,71286,27539,-0.3910210132598877,1.0,-0.3910210132598877,-0.3994927704334259,-0.3910210132598877,False,0.009987935920096513,0.007807109916845202,True,True,2
fiqa_s,0.01,conditional-threshold-fd715fbaf04e8d7004c2a824,low,35361,13724,-0.379576712846756,0.9943758611962543,-0.379576712846756,-0.3891376256942749,-0.379576712846756,False,0.009982749356635841,0.00750510055377441,True,True,2
fiqa_s,0.01,conditional-threshold-fd715fbaf04e8d7004c2a824,high,35925,13815,-0.4087674617767334,0.9944636678200692,-0.4086692115427301,-0.41363561153411865,-0.4086692115427301,False,0.009965205288796103,0.008758595729279768,True,True,2
fiqa_l,0.01,conditional-threshold-a790c9ec14e2a5650b10926c,low,35632,13721,-0.38262641429901123,0.9944183969636079,-0.38262641429901123,-0.38953474164009094,-0.38262641429901123,False,0.009991019308486754,0.007798265432548648,True,True,2
fiqa_l,0.01,conditional-threshold-a790c9ec14e2a5650b10926c,high,35654,13818,-0.4029889404773712,0.9944218218329893,-0.4029221812470623,-0.4148026704788208,-0.4029221812470623,False,0.009928759746452012,0.007381676074685193,True,True,2
global_empirical,0.05,conditional-threshold-7b1bab843d6bc54b93ac2aef,all,98825,0,-0.46756935119628906,1.0,-0.46756935119628906,,-0.46756935119628906,False,0.04999747027573995,,True,,2
global_safe,0.05,conditional-threshold-a2ed894d3929ae6d288c5527,all,71286,27539,-0.465423047542572,1.0,-0.465423047542572,-0.47380608320236206,-0.465423047542572,False,0.049995791600033666,0.04313882130796325,True,True,2
fiqa_s,0.05,conditional-threshold-878612ea2d0e4ae9eed72f6e,low,35361,13724,-0.44920626282691956,0.9943758611962543,-0.44920626282691956,-0.4597241282463074,-0.44920626282691956,False,0.049998586012839005,0.03963858933255611,True,True,2
fiqa_s,0.05,conditional-threshold-878612ea2d0e4ae9eed72f6e,high,35925,13815,-0.48999688029289246,0.9944636678200692,-0.4898608313918526,-0.4970713257789612,-0.4898608313918526,False,0.049965205288796104,0.044589214621787915,True,True,2
fiqa_l,0.05,conditional-threshold-6bce4f5829e9b4cf05ff59a3,low,35632,13721,-0.45152467489242554,0.9944183969636079,-0.45152467489242554,-0.45711755752563477,-0.45152467489242554,False,0.04998316120341266,0.045331972888273446,True,True,2
fiqa_l,0.05,conditional-threshold-6bce4f5829e9b4cf05ff59a3,high,35654,13818,-0.4863308370113373,0.9944218218329893,-0.48621420963660217,-0.4998423159122467,-0.48621420963660217,False,0.049868177483592305,0.041395281516862066,True,True,2
global_empirical,0.1,conditional-threshold-06b5812f904677dff5e3c589,all,98825,0,-0.5153154730796814,1.0,-0.5153154730796814,,-0.5153154730796814,False,0.0999949405514799,,True,,2
global_safe,0.1,conditional-threshold-99e8385f14c4a319f30704f0,all,71286,27539,-0.5122694969177246,1.0,-0.5122694969177246,-0.5240111351013184,-0.5122694969177246,False,0.09999158320006733,0.08566033625040852,True,True,2
fiqa_s,0.1,conditional-threshold-41b54fcd1ebb9ae40891d2cc,low,35361,13724,-0.49206897616386414,0.9943758611962543,-0.49206897616386414,-0.5033633708953857,-0.49206897616386414,False,0.09999717202567801,0.08634508889536578,True,True,2
fiqa_s,0.1,conditional-threshold-41b54fcd1ebb9ae40891d2cc,high,35925,13815,-0.5420351028442383,0.9944636678200692,-0.5418703105622922,-0.55219566822052,-0.5418703105622922,False,0.09981906750173973,0.08917842924357583,True,True,2
fiqa_l,0.1,conditional-threshold-a1b2f10054fb20fc1e1c9328,low,35632,13721,-0.49422308802604675,0.9944183969636079,-0.49422308802604675,-0.5012060403823853,-0.49422308802604675,False,0.09999438706780422,0.09095546971795058,True,True,2
fiqa_l,0.1,conditional-threshold-a1b2f10054fb20fc1e1c9328,high,35654,13818,-0.5402724742889404,0.9944218218329893,-0.5401162686919571,-0.5574523210525513,-0.5401162686919571,False,0.09984854434285073,0.08213923867419308,True,True,2
global_empirical,0.2,conditional-threshold-ef48f4a5b1172a0093ff6962,all,98825,0,-0.5816303491592407,1.0,-0.5816303491592407,,-0.5816303491592407,False,0.2,,True,,2
global_safe,0.2,conditional-threshold-fb5ca8b619e592d54672c6df,all,71286,27539,-0.5790031552314758,1.0,-0.5790031552314758,-0.58918297290802,-0.5790031552314758,False,0.19999719440002245,0.18294055702821455,True,True,2
fiqa_s,0.2,conditional-threshold-2c214fa4caf8f713e7987d0b,low,35361,13724,-0.5502632260322571,0.9943758611962543,-0.5502632260322571,-0.5629875659942627,-0.5502632260322571,False,0.19999434405135602,0.17516758962401632,True,True,2
fiqa_s,0.2,conditional-threshold-2c214fa4caf8f713e7987d0b,high,35925,13815,-0.6174730658531189,0.9944636678200692,-0.6172600836489853,-0.6264535188674927,-0.6172600836489853,False,0.19961029923451634,0.185595367354325,True,True,2
fiqa_l,0.2,conditional-threshold-a9bf35b26c9c6b0ef3aead01,low,35632,13721,-0.5515961647033691,0.9944183969636079,-0.5515961647033691,-0.5593209862709045,-0.5515961647033691,False,0.19998877413560845,0.18417024998177975,True,True,2
fiqa_l,0.2,conditional-threshold-a9bf35b26c9c6b0ef3aead01,high,35654,13818,-0.6235721707344055,0.9944218218329893,-0.6233235568252019,-0.6383097171783447,-0.6233235568252019,False,0.19952880462220227,0.1796931538572876,True,True,2
global_empirical,0.3,conditional-threshold-0dc3486e78f5271d3a946628,all,98825,0,-0.6369486451148987,1.0,-0.6369486451148987,,-0.6369486451148987,False,0.2999949405514799,,True,,2
global_safe,0.3,conditional-threshold-1d625fa381bc536a6c76dd42,all,71286,27539,-0.6338880062103271,1.0,-0.6338880062103271,-0.6442921757698059,-0.6338880062103271,False,0.2999887776000898,0.27876829224009586,True,True,2
fiqa_s,0.3,conditional-threshold-26b6ade9ec1e9c1da47bb329,low,35361,13724,-0.5994775295257568,0.9943758611962543,-0.5994775295257568,-0.6117469072341919,-0.5994775295257568,False,0.299991516077034,0.27499271349460797,True,True,2
fiqa_s,0.3,conditional-threshold-26b6ade9ec1e9c1da47bb329,high,35925,13815,-0.6799216270446777,0.9944636678200692,-0.6796667696282938,-0.6880282163619995,-0.6796667696282938,False,0.2996242171189979,0.28599348534201957,True,True,2
fiqa_l,0.3,conditional-threshold-649bad82e081e32075e4d62d,low,35632,13721,-0.5979933738708496,0.9944183969636079,-0.5979933738708496,-0.6063520908355713,-0.5979933738708496,False,0.2999831612034127,0.28139348443990964,True,True,2
fiqa_l,0.3,conditional-threshold-649bad82e081e32075e4d62d,high,35654,13818,-0.6916570663452148,0.9944218218329893,-0.6913348202352416,-0.7105576992034912,-0.6913348202352416,False,0.2995456330285522,0.27160225792444637,True,True,2
global_empirical,0.01,conditional-threshold-fb5fdf9bb0381b55fcc813a6,all,98825,0,-0.3938274681568146,1.0,-0.3938274681568146,,-0.3938274681568146,False,0.009997470275739944,,True,,3
global_safe,0.01,conditional-threshold-9bb591797a8550aef5bb0598,all,70419,28406,-0.3935367166996002,1.0,-0.3935367166996002,-0.3941690921783447,-0.3935367166996002,False,0.0099973018645536,0.009786664789129058,True,True,3
fiqa_s,0.01,conditional-threshold-59367ccd82a14f70eb8c6b68,low,35229,13872,-0.3821442127227783,0.9943549069970927,-0.3821442127227783,-0.38154247403144836,-0.38154247403144836,False,0.00973629680093105,0.009948096885813149,True,True,3
fiqa_s,0.01,conditional-threshold-59367ccd82a14f70eb8c6b68,high,35190,14534,-0.40980619192123413,0.9943486860695112,-0.40971424800927236,-0.4104267954826355,-0.40971424800927236,False,0.009917590224495596,0.009907802394385578,True,True,3
fiqa_l,0.01,conditional-threshold-e1bb1aeb036f6aaa8f966ff2,low,35200,14249,-0.385193794965744,0.9943502824858758,-0.385193794965744,-0.38262641429901123,-0.38262641429901123,False,0.009176136363636364,0.009965611621868202,True,True,3
fiqa_l,0.01,conditional-threshold-e1bb1aeb036f6aaa8f966ff2,high,35219,14157,-0.4048148989677429,0.9943533131934837,-0.40475121460472796,-0.41048070788383484,-0.40475121460472796,False,0.009966211419972174,0.008335099244190153,True,True,3
global_empirical,0.05,conditional-threshold-5af7fdeabdf3653ccf5bbd74,all,98825,0,-0.46756935119628906,1.0,-0.46756935119628906,,-0.46756935119628906,False,0.04999747027573995,,True,,3
global_safe,0.05,conditional-threshold-a099fc9dada4818598f926bd,all,70419,28406,-0.4667019248008728,1.0,-0.4667019248008728,-0.469845712184906,-0.4667019248008728,False,0.049986509322768005,0.04717313243680912,True,True,3
fiqa_s,0.05,conditional-threshold-fcb4fd73993dd5c8dd2699fc,low,35229,13872,-0.4510343372821808,0.9943549069970927,-0.4510343372821808,-0.455944299697876,-0.4510343372821808,False,0.049987226432768456,0.04555940023068051,True,True,3
fiqa_s,0.05,conditional-threshold-fcb4fd73993dd5c8dd2699fc,high,35190,14534,-0.49222332239151,0.9943486860695112,-0.49207909296178054,-0.4914027452468872,-0.4914027452468872,False,0.049389030974708724,0.04995183707169396,True,True,3
fiqa_l,0.05,conditional-threshold-4a683a16614d702e0e75a5e1,low,35200,14249,-0.45231693983078003,0.9943502824858758,-0.45231693983078003,-0.45414596796035767,-0.45231693983078003,False,0.05,0.048284090111586776,True,True,3
fiqa_l,0.05,conditional-threshold-4a683a16614d702e0e75a5e1,high,35219,14157,-0.48764413595199585,0.9943533131934837,-0.4875258818445895,-0.492978036403656,-0.4875258818445895,False,0.0498878446293194,0.044783499328953875,True,True,3
global_empirical,0.1,conditional-threshold-1b7cc12f16a856ebb4db4f21,all,98825,0,-0.5153154730796814,1.0,-0.5153154730796814,,-0.5153154730796814,False,0.0999949405514799,,True,,3
global_safe,0.1,conditional-threshold-f034e8a7b74442744caf2984,all,70419,28406,-0.5147290825843811,1.0,-0.5147290825843811,-0.5166934728622437,-0.5147290825843811,False,0.09998721935841179,0.09765542491023023,True,True,3
fiqa_s,0.1,conditional-threshold-ad600c202e39f409abfe2494,low,35229,13872,-0.4938412308692932,0.9943549069970927,-0.4938412308692932,-0.49751874804496765,-0.4938412308692932,False,0.09997445286553691,0.09486735870818916,True,True,3
fiqa_s,0.1,conditional-threshold-ad600c202e39f409abfe2494,high,35190,14534,-0.5454433560371399,0.9943486860695112,-0.5452697800357115,-0.5441386699676514,-0.5441386699676514,False,0.09883489627735152,0.09997247832668227,True,True,3
fiqa_l,0.1,conditional-threshold-82d0548fa0e7e050a242c519,low,35200,14249,-0.49575871229171753,0.9943502824858758,-0.49575871229171753,-0.4968200922012329,-0.49575871229171753,False,0.1,0.09832268931153064,True,True,3
fiqa_l,0.1,conditional-threshold-82d0548fa0e7e050a242c519,high,35219,14157,-0.5446082353591919,0.9943533131934837,-0.5444395171414285,-0.5459488034248352,-0.5444395171414285,False,0.09983247678809734,0.09839655294200748,True,True,3
global_empirical,0.2,conditional-threshold-ddbe410b249760ce60ca8883,all,98825,0,-0.5816303491592407,1.0,-0.5816303491592407,,-0.5816303491592407,False,0.2,,True,,3
global_safe,0.2,conditional-threshold-2e94e9146f67dbf3e4688db1,all,70419,28406,-0.5809974074363708,1.0,-0.5809974074363708,-0.5832009315490723,-0.5809974074363708,False,0.19998863942969938,0.19622614940505528,True,True,3
fiqa_s,0.2,conditional-threshold-ba8c822d71721c39564e0fe2,low,35229,13872,-0.5525028109550476,0.9943549069970927,-0.5525028109550476,-0.5560343265533447,-0.5525028109550476,False,0.19997729143603282,0.19261822376009227,True,True,3
fiqa_s,0.2,conditional-threshold-ba8c822d71721c39564e0fe2,high,35190,14534,-0.6212594509124756,0.9943486860695112,-0.6210319174653092,-0.6174300909042358,-0.6174300909042358,False,0.19440181869849388,0.19994495665336454,True,True,3
fiqa_l,0.2,conditional-threshold-248f9e72667798f3132d70c7,low,35200,14249,-0.5530189871788025,0.9943502824858758,-0.5530189871788025,-0.5556527376174927,-0.5530189871788025,False,0.2,0.19404870517229278,True,True,3
fiqa_l,0.2,conditional-threshold-248f9e72667798f3132d70c7,high,35219,14157,-0.6288255453109741,0.9943533131934837,-0.6285554747958573,-0.6252893805503845,-0.6252893805503845,False,0.19506516369005367,0.19997174542629087,True,True,3
global_empirical,0.3,conditional-threshold-fd3e2d910a90dfbf42d6b99c,all,98825,0,-0.6369486451148987,1.0,-0.6369486451148987,,-0.6369486451148987,False,0.2999949405514799,,True,,3
global_safe,0.3,conditional-threshold-0a1468c64f29ebfb69163542,all,70419,28406,-0.6367335915565491,1.0,-0.6367335915565491,-0.637391984462738,-0.6367335915565491,False,0.29999005950098695,0.29863409138914315,True,True,3
fiqa_s,0.3,conditional-threshold-9305fa7d6c6f5ad68ff697c1,low,35229,13872,-0.6022898554801941,0.9943549069970927,-0.6022898554801941,-0.604397714138031,-0.6022898554801941,False,0.29998013000652873,0.29534313725490197,True,True,3
fiqa_s,0.3,conditional-threshold-9305fa7d6c6f5ad68ff697c1,high,35190,14534,-0.6837645173072815,0.9943486860695112,-0.6834987307814226,-0.6785547137260437,-0.6785547137260437,False,0.29107701051435064,0.2999862391633411,True,True,3
fiqa_l,0.3,conditional-threshold-986afbf302e2f10c1a27fe17,low,35200,14249,-0.5989559888839722,0.9943502824858758,-0.5989559888839722,-0.6031807065010071,-0.5989559888839722,False,0.3,0.2906168853954664,True,True,3
fiqa_l,0.3,conditional-threshold-986afbf302e2f10c1a27fe17,high,35219,14157,-0.6979232430458069,0.9943533131934837,-0.6975777242480471,-0.69330233335495,-0.69330233335495,False,0.29197308271103667,0.2999929363565727,True,True,3
global_empirical,0.01,conditional-threshold-c74181210931849ba80b2aa1,all,98825,0,-0.3938274681568146,1.0,-0.3938274681568146,,-0.3938274681568146,False,0.009997470275739944,,True,,4
