dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,protocol_uid,compression_family,compression_profile,threshold_policy,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1,compressed_dir_rank1_count,compressed_dir_rank1,origin_false_accept_count,origin_fpir,compressed_false_accept_count,compressed_fpir,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_128,frozen_origin,calibration,test,20,182159,60423,121736,0.643632113934,0.643632113934,0.643632113934,2748,0.0454793704384,1728,0.0285983814111,10742,0.177779984443,6718,0.111182827731,84307,7818,1228,0.0203233867898,329,0.00544494646078,55372,0.454853124795,5117,0.0420335808635,65570,0.359960254503,0.293351840406,-0.125867359085,0.140752562248,76719,0.421165026158,67592,0.371060447192,116948,0.642010551222,0,512,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_128,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.643632113934,0.493335664272,2748,0.0454793704384,1728,0.0285983814111,10742,0.177779984443,6718,0.111182827731,84307,79789,1228,0.0203233867898,1203,0.0199096370587,55372,0.454853124795,53169,0.436756588027,65570,0.359960254503,0.293351840406,-0.125867359085,0.140752562248,41038,0.225286700081,67592,0.371060447192,69770,0.383017034569,0,512,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_256,frozen_origin,calibration,test,20,182159,60423,121736,0.643632113934,0.643632113934,0.643632113934,2748,0.0454793704384,1942,0.0321400791089,10742,0.177779984443,7198,0.119126822568,84307,3724,1228,0.0203233867898,201,0.00332654783774,55372,0.454853124795,2373,0.0194930012486,74274,0.407742686334,0.322710519486,-0.16465027336,0.169746259823,80625,0.44260783162,67592,0.371060447192,119564,0.656371631377,0,1024,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_256,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.643632113934,0.457534611225,2748,0.0454793704384,1942,0.0321400791089,10742,0.177779984443,7198,0.119126822568,84307,77943,1228,0.0203233867898,1315,0.0217632358539,55372,0.454853124795,51739,0.425009857396,74274,0.407742686334,0.322710519486,-0.16465027336,0.169746259823,35700,0.195982630559,67592,0.371060447192,71312,0.391482166679,0,1024,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_32,frozen_origin,calibration,test,20,182159,60423,121736,0.643632113934,0.643632113934,0.643632113934,2748,0.0454793704384,925,0.0153087400493,10742,0.177779984443,4709,0.077933899343,84307,102824,1228,0.0203233867898,716,0.0118497922976,55372,0.454853124795,68787,0.565050601301,33246,0.182510883349,0.188029998447,0.0422899331893,0.0871882534283,64271,0.352829121811,67592,0.371060447192,53665,0.294605262436,0,128,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_32,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.643632113934,0.654586195946,2748,0.0454793704384,925,0.0153087400493,10742,0.177779984443,4709,0.077933899343,84307,91395,1228,0.0203233867898,674,0.0111546927494,55372,0.454853124795,61219,0.502883288427,33246,0.182510883349,0.188029998447,0.0422899331893,0.0871882534283,63260,0.347279025467,67592,0.371060447192,61191,0.33592081643,0,128,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_384,frozen_origin,calibration,test,20,182159,60423,121736,0.643632113934,0.643632113934,0.643632113934,2748,0.0454793704384,2005,0.0331827284312,10742,0.177779984443,7328,0.121278321169,84307,2976,1228,0.0203233867898,171,0.00283004816047,55372,0.454853124795,1873,0.0153857527765,76492,0.419918862093,0.331122026332,-0.175499851907,0.178687973595,81351,0.446593360745,67592,0.371060447192,120034,0.658951794861,0,1536,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_384,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.643632113934,0.447573632002,2748,0.0454793704384,2005,0.0331827284312,10742,0.177779984443,7328,0.121278321169,84307,77786,1228,0.0203233867898,1353,0.0223921354451,55372,0.454853124795,51559,0.423531247946,76492,0.419918862093,0.331122026332,-0.175499851907,0.178687973595,34459,0.189169901021,67592,0.371060447192,71530,0.392678923358,0,1536,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_64,frozen_origin,calibration,test,20,182159,60423,121736,0.643632113934,0.643632113934,0.643632113934,2748,0.0454793704384,1408,0.0233023848534,10742,0.177779984443,5884,0.0973801367029,84307,24133,1228,0.0203233867898,495,0.00819224467504,55372,0.454853124795,16212,0.133173424459,52072,0.285860155139,0.250980801265,-0.0587097074817,0.101985757266,65656,0.360432369523,67592,0.371060447192,106019,0.582013515665,0,256,0,not_applicable
survface,adaface-4df25b75e065b0b9ed43,20260731-R001-8f94ec62,population-863c3dd1d02a9ae0b4c64629,origin-embedding-d54e40273688d050e56dbca1,qmul-survface-v1-official-open-set-identification,pca,pca_64,recalibrated_compressed,calibration,test,20,182159,60423,121736,,0.643632113934,0.556681573391,2748,0.0454793704384,1408,0.0233023848534,10742,0.177779984443,5884,0.0973801367029,84307,85077,1228,0.0203233867898,976,0.0161527895007,55372,0.454853124795,56974,0.468012748899,52072,0.285860155139,0.250980801265,-0.0587097074817,0.101985757266,50434,0.276868010914,67592,0.371060447192,65738,0.360882525706,0,256,0,not_applicable
