dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes_x,codec_parameter_bytes_source_x,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,target_fpir,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1_denominator,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_count,compressed_dir_rank1_denominator,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,both_dir_rank1_count,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,origin_false_accept_count,origin_fpir_denominator,origin_fpir,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_fpir,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,both_false_accept_count,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,confidence_interval_unit,rate_confidence_interval_method,difference_confidence_interval_method,difference_confidence_interval_resamples,difference_confidence_interval_random_seed,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count,codec_parameter_bytes_y,codec_parameter_bytes_source_y
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_32,463341,512,32,True,reconstruction,0.00070170219046,0.00126938810567,0.637154099689,0.937184778001,0.794545552284,0.592059140184,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34472.881,34202.3626,0.187761036238,5325.91862528,3000,2048,6144000,451584,150.528,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.821411192417,0.821411192417,0.821411192417,2748,0.0454793704384,936,0.015490789931,10742,0.177779984443,4719,0.0780993992354,1705,1914,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,64,60423,0.00105919931152,0.000829632268809,0.00135220374376,7,-0.000231699849395,-0.00059579961273,0.00013239991394,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,1279,121736,0.0105063415916,0.0105063415916,0.00994883062291,0.0110947441684,255,0.00211934021161,0.00145396595912,0.00278471446409,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,33339,0.183021426336,0.188537606853,0.0423096917967,0.0871392438029,2799,0.015365697001,1295,0.00710917385361,1504,0.00825652314736,120793,0.663118484401,120521,0.661625283406,0,67584,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_64,463341,512,64,True,reconstruction,0.000455577513957,0.000934397842428,0.494137671754,0.763610221972,0.872852836757,0.722344133162,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34621.2102,32725.7902,0.179655082648,5566.22159119,3000,2048,6144000,901120,300.373333333,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.821411192417,0.821411192417,0.821411192417,2748,0.0454793704384,1407,0.0232858348642,10742,0.177779984443,5898,0.0976118365523,1705,170,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,13,60423,0.000215149860153,0.000125744411256,0.000368100014503,2,-0.00107574930076,-0.00137406285686,-0.000777849494398,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,108,121736,0.000887165669974,0.000887165669974,0.000734934607417,0.00107089540013,34,-0.00749983571006,-0.00802556351449,-0.0069903315371,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,51878,0.284795151489,0.250700734939,-0.0586195994298,0.102087369812,1765,0.00968933733716,1650,0.00905802074012,115,0.000631316597039,120793,0.663118484401,121641,0.66777375809,0,133120,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_128,463341,512,128,True,reconstruction,0.000225709858858,0.000525809907195,0.335297535182,0.545483902988,0.939634295991,0.854876326608,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36319.7685,34150.5986,0.187476866913,5333.99142233,3000,2048,6144000,1800192,600.064,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.821411192417,0.821411192417,0.821411192417,2748,0.0454793704384,1743,0.0288466312497,10742,0.177779984443,6728,0.111348327624,1705,44,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,2,60423,3.3099978485e-05,9.07725491843e-06,0.000120690554078,0,-0.00125779918243,-0.0015556989888,-0.000976449365308,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,26,121736,0.000213576920549,0.000213576920549,0.000145761515415,0.000312933503007,11,-0.00817342445949,-0.00870736676086,-0.007655911152,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,65597,0.36010847666,0.293461458472,-0.125754736584,0.140705842936,1709,0.00938191360295,1685,0.009250160574,24,0.000131753028947,120793,0.663118484401,121712,0.668163527468,0,264192,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_256,463341,512,256,True,reconstruction,5.37000113438e-05,0.000137178113648,0.158693073894,0.26821918485,0.986101536763,0.964244367294,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34441.9004,33776.0358,0.185420625937,5393.1432652,3000,2048,6144000,3598336,1199.44533333,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.821411192417,0.821411192417,0.821411192417,2748,0.0454793704384,1936,0.0320407791735,10742,0.177779984443,7206,0.119259222482,1705,13,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,0,60423,0,0,6.35720604942e-05,0,-0.00129089916092,-0.00157224897804,-0.00100954934379,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,9,121736,7.39304724979e-05,7.39304724979e-05,3.88967220277e-05,0.000140514213283,6,-0.00831307090754,-0.00883058421502,-0.00779555760005,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74255,0.407638381853,0.322632081299,-0.164623282948,0.169741499283,1700,0.0093325062171,1696,0.00931054737894,4,2.19588381579e-05,120793,0.663118484401,121727,0.668245873111,0,526336,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_384,463341,512,384,True,reconstruction,1.36309189002e-07,2.72512454769e-07,0.0081229252825,0.0118094997514,0.999965138297,0.999930268668,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34421.3053,34202.838,0.187763646045,5325.84459804,3000,2048,6144000,5396480,1798.82666667,frozen_origin,0.01,calibration,test,20,182159,60423,121736,0.821411192417,0.821411192417,0.821411192417,2748,0.0454793704384,2004,0.033166178442,10742,0.177779984443,7346,0.121576220975,1705,11,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,0,60423,0,0,6.35720604942e-05,0,-0.00129089916092,-0.00157224897804,-0.00100954934379,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,7,121736,5.75014786094e-05,5.75014786094e-05,2.78545101527e-05,0.000118699474204,5,-0.00832949990143,-0.00883058421502,-0.00782020109089,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,76468,0.419787109064,0.331123270398,-0.175504305145,0.178695700006,1700,0.0093325062171,1697,0.00931603708848,3,1.64691286184e-05,120793,0.663118484401,121729,0.66825685253,0,788480,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_32,463341,512,32,True,reconstruction,0.00070170219046,0.00126938810567,0.637154099689,0.937184778001,0.794545552284,0.592059140184,0,128,0,not_applicable,67584,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34472.881,34202.3626,0.187761036238,5325.91862528,3000,2048,6144000,451584,150.528,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.821411192417,0.814554274082,2748,0.0454793704384,936,0.015490789931,10742,0.177779984443,4719,0.0780993992354,1705,2533,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,80,60423,0.0013239991394,0.00106404551652,0.00164735648407,10,3.3099978485e-05,-0.000364099763335,0.000430299720305,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,1710,121736,0.0140467897746,0.0140467897746,0.0134008745647,0.0147233731573,316,0.00565978839456,0.00493691266347,0.00637465499113,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,33339,0.183021426336,0.188537606853,0.0423096917967,0.0871392438029,3206,0.0176000087835,1189,0.00652726464243,2017,0.0110727441411,120793,0.663118484401,120106,0.659347053947,0,67584,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_64,463341,512,64,True,reconstruction,0.000455577513957,0.000934397842428,0.494137671754,0.763610221972,0.872852836757,0.722344133162,0,256,0,not_applicable,133120,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34621.2102,32725.7902,0.179655082648,5566.22159119,3000,2048,6144000,901120,300.373333333,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.821411192417,0.739783704281,2748,0.0454793704384,1407,0.0232858348642,10742,0.177779984443,5898,0.0976118365523,1705,2629,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,128,60423,0.00211839862304,0.00178209959549,0.00251800036916,33,0.000827499462125,0.000446849709548,0.00124124919319,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,1691,121736,0.0138907143327,0.0138907143327,0.0132484337992,0.0145636728887,496,0.00550371295262,0.00483012420319,0.00615265821121,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,51878,0.284795151489,0.250700734939,-0.0586195994298,0.102087369812,2698,0.0148112363375,887,0.00486937236151,1811,0.00994186397598,120793,0.663118484401,120173,0.659714864487,0,133120,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_128,463341,512,128,True,reconstruction,0.000225709858858,0.000525809907195,0.335297535182,0.545483902988,0.939634295991,0.854876326608,0,512,0,not_applicable,264192,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,36319.7685,34150.5986,0.187476866913,5333.99142233,3000,2048,6144000,1800192,600.064,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.821411192417,0.688186049461,2748,0.0454793704384,1743,0.0288466312497,10742,0.177779984443,6728,0.111348327624,1705,2710,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,155,60423,0.00256524833259,0.00219232240336,0.00300142016606,49,0.00127434917167,0.000910249408338,0.00165541267398,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,1726,121736,0.0141782217257,0.0141782217257,0.0135292620161,0.0148578413135,591,0.00579122034567,0.00517513307485,0.00644016560426,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,65597,0.36010847666,0.293461458472,-0.125754736584,0.140705842936,2469,0.0135540928529,732,0.00401846738289,1737,0.00953562547006,120793,0.663118484401,120165,0.65967094681,0,264192,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_256,463341,512,256,True,reconstruction,5.37000113438e-05,0.000137178113648,0.158693073894,0.26821918485,0.986101536763,0.964244367294,0,1024,0,not_applicable,526336,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34441.9004,33776.0358,0.185420625937,5393.1432652,3000,2048,6144000,3598336,1199.44533333,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.821411192417,0.656810104847,2748,0.0454793704384,1936,0.0320407791735,10742,0.177779984443,7206,0.119259222482,1705,2647,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,160,60423,0.0026479982788,0.00226865049177,0.00309058144892,57,0.00135709911789,0.00099299935455,0.00172119888122,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,1656,121736,0.0136032069396,0.0136032069396,0.0129676779399,0.0142694321063,638,0.00521620555957,0.00463297627653,0.00579964020503,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,74255,0.407638381853,0.322632081299,-0.164623282948,0.169741499283,2234,0.0122640111112,646,0.0035463523625,1588,0.00871765874868,120793,0.663118484401,120240,0.660082675026,0,526336,pca_components_and_mean
survface,adaface-4df25b75e065b0b9ed43,20260811-R001-cb329ad5,population-8caf41f0460cebd86e1607bc,origin-embedding-13c5d2e2fa370ebd645dcf58,pca,pca_384,463341,512,384,True,reconstruction,1.36309189002e-07,2.72512454769e-07,0.0081229252825,0.0118094997514,0.999965138297,0.999930268668,0,1536,0,not_applicable,788480,pca_components_and_mean,step4_search_space_multi_fpir_v4,validation_required,True,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,34421.3053,34202.838,0.187763646045,5325.84459804,3000,2048,6144000,5396480,1798.82666667,recalibrated_compressed,0.01,calibration,test,20,182159,60423,121736,,0.821411192417,0.647671580315,2748,0.0454793704384,2004,0.033166178442,10742,0.177779984443,7346,0.121576220975,1705,2619,78,60423,0.00129089916092,0.00103456784494,0.00161063840715,156,60423,0.00258179832183,0.00220757981911,0.00301926062456,61,0.00129089916092,0.000943349386823,0.0016223126955,1021,121736,0.00838700138004,0.00838700138004,0.00789000066834,0.00891502744986,1633,121736,0.0134142735099,0.0134142735099,0.0127832217213,0.0140760333889,647,0.00502727212985,0.0044604718407,0.00562713576921,probe,wilson_score,paired_nonparametric_bootstrap_percentile,2000,42,76468,0.419787109064,0.331123270398,-0.175504305145,0.178695700006,2162,0.0118687520243,624,0.00342557875263,1538,0.0084431732717,120793,0.663118484401,120259,0.660186979507,0,788480,pca_components_and_mean
