dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,codec_parameter_bytes,codec_parameter_bytes_source
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,population-be1c15ff189e9f0d9c515e16,origin-embedding-ee48f129596673fb6b8fb500,pq,pq_512_m128_b8,463341,512,512,True,reconstruction,0.000132187247763,0.000194283499252,0.260728636092,0.319927532211,0.965645975117,0.949258211533,0,128,524288,faiss_centroids,524288,faiss_centroids
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,population-be1c15ff189e9f0d9c515e16,origin-embedding-ee48f129596673fb6b8fb500,pq,pq_512_m16_b8,463341,512,512,True,reconstruction,0.000798447536898,0.00122335651724,0.688071721978,0.907886997606,0.764978555918,0.61541260142,0,16,524288,faiss_centroids,524288,faiss_centroids
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,population-be1c15ff189e9f0d9c515e16,origin-embedding-ee48f129596673fb6b8fb500,pq,pq_512_m32_b8,463341,512,512,True,reconstruction,0.000650062673846,0.000983976964568,0.609635078548,0.787823163658,0.81466245724,0.705389969625,0,32,524288,faiss_centroids,524288,faiss_centroids
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,population-be1c15ff189e9f0d9c515e16,origin-embedding-ee48f129596673fb6b8fb500,pq,pq_512_m64_b8,463341,512,512,True,reconstruction,0.000405864023286,0.000601711812631,0.469044239174,0.588031490613,0.889625449529,0.83203427033,0,64,524288,faiss_centroids,524288,faiss_centroids
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,population-be1c15ff189e9f0d9c515e16,origin-embedding-ee48f129596673fb6b8fb500,pq,pq_512_m8_b8,463341,512,512,True,reconstruction,0.000881685289822,0.00136342610025,0.731029946313,0.97948227823,0.735353896742,0.557452438664,0,8,524288,faiss_centroids,524288,faiss_centroids
