dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,all,high_saliency_occlusion_score_drop,9133,1674,0.0718998219555,0.0592198371887,0.962005912625,0.0694178800033,0.0743395500108,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,all,low_saliency_occlusion_score_drop,9133,1674,0.206969549739,0.190257489681,0.986422862148,0.202152160375,0.212176364799,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,all,random_occlusion_score_drop,9133,1674,0.325558051339,0.323160469532,0.993649403263,0.320177393398,0.331269291715,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,all,faithfulness_gain_over_low_saliency,9133,1674,-0.135069727774,-0.123934686184,0.161064272419,-0.142421958477,-0.128072823513,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,all,faithfulness_gain_over_random,9133,1674,-0.253658229378,-0.252137005329,0.0249644147597,-0.259410079612,-0.247516892195,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=calibration,high_saliency_occlusion_score_drop,2217,324,0.0735446921834,0.0614004731178,0.967072620659,0.0680691393062,0.0772724343787,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=calibration,low_saliency_occlusion_score_drop,2217,324,0.208703160013,0.194541335106,0.986468200271,0.201840406421,0.216978871894,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=calibration,random_occlusion_score_drop,2217,324,0.331763016557,0.328645288944,0.991429860171,0.32181734122,0.341166711171,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=calibration,faithfulness_gain_over_low_saliency,2217,324,-0.135158467772,-0.122669696808,0.153360396933,-0.147103646313,-0.126378620387,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=calibration,faithfulness_gain_over_random,2217,324,-0.258218324303,-0.2575750947,0.021650879567,-0.269593508905,-0.250060874523,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=development,high_saliency_occlusion_score_drop,5334,1036,0.0715631748783,0.0589838027954,0.960817397825,0.0684118921035,0.0747074591504,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=development,low_saliency_occlusion_score_drop,5334,1036,0.206956030083,0.18906712532,0.986689163855,0.199388299013,0.214519803549,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=development,random_occlusion_score_drop,5334,1036,0.321774495843,0.318863645196,0.994375703037,0.31457876908,0.329419509392,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=development,faithfulness_gain_over_low_saliency,5334,1036,-0.135392855199,-0.1239400208,0.160479940007,-0.145911275904,-0.125564598852,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=development,faithfulness_gain_over_random,5334,1036,-0.25021132094,-0.248464584351,0.0254968128984,-0.259038161232,-0.242094286749,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=test,high_saliency_occlusion_score_drop,1582,314,0.0707297829002,0.057458460331,0.958912768647,0.0654520680417,0.0766291640484,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=test,low_saliency_occlusion_score_drop,1582,314,0.204585668495,0.186080515385,0.985461441214,0.193162486342,0.216168712492,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=test,random_occlusion_score_drop,1582,314,0.32961941488,0.329839199781,0.994310998736,0.31276517338,0.344792098494,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=test,faithfulness_gain_over_low_saliency,1582,314,-0.133855885635,-0.125921875238,0.173830594185,-0.148887980285,-0.117565725876,0.95,identity_cluster,1000
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,inline_full,protocol_role=test,faithfulness_gain_over_random,1582,314,-0.258889632134,-0.26070150733,0.0278128950695,-0.275899761345,-0.24229703502,0.95,identity_cluster,1000
