dataset,model_uid,run_id,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,origin_decision_threshold,compressed_decision_threshold,origin_tpir20_count,origin_tpir20_denominator,origin_tpir20,compressed_tpir20_count,compressed_tpir20_denominator,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.000592417061611,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0.00177725118483,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.000592417061611,0.432901352644,0.467699497938,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0.00177725118483,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_128,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.000592417061611,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0.00177725118483,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_128,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,2,1688,0.00118483412322,0.000324984408263,0.00430988180796,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.000592417061611,0.432901352644,0.495563209057,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0.00177725118483,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.432901352644,0.407464206219,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_256,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_256,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.432901352644,0.43290412426,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,513,1688,0.303909952607,0.282434055697,0.326276325202,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.303317535545,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.983193277311,0.2819757109,0.324644549763,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,38,1688,0.0225118483412,0.0164448226811,0.0307472226518,0.97268907563,0.953838641232,0.983971111818,0.953781512605,0.931014766236,0.969282596693,0.0219194312796,0.432901352644,0.582525372505,463,476,0.97268907563,454,476,0.953781512605,0.980561555076,0.989495798319,0.983193277311,0.0154028436019,0.029028436019,-0.0189075630252,-0.031512605042,-0.00840336134454
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_32,pca_reconstruction_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,904,1688,0.535545023697,0.511699165475,0.559229466386,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0.534952606635,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.981092436975,0.511255924171,0.558056872038,0,0,0
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_32,pca_reconstruction_cosine,recalibrated_compressed,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,37,1688,0.0219194312796,0.0159439864845,0.030065914984,0.97268907563,0.953838641232,0.983971111818,0.957983193277,0.935995073281,0.972638376342,0.021327014218,0.432901352644,0.607000112534,463,476,0.97268907563,456,476,0.957983193277,0.984881209503,0.989495798319,0.981092436975,0.0148104265403,0.0278584123223,-0.0147058823529,-0.0252100840336,-0.0063025210084
lfw,magface-6931178ad2025e1b3799,20260811-R001-f9c81fe5,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,1,1688,0.000592417061611,0.000104583813744,0.00334813853813,0.97268907563,0.953838641232,0.983971111818,0.97268907563,0.953838641232,0.983971111818,0,0.432901352644,0.432901352644,463,476,0.97268907563,463,476,0.97268907563,1,0.989495798319,0.989495798319,0,0,0,0,0
