schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,partition_seed,tpir_cluster95_low,tpir_cluster95_high
2,genuine-score-topk-v2,20,conditional-threshold-a7106b9216d1a5fc011bcfd7,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1216,125,0.009988828284155878,0.009445466028041069,0.01056311480820582,0.002068748655313374,0.0017367487301086634,0.0024640576117829676,True,False,False,8972,0.0007687766668960218,0.004071122874888071
2,genuine-score-topk-v2,20,conditional-threshold-d687fd1741adf24a88a9b4b8,fiqa_2bin,0.01,negative_squared_l2_adc,182159,121736,60423,1127,112,0.009257738056121442,0.008735022444593194,0.00981142407418615,0.001853598795160783,0.0015408521998695373,0.0022296817767567616,True,True,False,8972,0.0007038031792322134,0.003601234726783608
2,genuine-score-topk-v2,20,conditional-threshold-5266d27e1768e892ffd05f0c,fiqa_5bin,0.01,negative_squared_l2_adc,182159,121736,60423,1261,125,0.010358480646645199,0.009804974830376026,0.010942887402343216,0.002068748655313374,0.0017367487301086634,0.0024640576117829676,False,False,False,8972,0.0009564294395744306,0.0036104901943779383
2,genuine-score-topk-v2,20,continuous-threshold-28b03b92e758f65750a802d7,continuous_fiqa,0.01,negative_squared_l2_adc,182159,121736,60423,1182,155,0.009709535388052836,0.00917396588113683,0.010276046788886505,0.002565248332588584,0.0021923224033628392,0.0030014201660641736,True,False,False,8972,0.001395151013649838,0.004204890192743342
2,genuine-score-topk-v2,20,continuous-threshold-6dddafaa10d140eb1470b99f,continuous_fiqa_margin,0.01,negative_squared_l2_adc,182159,121736,60423,1164,136,0.009561674443057108,0.009030277183246482,0.01012402292818791,0.002250798536980951,0.001903275137841287,0.0026616078208133174,True,False,False,8972,0.00111263054868077,0.003839254233455777
2,genuine-score-topk-v2,20,continuous-threshold-0594180e212a8ce80c8dc025,continuous_fiqa_margin_distortion,0.01,negative_squared_l2_adc,182159,121736,60423,1492,110,0.012256029440757049,0.011653171030352814,0.012889669037591187,0.0018204988166757691,0.0015108112708775,0.00219352695724644,False,False,False,8972,0.0008842304545395402,0.0030653258942929832
2,genuine-score-topk-v2,20,continuous-threshold-1bf4c3672e0b2a746aad2ffd,continuous_fiqa_runnerup,0.01,negative_squared_l2_adc,182159,121736,60423,1348,458,0.011073141880791221,0.010500540764374644,0.01167659883485782,0.007579895073068202,0.006918958684544425,0.008303439782989936,False,False,False,8972,0.005234200551338095,0.010581028475445566
2,genuine-score-topk-v2,20,conditional-threshold-9cb37a0ee56048f94f0e921a,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,5722,410,0.04700335151475324,0.04582866932907752,0.0482066220072678,0.006785495589427867,0.006161545738008698,0.0074721547654690535,True,True,False,8972,0.003592483554548512,0.011452325524072389
2,genuine-score-topk-v2,20,conditional-threshold-797be06853b2f95413d29380,fiqa_2bin,0.05,negative_squared_l2_adc,182159,121736,60423,5585,411,0.04587796543339686,0.04471694285078183,0.0470676473451921,0.006802045578670374,0.006177303341465561,0.007489495036263371,True,True,False,8972,0.0036889633934296296,0.011304998159161236
2,genuine-score-topk-v2,20,conditional-threshold-4c719030fb35d9e89b15385d,fiqa_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,5725,462,0.04702799500558586,0.04585301582675165,0.04823156093602517,0.007646095030038231,0.006982167606439899,0.008372622358099182,True,True,False,8972,0.004661279603647624,0.011836373416889895
2,genuine-score-topk-v2,20,continuous-threshold-b27831fb5141aaae303b3443,continuous_fiqa,0.05,negative_squared_l2_adc,182159,121736,60423,5719,536,0.046978708023920616,0.04580432292134032,0.048181682988573504,0.008870794233983749,0.00815374703410297,0.009650285625023385,True,True,False,8972,0.005763049856561204,0.013121148820048835
2,genuine-score-topk-v2,20,continuous-threshold-fb87584f8ed64a853d1d093b,continuous_fiqa_margin,0.05,negative_squared_l2_adc,182159,121736,60423,5667,505,0.04655155418282184,0.04538233287979382,0.0477493923053075,0.008357744567466031,0.007662462788627366,0.009115535768712426,True,True,False,8972,0.005366059059650013,0.0124920596899189
2,genuine-score-topk-v2,20,continuous-threshold-cc345cc2b439664a6b670410,continuous_fiqa_margin_distortion,0.05,negative_squared_l2_adc,182159,121736,60423,6654,422,0.05465926266675429,0.0533963352438989,0.05595029523716275,0.006984095460337951,0.006350700879843666,0.00768017411464824,False,False,False,8972,0.004502810618358201,0.010112093184027369
2,genuine-score-topk-v2,20,continuous-threshold-4e33b8107178246c712646c9,continuous_fiqa_runnerup,0.05,negative_squared_l2_adc,182159,121736,60423,6729,864,0.05527534993756982,0.0540056460992455,0.05657312004260339,0.014299190705526042,0.013382975300235234,0.015277160113277954,False,False,False,8972,0.0108722384810109,0.017999606066266206
2,genuine-score-topk-v2,20,conditional-threshold-68cb0a5f61d7176b745dd087,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11137,756,0.09148485246763488,0.08987822358458113,0.09311726246060419,0.012511791867335286,0.011655985494212082,0.013429579500173736,True,True,False,8972,0.00789237524097748,0.01884192288157826
2,genuine-score-topk-v2,20,conditional-threshold-b479da4fc6fbe9805682bff5,fiqa_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,10965,782,0.09007195899323125,0.08847667915588268,0.09169310910723054,0.012942091587640469,0.012071353150361671,0.013874756574554808,True,True,False,8972,0.008130215886706078,0.019422452074485563
