partition_seed,target_fpir,stage,reference_method,candidate_method,reference_realized_fpir,reference_tpir_at_rank_k,reference_target_met_on_test,reference_target_met_by_wilson_upper,candidate_realized_fpir,candidate_tpir_at_rank_k,candidate_target_met_on_test,candidate_target_met_by_wilson_upper,delta_fpir,delta_fpir_ci_low,delta_fpir_ci_high,fpir_resampling_unit,delta_tpir_at_rank_k,delta_tpir_at_rank_k_ci_low,delta_tpir_at_rank_k_ci_high,tpir_at_rank_k_resampling_unit,tpir_ci_direction,operating_point_status,same_realized_fpir_enforced,test_based_selection
8972,0.01,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.009257738056121442,0.001853598795160783,True,True,0.009709535388052836,0.002565248332588584,True,False,0.0004517973319313925,9.857396333048565e-05,0.0007885917066438852,query,0.0007116495374278007,0.000263945456453537,0.0011980428620845202,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.01,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.010358480646645199,0.002068748655313374,False,False,0.009709535388052836,0.002565248332588584,True,False,-0.0006489452585923638,-0.001018597621081685,-0.0003121508838798712,query,0.0004964996772752097,9.908974188373085e-05,0.000914093565251477,mated_identity_cluster,increase,reference_misses_target,False,False
8972,0.01,add_margin,continuous_fiqa,continuous_fiqa_margin,0.009709535388052836,0.002565248332588584,True,False,0.009561674443057108,0.002250798536980951,True,False,-0.00014786094499572846,-0.0003121508838798712,8.214496944207137e-06,query,-0.00031444979560763285,-0.0005195390671596783,-0.0001310379969529002,mated_identity_cluster,decrease,both_point_targets_met,False,False
8972,0.01,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.009561674443057108,0.002250798536980951,True,False,0.012256029440757049,0.0018204988166757691,False,False,0.002694354997699941,0.0021439837024380625,0.003228502661497009,query,-0.0004302997203051818,-0.0009262311614004264,6.66769834816214e-05,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
8972,0.01,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.009709535388052836,0.002565248332588584,True,False,0.011073141880791221,0.007579895073068202,False,False,0.0013636064927383847,0.0006076674114477233,0.00215219819938227,query,0.005014646740479619,0.002545839768534847,0.007930102542473443,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.05,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.04587796543339686,0.006802045578670374,True,True,0.046978708023920616,0.008870794233983749,True,True,0.0011007425905237562,0.00032036538082407835,0.0018564763093908128,query,0.002068748655313374,0.0009282589334369288,0.00335915799832473,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.05,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.04702799500558586,0.007646095030038231,True,True,0.046978708023920616,0.008870794233983749,True,True,-4.928698166524282e-05,-0.0007639482158112637,0.0006407307616481567,query,0.0012246992039455175,0.00044899611961840834,0.002113850031583231,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.05,add_margin,continuous_fiqa,continuous_fiqa_margin,0.046978708023920616,0.008870794233983749,True,True,0.04655155418282184,0.008357744567466031,True,True,-0.00042715384109877114,-0.0007064467372018138,-0.00014786094499572846,query,-0.0005130496665177168,-0.0008089132272563714,-0.0002738171738987213,mated_identity_cluster,decrease,both_point_targets_met,False,False
8972,0.05,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.04655155418282184,0.008357744567466031,True,True,0.05465926266675429,0.006984095460337951,False,False,0.008107708483932444,0.006982117040152462,0.009184012946047183,query,-0.0013736491071280803,-0.0025872924820781735,-0.0003868649068187249,mated_identity_cluster,decrease,candidate_misses_target,False,False
8972,0.05,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.046978708023920616,0.008870794233983749,True,True,0.05527534993756982,0.014299190705526042,False,False,0.008296641913649209,0.00662909903397516,0.009980819149635277,query,0.005428396471542293,0.0014367062941421118,0.009286419865404764,mated_identity_cluster,increase,candidate_misses_target,False,False
8972,0.1,continuous_vs_2bin,fiqa_2bin,continuous_fiqa,0.09007195899323125,0.012942091587640469,True,True,0.09472136426365249,0.015341840027803982,True,True,0.00464940527042124,0.0036059587960833284,0.0057337188670565815,query,0.002399748440163514,0.000830992199479663,0.004005460598775161,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.1,continuous_vs_5bin,fiqa_5bin,continuous_fiqa,0.09245416310705132,0.013852340995978353,True,True,0.09472136426365249,0.015341840027803982,True,True,0.00226720115660117,0.0013634011303147798,0.003195439311296576,query,0.0014894990318256294,0.000572176516592615,0.002486409081709008,mated_identity_cluster,increase,both_point_targets_met,False,False
8972,0.1,add_margin,continuous_fiqa,continuous_fiqa_margin,0.09472136426365249,0.015341840027803982,True,True,0.0936781231517382,0.014779140393558744,True,True,-0.0010432411119143065,-0.0013553919957941776,-0.0007475192219228494,query,-0.0005626996342452378,-0.0009407210367106673,-0.00024889146952930107,mated_identity_cluster,decrease,both_point_targets_met,False,False
8972,0.1,add_gallery_distortion,continuous_fiqa_margin,continuous_fiqa_margin_distortion,0.0936781231517382,0.014779140393558744,True,True,0.10786455937438391,0.012462141899607765,False,False,0.014186436222645725,0.012748899257409477,0.015657036538082408,query,-0.002316998493950979,-0.0036458386597263176,-0.0010525376451562944,mated_identity_cluster,decrease,candidate_misses_target,False,False
8972,0.1,runnerup_control,continuous_fiqa,continuous_fiqa_runnerup,0.09472136426365249,0.015341840027803982,True,True,0.1064763093908129,0.017940188338877578,False,False,0.011754945127160413,0.009487743970559242,0.014071843990274033,query,0.0025983483110735978,-0.0024089623358454757,0.007147828063371816,mated_identity_cluster,includes_zero,candidate_misses_target,False,False
