partition_seed,target_fpir,reference_method,candidate_method,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,bootstrap_seed
8972,0.05,global_safe,continuous_fiqa,tpir_at_rank_k,410,536,327,60423,0.002085298644555881,0.0008491927387980934,0.003376064927661464,mated_identity_cluster,2000,8972
8972,0.05,global_safe,continuous_fiqa_margin,fpir,5722,5667,4442,121736,-0.0004517973319313925,-0.0012816668857199183,0.00032878524019188955,query,2000,8972
8972,0.05,global_safe,continuous_fiqa_margin,tpir_at_rank_k,410,505,323,60423,0.0015722489780381642,0.0004076970365635361,0.002715804374216509,mated_identity_cluster,2000,8972
8972,0.05,global_safe,continuous_fiqa_margin_distortion,fpir,5722,6654,3646,121736,0.007655911152001051,0.006464809095091017,0.008806146086613655,query,2000,8972
8972,0.05,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,410,422,258,60423,0.00019859987091008392,-0.0017179844766958537,0.0016955403362546532,mated_identity_cluster,2000,8972
8972,0.05,global_safe,continuous_fiqa_runnerup,fpir,5722,6729,852,121736,0.008271998422816586,0.00661246467766314,0.009997042781100085,query,2000,8972
8972,0.05,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,410,864,106,60423,0.007513695116098174,0.0029502871963972602,0.011950762586792445,mated_identity_cluster,2000,8972
8972,0.05,fiqa_2bin,fiqa_5bin,fpir,5585,5725,4277,121736,0.0011500295721889992,0.00027908753367943785,0.00197969376355392,query,2000,8972
8972,0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,411,462,324,60423,0.0008440494513678566,-6.627577766413878e-05,0.0017989299977605624,mated_identity_cluster,2000,8972
8972,0.05,fiqa_2bin,continuous_fiqa,fpir,5585,5719,4545,121736,0.0011007425905237562,0.00032036538082407835,0.0018564763093908128,query,2000,8972
8972,0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,411,536,345,60423,0.002068748655313374,0.0009282589334369288,0.00335915799832473,mated_identity_cluster,2000,8972
8972,0.05,fiqa_5bin,continuous_fiqa,fpir,5725,5719,4774,121736,-4.928698166524282e-05,-0.0007639482158112637,0.0006407307616481567,query,2000,8972
8972,0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,462,536,384,60423,0.0012246992039455175,0.00044899611961840834,0.002113850031583231,mated_identity_cluster,2000,8972
8972,0.05,continuous_fiqa,continuous_fiqa_margin,fpir,5719,5667,5555,121736,-0.00042715384109877114,-0.0007064467372018138,-0.00014786094499572846,query,2000,8972
8972,0.05,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,536,505,502,60423,-0.0005130496665177168,-0.0008089132272563714,-0.0002738171738987213,mated_identity_cluster,2000,8972
8972,0.05,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,5719,6654,3959,121736,0.007680554642833673,0.006596241046198331,0.008765073601892619,query,2000,8972
8972,0.05,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,536,422,330,60423,-0.0018866987736457972,-0.0031873443775096108,-0.0008452862316066884,mated_identity_cluster,2000,8972
8972,0.05,continuous_fiqa,continuous_fiqa_runnerup,fpir,5719,6729,929,121736,0.008296641913649209,0.00662909903397516,0.009980819149635277,query,2000,8972
8972,0.05,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,536,864,227,60423,0.005428396471542293,0.0014367062941421118,0.009286419865404764,mated_identity_cluster,2000,8972
8972,0.05,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,5667,6654,3947,121736,0.008107708483932444,0.006982117040152462,0.009184012946047183,query,2000,8972
8972,0.05,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,505,422,326,60423,-0.0013736491071280803,-0.0025872924820781735,-0.0003868649068187249,mated_identity_cluster,2000,8972
8972,0.1,global_safe,fiqa_2bin,fpir,11137,10965,9518,121736,-0.0014128934744036276,-0.0023413369915226386,-0.000541951435894067,query,2000,8972
8972,0.1,global_safe,fiqa_2bin,tpir_at_rank_k,756,782,676,60423,0.0004302997203051818,-0.00013534423993563437,0.0010612050115229204,mated_identity_cluster,2000,8972
8972,0.1,global_safe,fiqa_5bin,fpir,11137,11255,8940,121736,0.0009693106394164421,-9.877932575409046e-05,0.00209469672077282,query,2000,8972
8972,0.1,global_safe,fiqa_5bin,tpir_at_rank_k,756,837,611,60423,0.0013405491286430664,1.5971330131806698e-05,0.0027836623689716424,mated_identity_cluster,2000,8972
8972,0.1,global_safe,continuous_fiqa,fpir,11137,11531,8914,121736,0.0032365117960176117,0.0021357692054938555,0.004411390221462836,query,2000,8972
8972,0.1,global_safe,continuous_fiqa,tpir_at_rank_k,756,927,611,60423,0.0028300481604686956,0.0012830649269157761,0.004476871494683077,mated_identity_cluster,2000,8972
8972,0.1,global_safe,continuous_fiqa_margin,fpir,11137,11404,8827,121736,0.0021932706841033055,0.001084108234211737,0.003359729250180719,query,2000,8972
8972,0.1,global_safe,continuous_fiqa_margin,tpir_at_rank_k,756,893,597,60423,0.002267348526223458,0.0007210052237544158,0.003825691913216868,mated_identity_cluster,2000,8972
8972,0.1,global_safe,continuous_fiqa_margin_distortion,fpir,11137,13131,7596,121736,0.01637970690674903,0.01476124564631662,0.01796510481698101,query,2000,8972
8972,0.1,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,756,753,483,60423,-4.964996772752098e-05,-0.002252583920657673,0.0018310322437659389,mated_identity_cluster,2000,8972
8972,0.1,global_safe,continuous_fiqa_runnerup,fpir,11137,12962,2263,121736,0.014991456923178024,0.01279818623907472,0.017324374055332853,query,2000,8972
8972,0.1,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,756,1084,190,60423,0.005428396471542293,-0.00028918884668029414,0.010735759591610678,mated_identity_cluster,2000,8972
8972,0.1,fiqa_2bin,fiqa_5bin,fpir,10965,11255,8720,121736,0.00238220411382007,0.0012321745416310704,0.0035240191890648616,query,2000,8972
8972,0.1,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,782,837,608,60423,0.0009102494083378846,-0.0004564551096041565,0.0023085815869783987,mated_identity_cluster,2000,8972
8972,0.1,fiqa_2bin,continuous_fiqa,fpir,10965,11531,9113,121736,0.00464940527042124,0.0036059587960833284,0.0057337188670565815,query,2000,8972
8972,0.1,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,782,927,627,60423,0.002399748440163514,0.000830992199479663,0.004005460598775161,mated_identity_cluster,2000,8972
8972,0.1,fiqa_5bin,continuous_fiqa,fpir,11255,11531,9746,121736,0.00226720115660117,0.0013634011303147798,0.003195439311296576,query,2000,8972
8972,0.1,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,837,927,716,60423,0.0014894990318256294,0.000572176516592615,0.002486409081709008,mated_identity_cluster,2000,8972
8972,0.1,continuous_fiqa,continuous_fiqa_margin,fpir,11531,11404,11294,121736,-0.0010432411119143065,-0.0013553919957941776,-0.0007475192219228494,query,2000,8972
8972,0.1,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,927,893,881,60423,-0.0005626996342452378,-0.0009407210367106673,-0.00024889146952930107,mated_identity_cluster,2000,8972
8972,0.1,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,11531,13131,8298,121736,0.013143195110731419,0.011680603929815339,0.014605580929223894,query,2000,8972
8972,0.1,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,927,753,591,60423,-0.0028796981281962166,-0.004252286294034222,-0.0015820958341678708,mated_identity_cluster,2000,8972
8972,0.1,continuous_fiqa,continuous_fiqa_runnerup,fpir,11531,12962,2509,121736,0.011754945127160413,0.009487743970559242,0.014071843990274033,query,2000,8972
8972,0.1,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,927,1084,355,60423,0.0025983483110735978,-0.0024089623358454757,0.007147828063371816,mated_identity_cluster,2000,8972
8972,0.1,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,11404,13131,8246,121736,0.014186436222645725,0.012748899257409477,0.015657036538082408,query,2000,8972
8972,0.1,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,893,753,587,60423,-0.002316998493950979,-0.0036458386597263176,-0.0010525376451562944,mated_identity_cluster,2000,8972
8972,0.2,global_safe,fiqa_2bin,fpir,22111,21893,18978,121736,-0.0017907603338371558,-0.0029902822501150024,-0.00048465531970822107,query,2000,8972
