partition_seed,target_fpir,reference_method,candidate_method,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,bootstrap_seed
0,0.01,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,1326,1686,497,121736,0.0029572188999145693,0.0022177088125123223,0.0036802999934284013,query,2000,8972
0,0.01,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,52,136,32,60423,0.0013901990963705875,0.0004585302406867166,0.0027202526832465204,mated_identity_cluster,2000,8972
0,0.01,continuous_fiqa,continuous_fiqa_runnerup,fpir,1326,1259,94,121736,-0.0005503712952618781,-0.0013553919957941776,0.00021357692054938557,query,2000,8972
0,0.01,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,52,519,42,60423,0.0077288449762507655,0.005152651192962435,0.010492110988647224,mated_identity_cluster,2000,8972
0,0.01,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,1326,1686,497,121736,0.0029572188999145693,0.0022177088125123223,0.0036802999934284013,query,2000,8972
0,0.01,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,52,136,32,60423,0.0013901990963705875,0.0004585302406867166,0.0027202526832465204,mated_identity_cluster,2000,8972
0,0.05,global_safe,fiqa_2bin,fpir,6320,6055,5428,121736,-0.0021768416902148914,-0.002809357954918841,-0.0015361109285667346,query,2000,8972
0,0.05,global_safe,fiqa_2bin,tpir_at_rank_k,84,97,66,60423,0.0002151498601525909,-8.297132201500157e-05,0.0005442855729889246,mated_identity_cluster,2000,8972
0,0.05,global_safe,fiqa_5bin,fpir,6320,6198,5029,121736,-0.0010021686271932707,-0.0018238236840375892,-0.00022158605506998862,query,2000,8972
0,0.05,global_safe,fiqa_5bin,tpir_at_rank_k,84,178,57,60423,0.0015556989887956572,0.0009146436390633037,0.0022457444514180284,mated_identity_cluster,2000,8972
0,0.05,global_safe,continuous_fiqa,fpir,6320,6313,5278,121736,-5.7501478609449955e-05,-0.0008050207005322994,0.0006409361240717607,query,2000,8972
0,0.05,global_safe,continuous_fiqa,tpir_at_rank_k,84,217,61,60423,0.00220114856925343,0.001397658478022973,0.003114279130364936,mated_identity_cluster,2000,8972
0,0.05,global_safe,continuous_fiqa_margin,fpir,6320,6313,5278,121736,-5.7501478609449955e-05,-0.0008050207005322994,0.0006409361240717607,query,2000,8972
0,0.05,global_safe,continuous_fiqa_margin,tpir_at_rank_k,84,217,61,60423,0.00220114856925343,0.001397658478022973,0.003114279130364936,mated_identity_cluster,2000,8972
0,0.05,global_safe,continuous_fiqa_margin_distortion,fpir,6320,7539,3364,121736,0.0100134717749885,0.008690732404547546,0.0113935072616153,query,2000,8972
0,0.05,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,84,401,41,60423,0.005246346589874717,0.0030795124760670954,0.008052474667783745,mated_identity_cluster,2000,8972
0,0.05,global_safe,continuous_fiqa_runnerup,fpir,6320,6144,716,121736,-0.0014457514621804561,-0.0031050798449102977,0.000295927252415061,query,2000,8972
0,0.05,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,84,881,17,60423,0.013190341426278073,0.009518485484394226,0.017142889887508197,mated_identity_cluster,2000,8972
0,0.05,fiqa_2bin,fiqa_5bin,fpir,6055,6198,4997,121736,0.0011746730630216205,0.0004025103502661497,0.0019386212788328843,query,2000,8972
0,0.05,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,97,178,56,60423,0.0013405491286430664,0.0007158939798726261,0.0020043812828217876,mated_identity_cluster,2000,8972
0,0.05,fiqa_2bin,continuous_fiqa,fpir,6055,6313,5345,121736,0.0021193402116054414,0.0014457514621804561,0.0027767053295656165,query,2000,8972
0,0.05,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,97,217,68,60423,0.001985998709100839,0.001203968660936338,0.0028827193590659256,mated_identity_cluster,2000,8972
0,0.05,fiqa_5bin,continuous_fiqa,fpir,6198,6313,5345,121736,0.0009446671485838208,0.0002464349083262141,0.0016348902543208243,query,2000,8972
0,0.05,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,178,217,106,60423,0.0006454495804577728,6.76362922617587e-05,0.0012884559500515897,mated_identity_cluster,2000,8972
0,0.05,continuous_fiqa,continuous_fiqa_margin,fpir,6313,6313,6313,121736,0.0,0.0,0.0,query,2000,8972
0,0.05,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,217,217,217,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972
0,0.05,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,6313,7539,3325,121736,0.01007097325359795,0.008748233883156997,0.011549788065978839,query,2000,8972
0,0.05,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,217,401,120,60423,0.0030451980206212866,0.0011853066471728898,0.005579981201519357,mated_identity_cluster,2000,8972
0,0.05,continuous_fiqa,continuous_fiqa_runnerup,fpir,6313,6144,749,121736,-0.0013882499835710061,-0.0030475783663008477,0.0003698577249129252,query,2000,8972
0,0.05,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,217,881,123,60423,0.010989192857024642,0.007599312277252188,0.01457251904413842,mated_identity_cluster,2000,8972
0,0.05,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,6313,7539,3325,121736,0.01007097325359795,0.008748233883156997,0.011549788065978839,query,2000,8972
0,0.05,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,217,401,120,60423,0.0030451980206212866,0.0011853066471728898,0.005579981201519357,mated_identity_cluster,2000,8972
0,0.1,global_safe,fiqa_2bin,fpir,11951,11349,10080,121736,-0.004945127160412697,-0.00588157981205231,-0.0040661759873825325,query,2000,8972
0,0.1,global_safe,fiqa_2bin,tpir_at_rank_k,374,413,275,60423,0.0006454495804577728,-0.0002797195756885158,0.0017685115909162133,mated_identity_cluster,2000,8972
0,0.1,global_safe,fiqa_5bin,fpir,11951,11896,9456,121736,-0.0004517973319313925,-0.0015615758690937754,0.0007150719589932291,query,2000,8972
0,0.1,global_safe,fiqa_5bin,tpir_at_rank_k,374,465,229,60423,0.0015060490210681364,9.323363384788354e-05,0.002905466745985027,mated_identity_cluster,2000,8972
0,0.1,global_safe,continuous_fiqa,fpir,11951,12097,10073,121736,0.001199316553854242,0.0001887280672931593,0.0021932706841033055,query,2000,8972
0,0.1,global_safe,continuous_fiqa,tpir_at_rank_k,374,541,273,60423,0.0027638482034986677,0.0015174295551612267,0.004114026615929181,mated_identity_cluster,2000,8972
0,0.1,global_safe,continuous_fiqa_margin,fpir,11951,12097,10073,121736,0.001199316553854242,0.0001887280672931593,0.0021932706841033055,query,2000,8972
0,0.1,global_safe,continuous_fiqa_margin,tpir_at_rank_k,374,541,273,60423,0.0027638482034986677,0.0015174295551612267,0.004114026615929181,mated_identity_cluster,2000,8972
0,0.1,global_safe,continuous_fiqa_margin_distortion,fpir,11951,14429,7067,121736,0.020355523427745284,0.01860563021620556,0.02217092725241506,query,2000,8972
0,0.1,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,374,691,167,60423,0.005246346589874717,0.0022408082095487134,0.008888371606817056,mated_identity_cluster,2000,8972
0,0.1,global_safe,continuous_fiqa_runnerup,fpir,11951,12198,1953,121736,0.002028980745219163,-0.0001897548794111834,0.004402970362095025,query,2000,8972
0,0.1,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,374,1147,56,60423,0.012793141684457904,0.008132626589298139,0.01751924819828664,mated_identity_cluster,2000,8972
0,0.1,fiqa_2bin,fiqa_5bin,fpir,11349,11896,9488,121736,0.004493329828481303,0.0034416688571991855,0.005553205296707628,query,2000,8972
0,0.1,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,413,465,243,60423,0.0008605994406103636,-0.000923260112968181,0.0023436341782299016,mated_identity_cluster,2000,8972
0,0.1,fiqa_2bin,continuous_fiqa,fpir,11349,12097,10147,121736,0.006144443714266938,0.005240643687980549,0.007080896365906552,query,2000,8972
0,0.1,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,413,541,311,60423,0.002118398623040895,0.0007485148394817269,0.0035681158969794614,mated_identity_cluster,2000,8972
0,0.1,fiqa_5bin,continuous_fiqa,fpir,11896,12097,10238,121736,0.0016511138857856346,0.0006900177433133995,0.0026124153906814736,query,2000,8972
0,0.1,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,465,541,346,60423,0.0012577991824305314,0.00035526904372197305,0.002246563681713931,mated_identity_cluster,2000,8972
0,0.1,continuous_fiqa,continuous_fiqa_margin,fpir,12097,12097,12097,121736,0.0,0.0,0.0,query,2000,8972
0,0.1,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,541,541,541,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972
0,0.1,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,12097,14429,7329,121736,0.01915620687389104,0.017398099165407112,0.02098064664519944,query,2000,8972
0,0.1,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,541,691,291,60423,0.002482498386376049,-0.00017792915626648538,0.005630916662417623,mated_identity_cluster,2000,8972
0,0.1,continuous_fiqa,continuous_fiqa_runnerup,fpir,12097,12198,2070,121736,0.0008296641913649208,-0.0013553919957941776,0.0032118683051849907,query,2000,8972
0,0.1,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,541,1147,206,60423,0.010029293480959238,0.0058304432648417955,0.014247503549694751,mated_identity_cluster,2000,8972
0,0.1,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,12097,14429,7329,121736,0.01915620687389104,0.017398099165407112,0.02098064664519944,query,2000,8972
0,0.1,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,541,691,291,60423,0.002482498386376049,-0.00017792915626648538,0.005630916662417623,mated_identity_cluster,2000,8972
0,0.2,global_safe,fiqa_2bin,fpir,23466,22932,19504,121736,-0.004386541368206611,-0.005725709732535979,-0.0029734425313793795,query,2000,8972
0,0.2,global_safe,fiqa_2bin,tpir_at_rank_k,1109,1187,900,60423,0.0012908991609155455,0.00013425258586351356,0.002507120687564269,mated_identity_cluster,2000,8972
0,0.2,global_safe,fiqa_5bin,fpir,23466,23562,18798,121736,0.0007885917066438852,-0.0008132351974765065,0.0023577659854110526,query,2000,8972
0,0.2,global_safe,fiqa_5bin,tpir_at_rank_k,1109,1302,848,60423,0.0031941479238038494,0.00125809226412921,0.005245754297301431,mated_identity_cluster,2000,8972
0,0.2,global_safe,continuous_fiqa,fpir,23466,24084,19701,121736,0.005076559111520011,0.003606164158506933,0.006604455543142538,query,2000,8972
0,0.2,global_safe,continuous_fiqa,tpir_at_rank_k,1109,1319,904,60423,0.0034754977409264683,0.0017441917777757095,0.0053981704613737785,mated_identity_cluster,2000,8972
0,0.2,global_safe,continuous_fiqa_margin,fpir,23466,24084,19701,121736,0.005076559111520011,0.003606164158506933,0.006604455543142538,query,2000,8972
0,0.2,global_safe,continuous_fiqa_margin,tpir_at_rank_k,1109,1319,904,60423,0.0034754977409264683,0.0017441917777757095,0.0053981704613737785,mated_identity_cluster,2000,8972
0,0.2,global_safe,continuous_fiqa_margin_distortion,fpir,23466,27138,14941,121736,0.030163632779128605,0.027764999671420123,0.03267726884405599,query,2000,8972
0,0.2,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,1109,1312,593,60423,0.0033596478162289194,-0.001067206904464948,0.008216579129021972,mated_identity_cluster,2000,8972
0,0.2,global_safe,continuous_fiqa_runnerup,fpir,23466,24013,5993,121736,0.004493329828481303,0.0014936009068804651,0.00774627061838733,query,2000,8972
0,0.2,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,1109,1501,218,60423,0.006487595783062741,-0.0005556764626903887,0.013244003319678704,mated_identity_cluster,2000,8972
0,0.2,fiqa_2bin,fiqa_5bin,fpir,22932,23562,19125,121736,0.005175133074850496,0.003696318262469607,0.006686600512584609,query,2000,8972
0,0.2,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1187,1302,888,60423,0.0019032487628883041,-3.956760521025543e-07,0.0037926493391369056,mated_identity_cluster,2000,8972
0,0.2,fiqa_2bin,continuous_fiqa,fpir,22932,24084,20228,121736,0.009463100479726622,0.008132351974765065,0.010818697837944403,query,2000,8972
0,0.2,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1187,1319,979,60423,0.002184598580010923,0.0006053932361992708,0.003844420900050007,mated_identity_cluster,2000,8972
0,0.2,fiqa_5bin,continuous_fiqa,fpir,23562,24084,20645,121736,0.004287967404876125,0.0030145150161004146,0.005643359400670303,query,2000,8972
0,0.2,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,1302,1319,1060,60423,0.0002813498171226189,-0.0008121531823422447,0.001376291432491508,mated_identity_cluster,2000,8972
0,0.2,continuous_fiqa,continuous_fiqa_margin,fpir,24084,24084,24084,121736,0.0,0.0,0.0,query,2000,8972
0,0.2,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,1319,1319,1319,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972
0,0.2,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,24084,27138,15911,121736,0.025087073667608595,0.022679815338108696,0.027461268646908062,query,2000,8972
0,0.2,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,1319,1312,761,60423,-0.00011584992469754894,-0.004071832388993301,0.003847391775957783,mated_identity_cluster,2000,8972
0,0.2,continuous_fiqa,continuous_fiqa_runnerup,fpir,24084,24013,6524,121736,-0.0005832292830387067,-0.0036227985148189518,0.002637058881514095,query,2000,8972
0,0.2,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,1319,1501,439,60423,0.0030120980421362727,-0.0034149042125277427,0.008945965722823999,mated_identity_cluster,2000,8972
0,0.2,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,24084,27138,15911,121736,0.025087073667608595,0.022679815338108696,0.027461268646908062,query,2000,8972
0,0.2,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,1319,1312,761,60423,-0.00011584992469754894,-0.004071832388993301,0.003847391775957783,mated_identity_cluster,2000,8972
0,0.3,global_safe,fiqa_2bin,fpir,35114,34456,29143,121736,-0.005405138989288296,-0.0071303887099954,-0.003703505947295794,query,2000,8972
0,0.3,global_safe,fiqa_2bin,tpir_at_rank_k,1885,1994,1570,60423,0.0018039488274332622,0.0005638980108467813,0.0031113870360942866,mated_identity_cluster,2000,8972
0,0.3,global_safe,fiqa_5bin,fpir,35114,35108,28162,121736,-4.928698166524282e-05,-0.0019883189853453368,0.0020045426168101457,query,2000,8972
0,0.3,global_safe,fiqa_5bin,tpir_at_rank_k,1885,2124,1480,60423,0.003955447428959171,0.001798165115624206,0.006365426881963223,mated_identity_cluster,2000,8972
0,0.3,global_safe,continuous_fiqa,fpir,35114,35953,29378,121736,0.006891962936189788,0.005109417099296839,0.008724001117171584,query,2000,8972
0,0.3,global_safe,continuous_fiqa,tpir_at_rank_k,1885,2105,1562,60423,0.0036409976333515383,0.0016346221108631347,0.005873050104039642,mated_identity_cluster,2000,8972
0,0.3,global_safe,continuous_fiqa_margin,fpir,35114,35953,29378,121736,0.006891962936189788,0.005109417099296839,0.008724001117171584,query,2000,8972
0,0.3,global_safe,continuous_fiqa_margin,tpir_at_rank_k,1885,2105,1562,60423,0.0036409976333515383,0.0016346221108631347,0.005873050104039642,mated_identity_cluster,2000,8972
0,0.3,global_safe,continuous_fiqa_margin_distortion,fpir,35114,39680,24149,121736,0.03750739304724979,0.03473869685220477,0.04033317999605704,query,2000,8972
0,0.3,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,1885,2032,1168,60423,0.0024328484186485278,-0.0018559516192440551,0.007471270302727897,mated_identity_cluster,2000,8972
0,0.3,global_safe,continuous_fiqa_runnerup,fpir,35114,35999,12173,121736,0.007269829795623316,0.0037373907471906424,0.011015845764605375,query,2000,8972
0,0.3,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,1885,1738,431,60423,-0.0024328484186485278,-0.010742932954319278,0.0053897449512279455,mated_identity_cluster,2000,8972
0,0.3,fiqa_2bin,fiqa_5bin,fpir,34456,35108,29092,121736,0.005355852007623054,0.0035977442991391214,0.007064878096865346,query,2000,8972
0,0.3,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,1994,2124,1565,60423,0.002151498601525909,0.00018609395423684286,0.0041631564459012164,mated_identity_cluster,2000,8972
0,0.3,fiqa_2bin,continuous_fiqa,fpir,34456,35953,30528,121736,0.012297101925478084,0.010686649799566275,0.013923572320431097,query,2000,8972
0,0.3,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,1994,2105,1683,60423,0.001837048805918276,0.00014489613985999182,0.003649959363736604,mated_identity_cluster,2000,8972
0,0.3,fiqa_5bin,continuous_fiqa,fpir,35108,35953,31448,121736,0.006941249917855031,0.005462435105474141,0.00846093185253335,query,2000,8972
0,0.3,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,2124,2105,1799,60423,-0.00031444979560763285,-0.001528458381949964,0.0009495111834566987,mated_identity_cluster,2000,8972
0,0.3,continuous_fiqa,continuous_fiqa_margin,fpir,35953,35953,35953,121736,0.0,0.0,0.0,query,2000,8972
0,0.3,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,2105,2105,2105,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972
0,0.3,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,35953,39680,25765,121736,0.030615430111059997,0.0279783712295459,0.03316295097588223,query,2000,8972
0,0.3,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,2105,2032,1384,60423,-0.0012081492147030105,-0.0048808673875449645,0.0028675527432623837,mated_identity_cluster,2000,8972
0,0.3,continuous_fiqa,continuous_fiqa_runnerup,fpir,35953,35999,13005,121736,0.0003778668594335283,-0.002999318196753629,0.00405816685286193,query,2000,8972
0,0.3,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,2105,1738,689,60423,-0.0060738460520000665,-0.013826346059146314,0.0010768345744151151,mated_identity_cluster,2000,8972
0,0.3,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,35953,39680,25765,121736,0.030615430111059997,0.0279783712295459,0.03316295097588223,query,2000,8972
0,0.3,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,2105,2032,1384,60423,-0.0012081492147030105,-0.0048808673875449645,0.0028675527432623837,mated_identity_cluster,2000,8972
1,0.01,global_safe,fiqa_2bin,fpir,1280,1186,1046,121736,-0.0007721627127554708,-0.0010925280935795492,-0.00047644082276401394,query,2000,8972
1,0.01,global_safe,fiqa_2bin,tpir_at_rank_k,1,2,1,60423,1.6549989242506992e-05,0.0,5.177124566255694e-05,mated_identity_cluster,2000,8972
1,0.01,global_safe,fiqa_5bin,fpir,1280,1196,1040,121736,-0.0006900177433133995,-0.001018597621081685,-0.0003860813563777354,query,2000,8972
1,0.01,global_safe,fiqa_5bin,tpir_at_rank_k,1,5,1,60423,6.619995697002797e-05,1.5926857499717225e-05,0.00014355492239096306,mated_identity_cluster,2000,8972
1,0.01,global_safe,continuous_fiqa,fpir,1280,1207,964,121736,-0.000599658276927121,-0.0009775251363606493,-0.0001971479266609713,query,2000,8972
1,0.01,global_safe,continuous_fiqa,tpir_at_rank_k,1,48,0,60423,0.0007778494943978286,0.00041255336128544364,0.0012625047235349223,mated_identity_cluster,2000,8972
1,0.01,global_safe,continuous_fiqa_margin,fpir,1280,1207,964,121736,-0.000599658276927121,-0.0009775251363606493,-0.0001971479266609713,query,2000,8972
1,0.01,global_safe,continuous_fiqa_margin,tpir_at_rank_k,1,48,0,60423,0.0007778494943978286,0.00041255336128544364,0.0012625047235349223,mated_identity_cluster,2000,8972
1,0.01,global_safe,continuous_fiqa_margin_distortion,fpir,1280,1673,492,121736,0.0032282972990734047,0.002505421567983177,0.0039511730301636325,query,2000,8972
1,0.01,global_safe,continuous_fiqa_margin_distortion,tpir_at_rank_k,1,129,0,60423,0.002118398623040895,0.0010526541520830305,0.003509497332789485,mated_identity_cluster,2000,8972
1,0.01,global_safe,continuous_fiqa_runnerup,fpir,1280,1259,90,121736,-0.00017250443582834986,-0.0009446671485838208,0.000599658276927121,query,2000,8972
1,0.01,global_safe,continuous_fiqa_runnerup,tpir_at_rank_k,1,523,0,60423,0.00863909438458865,0.005957573474991519,0.011619790397044841,mated_identity_cluster,2000,8972
1,0.01,fiqa_2bin,fiqa_5bin,fpir,1186,1196,1015,121736,8.214496944207137e-05,-0.0002217914174935927,0.0003616432279687181,query,2000,8972
1,0.01,fiqa_2bin,fiqa_5bin,tpir_at_rank_k,2,5,1,60423,4.964996772752098e-05,-1.6954456668779913e-05,0.00013284567979071773,mated_identity_cluster,2000,8972
1,0.01,fiqa_2bin,continuous_fiqa,fpir,1186,1207,992,121736,0.00017250443582834986,-0.00016428993888414274,0.0004930751790760323,query,2000,8972
1,0.01,fiqa_2bin,continuous_fiqa,tpir_at_rank_k,2,48,0,60423,0.0007612995051553217,0.00039521237992667886,0.0012487929420478114,mated_identity_cluster,2000,8972
1,0.01,fiqa_5bin,continuous_fiqa,fpir,1196,1207,1015,121736,9.035946638627851e-05,-0.0002137822829729904,0.0004025103502661497,query,2000,8972
1,0.01,fiqa_5bin,continuous_fiqa,tpir_at_rank_k,5,48,2,60423,0.0007116495374278007,0.0003500840930049581,0.001199876398317803,mated_identity_cluster,2000,8972
1,0.01,continuous_fiqa,continuous_fiqa_margin,fpir,1207,1207,1207,121736,0.0,0.0,0.0,query,2000,8972
1,0.01,continuous_fiqa,continuous_fiqa_margin,tpir_at_rank_k,48,48,48,60423,0.0,0.0,0.0,mated_identity_cluster,2000,8972
1,0.01,continuous_fiqa,continuous_fiqa_margin_distortion,fpir,1207,1673,493,121736,0.0038279555760005256,0.003129723335742919,0.004550831307090754,query,2000,8972
1,0.01,continuous_fiqa,continuous_fiqa_margin_distortion,tpir_at_rank_k,48,129,31,60423,0.0013405491286430664,0.00046142796635658247,0.0025474845536079646,mated_identity_cluster,2000,8972
1,0.01,continuous_fiqa,continuous_fiqa_runnerup,fpir,1207,1259,89,121736,0.00042715384109877114,-0.0003532233686009069,0.0011828875599658277,query,2000,8972
1,0.01,continuous_fiqa,continuous_fiqa_runnerup,tpir_at_rank_k,48,523,40,60423,0.007861244890190822,0.005287914180783091,0.01063899012185955,mated_identity_cluster,2000,8972
1,0.01,continuous_fiqa_margin,continuous_fiqa_margin_distortion,fpir,1207,1673,493,121736,0.0038279555760005256,0.003129723335742919,0.004550831307090754,query,2000,8972
1,0.01,continuous_fiqa_margin,continuous_fiqa_margin_distortion,tpir_at_rank_k,48,129,31,60423,0.0013405491286430664,0.00046142796635658247,0.0025474845536079646,mated_identity_cluster,2000,8972
1,0.05,global_safe,fiqa_2bin,fpir,6213,5986,5470,121736,-0.00186469080633502,-0.0024397055924295194,-0.001322534008017349,query,2000,8972
1,0.05,global_safe,fiqa_2bin,tpir_at_rank_k,81,87,66,60423,9.929993545504196e-05,-0.0001192735602477054,0.000323348729664907,mated_identity_cluster,2000,8972
1,0.05,global_safe,fiqa_5bin,fpir,6213,6162,5191,121736,-0.00041893934415456396,-0.0011664585660774135,0.00026286390221462837,query,2000,8972
1,0.05,global_safe,fiqa_5bin,tpir_at_rank_k,81,164,61,60423,0.0013736491071280803,0.0008197978966134856,0.0019672117898984777,mated_identity_cluster,2000,8972
1,0.05,global_safe,continuous_fiqa,fpir,6213,6151,5064,121736,-0.0005092988105408425,-0.0012736577511993157,0.00023000591443779982,query,2000,8972
1,0.05,global_safe,continuous_fiqa,tpir_at_rank_k,81,215,58,60423,0.002217698558495937,0.0014150148038577042,0.0031413854439144738,mated_identity_cluster,2000,8972
1,0.05,global_safe,continuous_fiqa_margin,fpir,6213,6151,5064,121736,-0.0005092988105408425,-0.0012736577511993157,0.00023000591443779982,query,2000,8972
1,0.05,global_safe,continuous_fiqa_margin,tpir_at_rank_k,81,215,58,60423,0.002217698558495937,0.0014150148038577042,0.0031413854439144738,mated_identity_cluster,2000,8972
1,0.05,global_safe,continuous_fiqa_margin_distortion,fpir,6213,7562,3349,121736,0.011081356377735427,0.009733973516461852,0.012445168232897416,query,2000,8972
