schema_version,metric_contract,rank_k,model_uid,method,target_fpir,score_space,test_probe_count,test_non_mated_count,test_mated_count,false_accept_count,true_identification_at_rank_k_count,realized_fpir,fpir_wilson95_low,fpir_wilson95_high,tpir_at_rank_k,tpir_at_rank_k_wilson95_low,tpir_at_rank_k_wilson95_high,target_met_on_test,target_met_by_wilson_upper,threshold_fit_on_test,partition_seed,tpir_cluster95_low,tpir_cluster95_high
2,genuine-score-topk-v2,20,conditional-threshold-6d3729216e6dde0c085b4bf1,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11951,374,0.0981714529802195,0.0965126616418686,0.09985560344172777,0.006189695976697615,0.00559495624134399,0.0068472207890913055,True,True,False,0,0.004112097485582484,0.00850599851738911
2,genuine-score-topk-v2,20,conditional-threshold-0fde25b85be28b99e49514d1,fiqa_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,11349,413,0.09322632581980679,0.09160586928286854,0.09487245356347543,0.006835145557155388,0.006208821484259725,0.007524172641971564,True,True,False,0,0.004496291369982036,0.009788507598323727
2,genuine-score-topk-v2,20,conditional-threshold-8b524b07c30ed391b6f9f253,fiqa_5bin,0.1,negative_squared_l2_adc,182159,121736,60423,11896,465,0.09771965564828809,0.09606431118547128,0.09940038774688108,0.007695744997765751,0.007029582953965229,0.008424500633327388,True,True,False,0,0.005997054213241394,0.009625923708048241
2,genuine-score-topk-v2,20,continuous-threshold-b6784f0b9d576a1716fe58e4,continuous_fiqa,0.1,negative_squared_l2_adc,182159,121736,60423,12097,541,0.09937076953407373,0.09770288090668491,0.1010639415965773,0.008953544180196282,0.008233047354140703,0.009736474676241547,True,False,False,0,0.006847857533063695,0.011391195152043402
2,genuine-score-topk-v2,20,continuous-threshold-a81aca96f96daf935428c60b,continuous_fiqa_margin,0.1,negative_squared_l2_adc,182159,121736,60423,12097,541,0.09937076953407373,0.09770288090668491,0.1010639415965773,0.008953544180196282,0.008233047354140703,0.009736474676241547,True,False,False,0,0.006847857533063695,0.011391195152043402
2,genuine-score-topk-v2,20,continuous-threshold-c454cf78a37c84e460b8cde8,continuous_fiqa_margin_distortion,0.1,negative_squared_l2_adc,182159,121736,60423,14429,691,0.11852697640796478,0.11672327063341054,0.12035475668259682,0.011436042566572331,0.010618771870291664,0.012315431297767493,False,False,False,0,0.00830005548126595,0.015165448132018988
2,genuine-score-topk-v2,20,continuous-threshold-2b4e26e984a382a7a5f06584,continuous_fiqa_runnerup,0.1,negative_squared_l2_adc,182159,121736,60423,12198,1147,0.10020043372543866,0.09852629598565907,0.10189980254079667,0.01898283766115552,0.017924929374571325,0.02010190445202563,False,False,False,0,0.014762998315038576,0.023575143735747858
2,genuine-score-topk-v2,20,conditional-threshold-6a1a7484accf9116393431fe,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,23466,1109,0.19276138529276468,0.1905551968990516,0.19498696330408172,0.018353938069940255,0.017313894019006036,0.019455220586046103,True,True,False,0,0.013247791586457443,0.024375398359685257
2,genuine-score-topk-v2,20,conditional-threshold-24e512d7d8e0b0fd69cab8de,fiqa_2bin,0.2,negative_squared_l2_adc,182159,121736,60423,22932,1187,0.18837484392455806,0.18618820713029435,0.19058114716803368,0.0196448372308558,0.01856845904772724,0.02078228974891689,True,True,False,0,0.014389346303488487,0.02588928085560345
2,genuine-score-topk-v2,20,conditional-threshold-9792521666be03021270b858,fiqa_5bin,0.2,negative_squared_l2_adc,182159,121736,60423,23562,1302,0.19354997699940857,0.19134032073081444,0.19577897311812656,0.021548085993744102,0.020420372818250414,0.022736631517279334,True,True,False,0,0.017004295637032825,0.026756014371998718
2,genuine-score-topk-v2,20,continuous-threshold-381655d8fc488350d9398a92,continuous_fiqa,0.2,negative_squared_l2_adc,182159,121736,60423,24084,1319,0.19783794440428468,0.19560967773313462,0.20008528031488568,0.021829435810866722,0.02069434165351153,0.02302532654428827,True,False,False,0,0.01697163389863475,0.027428418976163996
2,genuine-score-topk-v2,20,continuous-threshold-5fe8c83fd171cf56566d1ef3,continuous_fiqa_margin,0.2,negative_squared_l2_adc,182159,121736,60423,24084,1319,0.19783794440428468,0.19560967773313462,0.20008528031488568,0.021829435810866722,0.02069434165351153,0.02302532654428827,True,False,False,0,0.01697163389863475,0.027428418976163996
2,genuine-score-topk-v2,20,continuous-threshold-e6deebe46e063e7a50a00558,continuous_fiqa_margin_distortion,0.2,negative_squared_l2_adc,182159,121736,60423,27138,1312,0.22292501807189327,0.22059575502861375,0.22527176712666366,0.021713585886169173,0.02058152478418667,0.022906458293854876,False,False,False,0,0.017098472624936387,0.026845675060444437
2,genuine-score-topk-v2,20,continuous-threshold-dbccd156898c694edd1214ed,continuous_fiqa_runnerup,0.2,negative_squared_l2_adc,182159,121736,60423,24013,1501,0.19725471512124598,0.1950289555274288,0.1994995807617129,0.024841533853002997,0.023630406892992794,0.02611307441852166,True,True,False,0,0.01992079790955485,0.03004841299931051
2,genuine-score-topk-v2,20,conditional-threshold-a7c89b546d78fe387c6d902c,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,35114,1885,0.2884438456988894,0.28590563460723406,0.2909954079538989,0.03119672972212568,0.02984007732662551,0.03261298769734182,True,True,False,0,0.024247132698996556,0.039114920383486684
2,genuine-score-topk-v2,20,conditional-threshold-9f05d80310f064bb2bfda538,fiqa_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,34456,1994,0.28303870670960113,0.28051506599684256,0.2855760397003169,0.033000678549558946,0.03160573698890279,0.03445499632844311,True,True,False,0,0.026046925716148802,0.04117347972139144
2,genuine-score-topk-v2,20,conditional-threshold-7ac018cd73db1688d3164e60,fiqa_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,35108,2124,0.28839455871722414,0.2858564784814813,0.2909459932267886,0.03515217715108485,0.03371305044937221,0.036650406520627,True,True,False,0,0.028700458750615793,0.042284115694240794
2,genuine-score-topk-v2,20,continuous-threshold-ee34abbe8dd26b5ce647cfc2,continuous_fiqa,0.3,negative_squared_l2_adc,182159,121736,60423,35953,2105,0.2953358086350792,0.2927796582621319,0.29790487522434117,0.034837727355477216,0.033404963134511155,0.03632963422471564,True,True,False,0,0.028183735407515,0.042303247654049886
2,genuine-score-topk-v2,20,continuous-threshold-7637e541098a3bcbc1504e58,continuous_fiqa_margin,0.3,negative_squared_l2_adc,182159,121736,60423,35953,2105,0.2953358086350792,0.2927796582621319,0.29790487522434117,0.034837727355477216,0.033404963134511155,0.03632963422471564,True,True,False,0,0.028183735407515,0.042303247654049886
2,genuine-score-topk-v2,20,continuous-threshold-7d02dad4c4e54b9c6ec792dd,continuous_fiqa_margin_distortion,0.3,negative_squared_l2_adc,182159,121736,60423,39680,2032,0.3259512387461392,0.32332370784065373,0.32858975374920746,0.033629578140774205,0.03222156015403896,0.03509689238485174,False,False,False,0,0.027118624427838262,0.04065841169702118
2,genuine-score-topk-v2,20,continuous-threshold-79b51c98e945ffaba73544fa,continuous_fiqa_runnerup,0.3,negative_squared_l2_adc,182159,121736,60423,35999,1738,0.2957136754945127,0.29315656200988816,0.29828368134853445,0.02876388130347715,0.02746084227439991,0.030126835234644045,True,True,False,0,0.023430349181577288,0.03442572125330643
2,genuine-score-topk-v2,20,conditional-threshold-a33fdc87ecd16a409a1b5970,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1280,1,0.010514556088585135,0.009956823465349832,0.01110317980143552,1.6549989242506992e-05,2.921485459104056e-06,9.374844928628428e-05,False,False,False,1,0.0,5.177124566255694e-05
2,genuine-score-topk-v2,20,conditional-threshold-a64c9fbdf1e11efef3918870,fiqa_2bin,0.01,negative_squared_l2_adc,182159,121736,60423,1186,2,0.009742393375829664,0.009205901145932234,0.010309825425999754,3.3099978485013984e-05,9.077254918429269e-06,0.00012069055407813844,True,False,False,1,0.0,0.00010354249132511387
2,genuine-score-topk-v2,20,conditional-threshold-36dadc84f2125a120f537424,fiqa_5bin,0.01,negative_squared_l2_adc,182159,121736,60423,1196,5,0.009824538345271736,0.00928574628228003,0.01039426504442359,8.274994621253496e-05,3.53463323530083e-05,0.00019371509939709752,True,False,False,1,1.6863833401033054e-05,0.000166429511061885
2,genuine-score-topk-v2,20,continuous-threshold-6932edb14faae5913ebb0f35,continuous_fiqa,0.01,negative_squared_l2_adc,182159,121736,60423,1207,48,0.009914897811658014,0.009373587321344305,0.010487137235608113,0.0007943994836403357,0.000599268008606345,0.001053002015944474,True,False,False,1,0.0004328234787852073,0.0012746361659356593
2,genuine-score-topk-v2,20,continuous-threshold-06c92defb8f0852131b29653,continuous_fiqa_margin,0.01,negative_squared_l2_adc,182159,121736,60423,1207,48,0.009914897811658014,0.009373587321344305,0.010487137235608113,0.0007943994836403357,0.000599268008606345,0.001053002015944474,True,False,False,1,0.0004328234787852073,0.0012746361659356593
2,genuine-score-topk-v2,20,continuous-threshold-51da1b43f6c535d413695792,continuous_fiqa_margin_distortion,0.01,negative_squared_l2_adc,182159,121736,60423,1673,129,0.01374285338765854,0.013104035893779425,0.014412358235531154,0.002134948612283402,0.0017972277477665546,0.002535970091129794,False,False,False,1,0.0010783370140711695,0.003509778282812714
2,genuine-score-topk-v2,20,continuous-threshold-a42d5f353bc0c814ddb121fa,continuous_fiqa_runnerup,0.01,negative_squared_l2_adc,182159,121736,60423,1259,523,0.010342051652756786,0.009788992666020176,0.010926012615744742,0.008655644373831158,0.007947644060767513,0.009426116233093512,False,False,False,1,0.005962821314317324,0.011636577198889678
2,genuine-score-topk-v2,20,conditional-threshold-db6fe492dc6e4284f614417f,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,6213,81,0.051036669514358944,0.04981452999363668,0.05228714280199588,0.0013405491286430664,0.001078801188894841,0.001665698685944897,False,False,False,1,0.0008041736768297146,0.0019694426155334815
2,genuine-score-topk-v2,20,conditional-threshold-3f8e0f9c5a51997d063fb7c5,fiqa_2bin,0.05,negative_squared_l2_adc,182159,121736,60423,5986,87,0.04917197870802392,0.04797149797972729,0.050400910882589176,0.0014398490640981083,0.0011675584988706596,0.001775528621476155,True,False,False,1,0.0008913537461393737,0.0021201148925987776
2,genuine-score-topk-v2,20,conditional-threshold-b9dc537fbacd126d73314225,fiqa_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,6162,164,0.05061773017020438,0.04940041596465334,0.051863404581643895,0.0027141982357711467,0.0023297849654814145,0.003161838472206212,False,False,False,1,0.0019521260896138261,0.003550416404100394
2,genuine-score-topk-v2,20,continuous-threshold-0f4476b236dd56e63ab0239b,continuous_fiqa,0.05,negative_squared_l2_adc,182159,121736,60423,6151,215,0.050527370703818096,0.04931110030985632,0.05177200700619211,0.0035582476871390033,0.003113996346054972,0.004065618678442803,False,False,False,1,0.002605711948175369,0.004673116794359579
2,genuine-score-topk-v2,20,continuous-threshold-6214de6888465db7da84251f,continuous_fiqa_margin,0.05,negative_squared_l2_adc,182159,121736,60423,6151,215,0.050527370703818096,0.04931110030985632,0.05177200700619211,0.0035582476871390033,0.003113996346054972,0.004065618678442803,False,False,False,1,0.002605711948175369,0.004673116794359579
2,genuine-score-topk-v2,20,continuous-threshold-a695101590335f70b1474df5,continuous_fiqa_margin_distortion,0.05,negative_squared_l2_adc,182159,121736,60423,7562,404,0.06211802589209437,0.06077591334919729,0.06348777286512876,0.0066861956539728245,0.006067020893700952,0.007368092364269723,False,False,False,1,0.004452675910456596,0.00955523142740414
2,genuine-score-topk-v2,20,continuous-threshold-fe6c9633b81647f7cba65653,continuous_fiqa_runnerup,0.05,negative_squared_l2_adc,182159,121736,60423,6242,888,0.051274889925740946,0.05005001692663509,0.05252808165783521,0.014696390447346209,0.013767293703313897,0.015687190692227595,False,False,False,1,0.010997241553586914,0.018697597974644813
2,genuine-score-topk-v2,20,conditional-threshold-059f0d9b5bf3efe2f5f9eb05,global_safe,0.1,negative_squared_l2_adc,182159,121736,60423,11518,347,0.0946145758033778,0.09298322060879895,0.09627151459318566,0.0057428462671499265,0.00517096362294046,0.006377570802712992,True,True,False,1,0.003796619403454129,0.007949287056299225
2,genuine-score-topk-v2,20,conditional-threshold-9e1db0fac7ee034405a23163,fiqa_2bin,0.1,negative_squared_l2_adc,182159,121736,60423,11245,389,0.09237201813760926,0.09075832305434249,0.0940114383423765,0.00643794581533522,0.0058308688923385385,0.0071077762518644465,True,True,False,1,0.004210547579136258,0.009184991203494728
2,genuine-score-topk-v2,20,conditional-threshold-32f731a0ea2a0935bc59a7f6,fiqa_5bin,0.1,negative_squared_l2_adc,182159,121736,60423,11874,448,0.09753893671551554,0.09588497406448832,0.09921829840736646,0.007414395180643132,0.00676099515907414,0.008130424565948428,True,True,False,1,0.00570431111214661,0.00929197175392462
2,genuine-score-topk-v2,20,continuous-threshold-614aad25dfbdf664c8ac3635,continuous_fiqa,0.1,negative_squared_l2_adc,182159,121736,60423,11610,518,0.09537030952224486,0.09373306684083609,0.09703308810504756,0.008572894427618622,0.007868404282576754,0.009339866640028371,True,True,False,1,0.00656552238117773,0.010901578884991806
2,genuine-score-topk-v2,20,continuous-threshold-d4f5e9c3b6555baa36565991,continuous_fiqa_margin,0.1,negative_squared_l2_adc,182159,121736,60423,11610,518,0.09537030952224486,0.09373306684083609,0.09703308810504756,0.008572894427618622,0.007868404282576754,0.009339866640028371,True,True,False,1,0.00656552238117773,0.010901578884991806
2,genuine-score-topk-v2,20,continuous-threshold-ebb90c9fd26573ef7ee5c540,continuous_fiqa_margin_distortion,0.1,negative_squared_l2_adc,182159,121736,60423,14497,693,0.11908556220017086,0.11727814231289219,0.12091702133556226,0.011469142545057346,0.010650658871567376,0.01234974004499414,False,False,False,1,0.008317705286488555,0.015204429193035631
2,genuine-score-topk-v2,20,continuous-threshold-5022abfffaf42740cccd1db0,continuous_fiqa_runnerup,0.1,negative_squared_l2_adc,182159,121736,60423,12311,1155,0.10112867188013407,0.09944758485933139,0.10283493139604383,0.019115237575095576,0.018053608394934847,0.020238008425671535,False,False,False,1,0.014850402725921313,0.02370212686982879
2,genuine-score-topk-v2,20,conditional-threshold-6f29792932160bfab2b3bbf2,global_safe,0.2,negative_squared_l2_adc,182159,121736,60423,22410,1042,0.18408687651968195,0.1819197887928837,0.18627390130636504,0.017245088790692285,0.01623734614096669,0.018314210889256423,True,True,False,1,0.012392669578300063,0.022948822999135542
2,genuine-score-topk-v2,20,conditional-threshold-599522f444bf388521eec3bc,fiqa_2bin,0.2,negative_squared_l2_adc,182159,121736,60423,22486,1136,0.18471117828744169,0.18254121702881554,0.1869010372066976,0.018800787779487942,0.017748018173426375,0.0199147390364076,True,True,False,1,0.013701939216414797,0.02498848527678638
2,genuine-score-topk-v2,20,conditional-threshold-55d03378eb2bfc5dc993d15b,fiqa_5bin,0.2,negative_squared_l2_adc,182159,121736,60423,23400,1285,0.192219228494447,0.19001543251356678,0.19444244830807372,0.021266736176621486,0.020146455469036536,0.022447885004223175,True,True,False,1,0.016718752450568752,0.026423308720473368
2,genuine-score-topk-v2,20,continuous-threshold-49df18dd0550d35aa4603d29,continuous_fiqa,0.2,negative_squared_l2_adc,182159,121736,60423,23103,1277,0.18977952290201747,0.18758657657992342,0.19199204702499953,0.02113433626268143,0.020017571286503513,0.022311986192746755,True,True,False,1,0.01640714886799277,0.026591356415676882
2,genuine-score-topk-v2,20,continuous-threshold-bd4ace39b0623cfbc1da6691,continuous_fiqa_margin,0.2,negative_squared_l2_adc,182159,121736,60423,23103,1277,0.18977952290201747,0.18758657657992342,0.19199204702499953,0.02113433626268143,0.020017571286503513,0.022311986192746755,True,True,False,1,0.01640714886799277,0.026591356415676882
2,genuine-score-topk-v2,20,continuous-threshold-4b11fe0843a8dae31a105a64,continuous_fiqa_margin_distortion,0.2,negative_squared_l2_adc,182159,121736,60423,26976,1305,0.22159426956693173,0.21927004199270278,0.2239360671352742,0.021597735961471624,0.02046871654660715,0.022787581411676142,False,False,False,1,0.016971836159065043,0.02672034724124411
2,genuine-score-topk-v2,20,continuous-threshold-ddb1966cc41f244c48069274,continuous_fiqa_runnerup,0.2,negative_squared_l2_adc,182159,121736,60423,24260,1508,0.19928369586646513,0.19704924699365525,0.20153712273834581,0.024957383777700546,0.023743434058930007,0.0262317323723427,True,False,False,1,0.020005731041436287,0.030178275175232482
2,genuine-score-topk-v2,20,conditional-threshold-bbc5324d612c6b14b726a496,global_safe,0.3,negative_squared_l2_adc,182159,121736,60423,33404,1763,0.2743970559242952,0.2718976458354047,0.2769107036597787,0.02917763103453983,0.027865304035891304,0.030549820329432147,True,True,False,1,0.02251070241303458,0.03672637849089042
2,genuine-score-topk-v2,20,conditional-threshold-d2d639469a3d1052260a6fb0,fiqa_2bin,0.3,negative_squared_l2_adc,182159,121736,60423,33576,1918,0.27580994939869885,0.2733064978289083,0.2783275494483473,0.03174287936712841,0.03037450920480684,0.033170785669449414,True,True,False,1,0.02493719190401294,0.03994906200153718
2,genuine-score-topk-v2,20,conditional-threshold-659dfeb7bd57ccdb7a53a47e,fiqa_5bin,0.3,negative_squared_l2_adc,182159,121736,60423,34988,2112,0.2874088190839193,0.2848733636793305,0.28995769097167984,0.034953577280174765,0.03351846529270977,0.03644781718627528,True,True,False,1,0.028507532881750227,0.04216205855289864
2,genuine-score-topk-v2,20,continuous-threshold-d508b62a6463bc82945bac8f,continuous_fiqa,0.3,negative_squared_l2_adc,182159,121736,60423,34811,2046,0.28595485312479463,0.2834232962316027,0.2884999182599497,0.03386127799016931,0.03244847646615384,0.03533334631225338,True,True,False,1,0.027288700504736883,0.04117524347128919
2,genuine-score-topk-v2,20,continuous-threshold-d0bd2fd7fb0e268268659fdf,continuous_fiqa_margin,0.3,negative_squared_l2_adc,182159,121736,60423,34811,2046,0.28595485312479463,0.2834232962316027,0.2884999182599497,0.03386127799016931,0.03244847646615384,0.03533334631225338,True,True,False,1,0.027288700504736883,0.04117524347128919
2,genuine-score-topk-v2,20,continuous-threshold-9514ad77795d14d68715390a,continuous_fiqa_margin_distortion,0.3,negative_squared_l2_adc,182159,121736,60423,38953,1990,0.3199792994677006,0.31736465741161635,0.322605302506347,0.03293447859258891,0.031540921471668,0.03438742034867317,False,False,False,1,0.02650649877078738,0.03982048079033517
2,genuine-score-topk-v2,20,continuous-threshold-39564087e11712c5e598f08d,continuous_fiqa_runnerup,0.3,negative_squared_l2_adc,182159,121736,60423,36135,1738,0.2968308470789249,0.2942708984633499,0.29940361755996686,0.02876388130347715,0.02746084227439991,0.030126835234644045,True,True,False,1,0.02341496800236589,0.03444109047080428
2,genuine-score-topk-v2,20,conditional-threshold-fc8a5c22716fbfdce6d5c1e3,global_safe,0.01,negative_squared_l2_adc,182159,121736,60423,1365,1,0.01121278832884274,0.01063653092791019,0.01181989275443405,1.6549989242506992e-05,2.921485459104056e-06,9.374844928628428e-05,False,False,False,2,0.0,5.177124566255694e-05
2,genuine-score-topk-v2,20,conditional-threshold-764d08820d1ea750e32d96df,fiqa_2bin,0.01,negative_squared_l2_adc,182159,121736,60423,1300,2,0.010678846027469277,0.010116698909307349,0.011271873867021269,3.3099978485013984e-05,9.077254918429269e-06,0.00012069055407813844,False,False,False,2,0.0,0.00010354249132511387
2,genuine-score-topk-v2,20,conditional-threshold-71513b361359053b963d7797,fiqa_5bin,0.01,negative_squared_l2_adc,182159,121736,60423,1277,6,0.010489912597752513,0.00993284520602149,0.011077872634332367,9.929993545504196e-05,4.551082047240687e-05,0.00021664848552887834,False,False,False,2,3.249161738366138e-05,0.00018777381102497317
2,genuine-score-topk-v2,20,continuous-threshold-a2ffc1b0f977487ce8ac1e46,continuous_fiqa,0.01,negative_squared_l2_adc,182159,121736,60423,1293,46,0.010621344548859829,0.010060738496591856,0.01121283495139662,0.0007612995051553217,0.0005708484555131812,0.0010152258205352789,False,False,False,2,0.00041824769911061533,0.0012299200856708378
2,genuine-score-topk-v2,20,continuous-threshold-05eea0799841f49fd5a2040c,continuous_fiqa_margin,0.01,negative_squared_l2_adc,182159,121736,60423,1293,46,0.010621344548859829,0.010060738496591856,0.01121283495139662,0.0007612995051553217,0.0005708484555131812,0.0010152258205352789,False,False,False,2,0.00041824769911061533,0.0012299200856708378
2,genuine-score-topk-v2,20,continuous-threshold-373f005a3bffdff20ac1d9a2,continuous_fiqa_margin_distortion,0.01,negative_squared_l2_adc,182159,121736,60423,1694,120,0.01391535782348689,0.013272501985358816,0.014588890128972196,0.001985998709100839,0.0016612799910652799,0.0023740369795704538,False,False,False,2,0.0009746253394295718,0.0033084334650921032
2,genuine-score-topk-v2,20,continuous-threshold-70c5d210a429f3d871c57932,continuous_fiqa_runnerup,0.01,negative_squared_l2_adc,182159,121736,60423,1234,518,0.010136689229151606,0.009589246745122213,0.010715046649713619,0.008572894427618622,0.007868404282576754,0.009339866640028371,False,False,False,2,0.005918028431432626,0.011543731322721506
2,genuine-score-topk-v2,20,conditional-threshold-9b5a7f3de4b0ade21305a5c2,global_safe,0.05,negative_squared_l2_adc,182159,121736,60423,6121,81,0.050280935795491886,0.04906751771346048,0.05152273533827304,0.0013405491286430664,0.001078801188894841,0.001665698685944897,False,False,False,2,0.0008041736768297146,0.0019694426155334815
2,genuine-score-topk-v2,20,conditional-threshold-7e4f84ab68ef983fd3b25fb1,fiqa_2bin,0.05,negative_squared_l2_adc,182159,121736,60423,6022,93,0.04946770059801538,0.04826375343188366,0.05070008054761069,0.0015391489995531503,0.0012566709636137256,0.0018850034022401651,True,False,False,2,0.0009453802547831381,0.002298252320236957
2,genuine-score-topk-v2,20,conditional-threshold-8a0784df3881f21cd35e880a,fiqa_5bin,0.05,negative_squared_l2_adc,182159,121736,60423,6199,174,0.05092166655714004,0.04970084931911894,0.05217082481983334,0.0028796981281962166,0.002482885510031249,0.0033397166701681713,False,False,False,2,0.0020962030809603925,0.003762089366190051
2,genuine-score-topk-v2,20,continuous-threshold-5f9a5076d4ef445673e9251d,continuous_fiqa,0.05,negative_squared_l2_adc,182159,121736,60423,6105,214,0.05014950384438457,0.04893761033283241,0.0513897871112665,0.0035416976978964966,0.0030985463619451234,0.004047970788301472,False,False,False,2,0.0026161159136822046,0.004640092144650097
2,genuine-score-topk-v2,20,continuous-threshold-a96d188d5ce3ea955c029f0b,continuous_fiqa_margin,0.05,negative_squared_l2_adc,182159,121736,60423,6105,214,0.05014950384438457,0.04893761033283241,0.0513897871112665,0.0035416976978964966,0.0030985463619451234,0.004047970788301472,False,False,False,2,0.0026161159136822046,0.004640092144650097
2,genuine-score-topk-v2,20,continuous-threshold-4176bd0e044030ab68638a93,continuous_fiqa_margin_distortion,0.05,negative_squared_l2_adc,182159,121736,60423,7523,404,0.06179766051127029,0.0604588277026267,0.06316414796808996,0.0066861956539728245,0.006067020893700952,0.007368092364269723,False,False,False,2,0.004448951032829468,0.009575993207975331
