analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,angular_error_rad,9132,1674,,,,0.01663497933597785,0.95,-0.046922403396703304,0.08959976740876449,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,reconstruction_mse,9132,1674,,,,0.01663503445523667,0.95,-0.0469236697379548,0.08960006480603683,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_left,cosine_to_origin,9132,1674,,,,-0.01663497933597785,0.95,-0.08959976740876449,0.046922403396703304,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,angular_error_rad,9132,1674,,,,-0.037043727144362,0.95,-0.094339150131605,0.017394790078380743,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,reconstruction_mse,9132,1674,,,,-0.03704446713441606,0.95,-0.09433878428905992,0.01739595560838584,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_top_right,cosine_to_origin,9132,1674,,,,0.037043727144362,0.95,-0.017394790078380747,0.094339150131605,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,angular_error_rad,9132,1674,,,,0.021580548627516887,0.95,-0.042068145666786384,0.08705439608439482,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,reconstruction_mse,9132,1674,,,,0.021581463760814906,0.95,-0.04206791875859026,0.08705470516775302,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_left,cosine_to_origin,9132,1674,,,,-0.021580548627516887,0.95,-0.08705439608439482,0.04206814566678637,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,angular_error_rad,9132,1674,,,,-0.020115582056398497,0.95,-0.09619069719211515,0.04516511589223793,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,reconstruction_mse,9132,1674,,,,-0.020117889305923408,0.95,-0.09619221848471109,0.04515979274898178,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,quadrant_bottom_right,cosine_to_origin,9132,1674,,,,0.020115582056398497,0.95,-0.04516511589223798,0.09619069719211512,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,angular_error_rad,9132,1674,,,,0.0013581352575979836,0.95,-0.0551494695003031,0.06693127757272509,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,reconstruction_mse,9132,1674,,,,0.0013593256815994648,0.95,-0.055146115726021135,0.06693116415716206,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_eye_attention,cosine_to_origin,9132,1674,,,,-0.0013581352575979836,0.95,-0.0669312775727251,0.05514946950030309,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_eye_attention,angular_error_rad,9132,1674,,,,-0.026224341986640917,0.95,-0.07992284455408137,0.031042979264876466,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_eye_attention,reconstruction_mse,9132,1674,,,,-0.026224935290005216,0.95,-0.07992155562147137,0.031043943840380277,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_eye_attention,cosine_to_origin,9132,1674,,,,0.026224341986640917,0.95,-0.031042979264876473,0.07992284455408136,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,nose_attention,angular_error_rad,9132,1674,,,,-0.0011130729949992823,0.95,-0.06195718457696786,0.061645717338664634,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,nose_attention,reconstruction_mse,9132,1674,,,,-0.0011155148272348815,0.95,-0.06195914139495552,0.06164413420292251,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,nose_attention,cosine_to_origin,9132,1674,,,,0.0011130729949992823,0.95,-0.06164571733866466,0.06195718457696786,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,mouth_attention,angular_error_rad,9132,1674,,,,0.010909832384099065,0.95,-0.05745416147231396,0.06948904846717426,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,mouth_attention,reconstruction_mse,9132,1674,,,,0.010909398676754965,0.95,-0.057455175510943014,0.06948839093015469,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,mouth_attention,cosine_to_origin,9132,1674,,,,-0.010909832384099065,0.95,-0.06948904846717427,0.057454161472313955,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_cheek_attention,angular_error_rad,9132,1674,,,,-0.022931311518307077,0.95,-0.108889769880005,0.057228563265567634,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_cheek_attention,reconstruction_mse,9132,1674,,,,-0.022932542125395333,0.95,-0.10889192180211048,0.05722907055317726,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_cheek_attention,cosine_to_origin,9132,1674,,,,0.022931311518307077,0.95,-0.05722856326556771,0.10888976988000498,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_cheek_attention,angular_error_rad,9131,1674,,,,0.02821940371930643,0.95,-0.036217991909182984,0.08806866840808199,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_cheek_attention,reconstruction_mse,9131,1674,,,,0.02821774460606266,0.95,-0.036220295190831586,0.08806930716930528,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,right_cheek_attention,cosine_to_origin,9131,1674,,,,-0.02821940371930643,0.95,-0.08806866840808203,0.03621799190918297,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,jaw_attention,angular_error_rad,9132,1674,,,,-0.017098739287313227,0.95,-0.07271834424177819,0.030700985226501037,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,jaw_attention,reconstruction_mse,9132,1674,,,,-0.01709879592391687,0.95,-0.07271779859781613,0.030702041476542267,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,jaw_attention,cosine_to_origin,9132,1674,,,,0.017098739287313227,0.95,-0.030700985226501037,0.07271834424177819,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,face_attention,angular_error_rad,9132,1674,,,,0.03679560588905801,0.95,-0.028562561758375474,0.10579303286768926,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,face_attention,reconstruction_mse,9132,1674,,,,0.036795580204555645,0.95,-0.02855855801658087,0.10579306126264723,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,face_attention,cosine_to_origin,9132,1674,,,,-0.03679560588905801,0.95,-0.10579303286768926,0.028562561758375456,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,outside_face_attention,angular_error_rad,9132,1674,,,,-0.03679560588905801,0.95,-0.10579303286768926,0.028562561758375456,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,outside_face_attention,reconstruction_mse,9132,1674,,,,-0.036795580204555645,0.95,-0.10579306126264724,0.028558558016580853,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,outside_face_attention,cosine_to_origin,9132,1674,,,,0.03679560588905801,0.95,-0.028562561758375474,0.10579303286768926,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_entropy,angular_error_rad,9132,1674,,,,-0.1037897390898595,0.95,-0.1967594311229219,-0.01651243102531636,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_entropy,reconstruction_mse,9132,1674,,,,-0.1037905907910927,0.95,-0.19676042002815136,-0.01651584608001704,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_entropy,cosine_to_origin,9132,1674,,,,0.1037897390898595,0.95,0.016512431025316344,0.1967594311229219,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,maximum_region_concentration,angular_error_rad,9132,1674,,,,0.039308047747838526,0.95,-0.02925677327353073,0.113971983166226,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,maximum_region_concentration,reconstruction_mse,9132,1674,,,,0.0393117846222563,0.95,-0.029251105680227475,0.11397497702563748,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,maximum_region_concentration,cosine_to_origin,9132,1674,,,,-0.039308047747838526,0.95,-0.11397198316622602,0.029256773273530726,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_right_asymmetry,angular_error_rad,9132,1674,,,,0.03752481886192335,0.95,-0.03004885059881278,0.11008983684389298,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_right_asymmetry,reconstruction_mse,9132,1674,,,,0.03752369483404611,0.95,-0.03004751741295449,0.11008664851548931,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,left_right_asymmetry,cosine_to_origin,9132,1674,,,,-0.03752481886192335,0.95,-0.110089836843893,0.030048850598812755,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_x,angular_error_rad,9132,1674,,,,-0.038057890120466065,0.95,-0.10123199624836275,0.022390344656815445,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,lfw,adaface-4df25b75e065b0b9ed43,pca,pca_128,saliency_center_x,reconstruction_mse,9132,1674,,,,-0.03805934116876231,0.95,-0.10123363072281417,0.02238735960661261,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
