dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,compression_family,compression_profile,sample_count,origin_dimension,search_dimension,reconstruction_available,metric_vector_source,mean_reconstruction_mse,p95_reconstruction_mse,mean_angular_error_rad,p95_angular_error_rad,mean_cosine_to_origin,p05_cosine_to_origin,compression_origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,protocol_uid,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1,compressed_dir_rank1_count,compressed_dir_rank1,origin_false_accept_count,origin_fpir,compressed_false_accept_count,compressed_fpir,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,retrieval_origin_fallback_count
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_32,13195,512,32,True,reconstruction,0.00139672622869,0.00166298114635,1.01454748351,1.17510093072,0.519750857739,0.38544994368,0,128,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,10.5107999989,11.1981999944,0.00517476894381,193245.343098,50,2048,102400,6400,128,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,462,0.970588235294,470,0.987394957983,469,0.985294117647,464,800,463,0.97268907563,462,0.970588235294,1,0.000592417061611,333,0.197274881517,757,0.349815157116,0.475615657576,0.18865047104,0.199709794527,336,0.155268022181,0,0,336,0.155268022181,2150,0.993530499076,1817,0.839648798521,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_64,13195,512,64,True,reconstruction,0.0010461272257,0.00135174141746,0.819635584028,0.98254910081,0.675165824316,0.554903717655,0,256,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.73630000954,9.91910000448,0.0045836876176,218164.954383,50,2048,102400,12800,256,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,473,463,0.97268907563,463,0.97268907563,1,0.000592417061611,10,0.00592417061611,999,0.461645101664,0.571527411809,0.0994652465826,0.104303270131,9,0.00415896487985,0,0,9,0.00415896487985,2150,0.993530499076,2141,0.989371534196,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_128,13195,512,128,True,reconstruction,0.000550465712729,0.000810402487688,0.553478773984,0.69989551292,0.845843441672,0.764909490148,0,512,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,10.0085999875,10.3882999974,0.00480050831674,208311.273311,50,2048,102400,25600,512,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,1368,0.632162661738,0.711500424918,0.0382813960142,0.0415700250124,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_256,13195,512,256,True,reconstruction,2.01329695206e-05,3.72409045829e-05,0.0989796291046,0.138526529451,0.994829618189,0.99042053371,0,1024,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,10.2315999975,10.0745999953,0.00465554528432,214797.609931,50,2048,102400,51200,1024,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,466,0.978991596639,470,0.987394957983,471,0.989495798319,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2091,0.966266173752,0.966787251164,0.00127755571329,0.0020714274568,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_384,13195,512,384,True,reconstruction,9.31195620814e-08,1.53272901815e-07,0.00679340439987,0.00885399586504,0.999976195664,0.999960803634,0,1536,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.36260002689,9.11020001513,0.00420988910126,237535.948322,50,2048,102400,76800,1536,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,466,0.978991596639,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2164,1,0.99995598979,7.17906477601e-06,7.55494725572e-06,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_32,13195,512,32,True,reconstruction,0.00139672622869,0.00166298114635,1.01454748351,1.17510093072,0.519750857739,0.38544994368,0,128,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,10.5107999989,11.1981999944,0.00517476894381,193245.343098,50,2048,102400,6400,128,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.563895940781,466,0.978991596639,462,0.970588235294,470,0.987394957983,469,0.985294117647,464,513,463,0.97268907563,460,0.966386554622,1,0.000592417061611,52,0.0308056872038,757,0.349815157116,0.475615657576,0.18865047104,0.199709794527,53,0.0244916820702,2,0.000924214417745,51,0.0235674676525,2150,0.993530499076,2096,0.968576709797,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_64,13195,512,64,True,reconstruction,0.0010461272257,0.00135174141746,0.819635584028,0.98254910081,0.675165824316,0.554903717655,0,256,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.73630000954,9.91910000448,0.0045836876176,218164.954383,50,2048,102400,12800,256,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.474694430828,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,472,463,0.97268907563,463,0.97268907563,1,0.000592417061611,9,0.0053317535545,999,0.461645101664,0.571527411809,0.0994652465826,0.104303270131,8,0.00369685767098,0,0,8,0.00369685767098,2150,0.993530499076,2142,0.989833641405,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_128,13195,512,128,True,reconstruction,0.000550465712729,0.000810402487688,0.553478773984,0.69989551292,0.845843441672,0.764909490148,0,512,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,10.0085999875,10.3882999974,0.00480050831674,208311.273311,50,2048,102400,25600,512,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.520393610001,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,462,463,0.97268907563,461,0.968487394958,1,0.000592417061611,1,0.000592417061611,1368,0.632162661738,0.711500424918,0.0382813960142,0.0415700250124,2,0.000924214417745,2,0.000924214417745,0,0,2150,0.993530499076,2148,0.992606284658,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_256,13195,512,256,True,reconstruction,2.01329695206e-05,3.72409045829e-05,0.0989796291046,0.138526529451,0.994829618189,0.99042053371,0,1024,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,10.2315999975,10.0745999953,0.00465554528432,214797.609931,50,2048,102400,51200,1024,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.475622743368,466,0.978991596639,466,0.978991596639,470,0.987394957983,471,0.989495798319,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2091,0.966266173752,0.966787251164,0.00127755571329,0.0020714274568,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pca,pca_384,13195,512,384,True,reconstruction,9.31195620814e-08,1.53272901815e-07,0.00679340439987,0.00885399586504,0.999976195664,0.999960803634,0,1536,0,not_applicable,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.36260002689,9.11020001513,0.00420988910126,237535.948322,50,2048,102400,76800,1536,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.47157740593,466,0.978991596639,466,0.978991596639,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2164,1,0.99995598979,7.17906477601e-06,7.55494725572e-06,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pq,pq_512_m8_b8,13195,512,512,True,reconstruction,0.00141028244807,0.00175120555264,1.0207222862,1.21359886367,0.506800507358,0.349649967925,0,8,524288,faiss_centroids,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.0579000043217,0.0159000046551,0.614099990344,11.1503999797,10.3140000138,0.00476617375866,209811.905867,50,2048,102400,524688,10493.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.03933334351,466,0.978991596639,463,0.97268907563,470,0.987394957983,470,0.987394957983,464,478,463,0.97268907563,456,0.957983193277,1,0.000592417061611,22,0.0130331753555,700,0.323475046211,0.412942817043,,,28,0.0129390018484,7,0.00323475046211,21,0.00970425138632,2150,0.993530499076,2122,0.980591497227,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pq,pq_512_m16_b8,13195,512,512,True,reconstruction,0.00124122273784,0.00154098517817,0.918554232554,1.07447798661,0.595914089189,0.476191335942,0,16,524288,faiss_centroids,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.0643999956083,0.0148999970406,0.577700004214,9.08869999694,17.0997999958,0.00790194084833,126551.187764,50,2048,102400,525088,10501.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.08508241177,466,0.978991596639,463,0.97268907563,470,0.987394957983,470,0.987394957983,464,468,463,0.97268907563,463,0.97268907563,1,0.000592417061611,5,0.00296208530806,881,0.407116451017,0.478309608262,,,4,0.00184842883549,0,0,4,0.00184842883549,2150,0.993530499076,2146,0.99168207024,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pq,pq_512_m32_b8,13195,512,512,True,reconstruction,0.000960022671213,0.00118262221153,0.771790295448,0.884139326985,0.711191681231,0.633955354593,0,32,524288,faiss_centroids,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.0720999960322,0.0154000008479,1.62110000383,9.22269999865,28.5687000141,0.0132018022247,75747.2338233,50,2048,102400,525888,10517.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.12917768955,466,0.978991596639,465,0.976890756303,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,1122,0.518484288355,0.573414711024,,,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,pq,pq_512_m64_b8,13195,512,512,True,reconstruction,0.000559206458349,0.000677550191849,0.562167051352,0.628840935034,0.844594275342,0.808709822443,0,64,524288,faiss_centroids,step4_search_space_refresh,exploratory_dirty_evaluator,False,lfw-identity-disjoint-open-set-v1,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.0808000040706,0.0192000006791,1.00369998836,8.52989999112,36.5180000081,0.0168752310573,59258.4478756,50,2048,102400,527488,10549.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.09099972248,466,0.978991596639,465,0.976890756303,470,0.987394957983,469,0.985294117647,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,1388,0.641404805915,0.683691150423,,,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0
