dataset,model_uid,run_id,extraction_uid,origin_embedding_artifact_uid,protocol_uid,compression_family,compression_profile,search_mode,origin_score_space,compressed_score_space,score_spaces_comparable,frozen_origin_threshold_applicable,latency_measurement_repeats,latency_timer,compressed_index_build_latency_ms,compressed_gallery_add_latency_ms,compressed_gallery_encode_latency_ms,origin_search_latency_ms_total,compressed_search_latency_ms_total,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,gallery_template_count,origin_storage_bytes_per_embedding,origin_gallery_storage_bytes,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,threshold_policy,threshold_source_split,evaluation_split,top_k,query_count,mated_count,non_mated_count,decision_threshold,origin_decision_threshold,compressed_decision_threshold,origin_rank1_correct_count,origin_rank1_rate,compressed_rank1_correct_count,compressed_rank1_rate,origin_top_k_correct_count,origin_top_k_rate,compressed_top_k_correct_count,compressed_top_k_rate,origin_accepted_count,compressed_accepted_count,origin_dir_rank1_count,origin_dir_rank1,compressed_dir_rank1_count,compressed_dir_rank1,origin_false_accept_count,origin_fpir,compressed_false_accept_count,compressed_fpir,agreement_with_origin_count,agreement_with_origin_rate,mean_top_k_identity_jaccard,mean_top1_score_drift,mean_abs_top1_score_drift,threshold_crossing_count,threshold_crossing_rate,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate,origin_decision_correct_count,origin_decision_correct_rate,compressed_decision_correct_count,compressed_decision_correct_rate,origin_fallback_count,storage_bytes_per_embedding,codebook_bytes,codebook_bytes_source,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_32,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.79339998937,8.29490000615,0.00383313308972,260883.193094,50,2048,102400,6400,128,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,462,0.970588235294,470,0.987394957983,469,0.985294117647,464,800,463,0.97268907563,462,0.970588235294,1,0.000592417061611,333,0.197274881517,757,0.349815157116,0.475615657576,0.18865047104,0.199709794527,336,0.155268022181,0,0,336,0.155268022181,2150,0.993530499076,1817,0.839648798521,0,128,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_32,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.79339998937,8.29490000615,0.00383313308972,260883.193094,50,2048,102400,6400,128,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.563895940781,466,0.978991596639,462,0.970588235294,470,0.987394957983,469,0.985294117647,464,513,463,0.97268907563,460,0.966386554622,1,0.000592417061611,52,0.0308056872038,757,0.349815157116,0.475615657576,0.18865047104,0.199709794527,53,0.0244916820702,2,0.000924214417745,51,0.0235674676525,2150,0.993530499076,2096,0.968576709797,0,128,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_384,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.0103999828,7.21079998766,0.00333216265604,300105.397973,50,2048,102400,76800,1536,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,466,0.978991596639,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2018,0.932532347505,0.930721666557,-0.00169033686632,0.00520557590008,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,1536,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_384,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.0103999828,7.21079998766,0.00333216265604,300105.397973,50,2048,102400,76800,1536,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.467772841454,466,0.978991596639,466,0.978991596639,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2018,0.932532347505,0.930721666557,-0.00169033686632,0.00520557590008,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,1536,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_384,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.87350001722,8.20659997407,0.00379232900835,263690.201403,50,2048,102400,76800,1536,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,466,0.978991596639,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2164,1,0.99995598979,7.17906477601e-06,7.55494725572e-06,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,1536,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_384,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.87350001722,8.20659997407,0.00379232900835,263690.201403,50,2048,102400,76800,1536,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.47157740593,466,0.978991596639,466,0.978991596639,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,2164,1,0.99995598979,7.17906477601e-06,7.55494725572e-06,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,1536,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_64,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.10140001704,7.04659998883,0.00325628465288,307098.459318,50,2048,102400,12800,256,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,472,463,0.97268907563,463,0.97268907563,1,0.000592417061611,9,0.0053317535545,992,0.458410351201,0.569561982095,0.0959362814998,0.101577160456,8,0.00369685767098,0,0,8,0.00369685767098,2150,0.993530499076,2142,0.989833641405,0,256,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_64,pca_direct_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,8.10140001704,7.04659998883,0.00325628465288,307098.459318,50,2048,102400,12800,256,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.474435806274,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,471,463,0.97268907563,463,0.97268907563,1,0.000592417061611,8,0.00473933649289,992,0.458410351201,0.569561982095,0.0959362814998,0.101577160456,7,0.00323475046211,0,0,7,0.00323475046211,2150,0.993530499076,2143,0.990295748614,0,256,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_64,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.57709999057,9.36389999697,0.00432712569176,231100.289484,50,2048,102400,12800,256,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,473,463,0.97268907563,463,0.97268907563,1,0.000592417061611,10,0.00592417061611,999,0.461645101664,0.571527411809,0.0994652465826,0.104303270131,9,0.00415896487985,0,0,9,0.00415896487985,2150,0.993530499076,2141,0.989371534196,0,256,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pca,pca_64,pca_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.57709999057,9.36389999697,0.00432712569176,231100.289484,50,2048,102400,12800,256,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.474694430828,466,0.978991596639,464,0.974789915966,470,0.987394957983,469,0.985294117647,464,472,463,0.97268907563,463,0.97268907563,1,0.000592417061611,9,0.0053317535545,999,0.461645101664,0.571527411809,0.0994652465826,0.104303270131,8,0.00369685767098,0,0,8,0.00369685767098,2150,0.993530499076,2142,0.989833641405,0,256,0,not_applicable,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m128_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.10609999299,0.0342999992426,2.04589997884,9.25100001041,82.1238000062,0.0379500000029,26350.4611311,50,2048,102400,530688,10613.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.0893342495,466,0.978991596639,465,0.976890756303,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,1676,0.77449168207,0.797639733355,,,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,128,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m128_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.25100001041,9.75269998889,0.00450679297084,221887.272495,50,2048,102400,530688,10613.76,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,464,0.974789915966,470,0.987394957983,471,0.989495798319,464,462,463,0.97268907563,461,0.968487394958,1,0.000592417061611,1,0.000592417061611,1630,0.753234750462,0.78386162773,-0.0248059267781,0.0297685478936,2,0.000924214417745,2,0.000924214417745,0,0,2150,0.993530499076,2148,0.992606284658,0,128,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m128_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.25100001041,9.75269998889,0.00450679297084,221887.272495,50,2048,102400,530688,10613.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.400057226419,466,0.978991596639,464,0.974789915966,470,0.987394957983,471,0.989495798319,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,1630,0.753234750462,0.78386162773,-0.0248059267781,0.0297685478936,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,128,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m16_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.0561999913771,0.0144999939948,0.545099988813,9.42489999579,20.1786999824,0.00932472272752,107241.794659,50,2048,102400,525088,10501.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.08508241177,466,0.978991596639,463,0.97268907563,470,0.987394957983,470,0.987394957983,464,468,463,0.97268907563,463,0.97268907563,1,0.000592417061611,5,0.00296208530806,881,0.407116451017,0.478309608262,,,4,0.00184842883549,0,0,4,0.00184842883549,2150,0.993530499076,2146,0.99168207024,0,16,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m16_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.42489999579,9.9990000017,0.0046206099823,216421.642127,50,2048,102400,525088,10501.76,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,459,0.964285714286,470,0.987394957983,470,0.987394957983,464,129,463,0.97268907563,129,0.271008403361,1,0.000592417061611,0,0,662,0.305914972274,0.389859688399,-0.112157510122,0.121346876631,335,0.154805914972,335,0.154805914972,0,0,2150,0.993530499076,1817,0.839648798521,0,16,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m16_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.42489999579,9.9990000017,0.0046206099823,216421.642127,50,2048,102400,525088,10501.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.217624723911,466,0.978991596639,459,0.964285714286,470,0.987394957983,470,0.987394957983,464,477,463,0.97268907563,444,0.932773109244,1,0.000592417061611,31,0.01836492891,662,0.305914972274,0.389859688399,-0.112157510122,0.121346876631,47,0.021719038817,17,0.00785582255083,30,0.0138632162662,2150,0.993530499076,2101,0.970887245841,0,16,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m32_b8,pq_adc_exhaustive,cosine_similarity,negative_squared_l2_adc,False,False,1,time.perf_counter,0.119799980894,0.0240000081249,2.84939998528,9.09969999339,68.0484999903,0.0314457023985,31800.8479292,50,2048,102400,525888,10517.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,-1.12917768955,466,0.978991596639,465,0.976890756303,470,0.987394957983,470,0.987394957983,464,464,463,0.97268907563,463,0.97268907563,1,0.000592417061611,1,0.000592417061611,1122,0.518484288355,0.573414711024,,,0,0,0,0,0,0,2150,0.993530499076,2150,0.993530499076,0,32,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m32_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.09969999339,10.2316999983,0.00472814232822,211499.55534,50,2048,102400,525888,10517.76,frozen_origin,calibration,test,20,2164,476,1688,0.471559643745,0.471559643745,0.471559643745,466,0.978991596639,464,0.974789915966,470,0.987394957983,467,0.981092436975,464,244,463,0.97268907563,243,0.510504201681,1,0.000592417061611,1,0.000592417061611,870,0.402033271719,0.475560003428,-0.105755002883,0.109783698796,220,0.101663585952,220,0.101663585952,0,0,2150,0.993530499076,1930,0.891866913124,0,32,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
lfw,arcface-7972a704552df378345f,20260803-R001-a4479011,population-dacf68fb3d7e919a7fd37ada,origin-embedding-fc0c20fb0702e1c6aeb1eafd,lfw-identity-disjoint-open-set-v1,pq,pq_512_m32_b8,pq_reconstruction_cosine,cosine_similarity,cosine_similarity,True,True,1,time.perf_counter,,,,9.09969999339,10.2316999983,0.00472814232822,211499.55534,50,2048,102400,525888,10517.76,recalibrated_compressed,calibration,test,20,2164,476,1688,,0.471559643745,0.196096748114,466,0.978991596639,464,0.974789915966,470,0.987394957983,467,0.981092436975,464,490,463,0.97268907563,462,0.970588235294,1,0.000592417061611,27,0.0159952606635,870,0.402033271719,0.475560003428,-0.105755002883,0.109783698796,28,0.0129390018484,1,0.000462107208872,27,0.0124768946396,2150,0.993530499076,2123,0.981053604436,0,32,524288,faiss_centroids,step4_compact_summaries,legacy_source_run,
