split,quality_group,non_mated_count,non_mated_fraction,false_accept_count,realized_fpir,threshold,score_q99,quality_cutpoints,threshold_fit_on_test,method,target_fpir,partition_seed
fit,low,33340,0.49713706310390077,2891,0.0867126574685063,-0.44722452759742737,-0.3507406786084175,[0.5466472],False,fiqa_s,0.1,0
fit,high,33724,0.5028629368960993,3227,0.09568853042343732,-0.491286963224411,-0.3635586038231851,[0.5466472],False,fiqa_s,0.1,0
safety,low,15435,0.4859733635590819,1543,0.09996760609005508,-0.44722452759742737,-0.3423567044734956,[0.5466472],False,fiqa_s,0.1,0
safety,high,16326,0.5140266364409181,1632,0.09996324880558619,-0.491286963224411,-0.36937040090560913,[0.5466472],False,fiqa_s,0.1,0
test,low,59311,0.48721002825786947,5376,0.09064085919981117,-0.44722452759742737,-0.33275557458400723,[0.5466472],False,fiqa_s,0.1,0
test,high,62425,0.5127899717421305,5743,0.09199839807769324,-0.491286963224411,-0.3494795083999633,[0.5466472],False,fiqa_s,0.1,0
fit,low,33776,0.5036383156387928,2728,0.08076740881099005,-0.45074623823165894,-0.3627902939915657,[0.5597402],False,fiqa_l,0.1,0
fit,high,33288,0.4963616843612072,3324,0.09985580389329488,-0.4856600645151767,-0.3501043140888216,[0.5597402],False,fiqa_l,0.1,0
safety,low,15462,0.48682346273731936,1546,0.09998706506273444,-0.45074623823165894,-0.3505636647343637,[0.5597402],False,fiqa_l,0.1,0
safety,high,16299,0.5131765372626806,1516,0.09301184121725259,-0.4856600645151767,-0.35400731682777375,[0.5597402],False,fiqa_l,0.1,0
test,low,58468,0.4802852073339029,5226,0.08938222617500172,-0.45074623823165894,-0.3469588854908942,[0.5597402],False,fiqa_l,0.1,0
test,high,63268,0.5197147926660971,5554,0.0877852943035974,-0.4856600645151767,-0.33140876889228815,[0.5597402],False,fiqa_l,0.1,0
fit,all,67064,1.0,12741,0.18998270308958606,-0.5291351675987244,-0.35587636202573786,[],False,global_safe,0.2,0
safety,all,31761,1.0,6352,0.19999370296905009,-0.5291351675987244,-0.3525839567184447,[],False,global_safe,0.2,0
test,all,121736,1.0,21374,0.17557665768548333,-0.5291351675987244,-0.3399116531014443,[],False,global_safe,0.2,0
fit,low,33340,0.49713706310390077,6281,0.18839232153569285,-0.5055553317070007,-0.3507406786084175,[0.5466472],False,fiqa_s,0.2,0
fit,high,33724,0.5028629368960993,6487,0.19235559245641087,-0.5609639883041382,-0.3635586038231851,[0.5466472],False,fiqa_s,0.2,0
safety,low,15435,0.4859733635590819,3087,0.2,-0.5055553317070007,-0.3423567044734956,[0.5466472],False,fiqa_s,0.2,0
safety,high,16326,0.5140266364409181,3265,0.19998774960186205,-0.5609639883041382,-0.36937040090560913,[0.5466472],False,fiqa_s,0.2,0
test,low,59311,0.48721002825786947,10508,0.1771678103555833,-0.5055553317070007,-0.33275557458400723,[0.5466472],False,fiqa_s,0.2,0
test,high,62425,0.5127899717421305,11011,0.1763876651982379,-0.5609639883041382,-0.3494795083999633,[0.5466472],False,fiqa_s,0.2,0
fit,low,33776,0.5036383156387928,5919,0.17524277593557555,-0.5032489895820618,-0.3627902939915657,[0.5597402],False,fiqa_l,0.2,0
fit,high,33288,0.4963616843612072,6643,0.19956140350877194,-0.5683608854352374,-0.3501043140888216,[0.5597402],False,fiqa_l,0.2,0
safety,low,15462,0.48682346273731936,3092,0.19997413012546889,-0.5032489895820618,-0.3505636647343637,[0.5597402],False,fiqa_l,0.2,0
safety,high,16299,0.5131765372626806,3118,0.19130007975949445,-0.5683608854352374,-0.35400731682777375,[0.5597402],False,fiqa_l,0.2,0
test,low,58468,0.4802852073339029,10263,0.17553191489361702,-0.5032489895820618,-0.3469588854908942,[0.5597402],False,fiqa_l,0.2,0
test,high,63268,0.5197147926660971,10871,0.17182461908073593,-0.5683608854352374,-0.33140876889228815,[0.5597402],False,fiqa_l,0.2,0
fit,all,67064,1.0,19789,0.29507634498389596,-0.5823283791542053,-0.35587636202573786,[],False,global_safe,0.3,0
safety,all,31761,1.0,9528,0.29999055445357514,-0.5823283791542053,-0.3525839567184447,[],False,global_safe,0.3,0
test,all,121736,1.0,32618,0.2679404613261484,-0.5823283791542053,-0.3399116531014443,[],False,global_safe,0.3,0
fit,low,33340,0.49713706310390077,9780,0.2933413317336533,-0.5531894564628601,-0.3507406786084175,[0.5466472],False,fiqa_s,0.3,0
fit,high,33724,0.5028629368960993,10099,0.29946032499110425,-0.6217727778500761,-0.3635586038231851,[0.5466472],False,fiqa_s,0.3,0
safety,low,15435,0.4859733635590819,4630,0.2999676060900551,-0.5531894564628601,-0.3423567044734956,[0.5466472],False,fiqa_s,0.3,0
safety,high,16326,0.5140266364409181,4877,0.2987259585936543,-0.6217727778500761,-0.36937040090560913,[0.5466472],False,fiqa_s,0.3,0
test,low,59311,0.48721002825786947,15892,0.26794355178634655,-0.5531894564628601,-0.33275557458400723,[0.5466472],False,fiqa_s,0.3,0
test,high,62425,0.5127899717421305,16871,0.2702603123748498,-0.6217727778500761,-0.3494795083999633,[0.5466472],False,fiqa_s,0.3,0
fit,low,33776,0.5036383156387928,9281,0.27478090952155376,-0.5462508201599121,-0.3627902939915657,[0.5597402],False,fiqa_l,0.3,0
fit,high,33288,0.4963616843612072,9973,0.2995974525354482,-0.6346893391709435,-0.3501043140888216,[0.5597402],False,fiqa_l,0.3,0
safety,low,15462,0.48682346273731936,4638,0.29996119518820336,-0.5462508201599121,-0.3505636647343637,[0.5597402],False,fiqa_l,0.3,0
safety,high,16299,0.5131765372626806,4698,0.28823854224185536,-0.6346893391709435,-0.35400731682777375,[0.5597402],False,fiqa_l,0.3,0
test,low,58468,0.4802852073339029,15505,0.2651877950331805,-0.5462508201599121,-0.3469588854908942,[0.5597402],False,fiqa_l,0.3,0
test,high,63268,0.5197147926660971,16514,0.26101662767907946,-0.6346893391709435,-0.33140876889228815,[0.5597402],False,fiqa_l,0.3,0
fit,all,69704,1.0,659,0.009454263743831057,-0.3533417582511902,-0.3557823821902275,[],False,global_safe,0.01,1
safety,all,29121,1.0,291,0.009992788709178944,-0.3533417582511902,-0.353417444229126,[],False,global_safe,0.01,1
test,all,121736,1.0,1720,0.014128934744036275,-0.3533417582511902,-0.3399116531014443,[],False,global_safe,0.01,1
fit,low,34287,0.49189429587971994,342,0.009974625951526818,-0.3472883999347687,-0.3473427826166153,[0.548998725],False,fiqa_s,0.01,1
fit,high,35417,0.50810570412028,312,0.008809328853375497,-0.36174702644348145,-0.368692491054536,[0.548998725],False,fiqa_s,0.01,1
safety,low,14977,0.514302393461763,143,0.009547973559457835,-0.3472883999347687,-0.348896781206131,[0.548998725],False,fiqa_s,0.01,1
safety,high,14144,0.485697606538237,141,0.009968891402714931,-0.36174702644348145,-0.3628581261634827,[0.548998725],False,fiqa_s,0.01,1
test,low,59898,0.4920319379641191,896,0.014958763230825737,-0.3472883999347687,-0.3322387209534645,[0.548998725],False,fiqa_s,0.01,1
test,high,61838,0.507968062035881,799,0.012920857725023448,-0.36174702644348145,-0.34993617743253735,[0.548998725],False,fiqa_s,0.01,1
fit,low,34849,0.49995696086307817,329,0.009440730006599903,-0.3579981029033661,-0.35958275556564334,[0.5605786500000001],False,fiqa_l,0.01,1
fit,high,34855,0.5000430391369218,337,0.009668627169703056,-0.35045066475868225,-0.35167787492275243,[0.5605786500000001],False,fiqa_l,0.01,1
safety,low,14598,0.5012877305037602,145,0.009932867516098096,-0.3579981029033661,-0.3583254280686377,[0.5605786500000001],False,fiqa_l,0.01,1
safety,high,14523,0.4987122694962398,145,0.009984163051711079,-0.35045066475868225,-0.35045820415019985,[0.5605786500000001],False,fiqa_l,0.01,1
test,low,58706,0.48224025760662415,802,0.013661295267945356,-0.3579981029033661,-0.34685795307159434,[0.5605786500000001],False,fiqa_l,0.01,1
test,high,63030,0.5177597423933759,954,0.015135649690623513,-0.35045066475868225,-0.3314431327581406,[0.5605786500000001],False,fiqa_l,0.01,1
fit,all,69704,1.0,3026,0.04341214277516355,-0.42013368010520935,-0.3557823821902275,[],False,global_safe,0.05,1
safety,all,29121,1.0,1456,0.04999828302599499,-0.42013368010520935,-0.353417444229126,[],False,global_safe,0.05,1
test,all,121736,1.0,5979,0.04911447722941447,-0.42013368010520935,-0.3399116531014443,[],False,global_safe,0.05,1
fit,low,34287,0.49189429587971994,1628,0.04748155277510427,-0.411336749792099,-0.3473427826166153,[0.548998725],False,fiqa_s,0.05,1
fit,high,35417,0.50810570412028,1476,0.04167490188327639,-0.4359200596809387,-0.368692491054536,[0.548998725],False,fiqa_s,0.05,1
safety,low,14977,0.514302393461763,748,0.049943246311010214,-0.411336749792099,-0.348896781206131,[0.548998725],False,fiqa_s,0.05,1
safety,high,14144,0.485697606538237,707,0.04998585972850679,-0.4359200596809387,-0.3628581261634827,[0.548998725],False,fiqa_s,0.05,1
test,low,59898,0.4920319379641191,3217,0.05370797021603393,-0.411336749792099,-0.3322387209534645,[0.548998725],False,fiqa_s,0.05,1
test,high,61838,0.507968062035881,2862,0.04628222128788124,-0.4359200596809387,-0.34993617743253735,[0.548998725],False,fiqa_s,0.05,1
fit,low,34849,0.49995696086307817,1530,0.043903698814887086,-0.417476624250412,-0.35958275556564334,[0.5605786500000001],False,fiqa_l,0.05,1
fit,high,34855,0.5000430391369218,1490,0.04274852962272271,-0.4248729944229126,-0.35167787492275243,[0.5605786500000001],False,fiqa_l,0.05,1
safety,low,14598,0.5012877305037602,729,0.0499383477188656,-0.417476624250412,-0.3583254280686377,[0.5605786500000001],False,fiqa_l,0.05,1
safety,high,14523,0.4987122694962398,726,0.049989671555463744,-0.4248729944229126,-0.35045820415019985,[0.5605786500000001],False,fiqa_l,0.05,1
test,low,58706,0.48224025760662415,3019,0.0514257486457943,-0.417476624250412,-0.34685795307159434,[0.5605786500000001],False,fiqa_l,0.05,1
test,high,63030,0.5177597423933759,2979,0.04726320799619229,-0.4248729944229126,-0.3314431327581406,[0.5605786500000001],False,fiqa_l,0.05,1
fit,all,69704,1.0,6132,0.08797199586824285,-0.46368834376335144,-0.3557823821902275,[],False,global_safe,0.1,1
safety,all,29121,1.0,2912,0.09999656605198998,-0.46368834376335144,-0.353417444229126,[],False,global_safe,0.1,1
test,all,121736,1.0,10743,0.08824834067161727,-0.46368834376335144,-0.3399116531014443,[],False,global_safe,0.1,1
fit,low,34287,0.49189429587971994,3095,0.09026744830402193,-0.4489290714263916,-0.3473427826166153,[0.548998725],False,fiqa_s,0.1,1
fit,high,35417,0.50810570412028,3082,0.08702035745545925,-0.48615607619285583,-0.368692491054536,[0.548998725],False,fiqa_s,0.1,1
safety,low,14977,0.514302393461763,1497,0.09995326166789077,-0.4489290714263916,-0.348896781206131,[0.548998725],False,fiqa_s,0.1,1
safety,high,14144,0.485697606538237,1414,0.09997171945701358,-0.48615607619285583,-0.3628581261634827,[0.548998725],False,fiqa_s,0.1,1
test,low,59898,0.4920319379641191,5568,0.0929580286487028,-0.4489290714263916,-0.3322387209534645,[0.548998725],False,fiqa_s,0.1,1
test,high,61838,0.507968062035881,5330,0.08619295578770335,-0.48615607619285583,-0.34993617743253735,[0.548998725],False,fiqa_s,0.1,1
fit,low,34849,0.49995696086307817,3109,0.0892134638009699,-0.454336017370224,-0.35958275556564334,[0.5605786500000001],False,fiqa_l,0.1,1
fit,high,34855,0.5000430391369218,3103,0.08902596471094534,-0.48102742433547974,-0.35167787492275243,[0.5605786500000001],False,fiqa_l,0.1,1
safety,low,14598,0.5012877305037602,1459,0.09994519797232497,-0.454336017370224,-0.3583254280686377,[0.5605786500000001],False,fiqa_l,0.1,1
safety,high,14523,0.4987122694962398,1452,0.09997934311092749,-0.48102742433547974,-0.35045820415019985,[0.5605786500000001],False,fiqa_l,0.1,1
test,low,58706,0.48224025760662415,5534,0.09426634415562293,-0.454336017370224,-0.34685795307159434,[0.5605786500000001],False,fiqa_l,0.1,1
test,high,63030,0.5177597423933759,5279,0.08375376804696176,-0.48102742433547974,-0.3314431327581406,[0.5605786500000001],False,fiqa_l,0.1,1
fit,all,69704,1.0,12465,0.17882761391024907,-0.5246862769126892,-0.3557823821902275,[],False,global_safe,0.2,1
safety,all,29121,1.0,5824,0.19999313210397995,-0.5246862769126892,-0.353417444229126,[],False,global_safe,0.2,1
test,all,121736,1.0,20519,0.16855326279818625,-0.5246862769126892,-0.3399116531014443,[],False,global_safe,0.2,1
fit,low,34287,0.49189429587971994,6318,0.184268089946627,-0.5041305422782898,-0.3473427826166153,[0.548998725],False,fiqa_s,0.2,1
fit,high,35417,0.50810570412028,6366,0.17974419064291158,-0.5555424094200134,-0.368692491054536,[0.548998725],False,fiqa_s,0.2,1
safety,low,14977,0.514302393461763,2995,0.19997329238165187,-0.5041305422782898,-0.348896781206131,[0.548998725],False,fiqa_s,0.2,1
safety,high,14144,0.485697606538237,2828,0.19994343891402716,-0.5555424094200134,-0.3628581261634827,[0.548998725],False,fiqa_s,0.2,1
test,low,59898,0.4920319379641191,10465,0.17471367992253498,-0.5041305422782898,-0.3322387209534645,[0.548998725],False,fiqa_s,0.2,1
test,high,61838,0.507968062035881,10342,0.1672434425434199,-0.5555424094200134,-0.34993617743253735,[0.548998725],False,fiqa_s,0.2,1
fit,low,34849,0.49995696086307817,6249,0.17931647966943098,-0.5043042302131653,-0.35958275556564334,[0.5605786500000001],False,fiqa_l,0.2,1
fit,high,34855,0.5000430391369218,6330,0.181609525175728,-0.5620241165161133,-0.35167787492275243,[0.5605786500000001],False,fiqa_l,0.2,1
safety,low,14598,0.5012877305037602,2919,0.19995889847924372,-0.5043042302131653,-0.3583254280686377,[0.5605786500000001],False,fiqa_l,0.2,1
safety,high,14523,0.4987122694962398,2904,0.19995868622185498,-0.5620241165161133,-0.35045820415019985,[0.5605786500000001],False,fiqa_l,0.2,1
test,low,58706,0.48224025760662415,10426,0.1775968384832896,-0.5043042302131653,-0.34685795307159434,[0.5605786500000001],False,fiqa_l,0.2,1
test,high,63030,0.5177597423933759,10310,0.16357290179279707,-0.5620241165161133,-0.3314431327581406,[0.5605786500000001],False,fiqa_l,0.2,1
fit,all,69704,1.0,19262,0.27633995179616666,-0.5760802626609802,-0.3557823821902275,[],False,global_safe,0.3,1
safety,all,29121,1.0,8736,0.29998969815596993,-0.5760802626609802,-0.353417444229126,[],False,global_safe,0.3,1
test,all,121736,1.0,31172,0.2560622987448249,-0.5760802626609802,-0.3399116531014443,[],False,global_safe,0.3,1
fit,low,34287,0.49189429587971994,9563,0.27891037419430104,-0.5491657853126526,-0.3473427826166153,[0.548998725],False,fiqa_s,0.3,1
fit,high,35417,0.50810570412028,9803,0.2767879831719231,-0.6139785647392273,-0.368692491054536,[0.548998725],False,fiqa_s,0.3,1
safety,low,14977,0.514302393461763,4493,0.299993323095413,-0.5491657853126526,-0.348896781206131,[0.548998725],False,fiqa_s,0.3,1
safety,high,14144,0.485697606538237,4243,0.2999858597285068,-0.6139785647392273,-0.3628581261634827,[0.548998725],False,fiqa_s,0.3,1
test,low,59898,0.4920319379641191,15585,0.2601923269558249,-0.5491657853126526,-0.3322387209534645,[0.548998725],False,fiqa_s,0.3,1
test,high,61838,0.507968062035881,15895,0.25704259516801964,-0.6139785647392273,-0.34993617743253735,[0.548998725],False,fiqa_s,0.3,1
fit,low,34849,0.49995696086307817,9509,0.2728629228959224,-0.5454559922218323,-0.35958275556564334,[0.5605786500000001],False,fiqa_l,0.3,1
fit,high,34855,0.5000430391369218,9545,0.2738488021804619,-0.6263752579689026,-0.35167787492275243,[0.5605786500000001],False,fiqa_l,0.3,1
safety,low,14598,0.5012877305037602,4379,0.29997259898616246,-0.5454559922218323,-0.3583254280686377,[0.5605786500000001],False,fiqa_l,0.3,1
safety,high,14523,0.4987122694962398,4356,0.29993802933278246,-0.6263752579689026,-0.35045820415019985,[0.5605786500000001],False,fiqa_l,0.3,1
test,low,58706,0.48224025760662415,15489,0.26384015262494465,-0.5454559922218323,-0.34685795307159434,[0.5605786500000001],False,fiqa_l,0.3,1
test,high,63030,0.5177597423933759,15671,0.24862763763287324,-0.6263752579689026,-0.3314431327581406,[0.5605786500000001],False,fiqa_l,0.3,1
fit,all,71286,1.0,712,0.009987935920096513,-0.3525480329990387,-0.3526090204715729,[],False,global_safe,0.01,2
safety,all,27539,1.0,210,0.007625549221104615,-0.3525480329990387,-0.36215417742729195,[],False,global_safe,0.01,2
test,all,121736,1.0,1693,0.013907143326542682,-0.3525480329990387,-0.3399116531014443,[],False,global_safe,0.01,2
fit,low,35361,0.49604410403164717,353,0.009982749356635841,-0.34523388743400574,-0.3452967762947081,[0.54809153],False,fiqa_s,0.01,2
fit,high,35925,0.5039558959683529,356,0.009909533750869868,-0.3648043716861302,-0.36511252403259253,[0.54809153],False,fiqa_s,0.01,2
safety,low,13724,0.49834779766876064,99,0.00721364033809385,-0.34523388743400574,-0.3571902233362196,[0.54809153],False,fiqa_s,0.01,2
safety,high,13815,0.5016522023312393,123,0.008903365906623236,-0.3648043716861302,-0.37135727167129495,[0.54809153],False,fiqa_s,0.01,2
test,low,59684,0.49027403561805877,846,0.0141746531733798,-0.34523388743400574,-0.3324983054399493,[0.54809153],False,fiqa_s,0.01,2
test,high,62052,0.5097259643819413,869,0.01400438342035712,-0.3648043716861302,-0.3496334493160252,[0.54809153],False,fiqa_s,0.01,2
fit,low,35632,0.49984569200123447,354,0.009934889986528963,-0.3570825450320307,-0.35713501423597327,[0.5601946],False,fiqa_l,0.01,2
fit,high,35654,0.5001543079987656,356,0.009984854434285073,-0.3488275408744812,-0.3490153726935385,[0.5601946],False,fiqa_l,0.01,2
safety,low,13721,0.49823886125131633,98,0.00714233656439035,-0.3570825450320307,-0.3685272276401521,[0.5601946],False,fiqa_l,0.01,2
safety,high,13818,0.5017611387486837,109,0.007888261687653785,-0.3488275408744812,-0.356230655014515,[0.5601946],False,fiqa_l,0.01,2
test,low,58605,0.48141059341525927,783,0.01336063475812644,-0.3570825450320307,-0.34691759824752816,[0.5601946],False,fiqa_l,0.01,2
test,high,63131,0.5185894065847407,921,0.014588712360013306,-0.3488275408744812,-0.3314237624406815,[0.5601946],False,fiqa_l,0.01,2
fit,all,71286,1.0,3564,0.049995791600033666,-0.4234101176261902,-0.3526090204715729,[],False,global_safe,0.05,2
safety,all,27539,1.0,1195,0.043393006282000074,-0.4234101176261902,-0.36215417742729195,[],False,global_safe,0.05,2
test,all,121736,1.0,6305,0.051792403233225995,-0.4234101176261902,-0.3399116531014443,[],False,global_safe,0.05,2
fit,low,35361,0.49604410403164717,1768,0.049998586012839005,-0.4105091094970703,-0.3452967762947081,[0.54809153],False,fiqa_s,0.05,2
fit,high,35925,0.5039558959683529,1789,0.049798190675017395,-0.44129823006973135,-0.36511252403259253,[0.54809153],False,fiqa_s,0.05,2
safety,low,13724,0.49834779766876064,558,0.04065870008743806,-0.4105091094970703,-0.3571902233362196,[0.54809153],False,fiqa_s,0.05,2
safety,high,13815,0.5016522023312393,604,0.04372059355772711,-0.44129823006973135,-0.37135727167129495,[0.54809153],False,fiqa_s,0.05,2
test,low,59684,0.49027403561805877,3174,0.05318008176395684,-0.4105091094970703,-0.3324983054399493,[0.54809153],False,fiqa_s,0.05,2
test,high,62052,0.5097259643819413,3105,0.05003867723844518,-0.44129823006973135,-0.3496334493160252,[0.54809153],False,fiqa_s,0.05,2
fit,low,35632,0.49984569200123447,1781,0.04998316120341266,-0.42020368576049805,-0.35713501423597327,[0.5601946],False,fiqa_l,0.05,2
fit,high,35654,0.5001543079987656,1779,0.049896224827508835,-0.42819637413763556,-0.3490153726935385,[0.5601946],False,fiqa_l,0.05,2
safety,low,13721,0.49823886125131633,635,0.046279425697835434,-0.42020368576049805,-0.3685272276401521,[0.5601946],False,fiqa_l,0.05,2
safety,high,13818,0.5017611387486837,562,0.04067158778404979,-0.42819637413763556,-0.356230655014515,[0.5601946],False,fiqa_l,0.05,2
test,low,58605,0.48141059341525927,3163,0.053971504137872196,-0.42020368576049805,-0.34691759824752816,[0.5601946],False,fiqa_l,0.05,2
test,high,63131,0.5185894065847407,3094,0.0490092030856473,-0.42819637413763556,-0.3314237624406815,[0.5601946],False,fiqa_l,0.05,2
fit,all,71286,1.0,7128,0.09999158320006733,-0.46797215938568115,-0.3526090204715729,[],False,global_safe,0.1,2
safety,all,27539,1.0,2458,0.08925523802607212,-0.46797215938568115,-0.36215417742729195,[],False,global_safe,0.1,2
test,all,121736,1.0,11347,0.09320989682591838,-0.46797215938568115,-0.3399116531014443,[],False,global_safe,0.1,2
fit,low,35361,0.49604410403164717,3536,0.09999717202567801,-0.45098569989204407,-0.3452967762947081,[0.54809153],False,fiqa_s,0.1,2
fit,high,35925,0.5039558959683529,3580,0.09965205288796103,-0.4911828986294954,-0.36511252403259253,[0.54809153],False,fiqa_s,0.1,2
safety,low,13724,0.49834779766876064,1199,0.08736519965024774,-0.45098569989204407,-0.3571902233362196,[0.54809153],False,fiqa_s,0.1,2
safety,high,13815,0.5016522023312393,1206,0.08729641693811074,-0.4911828986294954,-0.37135727167129495,[0.54809153],False,fiqa_s,0.1,2
test,low,59684,0.49027403561805877,5679,0.09515112928087929,-0.45098569989204407,-0.3324983054399493,[0.54809153],False,fiqa_s,0.1,2
test,high,62052,0.5097259643819413,5661,0.09122993618255656,-0.4911828986294954,-0.3496334493160252,[0.54809153],False,fiqa_s,0.1,2
fit,low,35632,0.49984569200123447,3563,0.09999438706780422,-0.45806196331977844,-0.35713501423597327,[0.5601946],False,fiqa_l,0.1,2
fit,high,35654,0.5001543079987656,3562,0.09990463903068379,-0.4839008409712168,-0.3490153726935385,[0.5601946],False,fiqa_l,0.1,2
safety,low,13721,0.49823886125131633,1258,0.0916842795714598,-0.45806196331977844,-0.3685272276401521,[0.5601946],False,fiqa_l,0.1,2
safety,high,13818,0.5017611387486837,1162,0.08409321175278622,-0.4839008409712168,-0.356230655014515,[0.5601946],False,fiqa_l,0.1,2
test,low,58605,0.48141059341525927,5810,0.09913829877996758,-0.45806196331977844,-0.34691759824752816,[0.5601946],False,fiqa_l,0.1,2
test,high,63131,0.5185894065847407,5432,0.0860433067748016,-0.4839008409712168,-0.3314237624406815,[0.5601946],False,fiqa_l,0.1,2
fit,all,71286,1.0,14257,0.19999719440002245,-0.5297360420227051,-0.3526090204715729,[],False,global_safe,0.2,2
safety,all,27539,1.0,4932,0.1790914702785141,-0.5297360420227051,-0.36215417742729195,[],False,global_safe,0.2,2
test,all,121736,1.0,21478,0.17643096536768088,-0.5297360420227051,-0.3399116531014443,[],False,global_safe,0.2,2
fit,low,35361,0.49604410403164717,7072,0.19999434405135602,-0.5067559480667114,-0.3452967762947081,[0.54809153],False,fiqa_s,0.2,2
fit,high,35925,0.5039558959683529,7167,0.1994989561586639,-0.5611097605583164,-0.36511252403259253,[0.54809153],False,fiqa_s,0.2,2
safety,low,13724,0.49834779766876064,2486,0.1811425240454678,-0.5067559480667114,-0.3571902233362196,[0.54809153],False,fiqa_s,0.2,2
safety,high,13815,0.5016522023312393,2491,0.18031125588128846,-0.5611097605583164,-0.37135727167129495,[0.54809153],False,fiqa_s,0.2,2
test,low,59684,0.49027403561805877,10713,0.17949534213524562,-0.5067559480667114,-0.3324983054399493,[0.54809153],False,fiqa_s,0.2,2
