analysis_scope,dataset_id,model_uid,compression_family,compression_profile,saliency_feature,sensitivity_metric,sample_count,identity_count,event_count,non_event_count,event_rate,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,event_support_eligible,association_status
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_top_right,reconstruction_mse,182159,124736,,,,-0.10735518305171887,0.95,-0.11505955550218264,-0.10035568956254559,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_top_right,cosine_to_origin,182159,124736,,,,0.10735537572959408,0.95,0.10035592682734872,0.11506005011476644,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_bottom_left,angular_error_rad,182159,124736,,,,0.08579091580479842,0.95,0.07870086618773128,0.09260836524894962,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_bottom_left,reconstruction_mse,182159,124736,,,,0.08579070315658029,0.95,0.07870066342253715,0.09260796711232852,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_bottom_left,cosine_to_origin,182159,124736,,,,-0.08579091580479842,0.95,-0.09260836524894962,-0.07870086618773128,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_bottom_right,angular_error_rad,182159,124736,,,,0.0070845140966167355,0.95,0.00011119298588576115,0.014868105145233247,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_bottom_right,reconstruction_mse,182159,124736,,,,0.007084229303199816,0.95,0.00011098570833942815,0.014867692288297896,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,quadrant_bottom_right,cosine_to_origin,182159,124736,,,,-0.0070845140966167355,0.95,-0.01486810514523325,-0.00011119298588576616,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,left_eye_attention,angular_error_rad,182159,124736,,,,-0.040051424691615975,0.95,-0.04589800252064077,-0.033975896000643865,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,left_eye_attention,reconstruction_mse,182159,124736,,,,-0.04005098454069423,0.95,-0.0458977967830266,-0.03397544723872089,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,left_eye_attention,cosine_to_origin,182159,124736,,,,0.040051424691615975,0.95,0.033975896000643865,0.04589800252064077,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,right_eye_attention,angular_error_rad,182159,124736,,,,-0.11954978079419931,0.95,-0.1255279405347074,-0.11327537695682906,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,right_eye_attention,reconstruction_mse,182159,124736,,,,-0.11954945074969524,0.95,-0.1255277056381821,-0.11327498244801582,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,right_eye_attention,cosine_to_origin,182159,124736,,,,0.11954978079419931,0.95,0.11327537695682906,0.1255279405347074,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,nose_attention,angular_error_rad,182159,124736,,,,0.060029496778747436,0.95,0.05346438036486543,0.06696011454111357,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,nose_attention,reconstruction_mse,182159,124736,,,,0.06002973609263566,0.95,0.053464455987880674,0.06696062034410374,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,nose_attention,cosine_to_origin,182159,124736,,,,-0.060029496778747436,0.95,-0.0669601145411131,-0.05346438036486543,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,mouth_attention,angular_error_rad,182159,124736,,,,0.16376617131789764,0.95,0.15735374607547184,0.1699544853396155,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,mouth_attention,reconstruction_mse,182159,124736,,,,0.16376558214092524,0.95,0.1573531901441847,0.16995395663522855,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,mouth_attention,cosine_to_origin,182159,124736,,,,-0.16376617131789764,0.95,-0.1699544853396155,-0.15735374607547184,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,angular_error_rad,180861,123641,,,,0.08172430339616302,0.95,0.07581323251935296,0.08788306619614478,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,reconstruction_mse,180861,123641,,,,0.08172418612149715,0.95,0.07581302118948656,0.08788315596097841,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,left_cheek_attention,cosine_to_origin,180861,123641,,,,-0.08172430339616302,0.95,-0.08788306619614478,-0.07581323251935296,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
geometry,survface,arcface-7972a704552df378345f,pca,pca_256,right_cheek_attention,angular_error_rad,180793,123703,,,,0.04404066920097812,0.95,0.03686490620743803,0.05073117373221299,500,weighted_rerank,identity-cluster-weighted-rerank-v1,,continuous_outcome
