analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,target_fpir,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,run_id,source_run_dir
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_top_left,top1_score_drift,121642,121642,-0.0319040969478,0.95,-0.0373997740143,-0.0267228513785,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_top_left,agreement_with_origin,121642,121642,0.0382486800271,0.95,0.032681408355,0.0438840991149,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_top_left,threshold_crossing,121642,121642,0.0211367618123,0.95,0.0155726894181,0.0269913820253,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_top_right,top1_score_drift,121642,121642,-0.0529110998849,0.95,-0.0589921726262,-0.0473838445179,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_top_right,agreement_with_origin,121642,121642,-0.0128654867358,0.95,-0.0183730652665,-0.00672507248514,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_top_right,threshold_crossing,121642,121642,-0.0163721257898,0.95,-0.0218977023715,-0.010245455519,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_left,top1_score_drift,121642,121642,0.046726320684,0.95,0.0411610602037,0.0522077060381,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_left,agreement_with_origin,121642,121642,0.00256256775626,0.95,-0.00366880078937,0.00821881051295,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_left,threshold_crossing,121642,121642,0.00336270633147,0.95,-0.00241740951383,0.00898708937336,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,top1_score_drift,121642,121642,0.0187863272355,0.95,0.0133161311744,0.0240024181065,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,agreement_with_origin,121642,121642,-0.0304646099405,0.95,-0.0361807126664,-0.0249782284921,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,threshold_crossing,121642,121642,-0.0156157565791,0.95,-0.0210985789709,-0.0105559224996,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_eye_attention,top1_score_drift,121642,121642,-0.0392032586564,0.95,-0.0447677953155,-0.0330620599161,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_eye_attention,agreement_with_origin,121642,121642,-0.0134890322963,0.95,-0.0198101387159,-0.00716108361035,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_eye_attention,threshold_crossing,121642,121642,-0.0317500517737,0.95,-0.0367300457602,-0.0256733662686,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_eye_attention,top1_score_drift,121642,121642,-0.00762687874617,0.95,-0.0129639565434,-0.00174863603289,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_eye_attention,agreement_with_origin,121642,121642,-0.0454851255896,0.95,-0.0507602042982,-0.0403457092926,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_eye_attention,threshold_crossing,121642,121642,-0.0396618686264,0.95,-0.0450820405251,-0.0342584677282,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,nose_attention,top1_score_drift,121642,121642,0.0630062151488,0.95,0.0570543000674,0.0688595082049,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,nose_attention,agreement_with_origin,121642,121642,-0.0463917813912,0.95,-0.0522593607579,-0.0411991133077,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,nose_attention,threshold_crossing,121642,121642,-0.0610421631008,0.95,-0.0654625818542,-0.0561139774078,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,mouth_attention,top1_score_drift,121642,121642,-0.0211161710461,0.95,-0.0263661574216,-0.0153415906323,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,mouth_attention,agreement_with_origin,121642,121642,-0.0109185414882,0.95,-0.0166978665793,-0.00560588573133,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,mouth_attention,threshold_crossing,121642,121642,-6.10690013107e-06,0.95,-0.00594149142293,0.00650917147997,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_cheek_attention,top1_score_drift,120613,120613,0.00725813058367,0.95,0.00186505156496,0.0133177030575,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_cheek_attention,agreement_with_origin,120613,120613,-0.00403226492437,0.95,-0.0096381249868,0.00163349794831,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,left_cheek_attention,threshold_crossing,120613,120613,-0.0311332253497,0.95,-0.0369442861144,-0.0257609575582,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_cheek_attention,top1_score_drift,120669,120669,-0.0143914217749,0.95,-0.0202723874191,-0.00873801646887,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
retrieval,survface,edgeface-a348c305af33c223b337,pca,pca_128,pca_direct_cosine,qmul-survface-v1-training-derived-3000-watchlist-calibration-v2,calibration,test,0.01,frozen_origin,False,right_cheek_attention,agreement_with_origin,120669,120669,-0.0212642065773,0.95,-0.0268318497197,-0.0156937241842,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260812-R001-ea495479,C:\ronbun\runs\survface_20260812\20260812-R001-ea495479_step4_survface_edgeface-a348c305af33c223b337
