dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_decision_threshold,compressed_decision_threshold,origin_tpir20,compressed_tpir20,compressed_tpir20_retention,origin_closed_set_rank20_recall,compressed_closed_set_rank20_recall,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,4.96499677275e-05,0.00929881054084,0.92774116993,0.92774116993,3.3099978485e-05,4.96499677275e-05,1.5,0.182827731162,0.114890025321,1519,121736,0.0124778208583,1132,121736,0.00929881054084,0.0118694600615,0.0131169488444,0.00877491327004,0.00985367562613,2.9214854591e-06,9.37484492863e-05,1.68856099845e-05,0.000145980073263,-0.00317901031741,-0.00359794966156,-0.00276007097325,3.3099978485e-05,-3.3099978485e-05,9.9299935455e-05,128,0,3000,451584,150.528,0.191670618526,5217.28373234,748,0.00410630273552,183,0.00100461684572
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0,0.00317901031741,0.92774116993,0.92774116993,3.3099978485e-05,0,0,0.182827731162,0.133409463284,1519,121736,0.0124778208583,387,121736,0.00317901031741,0.0118694600615,0.0131169488444,0.00287808118771,0.00351129347797,2.9214854591e-06,9.37484492863e-05,0,6.35720604942e-05,-0.00929881054084,-0.00985739633305,-0.00877308273641,-1.65499892425e-05,-4.96499677275e-05,0,256,0,3000,901120,300.373333333,0.185403311393,5393.64692296,1615,0.00886588090624,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0,0.0019879082605,0.92774116993,0.92774116993,3.3099978485e-05,0,0,0.182827731162,0.1393840094,1519,121736,0.0124778208583,242,121736,0.0019879082605,0.0118694600615,0.0131169488444,0.00175292381213,0.00225432190936,2.9214854591e-06,9.37484492863e-05,0,6.35720604942e-05,-0.0104899125978,-0.0110815617402,-0.00995597029638,-1.65499892425e-05,-4.96499677275e-05,0,512,0,3000,1800192,600.064,0.183501867599,5449.53581717,1800,0.00988147717104,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0,0.0019879082605,0.92774116993,0.92774116993,3.3099978485e-05,0,0,0.182827731162,0.139367459411,1519,121736,0.0124778208583,242,121736,0.0019879082605,0.0118694600615,0.0131169488444,0.00175292381213,0.00225432190936,2.9214854591e-06,9.37484492863e-05,0,6.35720604942e-05,-0.0104899125978,-0.0110815617402,-0.00995597029638,-1.65499892425e-05,-4.96499677275e-05,0,1024,0,3000,3598336,1199.44533333,0.192004572928,5208.20928767,1800,0.00988147717104,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0,0.0019879082605,0.92774116993,0.92774116993,3.3099978485e-05,0,0,0.182827731162,0.1393840094,1519,121736,0.0124778208583,242,121736,0.0019879082605,0.0118694600615,0.0131169488444,0.00175292381213,0.00225432190936,2.9214854591e-06,9.37484492863e-05,0,6.35720604942e-05,-0.0104899125978,-0.0110815617402,-0.00995597029638,-1.65499892425e-05,-4.96499677275e-05,0,1536,0,3000,5396480,1798.82666667,0.196169120933,5097.64225504,1800,0.00988147717104,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,8.27499462125e-05,0.0121574554774,0.92774116993,0.919824302197,3.3099978485e-05,8.27499462125e-05,2.5,0.182827731162,0.114890025321,1519,121736,0.0124778208583,1480,121736,0.0121574554774,0.0118694600615,0.0131169488444,0.0115570591227,0.0127886392396,2.9214854591e-06,9.37484492863e-05,3.5346332353e-05,0.000193715099397,-0.000320365380824,-0.00072287573109,9.85739633305e-05,6.619995697e-05,-1.65499892425e-05,0.000148949903183,128,0,3000,451584,150.528,0.191670618526,5217.28373234,502,0.00275583418881,424,0.00232763684473
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.000115849924698,0.0124778208583,0.92774116993,0.886372387409,3.3099978485e-05,0.000115849924698,3.5,0.182827731162,0.133409463284,1519,121736,0.0124778208583,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,0.0118694600615,0.0131169488444,2.9214854591e-06,9.37484492863e-05,5.61198540193e-05,0.000239137326233,0,-0.000336999737136,0.000345008871657,9.9299935455e-05,1.65499892425e-05,0.00019859987091,256,0,3000,901120,300.373333333,0.185403311393,5393.64692296,363,0.00199276456283,330,0.00181160414802
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.000115849924698,0.0122478149438,0.92774116993,0.871859550476,3.3099978485e-05,0.000115849924698,3.5,0.182827731162,0.1393840094,1519,121736,0.0124778208583,1491,121736,0.0122478149438,0.0118694600615,0.0131169488444,0.0116451613121,0.0128812502804,2.9214854591e-06,9.37484492863e-05,5.61198540193e-05,0.000239137326233,-0.000230005914438,-0.00056680028915,0.000123217454163,9.9299935455e-05,3.3099978485e-05,0.000182049881668,512,0,3000,1800192,600.064,0.183501867599,5449.53581717,358,0.00196531601513,292,0.00160299518552
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.000115849924698,0.0122478149438,0.92774116993,0.871859371662,3.3099978485e-05,0.000115849924698,3.5,0.182827731162,0.139367459411,1519,121736,0.0124778208583,1491,121736,0.0122478149438,0.0118694600615,0.0131169488444,0.0116451613121,0.0128812502804,2.9214854591e-06,9.37484492863e-05,5.61198540193e-05,0.000239137326233,-0.000230005914438,-0.00056680028915,0.000123217454163,9.9299935455e-05,3.3099978485e-05,0.000182049881668,1024,0,3000,3598336,1199.44533333,0.192004572928,5208.20928767,358,0.00196531601513,292,0.00160299518552
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.000115849924698,0.0122478149438,0.92774116993,0.871859431267,3.3099978485e-05,0.000115849924698,3.5,0.182827731162,0.1393840094,1519,121736,0.0124778208583,1491,121736,0.0122478149438,0.0118694600615,0.0131169488444,0.0116451613121,0.0128812502804,2.9214854591e-06,9.37484492863e-05,5.61198540193e-05,0.000239137326233,-0.000230005914438,-0.00056680028915,0.000123217454163,9.9299935455e-05,3.3099978485e-05,0.000182049881668,1536,0,3000,5396480,1798.82666667,0.196169120933,5097.64225504,358,0.00196531601513,292,0.00160299518552
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,step4_search_space_tpir20_multi_fpir_v5,exploratory_dirty_evaluator,False,pca,pca_32,pca_reconstruction_cosine,frozen_origin,0.01,cosine_similarity,0.000628899591215,0.0529588617993,0.92774116993,0.92774116993,3.3099978485e-05,0.00104264932228,31.5,0.182827731162,0.145490955431,1519,121736,0.0124778208583,6447,121736,0.0529588617993,0.0118694600615,0.0131169488444,0.05171487496,0.0542310610973,2.9214854591e-06,9.37484492863e-05,0.000458252185464,0.000863039096575,0.0404810409411,0.0393720838536,0.0416557140041,0.000612349601973,0.000430299720305,0.000810949472883,128,0,3000,451584,150.528,0.193539555004,5166.90244523,0,0,7212,0.0395917851986
