dataset,model_uid,run_id,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_32,pca_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,6447,121736,0.0529588617993,0.05171487496,0.0542310610973,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0.000628899591215,0.000458252185464,0.000863039096575,0.0404810409411,0.0393720838536,0.0416557140041,0.000612349601973,0.000430299720305,0.000810949472883
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_32,pca_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1521,121736,0.0124942498521,0.0118854834949,0.0131337823619,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,3.3099978485e-05,9.07725491843e-06,0.000120690554078,1.64289938884e-05,-0.000361437865545,0.000402510350266,1.65499892425e-05,0,4.96499677275e-05
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,242,121736,0.0019879082605,0.00175292381213,0.00225432190936,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.0104899125978,-0.0110815617402,-0.00995597029638,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1491,121736,0.0122478149438,0.0116451613121,0.0128812502804,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0.000115849924698,5.61198540193e-05,0.000239137326233,-0.000230005914438,-0.00056680028915,0.000123217454163,9.9299935455e-05,3.3099978485e-05,0.000182049881668
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_384,pca_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,0,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_384,pca_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,0,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,387,121736,0.00317901031741,0.00287808118771,0.00351129347797,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00929881054084,-0.00985739633305,-0.00877308273641,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0.000115849924698,5.61198540193e-05,0.000239137326233,0,-0.000336999737136,0.000345008871657,9.9299935455e-05,1.65499892425e-05,0.00019859987091
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_64,pca_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,2299,121736,0.0188851284747,0.018135528678,0.0196650911001,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,4.96499677275e-05,1.68856099845e-05,0.000145980073263,0.00640730761648,0.00595551028455,0.0068755339423,3.3099978485e-05,0,8.27499462125e-05
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_64,pca_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1521,121736,0.0124942498521,0.0118854834949,0.0131337823619,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.64289938884e-05,-0.000197147926661,0.000238220411382,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m128_b8,pq_adc_exhaustive,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1446,121736,0.0118781625813,0.0112847987209,0.0125023314751,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,-0.000599658276927,-0.000821449694421,-0.000386081356378,0,0,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m128_b8,pq_reconstruction_cosine,frozen_origin,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,412,121736,0.00338437274101,0.00307342904363,0.00372665750898,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,0,0,6.35720604942e-05,-0.00909344811724,-0.0096438194125,-0.00857593480975,-1.65499892425e-05,-4.96499677275e-05,0
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pq,pq_512_m128_b8,pq_reconstruction_cosine,recalibrated_compressed,0.01,1519,121736,0.0124778208583,0.0118694600615,0.0131169488444,1450,121736,0.0119110205691,0.0113168249465,0.0125360191514,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,1.65499892425e-05,2.9214854591e-06,9.37484492863e-05,-0.00056680028915,-0.000821449694421,-0.00031215088388,0,0,0
