dataset,model_uid,run_id,compression_family,compression_profile,search_mode,target_fpir,comparison_role,threshold_policy,threshold,realized_fpir,tpir20,tpir20_retention,closed_set_rank20_recall,target_met_on_test
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.01,origin,origin_calibrated,0.92774116993,0.0124778208583,3.3099978485e-05,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.92774116993,0.0019879082605,0,0,0.1393840094,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.871859550476,0.0122478149438,0.000115849924698,3.5,0.1393840094,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.05,origin,origin_calibrated,0.884926259518,0.0518416902149,0.00158879896728,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.884926259518,0.00898665965696,3.3099978485e-05,0.0208333333333,0.1393840094,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.776309132576,0.052852073339,0.00329344785926,2.07291666667,0.1393840094,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.1,origin,origin_calibrated,0.852976024151,0.100118288756,0.00670274564322,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.852976024151,0.0178829598475,0.000297899806365,0.0444444444444,0.1393840094,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.717398703098,0.102788000263,0.00988034357778,1.47407407407,0.1393840094,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.2,origin,origin_calibrated,0.807592988014,0.197295787606,0.0195289873062,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.807592988014,0.0355359137806,0.00158879896728,0.0813559322034,0.1393840094,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.2,compressed_recalibrated,recalibrated_compressed,0.650668621063,0.204278110009,0.0223424854774,1.14406779661,0.1393840094,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.3,origin,origin_calibrated,0.772379338741,0.291951435894,0.0325869288185,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.3,compressed_frozen_threshold,frozen_origin,0.772379338741,0.055365709404,0.00344239776244,0.10563737938,0.1393840094,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_direct_cosine,0.3,compressed_recalibrated,recalibrated_compressed,0.608731627464,0.306482880988,0.0328682786356,1.00863382428,0.1393840094,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.01,origin,origin_calibrated,0.92774116993,0.0124778208583,3.3099978485e-05,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.92774116993,0.0124778208583,3.3099978485e-05,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.927740991116,0.0124778208583,3.3099978485e-05,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.05,origin,origin_calibrated,0.884926259518,0.0518416902149,0.00158879896728,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.884926259518,0.0518416902149,0.00158879896728,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.884926319122,0.0518416902149,0.00158879896728,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.1,origin,origin_calibrated,0.852976024151,0.100118288756,0.00670274564322,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.852976024151,0.100118288756,0.00670274564322,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.852976024151,0.100118288756,0.00670274564322,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.2,origin,origin_calibrated,0.807592988014,0.197295787606,0.0195289873062,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.807592988014,0.197295787606,0.0195289873062,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.2,compressed_recalibrated,recalibrated_compressed,0.8075928092,0.197295787606,0.0195289873062,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.3,origin,origin_calibrated,0.772379338741,0.291951435894,0.0325869288185,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.3,compressed_frozen_threshold,frozen_origin,0.772379338741,0.291951435894,0.0325869288185,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_128,pca_reconstruction_cosine,0.3,compressed_recalibrated,recalibrated_compressed,0.772379398346,0.291951435894,0.0325869288185,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.01,origin,origin_calibrated,0.92774116993,0.0124778208583,3.3099978485e-05,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.92774116993,0.0019879082605,0,0,0.139367459411,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.871859371662,0.0122478149438,0.000115849924698,3.5,0.139367459411,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.05,origin,origin_calibrated,0.884926259518,0.0518416902149,0.00158879896728,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.884926259518,0.00898665965696,3.3099978485e-05,0.0208333333333,0.139367459411,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.776309072971,0.052852073339,0.00329344785926,2.07291666667,0.139367459411,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.1,origin,origin_calibrated,0.852976024151,0.100118288756,0.00670274564322,1,0.182827731162,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.852976024151,0.0178829598475,0.000297899806365,0.0444444444444,0.139367459411,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.717398643494,0.102788000263,0.00988034357778,1.47407407407,0.139367459411,False
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.2,origin,origin_calibrated,0.807592988014,0.197295787606,0.0195289873062,1,0.182827731162,True
survface,edgeface-a348c305af33c223b337,20260812-R001-ea495479,pca,pca_256,pca_direct_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.807592988014,0.0355359137806,0.00158879896728,0.0813559322034,0.139367459411,True
