dataset,model_uid,run_id,summary_artifact_type,summary_claim_status,derived_evaluation_paper_eligible,compression_family,compression_profile,search_mode,threshold_policy,target_fpir,compressed_score_space,compressed_dir_rank1,compressed_fpir,origin_false_accept_count,origin_fpir_denominator,origin_realized_fpir,compressed_false_accept_count,compressed_fpir_denominator,compressed_realized_fpir,origin_fpir_wilson95_low,origin_fpir_wilson95_high,compressed_fpir_wilson95_low,compressed_fpir_wilson95_high,origin_dir_rank1_wilson95_low,origin_dir_rank1_wilson95_high,compressed_dir_rank1_wilson95_low,compressed_dir_rank1_wilson95_high,compressed_minus_origin_fpir,compressed_minus_origin_fpir_paired_bootstrap95_low,compressed_minus_origin_fpir_paired_bootstrap95_high,compressed_minus_origin_dir_rank1,compressed_minus_origin_dir_rank1_paired_bootstrap95_low,compressed_minus_origin_dir_rank1_paired_bootstrap95_high,storage_bytes_per_embedding,codebook_bytes,gallery_template_count,compressed_gallery_storage_bytes,amortized_storage_bytes_per_gallery_template,compressed_search_latency_ms_per_query,compressed_search_queries_per_second,accept_to_reject_count,accept_to_reject_rate,reject_to_accept_count,reject_to_accept_rate
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.856636597938,1,1671,11959,0.139727401957,11959,11959,1,0.133629180128,0.146057002318,0.999678884082,1,0.995788943771,0.999113801742,0.843867171381,0.868524380549,0.860272598043,0.853750313571,0.866376787357,-0.141430412371,-0.153672680412,-0.129510309278,128,0,1200,221184,184.32,0.0747940516498,13370.0471888,0,0,10292,0.683263626104
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.982925257732,0.999581904842,1671,11959,0.139727401957,11954,11959,0.999581904842,0.133629180128,0.146057002318,0.999021560344,0.999821401935,0.995788943771,0.999113801742,0.977734726993,0.986921945403,0.859854502885,0.853748223096,0.866125930262,-0.0151417525773,-0.0196520618557,-0.0109536082474,256,0,1200,440320,366.933333333,0.0702367589457,14237.5590077,1,6.63878377481e-05,10288,0.682998074753
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.997422680412,0.547788276612,1671,11959,0.139727401957,6551,11959,0.547788276612,0.133629180128,0.146057002318,0.538854081535,0.556691780536,0.995788943771,0.999113801742,0.994922229478,0.998693449094,0.408060874655,0.399027928757,0.417509825236,-0.000644329896907,-0.00161082474227,0,512,0,1200,878592,732.16,0.0781836619532,12790.3960369,72,0.00477992431786,4955,0.328951736042
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.998067010309,0.13889121164,1671,11959,0.139727401957,1661,11959,0.13889121164,0.133629180128,0.146057002318,0.132808858982,0.145205479858,0.995788943771,0.999113801742,0.995788943771,0.999113801742,-0.000836190316916,-0.00309390417259,0.00133790450707,0,0,0,1024,0,1200,1755136,1462.61333333,0.0803858129191,12440.0060618,98,0.00650600809932,89,0.00590851755958
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,frozen_origin,0.01,cosine_similarity,0.998067010309,0.131783593946,1671,11959,0.139727401957,1576,11959,0.131783593946,0.133629180128,0.146057002318,0.125839244099,0.137964424091,0.995788943771,0.999113801742,0.995788943771,0.999113801742,-0.0079438080107,-0.0100363742788,-0.00585333221841,0,0,0,1536,0,1200,2631680,2193.06666667,0.0754887870942,13247.0004949,136,0.00902874593374,41,0.00272190134767
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_32,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.779639175258,0.133121498453,1671,11959,0.139727401957,1592,11959,0.133121498453,0.133629180128,0.146057002318,0.127150736954,0.139327881006,0.995788943771,0.999113801742,0.764716973817,0.793870078645,-0.00660590350364,-0.0150535161803,0.00192741868049,-0.218427835052,-0.232603092784,-0.20425257732,128,0,1200,221184,184.32,0.0747940516498,13370.0471888,1989,0.132045409281,1348,0.0894908052845
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_64,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.968105670103,0.141399782591,1671,11959,0.139727401957,1691,11959,0.141399782591,0.133629180128,0.146057002318,0.13527004716,0.147759822497,0.995788943771,0.999113801742,0.961322188284,0.973731944466,0.00167238063383,-0.00660799397943,0.0099506647713,-0.0299613402062,-0.0360824742268,-0.024162371134,256,0,1200,440320,366.933333333,0.0702367589457,14237.5590077,1300,0.0863041890726,1247,0.0827856336719
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_128,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.994845360825,0.11765197759,1671,11959,0.139727401957,1407,11959,0.11765197759,0.133629180128,0.146057002318,0.111999799814,0.123549711439,0.995788943771,0.999113801742,0.991642819326,0.996824591481,-0.0220754243666,-0.0280123756167,-0.0160548540848,-0.00322164948454,-0.00515463917526,-0.00161082474227,512,0,1200,878592,732.16,0.0781836619532,12790.3960369,795,0.0527783310098,524,0.03478722698
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_256,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.998067010309,0.135964545531,1671,11959,0.139727401957,1626,11959,0.135964545531,0.133629180128,0.146057002318,0.129938334676,0.142224551544,0.995788943771,0.999113801742,0.995788943771,0.999113801742,-0.00376285642612,-0.0060205702818,-0.00158667112635,0,0,0,1024,0,1200,1755136,1462.61333333,0.0803858129191,12440.0060618,117,0.00776737701653,72,0.00477992431786
rfw_custom,arcface-7972a704552df378345f,20260810-R001-cd97c59b,step4_search_space_multi_fpir_v4,validation_required,True,pca,pca_384,pca_direct_cosine,recalibrated_compressed,0.01,cosine_similarity,0.998067010309,0.138807592608,1671,11959,0.139727401957,1660,11959,0.138807592608,0.133629180128,0.146057002318,0.13272683102,0.145120323459,0.995788943771,0.999113801742,0.995788943771,0.999113801742,-0.000919809348608,-0.00292666610921,0.0010034283803,0,0,0,1536,0,1200,2631680,2193.06666667,0.0754887870942,13247.0004949,82,0.00544380269535,71,0.00471353648012
