group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,3019,1146,0.012839266513950879,0.0097457915544509,0.6787015568068897,0.011169729296853394,0.01457224224635044,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,3019,1146,0.010337497380001592,0.0096430107951164,0.639615766810202,0.005919558638905314,0.015570489118744375,0.95,identity_cluster,2000
all,random_occlusion_score_drop,3019,1146,0.015191313068460274,0.0140708833932876,0.7598542563762836,0.013488932861650298,0.016891293015101706,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,3019,1146,0.002501769136031578,0.0018327571451663,0.5226896323285857,-0.002866934191610653,0.007399465560872023,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,3019,1146,-0.0023520465535501922,-0.0028095096349716,0.45942365021530307,-0.003887800374280504,-0.0007395687376265981,0.95,identity_cluster,2000
