dataset,model_uid,run_id,compression_family,compression_profile,search_mode,target_fpir,comparison_role,threshold_policy,threshold,realized_fpir,tpir20,tpir20_retention,closed_set_rank20_recall,target_met_on_test
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.01,origin,origin_calibrated,0.427400618792,0.000592417061611,0.970588235294,1,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.427400618792,0.00118483412322,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.474152565002,0.000592417061611,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.05,origin,origin_calibrated,0.427400618792,0.000592417061611,0.970588235294,1,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.05,compressed_frozen_threshold,frozen_origin,0.427400618792,0.00118483412322,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.05,compressed_recalibrated,recalibrated_compressed,0.474152565002,0.000592417061611,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.1,origin,origin_calibrated,0.427400618792,0.000592417061611,0.970588235294,1,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.1,compressed_frozen_threshold,frozen_origin,0.427400618792,0.00118483412322,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.1,compressed_recalibrated,recalibrated_compressed,0.474152565002,0.000592417061611,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.2,origin,origin_calibrated,0.427400618792,0.000592417061611,0.970588235294,1,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.2,compressed_frozen_threshold,frozen_origin,0.427400618792,0.00118483412322,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.2,compressed_recalibrated,recalibrated_compressed,0.474152565002,0.000592417061611,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.3,origin,origin_calibrated,0.427400618792,0.000592417061611,0.970588235294,1,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.3,compressed_frozen_threshold,frozen_origin,0.427400618792,0.00118483412322,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_direct_cosine,0.3,compressed_recalibrated,recalibrated_compressed,0.474152565002,0.000592417061611,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_reconstruction_cosine,0.01,origin,origin_calibrated,0.427400618792,0.000592417061611,0.970588235294,1,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_reconstruction_cosine,0.01,compressed_frozen_threshold,frozen_origin,0.427400618792,0.00118483412322,0.97268907563,1.00216450216,0.985294117647,True
lfw,adaface-4df25b75e065b0b9ed43,20260811-R001-c2e11ab2,pca,pca_128,pca_reconstruction_cosine,0.01,compressed_recalibrated,recalibrated_compressed,0.471009552479,0.000592417061611,0.97268907563,1.00216450216,0.985294117647,True
