group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,10000,2192,0.09155428454168138,0.08874806761741635,0.8468,0.08939875630766708,0.09372616044781118,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,10000,2192,0.03210176679883151,0.0236612260341644,0.7028,0.030694311121646903,0.03354709760431755,0.95,identity_cluster,2000
all,random_occlusion_score_drop,10000,2192,0.11248810154246164,0.1130865961313247,0.8886,0.10997196654038903,0.11505060924046218,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,10000,2192,0.059452517738938324,0.060282796621322604,0.7332,0.05719487227364633,0.061541905422219816,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,10000,2192,-0.02093381699621677,-0.0223585963249206,0.403,-0.023208783536308727,-0.01858241208959685,0.95,identity_cluster,2000
