partition_seed,target_fpir,method,split,partition,route,query_count,mated_count,non_mated_count,false_accept_count,true_identification_at_rank_k_count,tpir_available,realized_fpir,tpir_at_rank_k,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
0,0.01,plus_both,test,test,fiqa_fallback,149,55,94,3,0.0,True,0.031914893617021274,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,baseline,calibration,fit,baseline,109703,42639,67064,3356,,False,0.05004175116306812,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,baseline,calibration,safety,baseline,50705,18944,31761,1536,,False,0.04836119769528667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,baseline,test,test,baseline,182159,60423,121736,6313,217.0,True,0.051858119208779654,0.0035913476656240172,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_outside,calibration,fit,saliency,109618,42614,67004,3344,,False,0.04990746821085308,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_outside,calibration,fit,fiqa_fallback,85,25,60,7,,False,0.11666666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_outside,calibration,safety,saliency,50662,18928,31734,1531,,False,0.04824478477342913,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_outside,calibration,safety,fiqa_fallback,43,16,27,1,,False,0.037037037037037035,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_outside,test,test,saliency,182010,60368,121642,6242,221.0,True,0.051314513079364035,0.0036608799363901405,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_outside,test,test,fiqa_fallback,149,55,94,9,0.0,True,0.09574468085106383,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_entropy,calibration,fit,saliency,109618,42614,67004,3338,,False,0.04981792131813026,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_entropy,calibration,fit,fiqa_fallback,85,25,60,7,,False,0.11666666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_entropy,calibration,safety,saliency,50662,18928,31734,1517,,False,0.04780361757105943,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_entropy,calibration,safety,fiqa_fallback,43,16,27,1,,False,0.037037037037037035,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_entropy,test,test,saliency,182010,60368,121642,6322,236.0,True,0.051972180661284756,0.003909355950172277,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_entropy,test,test,fiqa_fallback,149,55,94,9,0.0,True,0.09574468085106383,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_both,calibration,fit,saliency,109618,42614,67004,3348,,False,0.04996716613933497,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_both,calibration,fit,fiqa_fallback,85,25,60,7,,False,0.11666666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_both,calibration,safety,saliency,50662,18928,31734,1510,,False,0.04758303396987458,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_both,calibration,safety,fiqa_fallback,43,16,27,1,,False,0.037037037037037035,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_both,test,test,saliency,182010,60368,121642,6227,230.0,True,0.0511912004077539,0.0038099655446594224,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.05,plus_both,test,test,fiqa_fallback,149,55,94,9,0.0,True,0.09574468085106383,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,baseline,calibration,fit,baseline,109703,42639,67064,6706,,False,0.09999403554813313,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,baseline,calibration,safety,baseline,50705,18944,31761,3139,,False,0.09883190075879222,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,baseline,test,test,baseline,182159,60423,121736,12097,541.0,True,0.09937076953407373,0.008953544180196282,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_outside,calibration,fit,saliency,109618,42614,67004,6697,,False,0.0999492567607904,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_outside,calibration,fit,fiqa_fallback,85,25,60,9,,False,0.15,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_outside,calibration,safety,saliency,50662,18928,31734,3125,,False,0.0984748219575219,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_outside,calibration,safety,fiqa_fallback,43,16,27,3,,False,0.1111111111111111,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_outside,test,test,saliency,182010,60368,121642,12161,549.0,True,0.09997369329672318,0.009094222104426185,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_outside,test,test,fiqa_fallback,149,55,94,13,0.0,True,0.13829787234042554,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_entropy,calibration,fit,saliency,109618,42614,67004,6697,,False,0.0999492567607904,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_entropy,calibration,fit,fiqa_fallback,85,25,60,9,,False,0.15,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_entropy,calibration,safety,saliency,50662,18928,31734,3143,,False,0.09904203693199723,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_entropy,calibration,safety,fiqa_fallback,43,16,27,3,,False,0.1111111111111111,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_entropy,test,test,saliency,182010,60368,121642,12165,545.0,True,0.1000065766758192,0.009027961834084284,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_entropy,test,test,fiqa_fallback,149,55,94,13,0.0,True,0.13829787234042554,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_both,calibration,fit,saliency,109618,42614,67004,6698,,False,0.09996418124291087,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_both,calibration,fit,fiqa_fallback,85,25,60,9,,False,0.15,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_both,calibration,safety,saliency,50662,18928,31734,3127,,False,0.09853784584357471,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_both,calibration,safety,fiqa_fallback,43,16,27,3,,False,0.1111111111111111,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_both,test,test,saliency,182010,60368,121642,12176,564.0,True,0.1000970059683333,0.009342698118208322,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.1,plus_both,test,test,fiqa_fallback,149,55,94,13,0.0,True,0.13829787234042554,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,baseline,calibration,fit,baseline,109703,42639,67064,13412,,False,0.19998807109626626,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,baseline,calibration,safety,baseline,50705,18944,31761,6317,,False,0.19889172255281634,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,baseline,test,test,baseline,182159,60423,121736,24084,1319.0,True,0.19783794440428468,0.021829435810866722,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_outside,calibration,fit,saliency,109618,42614,67004,13415,,False,0.20021192764611068,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_outside,calibration,fit,fiqa_fallback,85,25,60,13,,False,0.21666666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_outside,calibration,safety,saliency,50662,18928,31734,6259,,False,0.19723325140228146,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_outside,calibration,safety,fiqa_fallback,43,16,27,6,,False,0.2222222222222222,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_outside,test,test,saliency,182010,60368,121642,24040,1300.0,True,0.19762910836717582,0.021534587861118473,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_outside,test,test,fiqa_fallback,149,55,94,22,0.0,True,0.23404255319148937,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_entropy,calibration,fit,saliency,109618,42614,67004,13391,,False,0.1998537400752194,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_entropy,calibration,fit,fiqa_fallback,85,25,60,13,,False,0.21666666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_entropy,calibration,safety,saliency,50662,18928,31734,6319,,False,0.1991239679838659,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_entropy,calibration,safety,fiqa_fallback,43,16,27,6,,False,0.2222222222222222,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_entropy,test,test,saliency,182010,60368,121642,24036,1319.0,True,0.19759622498807977,0.021849324145242512,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_entropy,test,test,fiqa_fallback,149,55,94,22,0.0,True,0.23404255319148937,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_both,calibration,fit,saliency,109618,42614,67004,13366,,False,0.19948062802220762,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_both,calibration,fit,fiqa_fallback,85,25,60,13,,False,0.21666666666666667,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_both,calibration,safety,saliency,50662,18928,31734,6270,,False,0.19757988277557195,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_both,calibration,safety,fiqa_fallback,43,16,27,6,,False,0.2222222222222222,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_both,test,test,saliency,182010,60368,121642,24062,1305.0,True,0.197809966952204,0.02161741319904585,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.2,plus_both,test,test,fiqa_fallback,149,55,94,22,0.0,True,0.23404255319148937,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,baseline,calibration,fit,baseline,109703,42639,67064,20131,,False,0.30017595133007274,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,baseline,calibration,safety,baseline,50705,18944,31761,9512,,False,0.29948679197758254,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,baseline,test,test,baseline,182159,60423,121736,35953,2105.0,True,0.2953358086350792,0.034837727355477216,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_outside,calibration,fit,saliency,109618,42614,67004,20089,,False,0.2998179213181303,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_outside,calibration,fit,fiqa_fallback,85,25,60,18,,False,0.3,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_outside,calibration,safety,saliency,50662,18928,31734,9514,,False,0.29980462595323626,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_outside,calibration,safety,fiqa_fallback,43,16,27,8,,False,0.2962962962962963,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_outside,test,test,saliency,182010,60368,121642,35940,2097.0,True,0.2954571611778826,0.03473694672674264,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_outside,test,test,fiqa_fallback,149,55,94,31,0.0,True,0.32978723404255317,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_entropy,calibration,fit,saliency,109618,42614,67004,20098,,False,0.2999522416572145,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_entropy,calibration,fit,fiqa_fallback,85,25,60,18,,False,0.3,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_entropy,calibration,safety,saliency,50662,18928,31734,9502,,False,0.2994264826369194,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_entropy,calibration,safety,fiqa_fallback,43,16,27,8,,False,0.2962962962962963,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_entropy,test,test,saliency,182010,60368,121642,35921,2111.0,True,0.29530096512717646,0.03496885767293931,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_entropy,test,test,fiqa_fallback,149,55,94,31,0.0,True,0.32978723404255317,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_both,calibration,fit,saliency,109618,42614,67004,20080,,False,0.299683600979046,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_both,calibration,fit,fiqa_fallback,85,25,60,18,,False,0.3,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_both,calibration,safety,saliency,50662,18928,31734,9512,,False,0.2997416020671835,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_both,calibration,safety,fiqa_fallback,43,16,27,8,,False,0.2962962962962963,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_both,test,test,saliency,182010,60368,121642,35985,2101.0,True,0.29582709919271305,0.03480320699708455,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
0,0.3,plus_both,test,test,fiqa_fallback,149,55,94,31,0.0,True,0.32978723404255317,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,baseline,calibration,fit,baseline,113800,44096,69704,578,,False,0.008292207046941351,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,baseline,calibration,safety,baseline,46608,17487,29121,291,,False,0.009992788709178944,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,baseline,test,test,baseline,182159,60423,121736,1207,48.0,True,0.009914897811658014,0.0007943994836403357,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_outside,calibration,fit,saliency,113712,44069,69643,625,,False,0.008974340565455251,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_outside,calibration,fit,fiqa_fallback,88,27,61,2,,False,0.03278688524590164,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_outside,calibration,safety,saliency,46568,17473,29095,290,,False,0.009967348341639457,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_outside,calibration,safety,fiqa_fallback,40,14,26,1,,False,0.038461538461538464,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_outside,test,test,saliency,182010,60368,121642,1292,42.0,True,0.010621331448019598,0.0006957328385899814,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_outside,test,test,fiqa_fallback,149,55,94,3,0.0,True,0.031914893617021274,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_entropy,calibration,fit,saliency,113712,44069,69643,581,,False,0.0083425469896472,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_entropy,calibration,fit,fiqa_fallback,88,27,61,2,,False,0.03278688524590164,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_entropy,calibration,safety,saliency,46568,17473,29095,290,,False,0.009967348341639457,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_entropy,calibration,safety,fiqa_fallback,40,14,26,1,,False,0.038461538461538464,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_entropy,test,test,saliency,182010,60368,121642,1175,51.0,True,0.009659492609460548,0.0008448184468592631,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_entropy,test,test,fiqa_fallback,149,55,94,3,0.0,True,0.031914893617021274,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_both,calibration,fit,saliency,113712,44069,69643,602,,False,0.008644084832646497,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_both,calibration,fit,fiqa_fallback,88,27,61,2,,False,0.03278688524590164,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_both,calibration,safety,saliency,46568,17473,29095,290,,False,0.009967348341639457,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_both,calibration,safety,fiqa_fallback,40,14,26,1,,False,0.038461538461538464,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_both,test,test,saliency,182010,60368,121642,1231,45.0,True,0.01011985991680505,0.0007454280413464087,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.01,plus_both,test,test,fiqa_fallback,149,55,94,3,0.0,True,0.031914893617021274,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,baseline,calibration,fit,baseline,113800,44096,69704,3318,,False,0.047601285435556064,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,baseline,calibration,safety,baseline,46608,17487,29121,1456,,False,0.04999828302599499,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,baseline,test,test,baseline,182159,60423,121736,6151,215.0,True,0.050527370703818096,0.0035582476871390033,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_outside,calibration,fit,saliency,113712,44069,69643,3247,,False,0.04662349410565312,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_outside,calibration,fit,fiqa_fallback,88,27,61,6,,False,0.09836065573770492,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_outside,calibration,safety,saliency,46568,17473,29095,1455,,False,0.05000859254167383,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_outside,calibration,safety,fiqa_fallback,40,14,26,1,,False,0.038461538461538464,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_outside,test,test,saliency,182010,60368,121642,6020,216.0,True,0.04948948553953404,0.0035780545984627618,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_outside,test,test,fiqa_fallback,149,55,94,9,0.0,True,0.09574468085106383,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_entropy,calibration,fit,saliency,113712,44069,69643,3299,,False,0.04737015924069899,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_entropy,calibration,fit,fiqa_fallback,88,27,61,6,,False,0.09836065573770492,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_entropy,calibration,safety,saliency,46568,17473,29095,1455,,False,0.05000859254167383,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_entropy,calibration,safety,fiqa_fallback,40,14,26,1,,False,0.038461538461538464,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_entropy,test,test,saliency,182010,60368,121642,6183,231.0,True,0.05082948323769751,0.003826530612244898,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_entropy,test,test,fiqa_fallback,149,55,94,9,0.0,True,0.09574468085106383,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_both,calibration,fit,saliency,113712,44069,69643,3294,,False,0.04729836451617535,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_both,calibration,fit,fiqa_fallback,88,27,61,6,,False,0.09836065573770492,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_both,calibration,safety,saliency,46568,17473,29095,1455,,False,0.05000859254167383,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_both,calibration,safety,fiqa_fallback,40,14,26,1,,False,0.038461538461538464,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_both,test,test,saliency,182010,60368,121642,6080,229.0,True,0.04998273622597458,0.0037934004770739465,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.05,plus_both,test,test,fiqa_fallback,149,55,94,9,0.0,True,0.09574468085106383,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,baseline,calibration,fit,baseline,113800,44096,69704,6539,,False,0.09381097211063927,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,baseline,calibration,safety,baseline,46608,17487,29121,2912,,False,0.09999656605198998,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,baseline,test,test,baseline,182159,60423,121736,11610,518.0,True,0.09537030952224486,0.008572894427618622,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_outside,calibration,fit,saliency,113712,44069,69643,6570,,False,0.09433826802406559,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_outside,calibration,fit,fiqa_fallback,88,27,61,10,,False,0.16393442622950818,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_outside,calibration,safety,saliency,46568,17473,29095,2910,,False,0.10001718508334766,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_outside,calibration,safety,fiqa_fallback,40,14,26,2,,False,0.07692307692307693,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_outside,test,test,saliency,182010,60368,121642,11763,527.0,True,0.0967017970766676,0.008729790617545719,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_outside,test,test,fiqa_fallback,149,55,94,13,0.0,True,0.13829787234042554,0.0,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_entropy,calibration,fit,saliency,113712,44069,69643,6556,,False,0.0941372427953994,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
1,0.1,plus_entropy,calibration,fit,fiqa_fallback,88,27,61,10,,False,0.16393442622950818,,failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
