analysis_scope,dataset_id,model_uid,compression_family,compression_profile,search_mode,protocol_uid,threshold_source_split,evaluation_split,target_fpir,threshold_policy,is_mated,saliency_feature,sensitivity_metric,sample_count,identity_count,spearman_rho,bootstrap_confidence_level,bootstrap_ci_low,bootstrap_ci_high,bootstrap_valid_repeats,bootstrap_rank_strategy,association_algorithm_version,run_id,source_run_dir
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_top_left,top1_score_drift,3520,2331,-0.0237495283287,0.95,-0.0572559605703,0.00921480348084,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_top_left,agreement_with_origin,3520,2331,-0.00927798970919,0.95,-0.0403432116605,0.0226234786866,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_top_left,threshold_crossing,3520,2331,-0.0122972798601,0.95,-0.0407504865545,0.018034328679,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_top_right,top1_score_drift,3520,2331,0.0304041688487,0.95,-0.00294328952217,0.063507018328,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_top_right,agreement_with_origin,3520,2331,0.0114791420252,0.95,-0.0219756427993,0.0454055046062,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_top_right,threshold_crossing,3520,2331,0.0199872041876,0.95,-0.0133373290599,0.0501591933422,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_bottom_left,top1_score_drift,3520,2331,-0.0142250105627,0.95,-0.047010023819,0.0206654670323,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_bottom_left,agreement_with_origin,3520,2331,-0.0180901271617,0.95,-0.0528836866522,0.015243559596,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_bottom_left,threshold_crossing,3520,2331,-0.00309228518967,0.95,-0.0335091006914,0.0277285869538,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,top1_score_drift,3520,2331,0.0114639035095,0.95,-0.0187625781377,0.0463421545743,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,agreement_with_origin,3520,2331,0.0134534059882,0.95,-0.0152534933308,0.0434714083962,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,quadrant_bottom_right,threshold_crossing,3520,2331,0.00130195427808,0.95,-0.0278800590159,0.0290957782959,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,left_eye_attention,top1_score_drift,3520,2331,0.00822982190885,0.95,-0.0243311947227,0.0417845411306,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,left_eye_attention,agreement_with_origin,3520,2331,-0.0129435104723,0.95,-0.0461411763416,0.0192115663791,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,left_eye_attention,threshold_crossing,3520,2331,0.00466542124336,0.95,-0.0253734193757,0.0353416597297,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,right_eye_attention,top1_score_drift,3520,2331,0.0198591295316,0.95,-0.0122252155686,0.0533126031314,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,right_eye_attention,agreement_with_origin,3520,2331,0.00655980632999,0.95,-0.0263274021046,0.0391011134283,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,right_eye_attention,threshold_crossing,3520,2331,0.00440297765216,0.95,-0.0235969045348,0.0344638688792,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,nose_attention,top1_score_drift,3520,2331,0.00744586930926,0.95,-0.0228292163946,0.0413465094314,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,nose_attention,agreement_with_origin,3520,2331,0.010487370047,0.95,-0.0225231094999,0.0428205818348,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,nose_attention,threshold_crossing,3520,2331,-0.00343322995671,0.95,-0.0324077493933,0.0284500835122,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,mouth_attention,top1_score_drift,3520,2331,0.0152356280308,0.95,-0.0191157706262,0.0457770767128,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,mouth_attention,agreement_with_origin,3520,2331,-0.0123472008029,0.95,-0.045010744156,0.0223494663293,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,mouth_attention,threshold_crossing,3520,2331,-0.0213307501044,0.95,-0.0516080360407,0.00972799156874,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,left_cheek_attention,top1_score_drift,3507,2328,-0.003354075299,0.95,-0.0353977579457,0.0260795415443,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,left_cheek_attention,agreement_with_origin,3507,2328,0.00529679338704,0.95,-0.0282377187609,0.0397505892639,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,left_cheek_attention,threshold_crossing,3507,2328,-0.00143223208326,0.95,-0.0318205016623,0.0294614601026,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,right_cheek_attention,top1_score_drift,3502,2323,0.00801185434352,0.95,-0.0251848248524,0.037791762901,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,right_cheek_attention,agreement_with_origin,3502,2323,0.0136933180223,0.95,-0.018266730272,0.0452941003052,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,right_cheek_attention,threshold_crossing,3502,2323,0.0100313109765,0.95,-0.0229534816629,0.0441642026488,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,jaw_attention,top1_score_drift,3520,2331,0.00616391892457,0.95,-0.0269830115014,0.0371673856461,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,jaw_attention,agreement_with_origin,3520,2331,-0.00419089444973,0.95,-0.0393379635545,0.0312355499856,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,jaw_attention,threshold_crossing,3520,2331,0.0006082919539,0.95,-0.0333145410021,0.0401260696456,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,face_attention,top1_score_drift,3520,2331,-0.00548762802042,0.95,-0.0368059020324,0.0285411788237,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,face_attention,agreement_with_origin,3520,2331,0.0206846550701,0.95,-0.0108539559396,0.0532692382718,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,face_attention,threshold_crossing,3520,2331,-0.00149681644071,0.95,-0.0313528537996,0.0256212187517,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,outside_face_attention,top1_score_drift,3520,2331,0.00548762802042,0.95,-0.0285411788237,0.0368059020324,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,outside_face_attention,agreement_with_origin,3520,2331,-0.0206846550701,0.95,-0.0532692382718,0.0108539559396,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
retrieval,rfw_custom,magface-6931178ad2025e1b3799,pca,pca_128,pca_direct_cosine,rfw-custom-identity-balanced-open-set-v1-60b0908dc11e16d8,calibration,test,0.01,frozen_origin,False,outside_face_attention,threshold_crossing,3520,2331,0.00149681644071,0.95,-0.0256212187517,0.0313528537996,500,weighted_rerank,identity-cluster-weighted-rerank-v1,20260811-R001-7549107b,C:\ronbun\runs\rfw_custom_20260811\20260811-R001-7549107b_step4_rfw_custom_magface-6931178ad2025e1b3799
