dataset,model_uid,source_run_id,evaluation_mode,group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,all,high_saliency_occlusion_score_drop,10000,6333,0.0821836530019,0.066376388073,0.9518,0.080674933689,0.0835942027627,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,all,low_saliency_occlusion_score_drop,10000,6333,0.171461129668,0.146919935942,0.9854,0.168973280989,0.173742399691,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,all,random_occlusion_score_drop,10000,6333,0.257592776143,0.235146060586,0.9989,0.254341520901,0.260849332809,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,all,faithfulness_gain_over_low_saliency,10000,6333,-0.0892774766974,-0.0789793133736,0.2625,-0.0923670966577,-0.086076174478,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,all,faithfulness_gain_over_random,10000,6333,-0.175409123113,-0.159085869789,0.1078,-0.17872170525,-0.17199105245,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=calibration_pool,high_saliency_occlusion_score_drop,1760,1284,0.0828654222063,0.0688219666481,0.947159090909,0.079360131254,0.086059662917,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=calibration_pool,low_saliency_occlusion_score_drop,1760,1284,0.171231962693,0.14651837945,0.986363636364,0.16525055547,0.176882163857,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=calibration_pool,random_occlusion_score_drop,1760,1284,0.256565376025,0.233918279409,0.998295454545,0.249766165338,0.263987060675,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=calibration_pool,faithfulness_gain_over_low_saliency,1760,1284,-0.0883665405849,-0.0745631754398,0.259659090909,-0.0948207390666,-0.0813289683507,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=calibration_pool,faithfulness_gain_over_random,1760,1284,-0.173699953739,-0.155019104481,0.115340909091,-0.181154021988,-0.166306028021,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=development_pool,high_saliency_occlusion_score_drop,1760,1518,0.0829019458774,0.0651448369026,0.959090909091,0.0796424838246,0.0864388098537,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=development_pool,low_saliency_occlusion_score_drop,1760,1518,0.168043497615,0.142793565989,0.984090909091,0.162608602235,0.174062366311,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=development_pool,random_occlusion_score_drop,1760,1518,0.257182620971,0.233792737126,0.999431818182,0.250351868025,0.264182426246,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=development_pool,faithfulness_gain_over_low_saliency,1760,1518,-0.0851415517317,-0.0773686170578,0.267045454545,-0.0919390495596,-0.0783995278819,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=development_pool,faithfulness_gain_over_random,1760,1518,-0.174280674967,-0.160013735294,0.109659090909,-0.181005274831,-0.167503304692,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=gallery,high_saliency_occlusion_score_drop,1200,1200,0.0810087484991,0.0646820962429,0.9425,0.0773045609683,0.0849534346815,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=gallery,low_saliency_occlusion_score_drop,1200,1200,0.169463167268,0.147759154439,0.984166666667,0.16310389208,0.175883516705,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=gallery,random_occlusion_score_drop,1200,1200,0.251275806685,0.228691786528,0.998333333333,0.243701594018,0.258729680483,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=gallery,faithfulness_gain_over_low_saliency,1200,1200,-0.0884544188033,-0.0801232010126,0.260833333333,-0.0962908502162,-0.0804169554301,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=gallery,faithfulness_gain_over_random,1200,1200,-0.170267058189,-0.154619589448,0.1125,-0.178311804141,-0.16174887984,0.95,identity_cluster,1000
rfw_custom,magface-6931178ad2025e1b3799,20260811-R001-7549107b,derived_stratified,protocol_role=known_unknown_probe,high_saliency_occlusion_score_drop,1760,1168,0.0824745850807,0.0692828893661,0.959090909091,0.0793994527854,0.0858752365637,0.95,identity_cluster,1000
