group,metric,sample_count,identity_count,mean,median,positive_fraction,mean_ci_lower,mean_ci_upper,confidence_level,bootstrap_method,bootstrap_repeats
all,high_saliency_occlusion_score_drop,3019,1146,0.015176847582339299,0.0110079497098922,0.6525339516396158,0.011493859817718543,0.01953455492761323,0.95,identity_cluster,2000
all,low_saliency_occlusion_score_drop,3019,1146,0.026267994629264196,0.022033080458641,0.7068565750248427,0.021771831462349997,0.02996219526788842,0.95,identity_cluster,2000
all,random_occlusion_score_drop,3019,1146,0.021274424663338565,0.020311877131462,0.7330241801921166,0.01809113855386452,0.023793731953678218,0.95,identity_cluster,2000
all,faithfulness_gain_over_low_saliency,3019,1146,-0.011091147052477664,-0.0092395842075347,0.423981450811527,-0.017774154458330166,-0.003818597466890173,0.95,identity_cluster,2000
all,faithfulness_gain_over_random,3019,1146,-0.006097577072670118,-0.0078653246164321,0.43358728055647566,-0.011893183597372564,-0.00013879438185631423,0.95,identity_cluster,2000
