reference_method,candidate_method,target_fpir,metric,reference_successes,candidate_successes,both_successes,total,candidate_minus_reference,paired_bootstrap95_low,paired_bootstrap95_high,resampling_unit,resamples,random_seed,threshold_uncertainty_included,multiple_comparison_adjustment,partition_seed
global_empirical,fiqa_s,0.1,tpir_at_rank_k,762,738,642,60423,-0.00039719974182016784,-0.0010840269053777334,0.00026089363882642676,mated_identity_cluster,2000,8972,False,none,7
global_safe,fiqa_s,0.1,fpir,10957,11194,9326,121736,0.0019468357757770915,0.0009773197739370444,0.0028997174213051193,query,2000,8972,False,none,7
global_safe,fiqa_s,0.1,tpir_at_rank_k,746,738,640,60423,-0.00013239991394005594,-0.0007588070660778189,0.0005085464854663877,mated_identity_cluster,2000,8972,False,none,7
global_empirical,fiqa_l,0.1,fpir,11211,10613,9441,121736,-0.004912269172635868,-0.005791425708089636,-0.004082399618847343,query,2000,8972,False,none,7
global_empirical,fiqa_l,0.1,tpir_at_rank_k,762,757,672,60423,-8.274994621253496e-05,-0.0006361612464415138,0.00046168396222552626,mated_identity_cluster,2000,8972,False,none,7
global_safe,fiqa_l,0.1,fpir,10957,10613,9366,121736,-0.0028257869488072553,-0.0037131579812052303,-0.001987908260498127,query,2000,8972,False,none,7
global_safe,fiqa_l,0.1,tpir_at_rank_k,746,757,667,60423,0.0001820498816675769,-0.00035507130431072467,0.0007464292261949461,mated_identity_cluster,2000,8972,False,none,7
fiqa_s,fiqa_l,0.1,fpir,11194,10613,9234,121736,-0.004772622724584346,-0.0057172898731681675,-0.003852393704409543,query,2000,8972,False,none,7
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,738,757,640,60423,0.00031444979560763285,-0.0004312772233700565,0.001171786379430473,mated_identity_cluster,2000,8972,False,none,7
global_empirical,fiqa_s,0.2,fpir,22220,21662,18684,121736,-0.004583689294867582,-0.005906428665308536,-0.0032282972990734047,query,2000,8972,False,none,7
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1421,1381,1205,60423,-0.0006619995697002797,-0.0017015933805751508,0.00030098918287762595,mated_identity_cluster,2000,8972,False,none,7
global_safe,fiqa_s,0.2,fpir,21516,21662,18409,121736,0.001199316553854242,-6.612670040086672e-05,0.002513841427350988,query,2000,8972,False,none,7
global_safe,fiqa_s,0.2,tpir_at_rank_k,1373,1381,1195,60423,0.00013239991394005594,-0.0007824903973213089,0.0009826931998035112,mated_identity_cluster,2000,8972,False,none,7
global_empirical,fiqa_l,0.2,fpir,22220,21573,18959,121736,-0.005314779522902017,-0.006473023592035223,-0.004008674508773083,query,2000,8972,False,none,7
global_empirical,fiqa_l,0.2,tpir_at_rank_k,1421,1465,1249,60423,0.0007281995266703076,-0.00015415274674702848,0.0017100674606405476,mated_identity_cluster,2000,8972,False,none,7
global_safe,fiqa_l,0.2,fpir,21516,21573,18714,121736,0.0004682263258198068,-0.0007310902280344352,0.0017332588552277058,query,2000,8972,False,none,7
global_safe,fiqa_l,0.2,tpir_at_rank_k,1373,1465,1225,60423,0.0015225990103106433,0.0005998443639047412,0.0025451063909059752,mated_identity_cluster,2000,8972,False,none,7
fiqa_s,fiqa_l,0.2,fpir,21662,21573,18616,121736,-0.0007310902280344352,-0.0019632647696655055,0.0005670056515738965,query,2000,8972,False,none,7
fiqa_s,fiqa_l,0.2,tpir_at_rank_k,1381,1465,1227,60423,0.0013901990963705875,0.00031817462099394947,0.00265363661305415,mated_identity_cluster,2000,8972,False,none,7
global_empirical,fiqa_s,0.3,fpir,33836,32816,28929,121736,-0.00837878688309128,-0.00986602155483998,-0.006809612604324113,query,2000,8972,False,none,7
global_empirical,fiqa_s,0.3,tpir_at_rank_k,2185,2097,1848,60423,-0.0014563990533406153,-0.002598453224188724,-0.000360059259472161,mated_identity_cluster,2000,8972,False,none,7
global_safe,fiqa_s,0.3,fpir,32959,32816,28586,121736,-0.0011746730630216205,-0.002694354997699941,0.0003452142340803038,query,2000,8972,False,none,7
global_safe,fiqa_s,0.3,tpir_at_rank_k,2141,2097,1830,60423,-0.0007281995266703076,-0.0018596223919156096,0.0003999693441831803,mated_identity_cluster,2000,8972,False,none,7
global_empirical,fiqa_l,0.3,fpir,33836,33021,28709,121736,-0.006694815009528817,-0.008255569428928173,-0.005100381152658216,query,2000,8972,False,none,7
global_empirical,fiqa_l,0.3,tpir_at_rank_k,2185,2262,1902,60423,0.0012743491716730383,0.00019750192191164123,0.0024101773704997037,mated_identity_cluster,2000,8972,False,none,7
global_safe,fiqa_l,0.3,fpir,32959,33021,28388,121736,0.0005092988105408425,-0.0010027847144640852,0.002094902083196424,query,2000,8972,False,none,7
global_safe,fiqa_l,0.3,tpir_at_rank_k,2141,2262,1876,60423,0.002002548698343346,0.000890556341419374,0.003219270416608683,mated_identity_cluster,2000,8972,False,none,7
fiqa_s,fiqa_l,0.3,fpir,32816,33021,28581,121736,0.001683971873562463,0.00017250443582834986,0.003228502661497009,query,2000,8972,False,none,7
fiqa_s,fiqa_l,0.3,tpir_at_rank_k,2097,2262,1877,60423,0.002730748225013654,0.0013764784602250534,0.004256857603451861,mated_identity_cluster,2000,8972,False,none,7
global_empirical,fiqa_s,0.01,fpir,1218,1052,912,121736,-0.0013636064927383847,-0.0017006062298744822,-0.001018597621081685,query,2000,8972,False,none,8
global_empirical,fiqa_s,0.01,tpir_at_rank_k,125,113,97,60423,-0.00019859987091008392,-0.0004178596458483851,3.7117871512573814e-07,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_s,0.01,fpir,971,1052,829,121736,0.0006653742524807781,0.0003530180061773021,0.0009693106394164421,query,2000,8972,False,none,8
global_safe,fiqa_s,0.01,tpir_at_rank_k,103,113,88,60423,0.00016549989242506993,-9.81270152987928e-05,0.0005084198816857949,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_l,0.01,fpir,1218,1005,962,121736,-0.00174968784911612,-0.002028980745219163,-0.0014703949530130774,query,2000,8972,False,none,8
global_empirical,fiqa_l,0.01,tpir_at_rank_k,125,101,99,60423,-0.00039719974182016784,-0.0008123770053428096,-0.0001027305517711593,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_l,0.01,fpir,971,1005,868,121736,0.0002792928961030427,3.2857987776828546e-05,0.0005503712952618781,query,2000,8972,False,none,8
global_safe,fiqa_l,0.01,tpir_at_rank_k,103,101,95,60423,-3.3099978485013984e-05,-0.00016406885357476056,0.00010288656856027809,mated_identity_cluster,2000,8972,False,none,8
fiqa_s,fiqa_l,0.01,fpir,1052,1005,844,121736,-0.0003860813563777354,-0.0006984376026812114,-9.035946638627851e-05,query,2000,8972,False,none,8
fiqa_s,fiqa_l,0.01,tpir_at_rank_k,113,101,87,60423,-0.00019859987091008392,-0.0006272642535804952,0.00011981294928020781,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_s,0.05,fpir,5742,5014,4388,121736,-0.0059801537753827955,-0.006727672997305645,-0.005289930669645792,query,2000,8972,False,none,8
global_empirical,fiqa_s,0.05,tpir_at_rank_k,412,362,328,60423,-0.0008274994621253496,-0.0014331206897021166,-0.0003318885488703528,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_s,0.05,fpir,4817,5014,4041,121736,0.0016182558980088059,0.0009118091608069921,0.002283630150489584,query,2000,8972,False,none,8
global_safe,fiqa_s,0.05,tpir_at_rank_k,359,362,310,60423,4.964996772752098e-05,-0.00031491112542981483,0.000413059026152621,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_l,0.05,fpir,5742,4772,4573,121736,-0.007968062035880923,-0.008535067687454819,-0.00735998389958599,query,2000,8972,False,none,8
global_empirical,fiqa_l,0.05,tpir_at_rank_k,412,356,341,60423,-0.0009267993975803915,-0.0015064777842259368,-0.0004542096487660163,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_l,0.05,fpir,4817,4772,4261,121736,-0.00036965236248932116,-0.0009120145232305969,0.00017250443582834986,query,2000,8972,False,none,8
global_safe,fiqa_l,0.05,tpir_at_rank_k,359,356,322,60423,-4.964996772752098e-05,-0.0004601905635496226,0.0003702074787070546,mated_identity_cluster,2000,8972,False,none,8
fiqa_s,fiqa_l,0.05,fpir,5014,4772,4035,121736,-0.001987908260498127,-0.002661702372346717,-0.001314114148649538,query,2000,8972,False,none,8
fiqa_s,fiqa_l,0.05,tpir_at_rank_k,362,356,304,60423,-9.929993545504196e-05,-0.0005398133844476711,0.00033555634900957155,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_s,0.1,fpir,11211,9992,8792,121736,-0.0100134717749885,-0.01097477327988434,-0.009084822895445885,query,2000,8972,False,none,8
global_empirical,fiqa_s,0.1,tpir_at_rank_k,762,657,595,60423,-0.0017377488704632342,-0.0025669039419990154,-0.0009607959238292618,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_s,0.1,fpir,9625,9992,8215,121736,0.0030147203785240192,0.00209469672077282,0.0039511730301636325,query,2000,8972,False,none,8
global_safe,fiqa_s,0.1,tpir_at_rank_k,648,657,554,60423,0.00014894990318256292,-0.00034201531490817374,0.00068836270228001,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_l,0.1,fpir,11211,9683,9007,121736,-0.012551751330748505,-0.013422488006834462,-0.011689023789183151,query,2000,8972,False,none,8
global_empirical,fiqa_l,0.1,tpir_at_rank_k,762,693,635,60423,-0.0011419492577329825,-0.0018478021782761347,-0.0005179343456102927,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_l,0.1,fpir,9625,9683,8486,121736,0.00047644082276401394,-0.00028771275547085463,0.0012403890385752777,query,2000,8972,False,none,8
global_safe,fiqa_l,0.1,tpir_at_rank_k,648,693,583,60423,0.0007447495159128147,0.00017095913510287234,0.0014471655247721038,mated_identity_cluster,2000,8972,False,none,8
fiqa_s,fiqa_l,0.1,fpir,9992,9683,8250,121736,-0.0025382795557600053,-0.0034174360912137738,-0.0016509085233620306,query,2000,8972,False,none,8
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,657,693,575,60423,0.0005957996127302517,-4.918230430852337e-05,0.0013739049289878057,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_s,0.2,fpir,22220,20471,18039,121736,-0.014367155155418282,-0.015657241900506012,-0.013036406650456725,query,2000,8972,False,none,8
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1421,1293,1150,60423,-0.002118398623040895,-0.0033782923406130857,-0.0010305308922919927,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_s,0.2,fpir,19853,20471,17103,121736,0.005076559111520011,0.0038033120851679045,0.006390878622593152,query,2000,8972,False,none,8
global_safe,fiqa_s,0.2,tpir_at_rank_k,1277,1293,1100,60423,0.0002647998278801119,-0.0007549386418528304,0.001300471185393209,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_l,0.2,fpir,22220,19980,18135,121736,-0.018400473155023987,-0.019591780574357627,-0.01714344976013669,query,2000,8972,False,none,8
global_empirical,fiqa_l,0.2,tpir_at_rank_k,1421,1361,1206,60423,-0.0009929993545504195,-0.0018571739235425744,-0.00011645680452066833,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_l,0.2,fpir,19853,19980,17283,121736,0.0010432411119143065,-0.00017250443582834986,0.0022591920220805667,query,2000,8972,False,none,8
global_safe,fiqa_l,0.2,tpir_at_rank_k,1277,1361,1140,60423,0.0013901990963705875,0.00048252363856235973,0.002412952211200639,mated_identity_cluster,2000,8972,False,none,8
fiqa_s,fiqa_l,0.2,fpir,20471,19980,17346,121736,-0.0040333179996057044,-0.0051753384372741,-0.0027434366169415796,query,2000,8972,False,none,8
fiqa_s,fiqa_l,0.2,tpir_at_rank_k,1293,1361,1131,60423,0.0011253992684904755,6.768426556574731e-05,0.002376882088787226,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_s,0.3,fpir,33836,31082,27742,121736,-0.022622724584346453,-0.02420011336005783,-0.02102911217717027,query,2000,8972,False,none,8
global_empirical,fiqa_s,0.3,tpir_at_rank_k,2185,1981,1773,60423,-0.0033761978054714266,-0.004742781403206158,-0.0021568923730951686,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_s,0.3,fpir,30520,31082,26413,121736,0.004616547282644411,0.0031213034763751075,0.00616908720509956,query,2000,8972,False,none,8
global_safe,fiqa_s,0.3,tpir_at_rank_k,1957,1981,1678,60423,0.00039719974182016784,-0.0007877634166698706,0.0016274785399125718,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_l,0.3,fpir,33836,30780,27476,121736,-0.02510350266149701,-0.02672196392192942,-0.023493255898008807,query,2000,8972,False,none,8
global_empirical,fiqa_l,0.3,tpir_at_rank_k,2185,2128,1850,60423,-0.0009433493868228986,-0.0019832257781271945,0.00016032752415615125,mated_identity_cluster,2000,8972,False,none,8
global_safe,fiqa_l,0.3,fpir,30520,30780,26285,121736,0.0021357692054938555,0.0006076674114477233,0.00371315798120523,query,2000,8972,False,none,8
global_safe,fiqa_l,0.3,tpir_at_rank_k,1957,2128,1725,60423,0.0028300481604686956,0.001611605743872945,0.004164051685244223,mated_identity_cluster,2000,8972,False,none,8
fiqa_s,fiqa_l,0.3,fpir,31082,30780,26725,121736,-0.0024807780771505554,-0.003967807386475652,-0.0009442564237366126,query,2000,8972,False,none,8
fiqa_s,fiqa_l,0.3,tpir_at_rank_k,1981,2128,1758,60423,0.0024328484186485278,0.001053740554959567,0.003988759098480356,mated_identity_cluster,2000,8972,False,none,8
global_empirical,fiqa_s,0.01,fpir,1218,1152,979,121736,-0.000542156798317671,-0.0008791565354537684,-0.00023000591443779982,query,2000,8972,False,none,9
global_empirical,fiqa_s,0.01,tpir_at_rank_k,125,122,105,60423,-4.964996772752098e-05,-0.00025766887140429856,0.00016171426340886994,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_s,0.01,fpir,1163,1152,961,121736,-9.035946638627851e-05,-0.00041893934415456396,0.0002217914174935927,query,2000,8972,False,none,9
global_safe,fiqa_s,0.01,tpir_at_rank_k,121,122,104,60423,1.6549989242506992e-05,-0.0001969269558831844,0.0002555071397354548,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_l,0.01,fpir,1218,1173,1018,121736,-0.00036965236248932116,-0.0006818032463691923,-6.571597555365709e-05,query,2000,8972,False,none,9
global_empirical,fiqa_l,0.01,tpir_at_rank_k,125,117,105,60423,-0.00013239991394005594,-0.00039571006111222164,0.00010073805270395586,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_l,0.01,fpir,1163,1173,1002,121736,8.214496944207137e-05,-0.0001971479266609713,0.00036965236248932116,query,2000,8972,False,none,9
global_safe,fiqa_l,0.01,tpir_at_rank_k,121,117,104,60423,-6.619995697002797e-05,-0.00028221911764902513,0.00013723349714228614,mated_identity_cluster,2000,8972,False,none,9
fiqa_s,fiqa_l,0.01,fpir,1152,1173,973,121736,0.00017250443582834986,-0.00013964644805152134,0.00048465531970822107,query,2000,8972,False,none,9
fiqa_s,fiqa_l,0.01,tpir_at_rank_k,122,117,102,60423,-8.274994621253496e-05,-0.0004683821543629558,0.00025523376594855377,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_s,0.05,fpir,5742,5718,4900,121736,-0.0001971479266609713,-0.0008625221791417494,0.00048486068213182514,query,2000,8972,False,none,9
global_empirical,fiqa_s,0.05,tpir_at_rank_k,412,408,361,60423,-6.619995697002797e-05,-0.0005224152198536483,0.00035061140866497867,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_s,0.05,fpir,5643,5718,4865,121736,0.0006160872708155352,-4.12778471446405e-05,0.0012814615232963134,query,2000,8972,False,none,9
global_safe,fiqa_s,0.05,tpir_at_rank_k,404,408,359,60423,6.619995697002797e-05,-0.00037660192328151977,0.0004761289457067695,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_l,0.05,fpir,5742,5570,4886,121736,-0.0014128934744036276,-0.0020618387329959915,-0.0007721627127554708,query,2000,8972,False,none,9
global_empirical,fiqa_l,0.05,tpir_at_rank_k,412,410,363,60423,-3.3099978485013984e-05,-0.0005427471225105292,0.00044307256428762176,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_l,0.05,fpir,5643,5570,4848,121736,-0.000599658276927121,-0.0012486035355194847,-1.6223631464810214e-05,query,2000,8972,False,none,9
global_safe,fiqa_l,0.05,tpir_at_rank_k,404,410,360,60423,9.929993545504196e-05,-0.00039629269060169873,0.0005719993687729107,mated_identity_cluster,2000,8972,False,none,9
fiqa_s,fiqa_l,0.05,fpir,5718,5570,4842,121736,-0.0012157455477426562,-0.0018893342971676415,-0.0005665949267266885,query,2000,8972,False,none,9
fiqa_s,fiqa_l,0.05,tpir_at_rank_k,408,410,361,60423,3.3099978485013984e-05,-0.00048399187968855493,0.0005562347336114057,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_s,0.1,fpir,11211,11109,9513,121736,-0.0008378786883091279,-0.0017745367023723464,7.393047249786423e-05,query,2000,8972,False,none,9
global_empirical,fiqa_s,0.1,tpir_at_rank_k,762,736,646,60423,-0.0004302997203051818,-0.0010894158660038793,0.0002019438037411415,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_s,0.1,fpir,10926,11109,9410,121736,0.0015032529407899061,0.0005994529145035162,0.0024314910954853124,query,2000,8972,False,none,9
global_safe,fiqa_s,0.1,tpir_at_rank_k,745,736,644,60423,-0.00014894990318256292,-0.0007596142352574041,0.0004671486124242886,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_l,0.1,fpir,11211,10794,9441,121736,-0.003425445225734376,-0.004337459748964973,-0.0025134307025037796,query,2000,8972,False,none,9
global_empirical,fiqa_l,0.1,tpir_at_rank_k,762,771,673,60423,0.00014894990318256292,-0.0004229357872764801,0.0007464622877181988,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_l,0.1,fpir,10926,10794,9352,121736,-0.001084313596635342,-0.001996122757442334,-0.00020515706118157435,query,2000,8972,False,none,9
global_safe,fiqa_l,0.1,tpir_at_rank_k,745,771,668,60423,0.0004302997203051818,-0.00014627054463129646,0.0010452403980909693,mated_identity_cluster,2000,8972,False,none,9
fiqa_s,fiqa_l,0.1,fpir,11109,10794,9391,121736,-0.002587566537425248,-0.0034583032135112046,-0.0017001955050272733,query,2000,8972,False,none,9
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,736,771,652,60423,0.0005792496234877447,-0.00012701172692526695,0.001414821590853337,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_s,0.2,fpir,22220,21867,18910,121736,-0.0028997174213051193,-0.004132097325359794,-0.0016180505355852018,query,2000,8972,False,none,9
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1421,1394,1218,60423,-0.0004468497095476888,-0.001383916137571291,0.00045715350180520483,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_s,0.2,fpir,21716,21867,18710,121736,0.0012403890385752777,1.6428993888414273e-05,0.002562923046592627,query,2000,8972,False,none,9
global_safe,fiqa_s,0.2,tpir_at_rank_k,1387,1394,1207,60423,0.00011584992469754894,-0.0007544191150539302,0.00095925380609989,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_l,0.2,fpir,22220,21963,18902,121736,-0.002111125714661234,-0.003376363606492738,-0.0008132351974765065,query,2000,8972,False,none,9
global_empirical,fiqa_l,0.2,tpir_at_rank_k,1421,1492,1242,60423,0.0011750492362179964,0.00025641203326345506,0.0021659362182222205,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_l,0.2,fpir,21716,21963,18725,121736,0.002028980745219163,0.0007475192219228494,0.003392792600381152,query,2000,8972,False,none,9
global_safe,fiqa_l,0.2,tpir_at_rank_k,1387,1492,1226,60423,0.0017377488704632342,0.0007787274325346467,0.0027897862336990317,mated_identity_cluster,2000,8972,False,none,9
fiqa_s,fiqa_l,0.2,fpir,21867,21963,18839,121736,0.0007885917066438852,-0.0004682263258198068,0.002111125714661234,query,2000,8972,False,none,9
fiqa_s,fiqa_l,0.2,tpir_at_rank_k,1394,1492,1242,60423,0.0016218989457656853,0.0005935130168541,0.002890346798291975,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_s,0.3,fpir,33836,33180,29188,121736,-0.005388709995399882,-0.006900177433133995,-0.0038768318328185605,query,2000,8972,False,none,9
global_empirical,fiqa_s,0.3,tpir_at_rank_k,2185,2126,1867,60423,-0.0009764493653079125,-0.00208268169652427,8.580608154621088e-05,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_s,0.3,fpir,33083,33180,28895,121736,0.0007968062035880923,-0.0006739994742721949,0.0023577659854110526,query,2000,8972,False,none,9
global_safe,fiqa_s,0.3,tpir_at_rank_k,2147,2126,1850,60423,-0.00034754977409264686,-0.0014263046484892913,0.0007540745982056635,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_l,0.3,fpir,33836,33591,28732,121736,-0.0020125517513307485,-0.003655451140172176,-0.0004103141223631487,query,2000,8972,False,none,9
global_empirical,fiqa_l,0.3,tpir_at_rank_k,2185,2313,1904,60423,0.002118398623040895,0.0009511730682191495,0.0032967069473041795,mated_identity_cluster,2000,8972,False,none,9
global_safe,fiqa_l,0.3,fpir,33083,33591,28446,121736,0.004172964447657226,0.0025378688309127956,0.005840507327331274,query,2000,8972,False,none,9
global_safe,fiqa_l,0.3,tpir_at_rank_k,2147,2313,1882,60423,0.0027472982142561606,0.001566056238086873,0.004020000711384663,mated_identity_cluster,2000,8972,False,none,9
fiqa_s,fiqa_l,0.3,fpir,33180,33591,28826,121736,0.003376158244069133,0.0018069839653019652,0.004937118025892093,query,2000,8972,False,none,9
fiqa_s,fiqa_l,0.3,tpir_at_rank_k,2126,2313,1896,60423,0.0030948479883488077,0.0016733335175707362,0.004753252365348654,mated_identity_cluster,2000,8972,False,none,9
global_empirical,fiqa_s,0.01,fpir,1218,1144,965,121736,-0.0006078727738713281,-0.0009528816455280279,-0.0002792928961030427,query,2000,8972,False,none,10
global_empirical,fiqa_s,0.01,tpir_at_rank_k,125,121,103,60423,-6.619995697002797e-05,-0.00028501348937580104,0.0001347104272583788,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_s,0.01,fpir,1202,1144,961,121736,-0.00047644082276401394,-0.0008296641913649208,-0.0001560754419399356,query,2000,8972,False,none,10
global_safe,fiqa_s,0.01,tpir_at_rank_k,125,121,103,60423,-6.619995697002797e-05,-0.00028501348937580104,0.0001347104272583788,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_l,0.01,fpir,1218,1148,997,121736,-0.0005750147860944996,-0.0008871656699743708,-0.0002790875336794386,query,2000,8972,False,none,10
global_empirical,fiqa_l,0.01,tpir_at_rank_k,125,114,102,60423,-0.0001820498816675769,-0.000471330457038047,7.207760312686279e-05,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_l,0.01,fpir,1202,1148,992,121736,-0.0004435828349871854,-0.0007639482158112637,-0.0001560754419399356,query,2000,8972,False,none,10
global_safe,fiqa_l,0.01,tpir_at_rank_k,125,114,102,60423,-0.0001820498816675769,-0.000471330457038047,7.207760312686279e-05,mated_identity_cluster,2000,8972,False,none,10
fiqa_s,fiqa_l,0.01,fpir,1144,1148,952,121736,3.2857987776828546e-05,-0.0002875073930472498,0.00034500887165669973,query,2000,8972,False,none,10
fiqa_s,fiqa_l,0.01,tpir_at_rank_k,121,114,99,60423,-0.00011584992469754894,-0.0005185908960529187,0.00021980912751198153,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_s,0.05,fpir,5742,5766,4850,121736,0.0001971479266609713,-0.0005092988105408425,0.0008625221791417494,query,2000,8972,False,none,10
global_empirical,fiqa_s,0.05,tpir_at_rank_k,412,412,357,60423,0.0,-0.00045789062066048256,0.0004230982005279113,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_s,0.05,fpir,5630,5766,4808,121736,0.0011171715844121707,0.00041893934415456396,0.0017909656962607598,query,2000,8972,False,none,10
global_safe,fiqa_s,0.05,tpir_at_rank_k,404,412,355,60423,0.00013239991394005594,-0.0003174688650509202,0.0005595036166590363,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_l,0.05,fpir,5742,5547,4879,121736,-0.0016018269041203916,-0.00225097752513636,-0.000961096142472235,query,2000,8972,False,none,10
global_empirical,fiqa_l,0.05,tpir_at_rank_k,412,410,363,60423,-3.3099978485013984e-05,-0.0005381202565272224,0.000439622323216239,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_l,0.05,fpir,5630,5547,4837,121736,-0.0006818032463691923,-0.001330953867385161,-6.571597555365709e-05,query,2000,8972,False,none,10
global_safe,fiqa_l,0.05,tpir_at_rank_k,404,410,360,60423,9.929993545504196e-05,-0.000383470404756742,0.0005697225718598089,mated_identity_cluster,2000,8972,False,none,10
fiqa_s,fiqa_l,0.05,fpir,5766,5547,4787,121736,-0.001798974830781363,-0.0024972070710389694,-0.0011171715844121707,query,2000,8972,False,none,10
fiqa_s,fiqa_l,0.05,tpir_at_rank_k,412,410,357,60423,-3.3099978485013984e-05,-0.0005674366720281873,0.0004569799288431707,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_s,0.1,fpir,11211,11100,9376,121736,-0.0009118091608069921,-0.0018977541565354534,6.571597555365709e-05,query,2000,8972,False,none,10
global_empirical,fiqa_s,0.1,tpir_at_rank_k,762,737,642,60423,-0.0004137497310626748,-0.00108163861750764,0.00022831521823776205,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_s,0.1,fpir,10786,11100,9211,121736,0.002579352040481041,0.0016344795294736154,0.003548662679897483,query,2000,8972,False,none,10
global_safe,fiqa_s,0.1,tpir_at_rank_k,733,737,638,60423,6.619995697002797e-05,-0.0005299737852821663,0.0006958863690669535,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_l,0.1,fpir,11211,10833,9392,121736,-0.0031050798449102977,-0.004041532496549911,-0.0022177088125123227,query,2000,8972,False,none,10
global_empirical,fiqa_l,0.1,tpir_at_rank_k,762,771,669,60423,0.00014894990318256292,-0.00044312840681174574,0.0007393500806501887,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_l,0.1,fpir,10786,10833,9256,121736,0.0003860813563777354,-0.000542156798317671,0.0012734523887757102,query,2000,8972,False,none,10
global_safe,fiqa_l,0.1,tpir_at_rank_k,733,771,662,60423,0.0006288995912152657,7.332166344017665e-05,0.0012174389728275416,mated_identity_cluster,2000,8972,False,none,10
fiqa_s,fiqa_l,0.1,fpir,11100,10833,9290,121736,-0.0021932706841033055,-0.003138143195110731,-0.001256612670040088,query,2000,8972,False,none,10
fiqa_s,fiqa_l,0.1,tpir_at_rank_k,737,771,648,60423,0.0005626996342452378,-0.0001768773746097647,0.0014275382642594157,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_s,0.2,fpir,22220,21895,18691,121736,-0.0026697115068673193,-0.003951378392587237,-0.001314114148649538,query,2000,8972,False,none,10
global_empirical,fiqa_s,0.2,tpir_at_rank_k,1421,1401,1206,60423,-0.00033099978485013986,-0.0013895632025209138,0.0006152901365205217,mated_identity_cluster,2000,8972,False,none,10
global_safe,fiqa_s,0.2,fpir,21311,21895,18333,121736,0.004797266215416968,0.00349937569823224,0.006185721561411578,query,2000,8972,False,none,10
global_safe,fiqa_s,0.2,tpir_at_rank_k,1364,1401,1194,60423,0.0006123496019727587,-0.0003264276826814411,0.0014778826695696415,mated_identity_cluster,2000,8972,False,none,10
global_empirical,fiqa_l,0.2,fpir,22220,21749,18561,121736,-0.0038690280607215615,-0.005200392652953932,-0.0025134307025037796,query,2000,8972,False,none,10
